"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746480,"2024-05-11",3,"2024-05-12T00:51:12.999Z","2024-05-12T00:51:17.084Z",TRUE,"pitch","d49f51ce-a9f8-4239-bd4b-6c0cb0cbe2f4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.26,1.57,NA,82.57,188.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Grae Kessinger strikes out swinging.",0,2,8,77,"top",9,"2024-05-12T00:50:37.660Z","2024-05-12T00:51:17.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666197,"Grae Kessinger","/api/v1/people/666197","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,77,14,2,0.4515,6.2135,21.4033,-27.4086,9.3477,3.186,0.9034,1.8673,-4.4022,-120.8755,-3.0282,1.5244,50.0005,5.5183,13.9656,25.2,8.4,24,1556,104,NA,NA,NA,NA,NA,NA,TRUE,-34,5.4,-16.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746480,"2024-05-11",2,"2024-05-12T00:50:54.883Z","2024-05-12T00:50:59.361Z",TRUE,"pitch","280ce8ac-b9f4-4953-9861-c6cf87623131",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.26,1.57,NA,122.04,186.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Grae Kessinger strikes out swinging.",0,2,8,77,"top",9,"2024-05-12T00:50:37.660Z","2024-05-12T00:51:17.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666197,"Grae Kessinger","/api/v1/people/666197","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,81,8,2,0.4297,6.2756,22.0667,-24.0186,-2.0504,4.9403,-0.1323,1.927,-2.7985,-126.6961,-4.739,1.2465,50.0045,5.7043,-3.3858,8.4,6,24,2450,181,NA,NA,NA,NA,NA,NA,FALSE,-27.4,8.3,4.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746480,"2024-05-11",1,"2024-05-12T00:50:39.982Z","2024-05-12T00:50:43.938Z",TRUE,"pitch","fa68aba7-39bd-42b2-879a-7c4d013826c4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2453,1.5101,NA,110.34,187.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Grae Kessinger strikes out swinging.",0,2,8,77,"top",9,"2024-05-12T00:50:37.660Z","2024-05-12T00:51:17.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666197,"Grae Kessinger","/api/v1/people/666197","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,76.9,8,2,0.4497,6.2461,23.7257,-27.3314,9.9921,3.2249,0.1746,1.8911,-5.7715,-121.7651,-3.1139,1.2763,50.0051,5.5493,15.0187,26.4,8.4,24,1784,107,NA,NA,NA,NA,NA,NA,FALSE,-33.7,5.4,-16.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746480,"2024-05-11",0,"2024-05-12T00:50:30.314Z","2024-05-12T00:50:39.982Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Grae Kessinger replaces Jose Altuve.","Offensive Substitution",2,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666197,"/api/v1/people/666197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","101","77","atBat","Strikeout","strikeout","Grae Kessinger strikes out swinging.",0,2,8,77,"top",9,"2024-05-12T00:50:37.660Z","2024-05-12T00:51:17.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666197,"Grae Kessinger","/api/v1/people/666197","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,514888,"/api/v1/people/514888",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746480,"2024-05-11",1,"2024-05-12T00:49:52.460Z","2024-05-12T00:50:01.392Z",TRUE,"pitch","36c74f66-c54d-472b-b3a8-129a19139acc",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.49,1.601,NA,118.19,175.81,"fly_ball","medium","8",116.53,67.18,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Joey Loperfido flies out to center fielder Wenceel Pérez.",0,2,8,76,"top",9,"2024-05-12T00:49:22.804Z","2024-05-12T00:50:01.392Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,694388,"Joey Loperfido","/api/v1/people/694388","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.5,74.4,5,2,0.4664,6.0913,21.5926,-29.1781,-8.8986,2.1408,-0.0313,2.3324,-1.4396,-117.3173,-1.5111,1.746,50.0019,5.6972,-12.4378,22.8,9.6,24,2701,296,86.6,32,330,NA,NA,NA,TRUE,-38.2,3.8,16.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746480,"2024-05-11",0,"2024-05-12T00:49:38.638Z","2024-05-12T00:49:42.561Z",TRUE,"pitch","166cae56-bb08-4f26-8dfb-92602f2b2cb2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2541,1.3353,NA,88.03,184.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Joey Loperfido flies out to center fielder Wenceel Pérez.",0,2,8,76,"top",9,"2024-05-12T00:49:22.804Z","2024-05-12T00:50:01.392Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,694388,"Joey Loperfido","/api/v1/people/694388","L","Left",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.9,6,2,0.4159,6.23,28.034,-18.4745,8.9963,7.8023,0.7601,1.9955,-4.5968,-131.6973,-5.8785,1.3595,50.0053,5.6237,15.8009,37.2,6,24,2234,144,NA,NA,NA,NA,NA,NA,FALSE,-20.4,13.1,-15.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746480,"2024-05-11",5,"2024-05-12T00:49:04.900Z","2024-05-12T00:49:13.589Z",TRUE,"pitch","ee9ce841-e0f6-4acf-8317-3fe877e7e2de",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.24,1.52,NA,69.14,185.91,"ground_ball","medium","6",119.32,152.87,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Mauricio Dubón grounds out, shortstop Zach McKinstry to first baseman Spencer Torkelson.",0,2,8,75,"top",9,"2024-05-12T00:47:37.604Z","2024-05-12T00:49:13.589Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,77,14,2,0.4508,6.2216,21.7212,-27.7082,9.5558,2.9814,1.2556,1.958,-3.4998,-121.1002,-2.8667,1.4709,50.0035,5.5592,14.3169,26.4,8.4,24,1619,104,89.7,-34,4,NA,NA,NA,TRUE,-34.2,5,-16.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746480,"2024-05-11",4,"2024-05-12T00:48:46.628Z","2024-05-12T00:48:50.973Z",TRUE,"pitch","8ad2b9bb-4413-4b9b-becd-d147ee119336",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.24,1.52,NA,126.71,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Mauricio Dubón grounds out, shortstop Zach McKinstry to first baseman Spencer Torkelson.",0,2,8,75,"top",9,"2024-05-12T00:47:37.604Z","2024-05-12T00:49:13.589Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81.3,8,2,0.4272,6.2798,24.4531,-25.8648,-1.569,3.7835,-0.2547,2.0288,-3.5511,-127.8455,-4.3225,1.352,50.005,5.7533,-2.6167,7.2,6,24,2282,181,NA,NA,NA,NA,NA,NA,FALSE,-29,6.1,3.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746480,"2024-05-11",3,"2024-05-12T00:48:32.476Z","2024-05-12T00:48:36.604Z",TRUE,"pitch","607f814d-9f82-4965-9b90-a1c3400fad18",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2566,1.4631,NA,130.59,215.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Mauricio Dubón grounds out, shortstop Zach McKinstry to first baseman Spencer Torkelson.",0,2,8,75,"top",9,"2024-05-12T00:47:37.604Z","2024-05-12T00:49:13.589Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76,13,2,0.4556,6.3973,23.6061,-25.8699,10.1588,4.3052,-0.3566,0.8652,-7.4379,-120.2678,-5.4762,1.4582,50.0004,5.4698,14.8609,26.4,8.4,24,1667,106,NA,NA,NA,NA,NA,NA,FALSE,-33.4,6.7,-16.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746480,"2024-05-11",2,"2024-05-12T00:48:16.359Z","2024-05-12T00:48:20.663Z",TRUE,"pitch","94ab323a-3a59-459d-8914-ec1f941103c1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.24,1.52,NA,78.51,149.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Mauricio Dubón grounds out, shortstop Zach McKinstry to first baseman Spencer Torkelson.",0,2,8,75,"top",9,"2024-05-12T00:47:37.604Z","2024-05-12T00:49:13.589Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",663947,"Tyler Holton","/api/v1/people/663947","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.3,12,2,0.4137,6.2248,26.8819,-15.7037,1.9619,9.2685,1.0098,3.3237,-1.2325,-132.144,-3.5189,1.2262,50.0036,5.819,3.4867,10.8,3.6,24,2248,150,NA,NA,NA,NA,NA,NA,FALSE,-16.8,16.3,-3.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
