"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716937,"2023-08-19",4,"2023-08-19T20:14:22.849Z","2023-08-19T20:14:25.877Z",TRUE,"pitch","7754f81f-a60e-41d0-be0c-f84309a7fbfb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.57,1.69,NA,138.31,149.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Drew Waters walks.",0,2,6,55,"top",7,"2023-08-19T20:13:08.612Z","2023-08-19T20:15:13.757Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.8,1,0.9,0.439,6.4398,24.5779,-36.2154,1.3568,-2.5587,-0.5592,3.3222,2.4625,-124.6555,0.3688,-1.7354,50.006,6.1573,2.1396,3.6,9.6,24,2429,42,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-4.3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",3,"2023-08-19T20:14:02.558Z","2023-08-19T20:14:06.462Z",TRUE,"pitch","3d31c6f4-626e-458a-b693-b7b293c0a0a0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.57,1.69,NA,140.89,166.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Drew Waters walks.",0,2,6,55,"top",7,"2023-08-19T20:13:08.612Z","2023-08-19T20:15:13.757Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,90.7,4,0.9,0.3816,6.549,29.7201,-12.7725,-4.4478,9.2767,-0.6268,2.6851,4.7977,-142.9684,-6.8774,-1.7404,50.0051,5.906,-9.3054,30,3.6,24,2389,207,NA,NA,NA,NA,NA,NA,FALSE,-12.4,15.7,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",2,"2023-08-19T20:13:46.925Z","2023-08-19T20:13:50.897Z",TRUE,"pitch","bf6f0ec1-a647-4dc3-b060-99c2d4b4544a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4843,1.6425,NA,164.06,150.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Drew Waters walks.",0,2,6,55,"top",7,"2023-08-19T20:13:08.612Z","2023-08-19T20:15:13.757Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.1,75.4,11,0.9,0.458,6.3563,22.7829,-23.3471,-7.3479,6.092,-1.2345,3.2844,2.6984,-119.5387,-1.7611,-1.4226,50.0025,6.1242,-10.6466,22.8,7.2,24,1314,217,NA,NA,NA,NA,NA,NA,FALSE,-29.6,10.9,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",1,"2023-08-19T20:13:32.179Z","2023-08-19T20:13:36.064Z",TRUE,"pitch","e2522a5a-779d-4af1-940c-a5e6cad71b8f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5691,1.6869,NA,155.62,142.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Drew Waters walks.",0,2,6,55,"top",7,"2023-08-19T20:13:08.612Z","2023-08-19T20:15:13.757Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,91.1,11,0.9,0.379,6.5053,30.8153,-12.2924,-3.6749,9.3792,-1.0131,3.5661,3.5909,-144.0577,-5.0323,-1.7933,50.0005,6.0839,-7.7883,27.6,2.4,24,2423,209,NA,NA,NA,NA,NA,NA,FALSE,-11.4,16.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",0,"2023-08-19T20:13:17.453Z","2023-08-19T20:13:20.567Z",TRUE,"pitch","4abe035a-bcd9-40c9-abe7-85905e7f7e3c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5735,1.7312,NA,136.8,188.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Drew Waters walks.",0,2,6,55,"top",7,"2023-08-19T20:13:08.612Z","2023-08-19T20:15:13.757Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90.9,7,0.9,0.3805,6.6506,30.7384,-11.8324,-4.4051,9.6748,-0.5194,1.8787,5.0393,-143.5062,-9.1862,-1.7193,50.0026,5.8429,-9.2612,31.2,3.6,24,2477,204,NA,NA,NA,NA,NA,NA,FALSE,-12,16,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",4,"2023-08-19T20:12:46.510Z","2023-08-19T20:12:51.818Z",TRUE,"pitch","9ccddadc-8b86-4dde-928d-8b92a34ae40b",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.26,1.48,NA,102.73,222.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Samad Taylor strikes out swinging.",0,2,6,54,"top",7,"2023-08-19T20:12:06.281Z","2023-08-19T20:12:51.818Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669392,"Samad Taylor","/api/v1/people/669392","R","Right",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,82.2,14,0.9,0.4271,6.3362,21.6917,-32.8618,0.1395,-0.4128,0.3743,0.6167,4.9232,-127.3669,-6.9528,-1.5872,50.0017,5.9211,0.2328,1.2,8.4,24,2460,54,NA,NA,NA,NA,NA,NA,TRUE,-37.1,-1.9,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",2,"2023-08-19T20:12:22.248Z","2023-08-19T20:12:25.458Z",TRUE,"pitch","d08b69b7-6d7f-4ea3-9547-1302373e2acf",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2615,1.5096,NA,118.91,190.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Samad Taylor strikes out swinging.",0,2,6,54,"top",7,"2023-08-19T20:12:06.281Z","2023-08-19T20:12:51.818Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669392,"Samad Taylor","/api/v1/people/669392","R","Right",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,81.1,8,0.9,0.432,6.4687,20.9709,-35.3472,0.2157,-1.935,-0.0501,1.7894,3.9716,-125.8837,-3.6375,-1.6639,50.0056,6.0583,0.353,1.2,8.4,24,2402,59,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-4,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",1,"2023-08-19T20:12:08.606Z","2023-08-19T20:12:11.647Z",TRUE,"pitch","ec7b3df2-1ad9-4f4e-a6ef-e7f2e9a2cc19",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2615,1.3988,NA,122.15,153.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Samad Taylor strikes out swinging.",0,2,6,54,"top",7,"2023-08-19T20:12:06.281Z","2023-08-19T20:12:51.818Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669392,"Samad Taylor","/api/v1/people/669392","R","Right",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,90.5,2,0.9,0.3824,6.5151,29.2919,-13.3077,-3.4495,9.0565,-0.1352,3.1499,5.7274,-142.6127,-5.5906,-1.711,50.0061,5.958,-7.1887,22.8,3.6,24,2298,205,NA,NA,NA,NA,NA,NA,FALSE,-12.6,15.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",0,"2023-08-19T20:11:48.712Z","2023-08-19T20:12:08.606Z",FALSE,"action",NA,NA,"Pitching Change: Julian Merryweather replaces Justin Steele.","Pitching Substitution",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657240,"/api/v1/people/657240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Strikeout","strikeout","Samad Taylor strikes out swinging.",0,2,6,54,"top",7,"2023-08-19T20:12:06.281Z","2023-08-19T20:12:51.818Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669392,"Samad Taylor","/api/v1/people/669392","R","Right",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",3,"2023-08-19T20:12:34.774Z","2023-08-19T20:12:46.510Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,669392,"/api/v1/people/669392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Samad Taylor strikes out swinging.",0,2,6,54,"top",7,"2023-08-19T20:12:06.281Z","2023-08-19T20:12:51.818Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669392,"Samad Taylor","/api/v1/people/669392","R","Right",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",0,"2023-08-19T20:09:47.699Z","2023-08-19T20:09:56.352Z",TRUE,"pitch","faed3670-bda4-4c76-85e3-f8d8fe044fa0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.5,1.61,NA,146.4,195.17,"fly_ball","medium","7",83.12,85.36,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Ian Happ flies out to left fielder Samad Taylor.",0,2,6,53,"bottom",6,"2023-08-19T20:09:26.024Z","2023-08-19T20:09:56.352Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,664023,"Ian Happ","/api/v1/people/664023","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81,7,0.9,0.4298,6.0412,25.1655,-30.0378,-0.1021,1.2972,-0.7714,1.6151,-8.0852,-127.2561,-5.5824,2.455,50.0034,6.2056,-0.1666,2.4,7.2,24,2043,191,84.1,42,303,NA,NA,NA,TRUE,-34.3,1.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",3,"2023-08-19T20:09:15.532Z","2023-08-19T20:09:21.394Z",TRUE,"pitch","15237292-d5fe-462d-af8a-19e4aafcc567",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.12,1.51,NA,159.09,207.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,2,6,52,"bottom",6,"2023-08-19T20:08:11.206Z","2023-08-19T20:09:21.394Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,80.8,13,0.89,0.4293,6.1396,28.646,-31.4564,0.5271,0.4356,-1.1043,1.1629,-9.1473,-128.018,-6.3646,2.4604,50.0041,6.1719,0.8695,1.2,8.4,24,2093,274,NA,NA,NA,NA,NA,NA,TRUE,-36.1,-0.6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",2,"2023-08-19T20:08:57.954Z","2023-08-19T20:09:01.376Z",TRUE,"pitch","b465bb7e-e22f-4a25-a790-4233877e12fe",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1502,1.5317,NA,143.62,191.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,2,6,52,"bottom",6,"2023-08-19T20:08:11.206Z","2023-08-19T20:09:21.394Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,83.3,7,0.91,0.4172,6.2483,25.2775,-23.5253,9.2641,4.9482,-0.6984,1.7497,-11.4917,-130.8227,-6.3477,2.5293,50.0058,5.9489,16.2051,30,6,24,1751,149,NA,NA,NA,NA,NA,NA,FALSE,-25.8,7.8,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",1,"2023-08-19T20:08:38.219Z","2023-08-19T20:08:41.219Z",TRUE,"pitch","89cb42c5-85f9-49a3-9ff0-aacb487f0600",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.12,1.51,NA,127.8,190.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,2,6,52,"bottom",6,"2023-08-19T20:08:11.206Z","2023-08-19T20:09:21.394Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.6,7,0.9,0.4352,6.101,26.6917,-27.2807,-0.2585,3.0529,-0.2832,1.7864,-7.0121,-126.066,-5.5694,2.5731,50.0032,6.2388,-0.4128,3.6,7.2,24,2055,173,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",0,"2023-08-19T20:08:23.030Z","2023-08-19T20:08:26.731Z",TRUE,"pitch","0a17ffe8-4d1a-4335-b495-7cc8bc5bac84",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1502,1.5093,NA,171.77,166.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Nico Hoerner strikes out swinging.",0,2,6,52,"bottom",6,"2023-08-19T20:08:11.206Z","2023-08-19T20:09:21.394Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.9,11,0.9,0.4411,6.0063,23.949,-29.2766,-1.0569,1.8525,-1.4368,2.6598,-9.1865,-124.01,-3.1049,2.4473,50.003,6.361,-1.6499,6,7.2,24,2065,268,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716937,"2023-08-19",5,"2023-08-19T20:07:50.936Z","2023-08-19T20:07:57.947Z",TRUE,"pitch","4c73b30c-f474-47b9-88c1-5058580af564",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.46,1.65,NA,119.52,220.86,"ground_ball","medium","4",141.65,154.73,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Michael Massey to first baseman Salvador Perez.",0,2,6,51,"bottom",6,"2023-08-19T20:06:43.030Z","2023-08-19T20:07:57.947Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.4,13,0.91,0.4233,6.1592,25.397,-26.8272,-1.7378,3.1483,-0.0661,0.6637,-5.1977,-129.1155,-8.544,2.194,50.0018,6.0616,-2.9513,7.2,7.2,24,2069,172,45.2,30,94,NA,NA,NA,TRUE,-30.5,4.1,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
