"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716538,"2023-09-17",1,"2023-09-17T22:57:27.524Z","2023-09-17T22:57:37.152Z",TRUE,"pitch","b978d0e2-1f87-4512-aae7-d10d3bee53ea",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.33,1.56,NA,99.86,146.51,"fly_ball","medium","9",181.42,89.42,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Kevin Smith flies out to right fielder Fernando Tatis Jr.",0,10,1,77,"bottom",9,"2023-09-17T22:56:54.757Z","2023-09-17T22:57:37.152Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.7,3,2,0.4003,6.2038,31.5147,-14.7548,5.2501,9.1931,0.4496,3.4173,-6.5891,-137.0675,-3.218,2.2074,50.0001,5.6197,9.9455,28.8,3.6,24,2195,144,94.9,42,306,NA,NA,NA,TRUE,-14.8,16.1,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716538,"2023-09-17",0,"2023-09-17T22:57:11.003Z","2023-09-17T22:57:15.581Z",TRUE,"pitch","f2d86e38-782c-4aea-b858-933fe5a04374",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4831,1.6144,NA,104.01,143.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Kevin Smith flies out to right fielder Fernando Tatis Jr.",0,10,1,77,"bottom",9,"2023-09-17T22:56:54.757Z","2023-09-17T22:57:37.152Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.2,3,2,0.3991,6.1258,29.99,-15.5823,5.5555,8.6949,0.3408,3.541,-7.0012,-137.1843,-2.827,2.2027,50.0046,5.6454,10.6039,28.8,3.6,24,2174,141,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.4,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716538,"2023-09-17",2,"2023-09-17T22:56:43.483Z","2023-09-17T22:56:48.837Z",TRUE,"pitch","eea0507d-4a27-47e3-b2b2-a226c145a44b",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.4512,1.5827,NA,121.9,169.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Lawrence Butler called out on strikes.",0,10,1,76,"bottom",9,"2023-09-17T22:55:41.866Z","2023-09-17T22:56:48.837Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.4,5,2,0.3841,6.2382,34.1489,-12.6987,5.6226,9.4663,-0.1287,2.5543,-8.4465,-142.8227,-6.0269,2.1422,50.006,5.4971,11.5716,33.6,3.6,24,2307,144,NA,NA,NA,NA,NA,NA,TRUE,-12.5,16,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716538,"2023-09-17",1,"2023-09-17T22:56:12.866Z","2023-09-17T22:56:18.101Z",TRUE,"pitch","f9ec7ebf-9115-4f07-9da3-801204dab611",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.51,1.67,NA,71.22,171.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Lawrence Butler called out on strikes.",0,10,1,76,"bottom",9,"2023-09-17T22:55:41.866Z","2023-09-17T22:56:48.837Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,75.5,14,2,0.4596,6.0468,21.5005,-34.7587,-0.6112,-1.7985,1.2009,2.5005,-2.4634,-118.9098,0.2077,2.3271,50.0005,5.55,-0.8799,2.4,9.6,24,1973,328,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-3,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716538,"2023-09-17",0,"2023-09-17T22:55:59.033Z","2023-09-17T22:56:03.570Z",TRUE,"pitch","52d90d28-7e9a-42eb-b98c-69148fa3cf99",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4831,1.6778,NA,113.73,166.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Lawrence Butler called out on strikes.",0,10,1,76,"bottom",9,"2023-09-17T22:55:41.866Z","2023-09-17T22:56:48.837Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.4,5,2,0.3939,6.1762,30.8595,-14.9411,4.4389,8.801,0.0857,2.6849,-7.2524,-138.9887,-5.1368,2.1509,50.0052,5.5477,8.6948,24,3.6,24,2279,143,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716538,"2023-09-17",9,"2023-09-17T22:55:30.471Z","2023-09-17T22:55:36.214Z",TRUE,"pitch","31e47106-7569-41da-a046-b795f4b49333",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.19,1.45,NA,97.19,167.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,10,1,75,"bottom",9,"2023-09-17T22:53:27.258Z","2023-09-17T22:55:36.214Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.4,3,2,0.3992,6.1163,29.0107,-16.2381,2.2548,8.3497,0.5197,2.6526,-5.5394,-136.9768,-4.7469,2.2713,50.0045,5.5111,4.305,10.8,3.6,24,2108,141,NA,NA,NA,NA,NA,NA,TRUE,-16.4,14.4,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716538,"2023-09-17",8,"2023-09-17T22:55:07.536Z","2023-09-17T22:55:12.691Z",TRUE,"pitch","fa0cbb0b-143d-4edc-8641-d508a610aac6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2919,1.4876,NA,194.6,252.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,10,1,75,"bottom",9,"2023-09-17T22:53:27.258Z","2023-09-17T22:55:36.214Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.3,78,13,2,0.4513,6.2392,21.2919,-34.2725,0.3515,-1.3993,-2.0358,-0.5237,-8.937,-120.9027,-7.2775,1.647,50.0055,5.4948,0.5265,1.2,9.6,24,2273,342,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716538,"2023-09-17",7,"2023-09-17T22:54:45.330Z","2023-09-17T22:54:49.185Z",TRUE,"pitch","023b5a60-be56-4263-99a6-01e3421a732b",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.19,1.45,NA,76.07,187.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,10,1,75,"bottom",9,"2023-09-17T22:53:27.258Z","2023-09-17T22:55:36.214Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,76.3,14,2,0.4549,6.1504,22.489,-32.5852,0.8127,-0.282,1.0739,1.8891,-2.6323,-120.2434,-1.9834,2.0754,50.002,5.6055,1.195,1.2,9.6,24,1980,337,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-0.7,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716538,"2023-09-17",5,"2023-09-17T22:54:18.778Z","2023-09-17T22:54:24.238Z",TRUE,"pitch","8d356d9f-fb12-40f4-a577-dda77226ca64",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2603,1.3928,NA,180.19,194.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,10,1,75,"bottom",9,"2023-09-17T22:53:27.258Z","2023-09-17T22:55:36.214Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.1,76.6,13,2,0.4536,6.3491,23.7712,-33.7883,-1.0348,-1.0966,-1.6577,1.6462,-7.6709,-120.794,-2.5804,1.6948,50.0001,5.702,-1.5271,4.8,9.6,24,2069,341,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-2.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716538,"2023-09-17",4,"2023-09-17T22:54:00.646Z","2023-09-17T22:54:06.062Z",TRUE,"pitch","1d114e74-f484-4f08-a5df-ea3f81449913",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.19,1.45,NA,96.27,179.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Shea Langeliers strikes out swinging.",0,10,1,75,"bottom",9,"2023-09-17T22:53:27.258Z","2023-09-17T22:55:36.214Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.9,75.5,6,2,0.4592,6.1646,23.0902,-34.2782,-2.9073,-1.4579,0.5438,2.1808,-2.7139,-119.3203,-0.9451,2.0739,50.0045,5.6723,-4.1894,7.2,9.6,24,2001,344,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-2.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
