"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717057,"2023-08-10",1,"2023-08-10T03:53:27.073Z","2023-08-10T03:53:31.200Z",TRUE,"pitch","6d3c9914-1e88-4198-8d3e-1304e089879b",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.6,1.7507,NA,149.37,225.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","David Peralta singles on a line drive to right fielder Corbin Carroll. Freddie Freeman scores. Will Smith scores. Max Muncy to 3rd.",2,2,0,59,"top",8,"2023-08-10T03:53:03.314Z","2023-08-10T03:54:15.621Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,444482,"David Peralta","/api/v1/people/444482","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.9,13,0.92,0.436,6.2277,23.8497,-30.1627,-2.6197,1.2586,-0.8493,0.4749,-2.9788,-125.3319,-5.955,0.6923,50.0048,5.3262,-4.1938,8.4,8.4,24,2586,234,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.2,5.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",0,"2023-08-10T03:53:08.590Z","2023-08-10T03:53:12.946Z",TRUE,"pitch","590a1527-004e-4639-969e-cc7c9e7f33e2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.54,1.71,NA,113.05,198.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","David Peralta singles on a line drive to right fielder Corbin Carroll. Freddie Freeman scores. Will Smith scores. Max Muncy to 3rd.",2,2,0,59,"top",8,"2023-08-10T03:53:03.314Z","2023-08-10T03:54:15.621Z",TRUE,TRUE,FALSE,FALSE,70,2,1,2,444482,"David Peralta","/api/v1/people/444482","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.2,14,0.9,0.4086,6.3383,30.5245,-13.7355,3.7035,10.1455,0.1036,1.4757,-2.7885,-134.3166,-7.5511,0.6768,50.0031,5.3106,6.7313,21.6,3.6,24,2225,151,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.8,-6.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",7,"2023-08-10T03:52:34.997Z","2023-08-10T03:52:41.480Z",TRUE,"pitch","2ea3a9e4-7f30-4ef7-b9a3-7d92f27a72a4",7,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,2.9603,1.4972,NA,136.94,235.66,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Max Muncy walks. Freddie Freeman to 3rd. Will Smith to 2nd.",0,0,0,58,"top",8,"2023-08-10T03:50:17.556Z","2023-08-10T03:52:41.480Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.5,13,0.92,0.4332,6.0451,24.4094,-30.5472,-2.2988,1.0003,-0.5232,0.1155,-2.0827,-126.1798,-6.8502,0.6099,50.0021,5.3102,-3.7251,7.2,8.4,24,2738,235,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.6,4.6,NA,NA,NA,NA,NA,FALSE,TRUE,571970,"Max Muncy","/api/v1/people/571970",518692,"Freddie Freeman","/api/v1/people/518692",669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,NA
717057,"2023-08-10",6,"2023-08-10T03:52:04.669Z","2023-08-10T03:52:10.694Z",TRUE,"pitch","03da66b8-18bb-454d-817a-0b8435ea3dd6",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.04,1.53,NA,128.57,157.9,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Max Muncy walks. Freddie Freeman to 3rd. Will Smith to 2nd.",0,0,0,58,"top",8,"2023-08-10T03:50:17.556Z","2023-08-10T03:52:41.480Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.2,1,0.9,0.4095,6.4858,27.4522,-18.6325,2.7918,7.4658,-0.3036,2.9955,-3.3765,-133.4996,-3.0578,0.612,50.0015,5.4893,5.063,13.2,4.8,24,2057,153,NA,NA,NA,NA,NA,NA,FALSE,-19.3,13.1,-4.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",5,"2023-08-10T03:51:44.661Z","2023-08-10T03:51:48.642Z",TRUE,"pitch","8c583c18-4bbc-4554-8c6b-10a5a8b89c82",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,2.9773,1.486,NA,129.83,122.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Max Muncy walks. Freddie Freeman to 3rd. Will Smith to 2nd.",0,0,0,58,"top",8,"2023-08-10T03:50:17.556Z","2023-08-10T03:52:41.480Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.1,11,0.9,0.4051,6.0623,27.6044,-19.1364,1.8569,7.0336,-0.3366,4.2906,-3.2883,-134.883,-0.0211,0.6536,50.0062,5.6408,3.4442,8.4,4.8,24,1981,158,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13,-2.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",4,"2023-08-10T03:51:25.071Z","2023-08-10T03:51:29.245Z",TRUE,"pitch","51f263b9-1ecc-4518-86e1-81375c67f01d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.04,1.53,NA,107.85,151.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Max Muncy walks. Freddie Freeman to 3rd. Will Smith to 2nd.",0,0,0,58,"top",8,"2023-08-10T03:50:17.556Z","2023-08-10T03:52:41.480Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.6,12,0.9,0.4072,6.4965,28.1509,-15.8366,3.3064,8.9106,0.2401,3.2489,-2.4852,-134.3223,-2.9811,0.7461,50.0042,5.4944,6.0634,19.2,3.6,24,2179,159,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.7,-5.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",3,"2023-08-10T03:51:09.832Z","2023-08-10T03:51:13.826Z",TRUE,"pitch","4cfc7136-4612-43c5-a3ab-148aedfa7676",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,2.9652,1.5004,NA,118.55,159.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Max Muncy walks. Freddie Freeman to 3rd. Will Smith to 2nd.",0,0,0,58,"top",8,"2023-08-10T03:50:17.556Z","2023-08-10T03:52:41.480Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.6,2,0.9,0.4076,5.8675,27.8063,-17.9484,2.8154,7.7704,-0.0407,2.9312,-2.9831,-134.1365,-3.4107,0.7177,50.0018,5.4919,5.1533,13.2,4.8,24,2074,154,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13.6,-4.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",2,"2023-08-10T03:50:53.050Z","2023-08-10T03:50:58.902Z",TRUE,"pitch","8fe2e6a5-749a-4d9a-ac91-5cd24493557c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9692,1.5043,NA,153.13,198.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Max Muncy walks. Freddie Freeman to 3rd. Will Smith to 2nd.",0,0,0,58,"top",8,"2023-08-10T03:50:17.556Z","2023-08-10T03:52:41.480Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.8,13,0.89,0.4464,5.8695,23.9421,-33.2887,-3.276,-0.7278,-0.9478,1.4744,-2.9663,-122.6478,-2.8895,0.7024,50.0057,5.5029,-4.9977,9.6,9.6,24,2678,263,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.8,6.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",1,"2023-08-10T03:50:19.571Z","2023-08-10T03:50:25.099Z",TRUE,"pitch","837bed49-ba98-4d7b-a4cf-1541719a22f5",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.0253,1.5601,NA,183.1,219.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Max Muncy walks. Freddie Freeman to 3rd. Will Smith to 2nd.",0,0,0,58,"top",8,"2023-08-10T03:50:17.556Z","2023-08-10T03:52:41.480Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.6,13,0.75,0.4306,6.1234,26.0218,-27.5674,-2.4202,2.8148,-1.734,0.7,-4.9696,-127.1748,-6.3339,0.5598,50.0049,5.4088,-3.9658,9.6,7.2,24,2697,205,NA,NA,NA,NA,NA,NA,FALSE,-31.9,3.8,5.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",0,"2023-08-10T03:49:10.737Z","2023-08-10T03:50:19.571Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Max Muncy walks. Freddie Freeman to 3rd. Will Smith to 2nd.",0,0,0,58,"top",8,"2023-08-10T03:50:17.556Z","2023-08-10T03:52:41.480Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",0,"2023-08-10T03:48:57.378Z","2023-08-10T03:48:57.402Z",FALSE,"no_pitch","07170576-0586-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Kyle Nelson intentionally walks Will Smith.",0,0,0,57,"top",8,"2023-08-10T03:48:54.104Z","2023-08-10T03:49:05.094Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,669257,"Will Smith","/api/v1/people/669257","R","Right",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",1,"2023-08-10T03:48:57.402Z","2023-08-10T03:48:57.403Z",FALSE,"no_pitch","07170576-0586-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Kyle Nelson intentionally walks Will Smith.",0,0,0,57,"top",8,"2023-08-10T03:48:54.104Z","2023-08-10T03:49:05.094Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,669257,"Will Smith","/api/v1/people/669257","R","Right",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",2,"2023-08-10T03:48:57.403Z","2023-08-10T03:48:57.404Z",FALSE,"no_pitch","07170576-0586-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Kyle Nelson intentionally walks Will Smith.",0,0,0,57,"top",8,"2023-08-10T03:48:54.104Z","2023-08-10T03:49:05.094Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,669257,"Will Smith","/api/v1/people/669257","R","Right",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717057,"2023-08-10",3,"2023-08-10T03:48:57.404Z","2023-08-10T03:49:05.094Z",FALSE,"no_pitch","07170576-0586-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Intent Walk","intent_walk","Kyle Nelson intentionally walks Will Smith.",0,0,0,57,"top",8,"2023-08-10T03:48:54.104Z","2023-08-10T03:49:05.094Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,669257,"Will Smith","/api/v1/people/669257","R","Right",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669257,"Will Smith","/api/v1/people/669257",NA,NA,NA,518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA,NA
717057,"2023-08-10",3,"2023-08-10T03:48:06.796Z","2023-08-10T03:48:16.116Z",TRUE,"pitch","1133c9e9-692f-4340-bc1a-69388877f457",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.62,1.75,NA,110.47,163.26,"fly_ball","hard",NA,167.09,50.63,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Freddie Freeman hits a ground-rule double (42) on a fly ball to right-center field.",0,0,0,56,"top",8,"2023-08-10T03:47:51.528Z","2023-08-10T03:48:16.116Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.6,5,2,0.4154,6.0432,29.2878,-14.4212,1.9163,10.0952,0.1714,2.7972,-2.3306,-132.0669,-4.2319,0.8182,50.0051,5.4881,3.3708,10.8,3.6,24,2256,154,100.3,28,381,NA,NA,NA,FALSE,-15.8,17.5,-2.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA,NA
717057,"2023-08-10",2,"2023-08-10T03:47:53.871Z","2023-08-10T03:47:59.203Z",TRUE,"pitch","b9b7c537-3079-40cb-a52b-57abb0814069",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7485,1.9123,NA,104.25,199.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Freddie Freeman hits a ground-rule double (42) on a fly ball to right-center field.",0,0,0,56,"top",8,"2023-08-10T03:47:51.528Z","2023-08-10T03:48:16.116Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",669459,"Kyle Nelson","/api/v1/people/669459","L","Left","vs_LHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.6,14,0.9,0.4121,6.3305,29.3988,-15.2929,3.8409,9.4375,0.3344,1.4541,-2.4237,-133.0834,-7.3869,0.7594,50.0002,5.38,6.867,20.4,3.6,24,2146,153,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15.6,-6.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
