"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717446,"2023-07-08",2,"2023-07-08T20:38:13.592Z","2023-07-08T20:38:21.819Z",TRUE,"pitch","d43b2dbb-dd44-4b94-8584-04cbecddaa44",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.56,1.74,NA,111.56,196.27,"line_drive","medium","9",198.9,98.57,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Carlos Correa lines out to right fielder Colton Cowser.",0,6,2,72,"bottom",9,"2023-07-08T20:37:51.453Z","2023-07-08T20:38:21.819Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.5,14,0.86,0.4545,5.634,24.1667,-41.4105,-5.7845,-6.2789,0.1427,1.5745,3.3211,-120.6441,-2.108,-0.5024,50.0059,6.1202,-8.5015,10.8,12,24,2399,329,95,24,308,NA,NA,NA,TRUE,-51.5,-11.6,9.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717446,"2023-07-08",1,"2023-07-08T20:37:53.480Z","2023-07-08T20:37:58.036Z",TRUE,"pitch","3a0e393f-2afd-476e-a8a3-a69ae66a8d30",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3045,1.601,NA,147.42,179.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Carlos Correa lines out to right fielder Colton Cowser.",0,6,2,72,"bottom",9,"2023-07-08T20:37:51.453Z","2023-07-08T20:38:21.819Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,80.2,4,2,0.4339,5.7278,22.6789,-31.0477,-3.2057,0.7004,-0.7981,2.1931,0.2881,-125.6632,-2.9976,-0.4963,50.0059,5.8936,-5.1877,9.6,8.4,24,2556,198,NA,NA,NA,NA,NA,NA,FALSE,-35.5,0.8,5.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717446,"2023-07-08",0,"2023-07-08T20:37:08.990Z","2023-07-08T20:37:53.480Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Carlos Correa lines out to right fielder Colton Cowser.",0,6,2,72,"bottom",9,"2023-07-08T20:37:51.453Z","2023-07-08T20:38:21.819Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717446,"2023-07-08",7,"2023-07-08T20:36:28.545Z","2023-07-08T20:36:40.649Z",TRUE,"pitch","fe611641-9232-4bba-9413-ae428d9baca1",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.41,1.61,NA,129.78,193.68,"ground_ball","medium","7",59.98,133.99,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Michael A. Taylor doubles (12) on a ground ball to left fielder Austin Hays.",0,6,2,71,"bottom",9,"2023-07-08T20:33:56.165Z","2023-07-08T20:36:40.649Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,79.4,7,2,0.4384,5.668,22.4865,-31.103,-1.4514,0.677,-0.3354,1.6702,0.9742,-124.424,-4.024,-0.5414,50.0027,5.8559,-2.2999,3.6,8.4,24,2486,222,89.3,6,97,NA,NA,NA,FALSE,-36.5,0.6,2.4,NA,NA,NA,NA,NA,FALSE,FALSE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA,NA,NA,NA
717446,"2023-07-08",6,"2023-07-08T20:36:03.318Z","2023-07-08T20:36:08.320Z",TRUE,"pitch","798dcba6-a37c-4ae8-918d-a7d979bf140b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.41,1.61,NA,138.37,160.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Michael A. Taylor doubles (12) on a ground ball to left fielder Austin Hays.",0,6,2,71,"bottom",9,"2023-07-08T20:33:56.165Z","2023-07-08T20:36:40.649Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85,78.7,1,2,0.4409,5.6867,22.9647,-33.2054,-2.4963,-0.6594,-0.5606,2.9166,0.7474,-123.8691,-0.7336,-0.5406,50.0017,5.9742,-3.9086,6,8.4,24,2537,242,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-1.1,4.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717446,"2023-07-08",5,"2023-07-08T20:35:42.443Z","2023-07-08T20:35:46.627Z",TRUE,"pitch","f91418c4-0748-4099-8835-9c8cdd38c9cd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2128,1.5582,NA,137.75,237.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Michael A. Taylor doubles (12) on a ground ball to left fielder Austin Hays.",0,6,2,71,"bottom",9,"2023-07-08T20:33:56.165Z","2023-07-08T20:36:40.649Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.9,75.4,13,0.71,0.4651,5.5962,22.7247,-45.6526,-2.5405,-9.605,-0.5444,0.0596,1.3105,-117.8338,-3.7549,-0.7782,50.0015,5.8985,-3.5666,3.6,13.2,24,2525,349,NA,NA,NA,NA,NA,NA,FALSE,-59.8,-18,4.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717446,"2023-07-08",4,"2023-07-08T20:35:25.060Z","2023-07-08T20:35:28.685Z",TRUE,"pitch","02aa9bfc-e1c2-48df-b2a4-5f3b410d55e9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2128,1.5291,NA,72.19,118.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Michael A. Taylor doubles (12) on a ground ball to left fielder Austin Hays.",0,6,2,71,"bottom",9,"2023-07-08T20:33:56.165Z","2023-07-08T20:36:40.649Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.6,73.7,12,0.87,0.4689,5.5926,23.3549,-47.7971,-2.5872,-11.3222,1.1755,4.4669,5.0597,-117.0828,5.8376,-0.6833,50.003,6.4305,-3.571,3.6,13.2,24,2526,346,NA,NA,NA,NA,NA,NA,FALSE,-61.1,-18.6,3.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717446,"2023-07-08",3,"2023-07-08T20:35:05.234Z","2023-07-08T20:35:08.787Z",TRUE,"pitch","92408d98-4ab2-407a-b36f-bc3d9155ad78",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.41,1.61,NA,109.91,162.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Michael A. Taylor doubles (12) on a ground ball to left fielder Austin Hays.",0,6,2,71,"bottom",9,"2023-07-08T20:33:56.165Z","2023-07-08T20:36:40.649Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.8,5,0.95,0.404,5.8393,25.8357,-15.5484,1.2118,8.9054,0.1861,2.8203,2.3514,-134.922,-5.134,-0.8499,50.0064,5.822,2.2627,9.6,3.6,24,2484,162,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.4,-2.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717446,"2023-07-08",1,"2023-07-08T20:34:24.445Z","2023-07-08T20:34:28.707Z",TRUE,"pitch","6cf5bae8-83a4-4c5b-a648-5278e74f7f61",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.41,1.61,NA,108.99,154.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Michael A. Taylor doubles (12) on a ground ball to left fielder Austin Hays.",0,6,2,71,"bottom",9,"2023-07-08T20:33:56.165Z","2023-07-08T20:36:40.649Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,85.2,2,0.94,0.4066,5.6539,25.3053,-16.1714,-0.1822,8.6798,0.2101,3.1045,2.0248,-134.012,-4.4004,-0.5272,50.0014,5.9009,-0.3363,0,3.6,24,2420,162,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.1,0,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717446,"2023-07-08",0,"2023-07-08T20:34:06.730Z","2023-07-08T20:34:12.177Z",TRUE,"pitch","7e4ee001-8562-4e84-ae16-b7906cf66368",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.41,1.61,NA,120.22,136.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Double","double","Michael A. Taylor doubles (12) on a ground ball to left fielder Austin Hays.",0,6,2,71,"bottom",9,"2023-07-08T20:33:56.165Z","2023-07-08T20:36:40.649Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,84.1,11,0.91,0.4113,5.68,25.1205,-17.3796,-0.7833,8.2132,-0.0844,3.7967,1.6324,-132.5575,-2.337,-0.6031,50.0004,5.9414,-1.4106,3.6,3.6,24,2379,162,NA,NA,NA,NA,NA,NA,FALSE,-18,14.6,1.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
