"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718734,"2023-04-02",3,"2023-04-02T22:38:36.048Z","2023-04-02T22:38:41.160Z",TRUE,"pitch","65735579-dd9f-4c8b-8f18-50a761b2cfce",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,2,NA,NA,3.29,1.54,NA,94.46,158.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Tony Kemp strikes out on a foul tip.",0,6,0,74,"bottom",9,"2023-04-02T22:37:16.668Z","2023-04-02T22:38:41.160Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,3,2,0.3929,6.5876,31.8195,-8.8144,-5.4578,11.8734,0.5914,2.9809,7.2037,-139.4854,-5.7575,-1.3174,50.0059,5.6552,-10.7409,42,2.4,24,2210,202,NA,NA,NA,NA,NA,NA,TRUE,-9.4,20.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718734,"2023-04-02",2,"2023-04-02T22:38:12.543Z","2023-04-02T22:38:17.520Z",TRUE,"pitch","dd121b8c-4141-410e-903c-aa088ad94c13",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.29,1.54,NA,129.36,172.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Tony Kemp strikes out on a foul tip.",0,6,0,74,"bottom",9,"2023-04-02T22:37:16.668Z","2023-04-02T22:38:41.160Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.6,4,2,0.3933,6.5841,30.1497,-10.0499,-5.3184,11.2537,-0.3244,2.4487,5.4164,-139.0813,-6.6239,-1.6027,50.0049,5.5222,-10.458,39.6,3.6,24,2191,206,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718734,"2023-04-02",1,"2023-04-02T22:37:55.795Z","2023-04-02T22:38:00.759Z",TRUE,"pitch","e264ed9a-385b-4cc2-a3c4-08cdbb9f886b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2902,1.5495,NA,124.33,212.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Tony Kemp strikes out on a foul tip.",0,6,0,74,"bottom",9,"2023-04-02T22:37:16.668Z","2023-04-02T22:38:41.160Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,82.2,13,2,0.4221,6.5,25.6685,-24.3446,-8.229,4.5839,-0.1924,0.9891,6.9289,-129.5016,-6.5943,-1.8265,50.0027,5.4166,-14.0532,26.4,7.2,24,1437,228,NA,NA,NA,NA,NA,NA,FALSE,-27.2,7.1,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718734,"2023-04-02",0,"2023-04-02T22:37:37.205Z","2023-04-02T22:37:41.129Z",TRUE,"pitch","680ac3f8-eab8-4499-bf06-ba89fdfb808b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.29,1.54,NA,106.54,192.47,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Tony Kemp strikes out on a foul tip.",0,6,0,74,"bottom",9,"2023-04-02T22:37:16.668Z","2023-04-02T22:38:41.160Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,82.3,8,2,0.4206,6.5819,26.0079,-21.3012,-4.3742,6.3186,0.2743,1.7151,6.7722,-129.9942,-5.5546,-1.7904,50.0002,5.4858,-7.5227,15.6,6,24,1468,229,NA,NA,NA,NA,NA,NA,FALSE,-23.6,10.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718734,"2023-04-02",7,"2023-04-02T22:36:56.637Z","2023-04-02T22:37:06.479Z",TRUE,"pitch","44980afb-61b7-4c6d-8c8d-9848799d92b2",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.26,1.49,NA,123.32,171.12,"line_drive","medium","9",176.36,95.49,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Shea Langeliers singles on a line drive to right fielder Hunter Renfroe. Ramon Laureano to 3rd.",0,6,0,73,"bottom",9,"2023-04-02T22:34:32.059Z","2023-04-02T22:37:06.479Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.6,5,2,0.3928,6.6313,31.1549,-11.6228,-5.3946,10.4346,-0.1657,2.506,5.4999,-139.4069,-6.5061,-1.4626,50.0004,5.636,-10.6232,36,3.6,24,2066,205,93.3,17,252,NA,NA,NA,FALSE,-12,17.8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,669127,"Shea Langeliers","/api/v1/people/669127",657656,"Ramón Laureano","/api/v1/people/657656",NA,NA,NA,NA
718734,"2023-04-02",6,"2023-04-02T22:36:19.825Z","2023-04-02T22:36:26.540Z",TRUE,"pitch","072e177f-5d3e-4f6d-8e14-7d02af6544ea",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.26,1.49,NA,125.77,154.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Shea Langeliers singles on a line drive to right fielder Hunter Renfroe. Ramon Laureano to 3rd.",0,6,0,73,"bottom",9,"2023-04-02T22:34:32.059Z","2023-04-02T22:37:06.479Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86,2,2,0.3981,6.541,33.0091,-10.486,-6.5598,11.3358,-0.23,3.1261,5.5654,-138.0062,-5.0599,-1.4285,50.0067,5.7008,-12.555,44.4,3.6,24,1959,202,NA,NA,NA,NA,NA,NA,FALSE,-11,19.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718734,"2023-04-02",5,"2023-04-02T22:36:01.564Z","2023-04-02T22:36:05.922Z",TRUE,"pitch","987b48b2-1208-4dd0-a3d9-fd82082947da",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4523,1.5495,NA,90.01,219.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Shea Langeliers singles on a line drive to right fielder Hunter Renfroe. Ramon Laureano to 3rd.",0,6,0,73,"bottom",9,"2023-04-02T22:34:32.059Z","2023-04-02T22:37:06.479Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.6,14,0.86,0.4317,6.4296,24.6117,-25.4013,-0.2476,4.1525,0.7081,0.7218,6.189,-126.6318,-6.7273,-1.7302,50.0057,5.4306,-0.4044,1.2,7.2,24,2349,119,NA,NA,NA,NA,NA,NA,FALSE,-29.8,6.2,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718734,"2023-04-02",4,"2023-04-02T22:35:38.903Z","2023-04-02T22:35:43.447Z",TRUE,"pitch","75cbe3d2-c407-4fce-ae36-6e4a479f80bc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.26,1.49,NA,131.15,180.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Shea Langeliers singles on a line drive to right fielder Hunter Renfroe. Ramon Laureano to 3rd.",0,6,0,73,"bottom",9,"2023-04-02T22:34:32.059Z","2023-04-02T22:37:06.479Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.7,4,2,0.3977,6.5122,29.9257,-15.9092,-5.5835,8.4628,-0.3711,2.1705,5.2747,-137.6241,-6.4422,-1.5851,50.0057,5.6153,-10.7356,28.8,3.6,24,1989,203,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718734,"2023-04-02",3,"2023-04-02T22:35:21.042Z","2023-04-02T22:35:25.432Z",TRUE,"pitch","804269f7-d4ae-476a-9c67-8ba1d3681a8e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3955,1.5495,NA,76.77,183.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Shea Langeliers singles on a line drive to right fielder Hunter Renfroe. Ramon Laureano to 3rd.",0,6,0,73,"bottom",9,"2023-04-02T22:34:32.059Z","2023-04-02T22:37:06.479Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.6,14,2,0.3935,6.5166,31.3324,-12.1632,-5.6035,10.2024,1.0555,2.0439,8.419,-139.1974,-7.4984,-1.2807,50.006,5.5786,-10.9949,33.6,3.6,24,2004,202,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718734,"2023-04-02",2,"2023-04-02T22:35:06.850Z","2023-04-02T22:35:10.991Z",TRUE,"pitch","55a5c39a-0110-4c2d-93e3-aba867491669",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.26,1.49,NA,92.32,167.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Shea Langeliers singles on a line drive to right fielder Hunter Renfroe. Ramon Laureano to 3rd.",0,6,0,73,"bottom",9,"2023-04-02T22:34:32.059Z","2023-04-02T22:37:06.479Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,6,2,0.3922,6.469,30.3306,-14.3672,-5.6429,9.0116,0.6475,2.6452,7.5682,-139.4547,-5.8192,-1.364,50.0058,5.7009,-11.1552,31.2,3.6,24,2098,202,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.4,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
