"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
745266,"2024-04-28",2,"2024-04-28T03:24:54.400Z","2024-04-28T03:24:58.673Z",TRUE,"pitch","b703bb13-f9a0-4242-98ee-71fa9b6ae540",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5299,1.7249,NA,85.29,209.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Mitch Garver strikes out swinging.",0,0,3,48,"bottom",7,"2024-04-28T03:24:17.104Z","2024-04-28T03:25:15.558Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.1,14,2,0.4325,5.8398,27.7498,-33.0396,4.574,-0.5292,0.8318,1.0667,5.9936,-126.9997,-4.1033,-2.1597,50.0056,5.3519,7.4194,14.4,8.4,24,2698,43,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-1.7,-9.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",1,"2024-04-28T03:24:39.400Z","2024-04-28T03:24:42.909Z",TRUE,"pitch","1cf37c0b-98e2-47dc-97ff-d3c83a8dc3e9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.38,1.52,NA,129.41,165.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Mitch Garver strikes out swinging.",0,0,3,48,"bottom",7,"2024-04-28T03:24:17.104Z","2024-04-28T03:25:15.558Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.2,4,2,0.4364,5.628,26.0146,-35.4174,4.3611,-2.0298,-0.3256,2.6993,3.857,-125.621,-0.0083,-2.4489,50.0052,5.5875,6.9546,12,9.6,24,2719,60,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-3.5,-8.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",0,"2024-04-28T03:24:25.423Z","2024-04-28T03:24:29.373Z",TRUE,"pitch","9f7cd553-ada2-45be-bf31-33cb38371c91",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4543,1.7165,NA,120.89,179.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Mitch Garver strikes out swinging.",0,0,3,48,"bottom",7,"2024-04-28T03:24:17.104Z","2024-04-28T03:25:15.558Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,83.9,8,2,0.4118,5.7857,27.4626,-23.4382,-4.574,4.8727,-0.1021,2.2093,6.5597,-132.8165,-4.1961,-2.0055,50.0034,5.5065,-8.2025,15.6,6,24,2315,211,NA,NA,NA,NA,NA,NA,FALSE,-24.6,8.2,7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",3,"2024-04-28T03:23:35.273Z","2024-04-28T03:24:00.165Z",TRUE,"pitch","cbf6acf1-11b2-43c6-b734-73f28f44a493",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,0,NA,NA,3.24,1.43,NA,112.91,178.61,"fly_ball","medium","78",75.36,40.98,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Ty France homers (2) on a fly ball to left center field. Jorge Polanco scores.",2,0,3,47,"bottom",7,"2024-04-28T03:22:01.756Z","2024-04-28T03:24:00.165Z",TRUE,TRUE,FALSE,FALSE,75,2,0,0,664034,"Ty France","/api/v1/people/664034","R","Right",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,83.7,5,2,0.4119,5.7222,29.2136,-24.0325,-3.5423,4.5527,0.1073,2.2286,6.749,-133.0983,-4.0203,-2.0039,50.0062,5.5041,-6.3412,10.8,6,24,2448,202,108.8,27,410,NA,NA,NA,FALSE,-25.2,7.6,4.9,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",1,"2024-04-28T03:22:29.201Z","2024-04-28T03:22:34.403Z",TRUE,"pitch","ffd338fc-5459-4c1b-9226-31906f088ece",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2848,1.5311,NA,137.1,150.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Ty France homers (2) on a fly ball to left center field. Jorge Polanco scores.",2,0,3,47,"bottom",7,"2024-04-28T03:22:01.756Z","2024-04-28T03:24:00.165Z",TRUE,TRUE,FALSE,FALSE,75,2,0,0,664034,"Ty France","/api/v1/people/664034","R","Right",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.1,1,2,0.4414,5.6099,25.7311,-31.4775,1.23,0.4428,-0.5273,3.2657,3.969,-124.2608,0.8552,-2.3073,50.0003,5.5397,1.9151,4.8,8.4,24,2651,59,NA,NA,NA,NA,NA,NA,FALSE,-36.4,1.3,-3.1,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",0,"2024-04-28T03:22:08.354Z","2024-04-28T03:22:12.445Z",TRUE,"pitch","87b4c147-aab0-4483-8648-199f18a6da9d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2129,1.4339,NA,97.57,199.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Ty France homers (2) on a fly ball to left center field. Jorge Polanco scores.",2,0,3,47,"bottom",7,"2024-04-28T03:22:01.756Z","2024-04-28T03:24:00.165Z",TRUE,TRUE,FALSE,FALSE,75,2,0,0,664034,"Ty France","/api/v1/people/664034","R","Right",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.8,9,2,0.3971,5.8937,31.3689,-14.4091,-6.0426,9.229,0.5097,1.4547,8.1881,-138.0326,-8.0838,-1.7132,50.0053,5.3962,-11.6357,31.2,3.6,24,2307,222,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.1,9.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",2,"2024-04-28T03:22:44.048Z","2024-04-28T03:23:35.273Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Ty France homers (2) on a fly ball to left center field. Jorge Polanco scores.",2,0,3,47,"bottom",7,"2024-04-28T03:22:01.756Z","2024-04-28T03:24:00.165Z",TRUE,TRUE,FALSE,FALSE,75,2,0,0,664034,"Ty France","/api/v1/people/664034","R","Right",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",8,"2024-04-28T03:21:36.514Z","2024-04-28T03:21:39.656Z",TRUE,"pitch","ad3d6d6c-6cb3-4d8c-be2f-6cb26cff7958",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4274,1.5291,NA,57.09,184.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jorge Polanco walks.",0,0,1,46,"bottom",7,"2024-04-28T03:19:39.790Z","2024-04-28T03:21:39.656Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.8,14,2,0.3956,5.9178,33.8387,-12.2996,-5.6217,10.2602,1.5718,2.0259,10.8359,-138.9507,-7.1294,-1.6647,50.0057,5.4589,-10.8935,31.2,3.6,24,2249,218,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17,7.7,NA,NA,NA,FALSE,FALSE,593871,"Jorge Polanco","/api/v1/people/593871",NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",7,"2024-04-28T03:21:19.869Z","2024-04-28T03:21:25.776Z",TRUE,"pitch","1967d6fd-1ff9-4c88-adb5-36dc32067d95",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4304,1.6316,NA,160.08,182.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jorge Polanco walks.",0,0,1,46,"bottom",7,"2024-04-28T03:19:39.790Z","2024-04-28T03:21:39.656Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,76.3,13,2,0.4501,5.8568,26.5176,-25.813,-12.2341,4.2502,-1.1303,2.0797,6.2361,-122.2077,-2.4659,-2.1404,50.0007,5.3437,-18.3023,32.4,8.4,24,2030,264,NA,NA,NA,NA,NA,NA,FALSE,-31.8,7.3,20.4,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",6,"2024-04-28T03:21:00.359Z","2024-04-28T03:21:05.340Z",TRUE,"pitch","e3536652-4a18-46ac-abb9-65d62b54811f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.37,1.6,NA,130.6,160.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jorge Polanco walks.",0,0,1,46,"bottom",7,"2024-04-28T03:19:39.790Z","2024-04-28T03:21:39.656Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.7,1,2,0.3947,5.9439,34.382,-16.0191,-4.9663,8.3046,-0.3567,2.8907,5.8477,-139.3201,-4.5536,-1.8482,50.0007,5.6217,-9.659,25.2,3.6,24,2102,220,NA,NA,NA,NA,NA,NA,FALSE,-16,14.2,7.7,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",4,"2024-04-28T03:20:31.933Z","2024-04-28T03:20:36.825Z",TRUE,"pitch","bffe07c5-9079-4875-a92f-cd4b7a3d60ca",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.37,1.6,NA,112.01,178.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jorge Polanco walks.",0,0,1,46,"bottom",7,"2024-04-28T03:19:39.790Z","2024-04-28T03:21:39.656Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.9,5,2,0.396,5.8428,31.4174,-12.6355,-5.7841,10.091,0.1308,2.2385,7.4426,-138.3939,-6.6049,-1.8441,50.0022,5.5055,-11.1992,33.6,3.6,24,2079,229,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17,8.9,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",3,"2024-04-28T03:20:15.272Z","2024-04-28T03:20:19.521Z",TRUE,"pitch","841ed314-a950-4e75-885f-34079875107b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3338,1.5211,NA,84.64,210.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jorge Polanco walks.",0,0,1,46,"bottom",7,"2024-04-28T03:19:39.790Z","2024-04-28T03:21:39.656Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,76.8,14,2,0.4495,5.8794,25.6195,-25.5061,-11.6674,4.4393,0.8491,1.0426,10.2088,-122.1638,-4.9557,-1.8821,50.0016,5.3086,-17.5128,30,8.4,24,2045,260,NA,NA,NA,NA,NA,NA,FALSE,-32,7,18.5,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",2,"2024-04-28T03:19:58.695Z","2024-04-28T03:20:02.449Z",TRUE,"pitch","d0fceee4-66ba-49c5-bbfc-636f1712cdc1",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3342,1.5851,NA,45.75,203.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jorge Polanco walks.",0,0,1,46,"bottom",7,"2024-04-28T03:19:39.790Z","2024-04-28T03:21:39.656Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,77.9,14,2,0.4438,5.8492,25.4342,-23.9085,-10.5374,5.3643,1.8691,1.2907,12.0224,-123.5768,-5.036,-1.6979,50.0038,5.3724,-16.2417,28.8,7.2,24,2136,258,NA,NA,NA,NA,NA,NA,FALSE,-29.4,8.6,16.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",1,"2024-04-28T03:19:42.122Z","2024-04-28T03:19:45.639Z",TRUE,"pitch","8cd16e26-7610-4dff-82cc-e72fb424d65f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.37,1.6,NA,131.95,193.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jorge Polanco walks.",0,0,1,46,"bottom",7,"2024-04-28T03:19:39.790Z","2024-04-28T03:21:39.656Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.6,7,2,0.3934,5.8417,31.8674,-14.8004,-5.8348,8.8542,-0.3921,1.6824,6.2443,-139.3323,-7.775,-1.9062,50.0031,5.4909,-11.4503,31.2,3.6,24,2070,225,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14.5,9.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",0,"2024-04-28T03:18:47.505Z","2024-04-28T03:19:42.122Z",FALSE,"action",NA,NA,"Pitching Change: Bryce Jarvis replaces Slade Cecconi.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,686826,"/api/v1/people/686826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"46","atBat","Walk","walk","Jorge Polanco walks.",0,0,1,46,"bottom",7,"2024-04-28T03:19:39.790Z","2024-04-28T03:21:39.656Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",5,"2024-04-28T03:20:47.537Z","2024-04-28T03:21:00.359Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,593871,"/api/v1/people/593871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Jorge Polanco walks.",0,0,1,46,"bottom",7,"2024-04-28T03:19:39.790Z","2024-04-28T03:21:39.656Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",686826,"Bryce Jarvis","/api/v1/people/686826","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745266,"2024-04-28",3,"2024-04-28T03:17:11.339Z","2024-04-28T03:17:14.748Z",TRUE,"pitch","6601aba7-a275-4d76-9a9f-196f82bbc6ae",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.42,1.58,NA,97.32,150.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Eugenio Suárez strikes out swinging.",0,0,1,45,"top",7,"2024-04-28T03:16:16.037Z","2024-04-28T03:17:14.748Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88,3,0.86,0.3897,6.4058,33.9187,-12.9784,-6.852,9.6076,0.5163,3.2657,7.7246,-140.9115,-4.6022,-1.3786,50.0057,5.7676,-13.6946,39.6,3.6,24,2286,221,NA,NA,NA,NA,NA,NA,TRUE,-12.7,16.6,10.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
