"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746957,"2024-05-26",0,"2024-05-26T19:50:33.897Z","2024-05-26T19:50:41.557Z",TRUE,"pitch","d4e25fa9-4e8d-428b-a1a6-180381a8785f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.16,1.49,NA,116.02,164.32,"bunt_grounder","soft","1",124.46,193.72,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Bunt Groundout","field_out","Blake Perkins bunt grounds out softly, pitcher Kenley Jansen to first baseman Dominic Smith.",0,1,2,67,"top",9,"2024-05-26T19:50:09.973Z","2024-05-26T19:50:41.557Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,663368,"Blake Perkins","/api/v1/people/663368","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,85.7,2,0.9,0.4052,6.7033,25.1716,-15.4932,3.2797,8.9844,0.0258,2.7578,3.9402,-134.4231,-6.3449,-1.8773,50.003,6.2213,6.0886,21.6,3.6,24,2662,172,29.4,-8,15,NA,NA,NA,TRUE,-16.3,15.4,-6.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746957,"2024-05-26",4,"2024-05-26T19:50:00.681Z","2024-05-26T19:50:04.765Z",TRUE,"pitch","ffaaca5f-e53c-450b-898e-918f17693e4d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.29,1.56,NA,136.18,166.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Oliver Dunn strikes out swinging.",0,1,2,66,"top",9,"2024-05-26T19:48:26.221Z","2024-05-26T19:50:04.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686554,"Oliver Dunn","/api/v1/people/686554","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.5,87.3,4,0.9,0.3969,6.8635,27.6042,-11.5787,1.488,10.656,-0.5031,2.6597,4.5986,-137.4649,-7.2547,-2.3843,50.0049,6.1016,2.8769,15.6,2.4,24,2738,187,NA,NA,NA,NA,NA,NA,TRUE,-12.2,18.1,-3.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746957,"2024-05-26",3,"2024-05-26T19:49:41.213Z","2024-05-26T19:49:47.334Z",TRUE,"pitch","bf9863a3-b375-45da-8271-57d334c40b73",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3432,1.6497,NA,80.67,172.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Oliver Dunn strikes out swinging.",0,1,2,66,"top",9,"2024-05-26T19:48:26.221Z","2024-05-26T19:50:04.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686554,"Oliver Dunn","/api/v1/people/686554","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,87.1,14,0.9,0.3989,6.6995,26.9249,-14.6617,2.2593,9.1472,0.953,2.4449,7.337,-136.7245,-7.4257,-2.0467,50.0058,6.18,4.3262,19.2,3.6,24,2784,178,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.4,-5.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746957,"2024-05-26",1,"2024-05-26T19:49:13.540Z","2024-05-26T19:49:16.592Z",TRUE,"pitch","978f42ee-d9d8-4994-9e09-22bcc4f877d2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3297,1.6868,NA,107.81,184.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Oliver Dunn strikes out swinging.",0,1,2,66,"top",9,"2024-05-26T19:48:26.221Z","2024-05-26T19:50:04.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686554,"Oliver Dunn","/api/v1/people/686554","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.6,86.2,8,0.91,0.4016,6.7446,28.5018,-11.3568,2.8153,11.0388,0.2412,2.0045,4.8045,-136.1157,-8.9817,-1.9091,50.003,6.1234,5.3071,25.2,3.6,24,2726,179,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.4,-6.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746957,"2024-05-26",0,"2024-05-26T19:48:54.597Z","2024-05-26T19:48:57.597Z",TRUE,"pitch","07f11f65-ee20-4bf9-8f23-0d3eed701932",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.29,1.56,NA,117.86,149.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Oliver Dunn strikes out swinging.",0,1,2,66,"top",9,"2024-05-26T19:48:26.221Z","2024-05-26T19:50:04.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686554,"Oliver Dunn","/api/v1/people/686554","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,84.6,2,0.9,0.4077,6.7728,28.4695,-14.0409,3.4171,9.9166,-0.0225,3.3037,4.3868,-134.2348,-5.0968,-2.1207,50.0054,6.2232,6.2499,25.2,3.6,24,2628,181,NA,NA,NA,NA,NA,NA,FALSE,-15,17,-7.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746957,"2024-05-26",2,"2024-05-26T19:49:30.592Z","2024-05-26T19:49:41.213Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,686554,"/api/v1/people/686554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Oliver Dunn strikes out swinging.",0,1,2,66,"top",9,"2024-05-26T19:48:26.221Z","2024-05-26T19:50:04.765Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,686554,"Oliver Dunn","/api/v1/people/686554","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746957,"2024-05-26",5,"2024-05-26T19:48:22.283Z","2024-05-26T19:48:26.034Z",TRUE,"pitch","3a5c94f0-fc81-474a-ba70-6a236058bbed",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.0661,1.5443,NA,121.74,187.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,1,2,65,"top",9,"2024-05-26T19:47:01.006Z","2024-05-26T19:48:26.034Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,86.7,8,0.91,0.3996,6.7962,28.5323,-12.5365,2.9712,10.3052,-0.1245,1.8865,4.3679,-136.7724,-9.2024,-2.1247,50.0035,6.1422,5.6608,24,3.6,24,2723,192,NA,NA,NA,NA,NA,NA,TRUE,-13.8,17,-6.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746957,"2024-05-26",4,"2024-05-26T19:48:03.742Z","2024-05-26T19:48:08.331Z",TRUE,"pitch","66bfb6fd-2cce-4243-8ab6-71d4907210ce",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0859,1.5283,NA,131.25,128.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,1,2,65,"top",9,"2024-05-26T19:47:01.006Z","2024-05-26T19:48:26.034Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87,11,0.94,0.3955,6.7522,30.4131,-12.4716,-5.828,10.1413,-0.3738,4.087,5.744,-138.3916,-4.0178,-1.7174,50.0021,6.3908,-11.3226,37.2,3.6,24,2372,186,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.8,9.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746957,"2024-05-26",3,"2024-05-26T19:47:39.868Z","2024-05-26T19:47:43.737Z",TRUE,"pitch","0031ba32-f3a4-4952-bde2-bc7d199d523e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.89,1.3,NA,124.15,159.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,1,2,65,"top",9,"2024-05-26T19:47:01.006Z","2024-05-26T19:48:26.034Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,86.3,2,0.91,0.4001,6.6655,29.3509,-11.492,3.1164,10.893,-0.1875,2.9505,4.1377,-136.736,-6.798,-2.1237,50.0041,6.2526,5.9187,27.6,3.6,24,2671,169,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.5,-6.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746957,"2024-05-26",2,"2024-05-26T19:47:20.055Z","2024-05-26T19:47:23.216Z",TRUE,"pitch","cea88ec4-f84c-49ce-96c7-6f99f777cb05",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,2.9535,1.4678,NA,137.57,184.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Sal Frelick called out on strikes.",0,1,2,65,"top",9,"2024-05-26T19:47:01.006Z","2024-05-26T19:48:26.034Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",445276,"Kenley Jansen","/api/v1/people/445276","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,85.7,4,0.9,0.4033,6.7782,28.6,-8.478,1.1987,12.675,-0.5395,2.0205,4.2861,-135.6129,-9.3919,-2.2938,50.0037,6.1126,2.2414,16.8,2.4,24,2667,198,NA,NA,NA,NA,NA,NA,FALSE,-10.2,21.2,-3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
