"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746733,"2024-04-05",6,"2024-04-06T01:39:04.748Z","2024-04-06T01:39:09.667Z",TRUE,"pitch","d94ece76-699f-41a2-9c18-c6d0d1a54780",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.33,1.58,NA,82.6,179.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Jake Fraley strikes out swinging.",0,3,2,78,"bottom",9,"2024-04-06T01:37:20.988Z","2024-04-06T01:39:09.667Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.5,83,14,0.91,0.4162,6.8425,28.4646,-24.9932,1.8074,4.0969,0.9025,2.1848,7.1103,-131.7039,-2.7487,-2.0692,50.0048,5.0942,3.1683,10.8,6,24,2358,184,NA,NA,NA,NA,NA,NA,TRUE,-26.4,7,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746733,"2024-04-05",4,"2024-04-06T01:38:30.143Z","2024-04-06T01:38:45.067Z",TRUE,"pitch","ecb85918-832c-478f-88e2-5e938db4b1b0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.329,1.6337,NA,20.32,201.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Jake Fraley strikes out swinging.",0,3,2,78,"bottom",9,"2024-04-06T01:37:20.988Z","2024-04-06T01:39:09.667Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.9,85.6,14,0.87,0.4057,6.8783,27.8457,-21.858,-1.0054,5.5824,2.5365,1.3665,11.7699,-134.7366,-5.6455,-1.7482,50.0038,5.0223,-1.8597,1.2,4.8,24,2366,215,NA,NA,NA,NA,NA,NA,FALSE,-22.7,9.1,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746733,"2024-04-05",3,"2024-04-06T01:38:14.708Z","2024-04-06T01:38:19.474Z",TRUE,"pitch","ae9de864-25a0-43cc-8d8a-40e3106937c9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.329,1.66,NA,153.32,137.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Jake Fraley strikes out swinging.",0,3,2,78,"bottom",9,"2024-04-06T01:37:20.988Z","2024-04-06T01:39:09.667Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.4,11,0.84,0.3834,7.1444,33.8565,-20.2969,-10.6152,5.7506,-0.9528,3.734,7.1079,-143.0081,0.3167,-2.095,50.0021,4.8978,-21.9235,45.6,6,24,2309,237,NA,NA,NA,NA,NA,NA,FALSE,-17.8,10.7,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746733,"2024-04-05",2,"2024-04-06T01:37:58.138Z","2024-04-06T01:38:03.818Z",TRUE,"pitch","7092639f-1ac8-455c-983a-014f4c233a38",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.329,1.6862,NA,156.42,126.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Jake Fraley strikes out swinging.",0,3,2,78,"bottom",9,"2024-04-06T01:37:20.988Z","2024-04-06T01:39:09.667Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90,11,0.86,0.3805,7.0363,35.1368,-18.285,-9.6282,6.6269,-1.0342,4.1544,6.3623,-144.2275,0.9365,-2.0236,50.0028,4.9572,-20.1812,45.6,4.8,24,2351,237,NA,NA,NA,NA,NA,NA,FALSE,-15.6,12.4,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746733,"2024-04-05",1,"2024-04-06T01:37:40.683Z","2024-04-06T01:37:45.482Z",TRUE,"pitch","3ba6d1e1-80df-423a-b937-9ae45d62c8e3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.33,1.58,NA,146.69,155.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Jake Fraley strikes out swinging.",0,3,2,78,"bottom",9,"2024-04-06T01:37:20.988Z","2024-04-06T01:39:09.667Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88,1,0.89,0.3875,6.9921,37.6949,-17.9446,-9.1941,7.0623,-0.7789,3.0939,6.8629,-142.2685,-1.7652,-2.0482,50.0071,4.8801,-18.5385,42,4.8,24,2323,241,NA,NA,NA,NA,NA,NA,FALSE,-16.4,12.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746733,"2024-04-05",0,"2024-04-06T01:37:27.440Z","2024-04-06T01:37:31.724Z",TRUE,"pitch","cbebaa7a-9995-42ae-b71a-e00d69f4ea02",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3618,1.7124,NA,109.04,146.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Jake Fraley strikes out swinging.",0,3,2,78,"bottom",9,"2024-04-06T01:37:20.988Z","2024-04-06T01:39:09.667Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,88.3,2,0.88,0.3863,7.0079,37.5388,-16.5708,-9.7227,7.6919,0.2089,3.4257,9.5541,-142.6298,-1.4006,-1.9464,50.0027,4.985,-19.7226,45.6,4.8,24,2419,235,NA,NA,NA,NA,NA,NA,FALSE,-15.1,13.8,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746733,"2024-04-05",5,"2024-04-06T01:38:49.550Z","2024-04-06T01:39:04.748Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Edwin Díaz. Bubba Thompson to 3rd.","Wild Pitch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,669352,"/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ecb85918-832c-478f-88e2-5e938db4b1b0","wild_pitch",NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Jake Fraley strikes out swinging.",0,3,2,78,"bottom",9,"2024-04-06T01:37:20.988Z","2024-04-06T01:39:09.667Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746733,"2024-04-05",0,"2024-04-06T01:36:40.777Z","2024-04-06T01:36:53.622Z",TRUE,"pitch","ca35d2e5-17da-46bb-8556-3297d4799245",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.45,1.69,NA,121.28,167.43,"fly_ball","medium","8",156.93,99.73,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Sac Fly","sac_fly","Jeimer Candelario out on a sacrifice fly to center fielder Harrison Bader. Jonathan India scores.",1,3,2,77,"bottom",9,"2024-04-06T01:36:40.777Z","2024-04-06T01:36:53.622Z",TRUE,TRUE,FALSE,TRUE,0,0,0,2,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.1,5,0.89,0.3886,6.8751,35.0997,-17.4633,-9.2171,7.3262,-0.1122,2.6426,8.7406,-141.4642,-3.3538,-2.0587,50.003,4.9766,-18.5066,42,4.8,24,2344,235,99.1,51,262,NA,NA,NA,TRUE,-16.4,12.7,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA
746733,"2024-04-05",1,"2024-04-06T01:33:32.484Z","2024-04-06T01:33:40.157Z",TRUE,"pitch","26889745-f3e9-4028-b0b3-d3ff3d950052",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.3,1.52,NA,81.99,163.59,"ground_ball","medium","6",121.2,155.42,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Mets challenged (force play), call on the field was upheld: Christian Encarnacion-Strand grounds out, shortstop Francisco Lindor to first baseman Pete Alonso. Jonathan India to 3rd. Bubba Thompson to 2nd.",0,3,1,76,"bottom",9,"2024-04-06T01:33:30.153Z","2024-04-06T01:33:40.157Z",TRUE,FALSE,TRUE,TRUE,0,0,0,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.2,12,0.91,0.4262,7.0518,25.5843,-27.4394,0.0985,2.8259,0.9185,2.7847,7.1874,-128.3149,-0.8581,-1.9269,50.001,5.254,0.1633,3.6,7.2,24,2348,191,62.3,-18,11,NA,NA,NA,TRUE,-29.9,5.2,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,669352,"Bubba Thompson","/api/v1/people/669352",663697,"Jonathan India","/api/v1/people/663697",FALSE,FALSE,"MC",121
746733,"2024-04-05",0,"2024-04-06T01:33:25.656Z","2024-04-06T01:33:32.484Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Bubba Thompson replaces Spencer Steer.","Offensive Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669352,"/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","201","76","atBat","Groundout","field_out","Mets challenged (force play), call on the field was upheld: Christian Encarnacion-Strand grounds out, shortstop Francisco Lindor to first baseman Pete Alonso. Jonathan India to 3rd. Bubba Thompson to 2nd.",0,3,1,76,"bottom",9,"2024-04-06T01:33:30.153Z","2024-04-06T01:33:40.157Z",TRUE,FALSE,TRUE,TRUE,0,0,0,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",621242,"Edwin Díaz","/api/v1/people/621242","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,668715,"/api/v1/people/668715",NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
