"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717079,"2023-08-08",0,"2023-08-09T01:48:40.860Z","2023-08-09T01:48:44.393Z",TRUE,"pitch","3d5ce858-6f79-4e3d-9b4a-9c94fad444d3",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.42,1.6,NA,122.45,189.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Orlando Arcia doubles (16) on a ground ball to left fielder Bryan Reynolds. Marcell Ozuna scores. Kevin Pillar scores.",2,8,6,78,"top",9,"2023-08-09T01:48:37.619Z","2023-08-09T01:50:47.840Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.4,8,0.9,0.473,5.9638,22.5809,-39.2648,2.8664,-5.2299,-0.1431,1.8272,3.4476,-116.0047,-0.2583,-2.0233,50.0013,5.697,3.8882,6,12,24,2419,46,NA,NA,NA,NA,NA,NA,FALSE,-52.4,-9.2,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",0,"2023-08-09T01:48:03.774Z","2023-08-09T01:48:11.802Z",TRUE,"pitch","fbe0907c-bfa1-471d-9cde-a5d9ff322a31",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.23,1.56,NA,147.74,162.74,"line_drive","medium","7",79.52,117.92,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Kevin Pillar singles on a line drive to left fielder Bryan Reynolds. Nicky Lopez scores. Marcell Ozuna to 2nd.",1,6,6,77,"top",9,"2023-08-09T01:47:49.523Z","2023-08-09T01:48:11.802Z",TRUE,TRUE,FALSE,FALSE,70,0,0,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,88.7,1,0.92,0.3855,7.261,36.5835,-11.094,-7.214,10.3379,-0.8064,2.8165,5.275,-142.7664,-6.0524,-1.7521,50.0066,5.6805,-14.7147,46.8,3.6,24,2462,220,80,14,200,NA,NA,NA,FALSE,-11.2,17.5,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607680,"Kevin Pillar","/api/v1/people/607680",542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA
717079,"2023-08-08",2,"2023-08-09T01:47:03.832Z","2023-08-09T01:47:16.543Z",TRUE,"pitch","c3bf82e6-c190-42fe-969d-cd0e8c1ad767",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.42,1.69,NA,133.06,168.87,"ground_ball","medium","5",107.05,165.89,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Fielders Choice Out","fielders_choice_out","Marcell Ozuna reaches on a fielder's choice out, third baseman Ke'Bryan Hayes to catcher Jason Delay. Matt Olson out at home. Nicky Lopez to 3rd.",0,5,6,76,"top",9,"2023-08-09T01:46:39.167Z","2023-08-09T01:47:16.543Z",TRUE,FALSE,FALSE,TRUE,8,1,0,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.1,4,0.91,0.3867,7.1467,31.7196,-11.7887,-6.6474,10.0253,-0.4212,2.5892,6.5751,-141.5438,-6.4996,-1.9085,50.0005,5.667,-13.5131,42,3.6,24,2398,217,92.1,-4,27,NA,NA,NA,TRUE,-11.9,17,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,670032,"Nicky Lopez","/api/v1/people/670032"
717079,"2023-08-08",1,"2023-08-09T01:46:41.563Z","2023-08-09T01:46:46.043Z",TRUE,"pitch","b0be7b2f-5715-4a2d-a92f-eff34d1a0f9f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3943,1.7329,NA,184.8,134.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Fielders Choice Out","fielders_choice_out","Marcell Ozuna reaches on a fielder's choice out, third baseman Ke'Bryan Hayes to catcher Jason Delay. Matt Olson out at home. Nicky Lopez to 3rd.",0,5,6,76,"top",9,"2023-08-09T01:46:39.167Z","2023-08-09T01:47:16.543Z",TRUE,FALSE,FALSE,TRUE,8,1,0,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.4,11,0.92,0.3833,7.001,34.6455,-10.9122,-5.7395,10.2908,-1.7786,3.8632,2.7407,-143.1951,-3.2792,-2.0052,50.0036,5.7114,-11.8583,43.2,3.6,24,2511,214,NA,NA,NA,NA,NA,NA,FALSE,-10.2,18.1,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",0,"2023-08-09T01:46:31.941Z","2023-08-09T01:46:41.563Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Nicky Lopez replaces Travis d'Arnaud.","Offensive Substitution",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,670032,"/api/v1/people/670032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","501","76","atBat","Fielders Choice Out","fielders_choice_out","Marcell Ozuna reaches on a fielder's choice out, third baseman Ke'Bryan Hayes to catcher Jason Delay. Matt Olson out at home. Nicky Lopez to 3rd.",0,5,6,76,"top",9,"2023-08-09T01:46:39.167Z","2023-08-09T01:47:16.543Z",TRUE,FALSE,FALSE,TRUE,8,1,0,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,518595,"/api/v1/people/518595",2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",1,"2023-08-09T01:45:38.866Z","2023-08-09T01:45:54.113Z",TRUE,"pitch","957410f1-994b-4966-9bc9-f2a82de223d6",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.43,1.58,NA,121.9,189.95,"line_drive","medium","5",68.99,133.35,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Double","double","Travis d'Arnaud doubles (10) on a line drive to left fielder Bryan Reynolds, deflected by third baseman Ke'Bryan Hayes. Matt Olson to 3rd.",0,5,6,75,"top",9,"2023-08-09T01:44:58.602Z","2023-08-09T01:45:54.113Z",TRUE,FALSE,FALSE,FALSE,34,1,0,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,72.6,8,0.9,0.4786,5.8041,21.5222,-37.7314,3.0637,-4.191,-0.1285,1.8086,3.251,-114.5269,-0.4137,-1.9654,50.003,5.6878,4.0618,7.2,12,24,2396,54,102.3,8,160,NA,NA,NA,FALSE,-51.6,-7.4,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,518595,"Travis d'Arnaud","/api/v1/people/518595",621566,"Matt Olson","/api/v1/people/621566"
717079,"2023-08-08",0,"2023-08-09T01:45:18.543Z","2023-08-09T01:45:22.381Z",TRUE,"pitch","0d69771f-cde0-45dc-a225-f6a0ae8744bb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4972,1.5785,NA,143.08,115.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Double","double","Travis d'Arnaud doubles (10) on a line drive to left fielder Bryan Reynolds, deflected by third baseman Ke'Bryan Hayes. Matt Olson to 3rd.",0,5,6,75,"top",9,"2023-08-09T01:44:58.602Z","2023-08-09T01:45:54.113Z",TRUE,FALSE,FALSE,FALSE,34,1,0,1,518595,"Travis d'Arnaud","/api/v1/people/518595","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.9,11,0.91,0.3895,6.8611,33.6433,-13.0243,-6.3278,9.5778,-0.6843,4.571,5.4883,-140.9044,-1.2006,-1.8404,50.0059,5.8489,-12.657,40.8,3.6,24,2451,217,NA,NA,NA,NA,NA,NA,FALSE,-12,17.3,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",6,"2023-08-09T01:44:44.855Z","2023-08-09T01:44:49.637Z",TRUE,"pitch","03cd5b2f-305a-4d8a-af54-1bf5bd5114bb",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.5229,1.7844,NA,165.78,127.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Matt Olson walks.",0,5,6,74,"top",9,"2023-08-09T01:42:48.529Z","2023-08-09T01:44:49.637Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89,11,0.92,0.3844,6.8819,35.2643,-12.6998,-6.356,9.4863,-1.2798,4.1186,4.0994,-142.9214,-2.5114,-1.9126,50.0039,5.8141,-13.0506,42,3.6,24,2391,222,NA,NA,NA,NA,NA,NA,FALSE,-11.8,16.8,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA,NA,NA,NA
717079,"2023-08-08",4,"2023-08-09T01:44:14.386Z","2023-08-09T01:44:18.424Z",TRUE,"pitch","e5e96171-7e9e-45cc-966d-fb370873a93e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.42,1.6815,NA,163.37,189.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Matt Olson walks.",0,5,6,74,"top",9,"2023-08-09T01:42:48.529Z","2023-08-09T01:44:49.637Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.6,85.1,13,0.89,0.4063,7.0779,29.1117,-27.5123,-3.2197,2.5299,-1.2166,1.8389,3.0008,-134.7844,-4.9852,-1.9257,50.0014,5.6536,-5.9275,10.8,6,24,1366,220,NA,NA,NA,NA,NA,NA,FALSE,-28.1,3.7,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",3,"2023-08-09T01:43:56.399Z","2023-08-09T01:44:00.733Z",TRUE,"pitch","5296c442-01cd-4661-857a-3f6b39d9e92c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5229,1.7844,NA,135.04,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Matt Olson walks.",0,5,6,74,"top",9,"2023-08-09T01:42:48.529Z","2023-08-09T01:44:49.637Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.9,11,0.91,0.3852,6.4839,34.5047,-12.4366,-6.1804,9.6528,-0.4733,4.4826,6.053,-142.5011,-1.9249,-1.8279,50.0018,5.9579,-12.637,40.8,3.6,24,2479,213,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.3,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",2,"2023-08-09T01:43:33.009Z","2023-08-09T01:43:38.509Z",TRUE,"pitch","2f291058-6cb8-4773-a34e-f10d90773516",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.4,1.6,NA,118.21,155.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Matt Olson walks.",0,5,6,74,"top",9,"2023-08-09T01:42:48.529Z","2023-08-09T01:44:49.637Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.6,2,0.9,0.3845,6.8803,31.4521,-14.034,-7.0589,8.8184,-0.0318,3.0919,7.5012,-142.2403,-4.9906,-1.7812,50.0028,5.7534,-14.5206,40.8,3.6,24,2465,215,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",1,"2023-08-09T01:43:14.936Z","2023-08-09T01:43:19.198Z",TRUE,"pitch","75236319-d97a-4f4a-a91f-1439bde75a39",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4457,1.6043,NA,162.78,192.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Matt Olson walks.",0,5,6,74,"top",9,"2023-08-09T01:42:48.529Z","2023-08-09T01:44:49.637Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,74,13,0.9,0.4705,6.1531,21.0138,-38.4982,2.7055,-4.6004,-1.2011,1.7071,1.1202,-116.2444,-0.8864,-2.0402,50.0048,5.7361,3.7169,6,12,24,2480,55,NA,NA,NA,NA,NA,NA,FALSE,-51,-8.3,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",0,"2023-08-09T01:42:59.451Z","2023-08-09T01:43:02.859Z",TRUE,"pitch","72e0c266-ea20-4def-8527-bad0d7a37a2f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.4,1.6,NA,113.32,195.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Matt Olson walks.",0,5,6,74,"top",9,"2023-08-09T01:42:48.529Z","2023-08-09T01:44:49.637Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.7,87.3,8,0.84,0.399,6.6379,25.4216,-25.4217,-4.7377,3.5239,0.0965,1.6188,6.6549,-136.4233,-6.3255,-1.7407,50.0032,5.6807,-9.077,16.8,6,24,1823,218,NA,NA,NA,NA,NA,NA,FALSE,-25.3,5.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",5,"2023-08-09T01:44:33.347Z","2023-08-09T01:44:44.855Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,621566,"/api/v1/people/621566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Matt Olson walks.",0,5,6,74,"top",9,"2023-08-09T01:42:48.529Z","2023-08-09T01:44:49.637Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",1,"2023-08-09T01:42:23.587Z","2023-08-09T01:42:32.169Z",TRUE,"pitch","8f78e16c-87a4-42fb-98b8-ea9298c84eb1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.42,1.6,NA,130.47,151.21,"fly_ball","medium","9",191.59,103.61,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Austin Riley flies out to right fielder Josh Palacios.",0,5,6,73,"top",9,"2023-08-09T01:42:21.248Z","2023-08-09T01:42:32.169Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,89,1,0.91,0.3862,7.163,33.0399,-11.6241,-5.8403,10.0932,-0.3534,3.2433,6.0519,-141.9242,-5.2046,-1.7565,50.0038,5.8438,-11.893,39.6,3.6,24,2436,211,85.6,40,288,NA,NA,NA,TRUE,-11.4,17.4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717079,"2023-08-08",0,"2023-08-09T01:41:50.724Z","2023-08-09T01:42:23.587Z",FALSE,"action",NA,NA,"Pitching Change: David Bednar replaces Andre Jackson.","Pitching Substitution",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670280,"/api/v1/people/670280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"73","atBat","Flyout","field_out","Austin Riley flies out to right fielder Josh Palacios.",0,5,6,73,"top",9,"2023-08-09T01:42:21.248Z","2023-08-09T01:42:32.169Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
