"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716634,"2023-09-11",1,"2023-09-11T02:09:14.633Z","2023-09-11T02:09:18.309Z",TRUE,"pitch","69c711be-9acb-457f-a7b7-19cf6bd43ef7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.09,1.49,NA,106.59,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Wilmer Flores strikes out swinging.",0,3,6,55,"bottom",7,"2023-09-11T02:09:12.270Z","2023-09-11T02:11:40.487Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",683232,"Nick Mears","/api/v1/people/683232","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.8,12,0.9,0.3996,7.2267,31.943,-12.9249,-1.8507,10.1299,0.273,3.6182,3.158,-137.3574,-4.4259,-0.654,50.005,6.1368,-3.5179,10.8,3.6,24,1920,196,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.5,2.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T02:07:29.733Z","2023-09-11T02:09:14.633Z",FALSE,"action",NA,NA,"Pitching Change: Nick Mears replaces Brent Suter.","Pitching Substitution",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,683232,"/api/v1/people/683232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Strikeout","strikeout","Wilmer Flores strikes out swinging.",0,3,6,55,"bottom",7,"2023-09-11T02:09:12.270Z","2023-09-11T02:11:40.487Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",683232,"Nick Mears","/api/v1/people/683232","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T02:04:34.166Z","2023-09-11T02:04:41.553Z",TRUE,"pitch","285dc294-43b8-41da-ab0a-3b3e873af57a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.63,1.74,NA,158.21,156.78,"ground_ball","medium","5",105.39,166.62,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Alan Trejo grounds out, third baseman Wilmer Flores to first baseman LaMonte Wade Jr.",0,3,6,54,"top",7,"2023-09-11T02:03:40.617Z","2023-09-11T02:04:41.553Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676701,"Alan Trejo","/api/v1/people/676701","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.3,11,0.89,0.3962,6.0173,28.1444,-26.1018,-7.3111,3.1286,-1.081,3.0369,8.6696,-137.7912,-1.1561,-3.3055,50.0007,5.2114,-14.1789,25.2,6,24,2297,243,91.6,-10,18,NA,NA,NA,TRUE,-24.6,5.6,11.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T02:03:56.497Z","2023-09-11T02:04:00.863Z",TRUE,"pitch","64f3fee4-6c49-440a-9460-021f36edc0ac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4795,1.7114,NA,130.66,200.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Alan Trejo grounds out, third baseman Wilmer Flores to first baseman LaMonte Wade Jr.",0,3,6,54,"top",7,"2023-09-11T02:03:40.617Z","2023-09-11T02:04:41.553Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676701,"Alan Trejo","/api/v1/people/676701","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.1,13,0.9,0.4509,6.0235,23.348,-29.6046,6.7575,1.7223,-0.3584,1.4076,5.3718,-121.3927,-2.8712,-3.4766,50.0052,5.1779,10.1054,20.4,8.4,24,2454,55,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2.6,-13.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",7,"2023-09-11T02:03:28.535Z","2023-09-11T02:03:32.676Z",TRUE,"pitch","0a1715d2-a661-4c03-a88a-960ed80de4dd",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.55,1.72,NA,98.38,174.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Sean Bouchard strikes out swinging.",0,3,6,53,"top",7,"2023-09-11T02:01:21.070Z","2023-09-11T02:03:32.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.8,6,0.9,0.451,5.9052,24.4803,-28.528,6.1208,2.445,0.4884,2.3628,7.1725,-121.5765,-1.2039,-3.2987,50.0051,5.347,9.1355,20.4,8.4,24,2509,61,NA,NA,NA,NA,NA,NA,TRUE,-34.9,4.4,-12.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",6,"2023-09-11T02:03:09.054Z","2023-09-11T02:03:14.374Z",TRUE,"pitch","4cfdcbe7-1732-41a2-8d11-3c552723565d",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.55,1.72,NA,124.64,158.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Sean Bouchard strikes out swinging.",0,3,6,53,"top",7,"2023-09-11T02:01:21.070Z","2023-09-11T02:03:32.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.9,5,0.9,0.398,6.0658,28.1316,-26.6945,-7.7739,2.8556,-0.2004,2.959,10.6891,-137.1991,-1.3478,-3.1228,50.0061,5.2625,-14.9392,25.2,6,24,2328,232,NA,NA,NA,NA,NA,NA,FALSE,-25.4,5,12,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",5,"2023-09-11T02:02:50.235Z","2023-09-11T02:02:53.466Z",TRUE,"pitch","b0aaf92b-fcf5-4ff8-a9f2-838ff960dc52",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.55,1.72,NA,110.9,187.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Sean Bouchard strikes out swinging.",0,3,6,53,"top",7,"2023-09-11T02:01:21.070Z","2023-09-11T02:03:32.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.6,8,0.91,0.3911,6.0928,28.9988,-24.0914,-10.0857,4.0621,0.16,1.9079,12.4835,-139.6048,-4.6487,-3.0419,50.0038,5.1639,-20.074,34.8,6,24,2214,240,NA,NA,NA,NA,NA,NA,FALSE,-22.9,6.6,16,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",4,"2023-09-11T02:02:33.193Z","2023-09-11T02:02:37.405Z",TRUE,"pitch","9adf62ec-a231-41e3-ac32-fcadfe59b8f8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5712,1.8016,NA,38.01,212.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Sean Bouchard strikes out swinging.",0,3,6,53,"top",7,"2023-09-11T02:01:21.070Z","2023-09-11T02:03:32.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.4,14,0.89,0.4443,6.1567,25.6402,-29.4383,4.1934,1.7749,2.0723,0.9672,11.0108,-123.5063,-4.3156,-2.9962,50.0009,5.2258,6.4447,15.6,8.4,24,2553,57,NA,NA,NA,NA,NA,NA,FALSE,-35.8,2.4,-10.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",2,"2023-09-11T02:02:09.611Z","2023-09-11T02:02:13.625Z",TRUE,"pitch","bac5cd95-0577-4949-bf07-850750bc8cd1",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.55,1.72,NA,90.26,209.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Sean Bouchard strikes out swinging.",0,3,6,53,"top",7,"2023-09-11T02:01:21.070Z","2023-09-11T02:03:32.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.1,14,0.9,0.4565,5.9906,23.965,-27.0321,6.5065,3.5312,0.7015,1.0734,7.3887,-120.1255,-4.0573,-3.2634,50.0054,5.1964,9.4774,21.6,8.4,24,2510,59,NA,NA,NA,NA,NA,NA,FALSE,-34.6,5.6,-13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T02:01:54.333Z","2023-09-11T02:01:58.646Z",TRUE,"pitch","9bfdd85d-cb25-4710-8021-53d9c660cf55",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5712,1.7716,NA,108.6,155.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Sean Bouchard strikes out swinging.",0,3,6,53,"top",7,"2023-09-11T02:01:21.070Z","2023-09-11T02:03:32.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87,2,0.91,0.396,5.7864,30.7506,-25.8218,-9.635,3.2795,0.2203,3.0726,12.457,-138.3054,-1.4677,-3.0897,50.0052,5.3414,-18.6757,31.2,6,24,2331,229,NA,NA,NA,NA,NA,NA,FALSE,-24.5,5.8,14.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T02:01:39.993Z","2023-09-11T02:01:44.730Z",TRUE,"pitch","18488271-0717-4483-8b80-eb81cb99c90c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5406,1.7415,NA,74.78,177.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Sean Bouchard strikes out swinging.",0,3,6,53,"top",7,"2023-09-11T02:01:21.070Z","2023-09-11T02:03:32.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.9,14,0.9,0.3981,6.0917,29.6931,-23.2299,-7.7904,4.6622,1.1076,2.2678,13.8953,-137.4392,-3.8229,-2.9953,50.0034,5.2494,-14.9466,26.4,6,24,2362,236,NA,NA,NA,NA,NA,NA,FALSE,-22.8,7.8,11.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",3,"2023-09-11T02:02:22.069Z","2023-09-11T02:02:33.193Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,656248,"/api/v1/people/656248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Sean Bouchard strikes out swinging.",0,3,6,53,"top",7,"2023-09-11T02:01:21.070Z","2023-09-11T02:03:32.676Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",2,"2023-09-11T02:01:06.631Z","2023-09-11T02:01:16.392Z",TRUE,"pitch","1553c82f-0e6e-407e-9d40-c00a862baca6",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.3,1.53,NA,120.54,174.39,"fly_ball","hard","7",45.75,90.15,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Hunter Goodman flies out sharply to left fielder Mitch Haniger.",0,3,6,52,"top",7,"2023-09-11T02:00:46.302Z","2023-09-11T02:01:16.392Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.2,5,0.9,0.4553,5.9179,22.868,-28.5278,6.9696,2.49,-0.0928,2.3848,5.4258,-120.2039,-1.2013,-3.2834,50.0045,5.4192,10.2205,21.6,8.4,24,2398,60,102.6,42,334,NA,NA,NA,TRUE,-35.5,4.4,-13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T02:00:48.478Z","2023-09-11T02:00:52.461Z",TRUE,"pitch","78dcaa0c-108d-414f-8cd5-e17da0b0407e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.388,1.5912,NA,89.19,186.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Hunter Goodman flies out sharply to left fielder Mitch Haniger.",0,3,6,52,"top",7,"2023-09-11T02:00:46.302Z","2023-09-11T02:01:16.392Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.2,9,0.9,0.3974,6.1426,28.297,-25.7021,-9.1212,3.3597,0.7297,1.9216,13.3719,-137.4227,-4.3201,-2.9974,50.0046,5.2441,-17.5804,28.8,6,24,2228,240,NA,NA,NA,NA,NA,NA,FALSE,-25.1,5.4,13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T02:00:16.994Z","2023-09-11T02:00:48.478Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Walker replaces Keaton Winn.","Pitching Substitution",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676254,"/api/v1/people/676254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Flyout","field_out","Hunter Goodman flies out sharply to left fielder Mitch Haniger.",0,3,6,52,"top",7,"2023-09-11T02:00:46.302Z","2023-09-11T02:01:16.392Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T01:57:51.084Z","2023-09-11T01:57:58.818Z",TRUE,"pitch","3e92b4b2-8206-4e97-960a-fb4b1c698e5c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.38,1.67,NA,68,170.82,"ground_ball","medium","2",129.03,193.89,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Thairo Estrada grounds out, catcher Austin Wynns to first baseman Elehuris Montero.",0,3,6,51,"bottom",6,"2023-09-11T01:57:24.717Z","2023-09-11T01:57:58.818Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.3,72.1,14,0.9,0.4801,7.1569,20.3056,-22.7678,6.4514,7.1257,1.2856,2.5172,-6.1782,-113.9536,-3.2409,3.1896,50.0007,6.1992,8.5116,18,7.2,24,1520,154,71.6,-72,2,NA,NA,NA,TRUE,-32,12.4,-10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",4,"2023-09-11T01:57:06.417Z","2023-09-11T01:57:10.193Z",TRUE,"pitch","031e3462-5f9b-4f10-887c-8fc1e6203b1b",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,1,2,NA,NA,3.5101,1.7415,NA,162.04,214.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Mike Yastrzemski walks.",0,3,6,50,"bottom",6,"2023-09-11T01:55:12.001Z","2023-09-11T01:57:10.193Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.5,72.3,13,0.9,0.4861,7.362,20.0734,-34.8468,-2.1572,-2.075,-1.1816,0.8909,-9.0519,-112.5975,-4.2791,3.1679,50.0052,6.335,-2.7739,6,10.8,24,2256,293,NA,NA,NA,NA,NA,NA,FALSE,-50.2,-4.6,6.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,573262,"Mike Yastrzemski","/api/v1/people/573262",543063,"Brandon Crawford","/api/v1/people/543063"
