"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
745764,"2024-04-05",5,"2024-04-05T19:25:02.538Z","2024-04-05T19:25:10.201Z",TRUE,"pitch","f9c753fb-d037-4f47-b982-a4f0f838621b",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.66,1.73,NA,150.88,185.05,"ground_ball","medium","5",108.42,170.86,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Bo Bichette grounds out, third baseman Jon Berti to first baseman Anthony Rizzo.",0,1,0,55,"top",8,"2024-04-05T19:23:12.548Z","2024-04-05T19:25:10.201Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.6,13,0.91,0.3896,6.2735,31.4264,-25.6131,-11.3815,3.2791,-0.8889,1.99,6.9938,-140.503,-5.0609,-1.9298,50.0048,5.4761,-22.7893,38.4,7.2,24,2515,223,72.6,-45,2,NA,NA,NA,TRUE,-24.2,5,19.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",4,"2024-04-05T19:24:40.526Z","2024-04-05T19:24:47.992Z",TRUE,"pitch","d6908e33-ce69-4a52-966a-23e35ef0f35e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.66,1.73,NA,116.84,194.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Bo Bichette grounds out, third baseman Jon Berti to first baseman Anthony Rizzo.",0,1,0,55,"top",8,"2024-04-05T19:23:12.548Z","2024-04-05T19:25:10.201Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.7,8,0.9,0.4484,6.2288,21.95,-33.0887,-0.6093,-0.6081,0.0042,1.6291,5.4807,-121.7424,-2.5635,-2.1886,50.0009,5.5354,-0.9236,0,8.4,24,2436,49,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.4,-0.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",3,"2024-04-05T19:24:20.758Z","2024-04-05T19:24:24.717Z",TRUE,"pitch","0bc639d6-1a2d-42ea-9bac-1d081dc0b24a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6052,1.6591,NA,45,218.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Bo Bichette grounds out, third baseman Jon Berti to first baseman Anthony Rizzo.",0,1,0,55,"top",8,"2024-04-05T19:23:12.548Z","2024-04-05T19:25:10.201Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.2,14,0.89,0.4477,6.3038,21.5659,-31.7941,-1.8736,0.2485,1.8889,0.7337,9.6602,-121.8593,-4.9598,-1.8651,50.0026,5.5091,-2.8493,2.4,8.4,24,2352,28,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-0.5,1.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",2,"2024-04-05T19:24:00.703Z","2024-04-05T19:24:04.627Z",TRUE,"pitch","c5b679b9-c4f6-4f98-ac60-de64edf42959",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.66,1.73,NA,100.22,173.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Bo Bichette grounds out, third baseman Jon Berti to first baseman Anthony Rizzo.",0,1,0,55,"top",8,"2024-04-05T19:23:12.548Z","2024-04-05T19:25:10.201Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.5,6,2,0.4198,6.2097,26.6064,-27.6631,1.7976,2.6146,0.4403,2.4273,5.7742,-130.3239,-2.9935,-2.0349,50.0028,5.6734,3.101,8.4,7.2,24,2518,167,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4.3,-4.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",1,"2024-04-05T19:23:43.916Z","2024-04-05T19:23:48.252Z",TRUE,"pitch","80c635a7-d09b-4120-bdad-b6845eebef9d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.7365,1.7636,NA,58.31,205.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Bo Bichette grounds out, third baseman Jon Berti to first baseman Anthony Rizzo.",0,1,0,55,"top",8,"2024-04-05T19:23:12.548Z","2024-04-05T19:25:10.201Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.8,14,2,0.4249,6.3313,25.7643,-24.2256,1.6616,4.7201,1.5397,1.2434,8.1497,-128.708,-6.2641,-1.8787,50.0022,5.5748,2.7985,9.6,6,24,2522,175,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.3,-4.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",0,"2024-04-05T19:23:29.438Z","2024-04-05T19:23:33.834Z",TRUE,"pitch","8d402891-be04-4d9f-b5a8-3896e05e6eab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8153,1.7636,NA,86.06,173.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Bo Bichette grounds out, third baseman Jon Berti to first baseman Anthony Rizzo.",0,1,0,55,"top",8,"2024-04-05T19:23:12.548Z","2024-04-05T19:25:10.201Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666182,"Bo Bichette","/api/v1/people/666182","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.8,6,0.9,0.3965,6.4799,31.4193,-20.2591,-11.3856,6.171,0.8116,2.4231,11.2554,-138.2366,-4.9025,-1.8376,50.0066,5.5838,-21.9947,42,6,24,2439,221,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10.2,18.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",3,"2024-04-05T19:23:03.065Z","2024-04-05T19:23:07.449Z",TRUE,"pitch","fbd64f08-610d-45b6-b386-db5e361bd669",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.64,1.75,NA,114.86,205.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Vladimir Guerrero Jr. strikes out swinging.",0,1,0,54,"top",8,"2024-04-05T19:22:16.146Z","2024-04-05T19:23:07.449Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.1,14,2,0.4231,6.173,25.5117,-26.4655,1.9797,3.3538,0.0561,1.2275,4.6212,-129.1897,-6.0581,-2.009,50.0003,5.6222,3.3626,8.4,7.2,24,2482,168,NA,NA,NA,NA,NA,NA,TRUE,-29.5,5,-4.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",1,"2024-04-05T19:22:39.933Z","2024-04-05T19:22:43.481Z",TRUE,"pitch","d7c4af97-5227-42bf-89f4-88b05e748d54",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.64,1.75,NA,79.52,179.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Vladimir Guerrero Jr. strikes out swinging.",0,1,0,54,"top",8,"2024-04-05T19:22:16.146Z","2024-04-05T19:23:07.449Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.9,14,0.9,0.4478,5.9508,21.2745,-34.3606,0.4158,-1.4443,0.9834,2.204,7.2436,-121.7678,-1.5556,-2.0692,50.0002,5.7921,0.6298,2.4,9.6,24,2525,51,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-2.8,-2.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",0,"2024-04-05T19:22:21.484Z","2024-04-05T19:22:26.174Z",TRUE,"pitch","2a3cf933-2dc1-47ce-8599-1377c8055b93",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.64,1.75,NA,108.69,171.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Vladimir Guerrero Jr. strikes out swinging.",0,1,0,54,"top",8,"2024-04-05T19:22:16.146Z","2024-04-05T19:23:07.449Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.4,5,2,0.4313,6.2831,23.945,-26.374,1.5539,3.5434,0.2181,2.4991,5.5059,-126.6084,-2.7598,-2.1796,50.0012,5.6966,2.5418,7.2,7.2,24,2511,178,NA,NA,NA,NA,NA,NA,FALSE,-29.9,6.1,-4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",2,"2024-04-05T19:22:50.321Z","2024-04-05T19:23:03.065Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,665489,"/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Vladimir Guerrero Jr. strikes out swinging.",0,1,0,54,"top",8,"2024-04-05T19:22:16.146Z","2024-04-05T19:23:07.449Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",642701,"Dennis Santana","/api/v1/people/642701","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",4,"2024-04-05T19:19:53.838Z","2024-04-05T19:20:01.463Z",TRUE,"pitch","1ee625c1-d780-41e3-861e-a472a8add486",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.4,1.59,NA,125.23,152.67,"popup","medium","4",163.61,138.42,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Jon Berti pops out to second baseman Isiah Kiner-Falefa.",0,1,0,53,"bottom",7,"2024-04-05T19:19:13.990Z","2024-04-05T19:20:01.463Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",77.8,71.5,2,0.9,0.4849,6.1764,21.1764,-37.3118,-6.9116,-3.9769,-0.2158,3.1891,6.2943,-113.074,0.9408,-2.1414,50.0039,6.5198,-8.9247,12,12,24,2615,277,66,43,182,NA,NA,NA,TRUE,-52.1,-6.6,10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",3,"2024-04-05T19:19:33.808Z","2024-04-05T19:19:37.883Z",TRUE,"pitch","cb05888f-7e1e-495e-9b40-2f4712b9e0e4",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.4044,1.5546,NA,49.33,223.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Jon Berti pops out to second baseman Isiah Kiner-Falefa.",0,1,0,53,"bottom",7,"2024-04-05T19:19:13.990Z","2024-04-05T19:20:01.463Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.5,72.6,14,0.91,0.482,5.7143,21.3981,-36.7581,-8.5194,-3.5115,1.7753,0.5741,11.12,-113.754,-4.3025,-2.0756,50.0018,6.1447,-11.1353,14.4,12,24,2701,273,NA,NA,NA,NA,NA,NA,FALSE,-52.1,-7.2,12.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",2,"2024-04-05T19:19:16.288Z","2024-04-05T19:19:20.530Z",TRUE,"pitch","3effc41b-8f43-4c25-ab49-98772d53bc2e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5002,1.6591,NA,86.15,181.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Jon Berti pops out to second baseman Isiah Kiner-Falefa.",0,1,0,53,"bottom",7,"2024-04-05T19:19:13.990Z","2024-04-05T19:20:01.463Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.6,72.8,9,0.91,0.4788,5.8685,20.0834,-37.273,-9.1825,-3.8398,0.8092,2.1362,9.7321,-114.1772,-1.0376,-2.3059,50.005,6.249,-12.1836,15.6,12,24,2731,263,NA,NA,NA,NA,NA,NA,FALSE,-51.2,-7,14.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",0,"2024-04-05T19:17:05.616Z","2024-04-05T19:17:47.267Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Jon Berti pops out to second baseman Isiah Kiner-Falefa.",0,1,0,53,"bottom",7,"2024-04-05T19:19:13.990Z","2024-04-05T19:20:01.463Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",1,"2024-04-05T19:17:47.267Z","2024-04-05T19:19:16.288Z",FALSE,"action",NA,NA,"Pitching Change: Trevor Richards replaces Génesis Cabrera.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,670950,"/api/v1/people/670950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Pop Out","field_out","Jon Berti pops out to second baseman Isiah Kiner-Falefa.",0,1,0,53,"bottom",7,"2024-04-05T19:19:13.990Z","2024-04-05T19:20:01.463Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,542932,"Jon Berti","/api/v1/people/542932","R","Right",670950,"Trevor Richards","/api/v1/people/670950","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
745764,"2024-04-05",5,"2024-04-05T19:16:48.106Z","2024-04-05T19:16:51.811Z",TRUE,"pitch","ab06a393-82c6-4ec9-bbea-5fd7b537971e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.6052,1.6329,NA,135.24,212.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,52,"bottom",7,"2024-04-05T19:14:50.003Z","2024-04-05T19:16:51.811Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86,13,0.91,0.4007,6.3275,31.7744,-13.1637,9.5208,10.0592,-0.4786,0.9799,-8.3831,-136.9651,-10.4944,1.3929,50.0036,5.7743,17.9926,45.6,4.8,24,2309,149,NA,NA,NA,NA,NA,NA,FALSE,-15,16,-15.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,657077,"Alex Verdugo","/api/v1/people/657077"
745764,"2024-04-05",4,"2024-04-05T19:16:23.809Z","2024-04-05T19:16:29.240Z",TRUE,"pitch","14e4cb94-1072-4b41-a6c5-6ee60cbb3322",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.52,1.56,NA,122.15,174.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Alex Verdugo walks.",0,1,0,52,"bottom",7,"2024-04-05T19:14:50.003Z","2024-04-05T19:16:51.811Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.1,5,0.91,0.4001,6.1395,30.355,-14.0849,9.6716,9.5349,-0.1351,2.3713,-8.0399,-136.9076,-6.9343,1.5836,50.0061,5.902,18.3552,46.8,4.8,24,2272,149,NA,NA,NA,NA,NA,NA,FALSE,-15,16,-15.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
