"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717732,"2023-06-17",3,"2023-06-17T04:26:18.910Z","2023-06-17T04:26:26.554Z",TRUE,"pitch","cc44ca35-8119-4b09-bfb7-edc417863ad0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.77,1.82,NA,121.02,174.67,"ground_ball","medium","6",105.48,154.05,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Grounded Into DP","grounded_into_double_play","Fernando Tatis Jr. grounds into a double play, shortstop Wander Franco to second baseman Taylor Walls to first baseman Yandy Diaz. Rougned Odor out at 2nd. Fernando Tatis Jr. out at 1st.",0,6,2,74,"bottom",9,"2023-06-17T04:25:59.645Z","2023-06-17T04:26:26.554Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.8,8,0.9,0.4311,6.4488,24.7761,-38.208,1.5671,-3.6803,-0.1056,2.3746,-0.1433,-126.8248,-3.6436,-0.2523,50.0063,6.8623,2.5656,3.6,9.6,24,2481,52,99.7,-11,14,NA,NA,NA,TRUE,-43.1,-7.2,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717732,"2023-06-17",2,"2023-06-17T04:26:01.804Z","2023-06-17T04:26:06.441Z",TRUE,"pitch","752ccdcd-e7ef-4a41-a4c7-de6fafbc6120",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8227,1.901,NA,120.16,182.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Grounded Into DP","grounded_into_double_play","Fernando Tatis Jr. grounds into a double play, shortstop Wander Franco to second baseman Taylor Walls to first baseman Yandy Diaz. Rougned Odor out at 2nd. Fernando Tatis Jr. out at 1st.",0,6,2,74,"bottom",9,"2023-06-17T04:25:59.645Z","2023-06-17T04:26:26.554Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80,8,0.9,0.435,6.6054,25.1192,-37.8543,2.7095,-3.5328,-0.083,2.0804,-0.3566,-125.826,-4.2495,-0.2917,50.0049,6.8528,4.3525,6,9.6,24,2486,58,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-7.1,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717732,"2023-06-17",0,"2023-06-17T04:23:14.639Z","2023-06-17T04:23:48.089Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Grounded Into DP","grounded_into_double_play","Fernando Tatis Jr. grounds into a double play, shortstop Wander Franco to second baseman Taylor Walls to first baseman Yandy Diaz. Rougned Odor out at 2nd. Fernando Tatis Jr. out at 1st.",0,6,2,74,"bottom",9,"2023-06-17T04:25:59.645Z","2023-06-17T04:26:26.554Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717732,"2023-06-17",1,"2023-06-17T04:23:48.089Z","2023-06-17T04:26:01.804Z",FALSE,"action",NA,NA,"Pitching Change: Pete Fairbanks replaces Shawn Armstrong.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,664126,"/api/v1/people/664126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Grounded Into DP","grounded_into_double_play","Fernando Tatis Jr. grounds into a double play, shortstop Wander Franco to second baseman Taylor Walls to first baseman Yandy Diaz. Rougned Odor out at 2nd. Fernando Tatis Jr. out at 1st.",0,6,2,74,"bottom",9,"2023-06-17T04:25:59.645Z","2023-06-17T04:26:26.554Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717732,"2023-06-17",10,"2023-06-17T04:22:58.972Z","2023-06-17T04:23:04.489Z",TRUE,"pitch","7fd6a6bf-037a-4a78-b81c-185a208b9fc0",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0206,1.3781,NA,101.58,213.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Rougned Odor walks. Nelson Cruz to 3rd. Ha-Seong Kim to 2nd.",0,6,2,73,"bottom",9,"2023-06-17T04:19:38.812Z","2023-06-17T04:23:04.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,85.2,14,0.91,0.4077,6.6848,27.2021,-20.9815,1.7597,6.1168,0.4046,0.938,5.1461,-134.0103,-7.9372,-1.7644,50.0063,5.4211,3.2216,10.8,4.8,24,2489,174,NA,NA,NA,NA,NA,NA,FALSE,-22.4,9.7,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,596059,"Rougned Odor","/api/v1/people/596059",673490,"Ha-Seong Kim","/api/v1/people/673490",443558,"Nelson Cruz","/api/v1/people/443558"
717732,"2023-06-17",9,"2023-06-17T04:22:20.088Z","2023-06-17T04:22:23.937Z",TRUE,"pitch","6ca148e3-df1a-4959-8b36-306768b99b30",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.02,1.35,NA,118.61,165.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Rougned Odor walks. Nelson Cruz to 3rd. Ha-Seong Kim to 2nd.",0,6,2,73,"bottom",9,"2023-06-17T04:19:38.812Z","2023-06-17T04:23:04.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.9,2,0.95,0.3955,6.8246,32.1335,-18.9104,-9.7719,6.8336,-0.0422,2.7081,8.1106,-138.6824,-4.093,-1.7407,50.0003,5.4709,-18.9584,40.8,6,24,2341,207,NA,NA,NA,NA,NA,NA,FALSE,-18.6,11.6,16,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717732,"2023-06-17",7,"2023-06-17T04:21:26.424Z","2023-06-17T04:21:29.498Z",TRUE,"pitch","622d041c-10ca-488b-ad11-c55665295d6e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,2.9378,1.3509,NA,173.51,151.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Rougned Odor walks. Nelson Cruz to 3rd. Ha-Seong Kim to 2nd.",0,6,2,73,"bottom",9,"2023-06-17T04:19:38.812Z","2023-06-17T04:23:04.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.9,11,0.94,0.3958,6.7637,31.5877,-21.984,-9.4624,5.2578,-1.4826,3.2299,4.4589,-138.5157,-2.3386,-1.8857,50.0065,5.5587,-18.3495,37.2,6,24,2139,215,NA,NA,NA,NA,NA,NA,FALSE,-21,9.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717732,"2023-06-17",6,"2023-06-17T04:21:05.389Z","2023-06-17T04:21:08.792Z",TRUE,"pitch","6e6b0f6f-62e6-40e1-a81c-e6754a28e511",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0204,1.4331,NA,57.92,211.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Rougned Odor walks. Nelson Cruz to 3rd. Ha-Seong Kim to 2nd.",0,6,2,73,"bottom",9,"2023-06-17T04:19:38.812Z","2023-06-17T04:23:04.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",87.1,81,14,2,0.4313,6.6724,24.3369,-31.3458,5.6989,0.5075,1.55,0.9985,5.5422,-126.6961,-5.5884,-1.4012,50.0035,5.7187,9.3239,18,8.4,24,2601,99,NA,NA,NA,NA,NA,NA,FALSE,-36,-0.1,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717732,"2023-06-17",5,"2023-06-17T04:20:39.951Z","2023-06-17T04:20:43.402Z",TRUE,"pitch","e10c3caf-ade7-4b5b-9432-e7adc46cdf11",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.02,1.35,NA,139.35,173.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Rougned Odor walks. Nelson Cruz to 3rd. Ha-Seong Kim to 2nd.",0,6,2,73,"bottom",9,"2023-06-17T04:19:38.812Z","2023-06-17T04:23:04.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.9,4,0.91,0.4122,6.3533,26.926,-20.9735,2.4122,6.2573,-0.5863,2.4256,2.2839,-132.5936,-4.5746,-1.7706,50.003,5.693,4.318,12,4.8,24,2520,172,NA,NA,NA,NA,NA,NA,FALSE,-22.2,10.6,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717732,"2023-06-17",4,"2023-06-17T04:20:21.042Z","2023-06-17T04:20:24.151Z",TRUE,"pitch","8f0c6285-4b14-4a12-b883-e7665600deb6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,2.993,1.4331,NA,90.57,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Rougned Odor walks. Nelson Cruz to 3rd. Ha-Seong Kim to 2nd.",0,6,2,73,"bottom",9,"2023-06-17T04:19:38.812Z","2023-06-17T04:23:04.489Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",86.1,79.6,14,2,0.4368,6.4979,25.4422,-31.6589,5.4901,0.3259,0.6933,1.2141,4.146,-125.3991,-4.719,-1.6951,50.006,5.7043,8.7402,15.6,8.4,24,2526,109,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-0.2,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
