"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716977,"2023-08-16",8,"2023-08-16T22:26:27.564Z","2023-08-16T22:26:32.596Z",TRUE,"pitch","e03d8493-f117-4be5-a984-b24844b48ee1",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.44,1.66,NA,126.45,140.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Harold Castro strikes out swinging.",0,9,7,85,"bottom",9,"2023-08-16T22:24:57.664Z","2023-08-16T22:26:32.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,87.2,11,0.89,0.3994,6.6161,22.6215,-24.4313,-2.9515,4.0412,-0.248,3.6452,10.1468,-135.8151,2.2288,-3.6079,50.0017,4.4864,-5.6544,9.6,4.8,24,2468,230,NA,NA,NA,NA,NA,NA,TRUE,-22.9,7.9,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716977,"2023-08-16",5,"2023-08-16T22:25:51.694Z","2023-08-16T22:25:57.854Z",TRUE,"pitch","9a1170fa-fd8a-4487-a193-fe499e8c7f13",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2887,1.5354,NA,170.75,213.65,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Harold Castro strikes out swinging.",0,9,7,85,"bottom",9,"2023-08-16T22:24:57.664Z","2023-08-16T22:26:32.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,79.2,13,0.9,0.4393,6.5199,22.7802,-29.2177,5.2244,1.8738,-1.4102,0.9307,4.1817,-124.2433,-2.6108,-3.7884,50.0019,4.4011,8.2412,16.8,8.4,24,2547,114,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.1,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716977,"2023-08-16",4,"2023-08-16T22:25:28.593Z","2023-08-16T22:25:32.149Z",TRUE,"pitch","81e16359-febf-4937-a60b-396d66daa093",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.44,1.66,NA,116.12,166.44,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Harold Castro strikes out swinging.",0,9,7,85,"bottom",9,"2023-08-16T22:24:57.664Z","2023-08-16T22:26:32.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,86,5,0.9,0.4036,6.6882,24.8005,-22.0656,-4.2469,5.3978,0.023,2.6792,11.1532,-134.8631,-0.2391,-3.5844,50.0021,4.3037,-7.9537,15.6,4.8,24,2419,240,NA,NA,NA,NA,NA,NA,FALSE,-21.5,10,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716977,"2023-08-16",2,"2023-08-16T22:25:00.008Z","2023-08-16T22:25:06.163Z",TRUE,"pitch","ae059478-0727-493a-b84b-520af688b874",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2232,1.6149,NA,142.27,146.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Harold Castro strikes out swinging.",0,9,7,85,"bottom",9,"2023-08-16T22:24:57.664Z","2023-08-16T22:26:32.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.9,11,0.9,0.4023,6.581,27.0024,-21.9587,-3.621,5.4319,-0.6628,3.4039,9.1925,-135.6377,1.2125,-3.611,50.0036,4.4718,-6.8119,13.2,4.8,24,2432,235,NA,NA,NA,NA,NA,NA,FALSE,-21,10.3,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716977,"2023-08-16",0,"2023-08-16T22:24:12.610Z","2023-08-16T22:24:19.620Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Harold Castro replaces Brenton Doyle.","Offensive Substitution",9,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,605612,"/api/v1/people/605612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","85","atBat","Strikeout","strikeout","Harold Castro strikes out swinging.",0,9,7,85,"bottom",9,"2023-08-16T22:24:57.664Z","2023-08-16T22:26:32.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,686668,"/api/v1/people/686668",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716977,"2023-08-16",1,"2023-08-16T22:24:19.620Z","2023-08-16T22:25:00.008Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",9,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Harold Castro strikes out swinging.",0,9,7,85,"bottom",9,"2023-08-16T22:24:57.664Z","2023-08-16T22:26:32.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716977,"2023-08-16",3,"2023-08-16T22:25:09.563Z","2023-08-16T22:25:28.593Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,605612,"/api/v1/people/605612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Harold Castro strikes out swinging.",0,9,7,85,"bottom",9,"2023-08-16T22:24:57.664Z","2023-08-16T22:26:32.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716977,"2023-08-16",6,"2023-08-16T22:26:07.371Z","2023-08-16T22:26:11.709Z",FALSE,"action",NA,NA,"Charlie Blackmon advances to 2nd on defensive indifference.","Defensive Indiff",9,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,453568,"/api/v1/people/453568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9a1170fa-fd8a-4487-a193-fe499e8c7f13","defensive_indiff",NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Harold Castro strikes out swinging.",0,9,7,85,"bottom",9,"2023-08-16T22:24:57.664Z","2023-08-16T22:26:32.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716977,"2023-08-16",7,"2023-08-16T22:26:11.709Z","2023-08-16T22:26:16.709Z",FALSE,"stepoff","d281ce58-678c-4dbd-b1da-0c1fce3a17d2",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Strikeout","strikeout","Harold Castro strikes out swinging.",0,9,7,85,"bottom",9,"2023-08-16T22:24:57.664Z","2023-08-16T22:26:32.596Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716977,"2023-08-16",3,"2023-08-16T22:23:42.723Z","2023-08-16T22:23:50.729Z",TRUE,"pitch","d3acc451-ddef-466f-ac19-e59f02ac3e39",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.13,1.43,NA,145.93,171.73,"line_drive","medium","4",128.75,140.87,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Lineout","field_out","Elias Diaz lines out to second baseman Ketel Marte.",0,9,7,84,"bottom",9,"2023-08-16T22:23:04.248Z","2023-08-16T22:23:50.729Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,78.8,4,0.88,0.4408,6.6161,21.7696,-26.2766,2.507,3.7591,-0.759,2.4834,6.3757,-123.6786,0.5887,-3.6831,50.0029,4.4246,3.9305,10.8,7.2,24,2364,122,51.8,39,152,NA,NA,NA,TRUE,-30.4,7.2,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA,NA,NA,NA,NA
