"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
745601,"2024-04-11",4,"2024-04-12T00:56:16.039Z","2024-04-12T00:56:24.236Z",TRUE,"pitch","c19a8dd1-0760-4e89-ad80-c618f19f95f8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.36,1.67,NA,160.93,152.42,"popup","medium","5",101.61,198.01,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Henry Davis pops out to third baseman Alec Bohm in foul territory.",0,1,5,66,"top",9,"2024-04-12T00:55:20.072Z","2024-04-12T00:56:24.236Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,84.7,11,0.96,0.4041,6.3285,32.8444,-20.7678,-9.5952,6.1427,-1.1524,3.1985,6.3167,-136.1153,-2.7834,-2.2693,50.0018,5.6899,-17.8119,37.2,6,24,2081,201,58.4,78,68,NA,NA,NA,TRUE,-20.9,10.7,15.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745601,"2024-04-11",2,"2024-04-12T00:55:41.163Z","2024-04-12T00:55:45.496Z",TRUE,"pitch","a9868d32-807a-4036-b042-e31a25bc2181",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3754,1.6728,NA,119.3,144.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Henry Davis pops out to third baseman Alec Bohm in foul territory.",0,1,5,66,"top",9,"2024-04-12T00:55:20.072Z","2024-04-12T00:56:24.236Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.4,2,0.92,0.4343,6.2186,26.3862,-32.4648,1.7925,-0.1777,-0.0604,3.4774,4.6561,-126.247,0.7226,-2.1637,50.0048,5.8064,2.8852,7.2,8.4,24,2224,114,NA,NA,NA,NA,NA,NA,FALSE,-36.4,0.1,-4.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745601,"2024-04-11",1,"2024-04-12T00:55:22.414Z","2024-04-12T00:55:25.541Z",TRUE,"pitch","e6da8c47-1dff-4e32-9641-d16c9df0dc40",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.36,1.67,NA,153.63,160.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Henry Davis pops out to third baseman Alec Bohm in foul territory.",0,1,5,66,"top",9,"2024-04-12T00:55:20.072Z","2024-04-12T00:56:24.236Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.6,11,0.72,0.4022,6.3804,30.0937,-18.7294,-7.6059,7.1609,-0.961,2.9088,6.1266,-136.2233,-3.8242,-2.2517,50.0058,5.6267,-14.2884,33.6,4.8,24,1959,206,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.4,12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745601,"2024-04-11",0,"2024-04-12T00:54:32.361Z","2024-04-12T00:55:22.414Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Henry Davis pops out to third baseman Alec Bohm in foul territory.",0,1,5,66,"top",9,"2024-04-12T00:55:20.072Z","2024-04-12T00:56:24.236Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745601,"2024-04-11",3,"2024-04-12T00:55:58.266Z","2024-04-12T00:56:02.270Z",FALSE,"pickoff","352b32b3-bd12-4910-8e42-e694616a73a4",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Henry Davis pops out to third baseman Alec Bohm in foul territory.",0,1,5,66,"top",9,"2024-04-12T00:55:20.072Z","2024-04-12T00:56:24.236Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,680779,"Henry Davis","/api/v1/people/680779","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745601,"2024-04-11",5,"2024-04-12T00:53:41.836Z","2024-04-12T00:53:51.141Z",TRUE,"pitch","31073ecd-0ee0-4903-a097-e0b63cd8c8ad",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.69,1.7,NA,124.56,177.78,"line_drive","hard","9",167.88,92.24,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Single","single","Jared Triolo singles on a sharp line drive to right fielder Nick Castellanos. Edward Olivares scores. Michael A. Taylor to 3rd.",1,1,5,65,"top",9,"2024-04-12T00:51:52.840Z","2024-04-12T00:53:51.141Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.9,8,0.66,0.4016,6.3715,29.4524,-20.724,-7.3116,6.0758,-0.1983,2.2591,8.4924,-136.2998,-4.9365,-2.4018,50.0036,5.5212,-13.7824,28.8,4.8,24,2066,204,104.1,11,238,NA,NA,NA,FALSE,-21,10.2,11.5,NA,NA,NA,NA,NA,FALSE,TRUE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA
745601,"2024-04-11",4,"2024-04-12T00:53:21.311Z","2024-04-12T00:53:25.130Z",TRUE,"pitch","f03aaf06-cec8-455a-b170-020f5946d24b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.6961,1.6858,NA,73.35,217.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Jared Triolo singles on a sharp line drive to right fielder Nick Castellanos. Edward Olivares scores. Michael A. Taylor to 3rd.",1,1,5,65,"top",9,"2024-04-12T00:51:52.840Z","2024-04-12T00:53:51.141Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.9,14,0.91,0.4342,6.386,27.0674,-32.641,-0.8358,-0.2898,1.1451,0.7937,8.1873,-126.4138,-5.2714,-2.0345,50.0046,5.543,-1.3474,0,8.4,24,2364,92,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-1.6,-0.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745601,"2024-04-11",3,"2024-04-12T00:53:01.240Z","2024-04-12T00:53:05.601Z",TRUE,"pitch","c4398ced-3a3a-499f-aceb-46b826aab415",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.7076,1.7177,NA,54.39,176.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Jared Triolo singles on a sharp line drive to right fielder Nick Castellanos. Edward Olivares scores. Michael A. Taylor to 3rd.",1,1,5,65,"top",9,"2024-04-12T00:51:52.840Z","2024-04-12T00:53:51.141Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.7,14,2,0.4054,6.5132,26.0875,-22.1582,-5.6808,5.4067,1.6425,2.3055,11.9885,-134.5139,-4.4815,-2.1117,50.0049,5.5417,-10.5295,20.4,4.8,24,1979,205,NA,NA,NA,NA,NA,NA,FALSE,-22.7,9.1,8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745601,"2024-04-11",2,"2024-04-12T00:52:43.545Z","2024-04-12T00:52:47.334Z",TRUE,"pitch","f287bda9-001a-4571-a039-cfc5ffca4cfd",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.69,1.7,NA,82.52,186.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Jared Triolo singles on a sharp line drive to right fielder Nick Castellanos. Edward Olivares scores. Michael A. Taylor to 3rd.",1,1,5,65,"top",9,"2024-04-12T00:51:52.840Z","2024-04-12T00:53:51.141Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,81.2,14,0.91,0.4298,6.3857,22.8326,-31.2324,0.6496,0.5696,0.9045,1.9523,7.4733,-126.8129,-3.1916,-2.1494,50.0015,5.6857,1.0709,3.6,8.4,24,2122,92,NA,NA,NA,NA,NA,NA,FALSE,-35,0.6,-2.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745601,"2024-04-11",1,"2024-04-12T00:52:23.532Z","2024-04-12T00:52:27.534Z",TRUE,"pitch","1c335d5e-efb9-4802-9872-c9a4f5483261",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.7141,1.6972,NA,146.48,185.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Jared Triolo singles on a sharp line drive to right fielder Nick Castellanos. Edward Olivares scores. Michael A. Taylor to 3rd.",1,1,5,65,"top",9,"2024-04-12T00:51:52.840Z","2024-04-12T00:53:51.141Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,669707,"Jared Triolo","/api/v1/people/669707","R","Right",656793,"Nick Nelson","/api/v1/people/656793","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.8,7,0.89,0.4297,6.3328,23.9326,-28.4107,1.459,2.2832,-0.7733,1.9762,3.5082,-127.0614,-3.5214,-2.3567,50.0041,5.6166,2.4059,6,7.2,24,2146,157,NA,NA,NA,NA,NA,NA,FALSE,-32,3.6,-3.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
