"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717955,"2023-05-31",4,"2023-05-31T03:32:06.786Z","2023-05-31T03:32:10.768Z",TRUE,"pitch","88b9dd4e-18bf-4e29-a4f7-a566e67ae01d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.57,1.72,NA,135.64,187.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,0,5,51,"top",7,"2023-05-31T03:30:43.013Z","2023-05-31T03:32:36.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.3,7,2,0.4008,5.8572,27.7777,-14.2501,-8.305,9.4592,-0.4891,1.8988,6.0422,-136.2626,-7.5231,-1.6477,50.0048,5.665,-15.74,43.2,4.8,24,2414,217,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.8,13.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",3,"2023-05-31T03:31:47.736Z","2023-05-31T03:31:54.726Z",TRUE,"pitch","b3e9b542-296c-4c15-b377-c2c33b4209ca",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.7378,1.7548,NA,129.58,206.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,0,5,51,"top",7,"2023-05-31T03:30:43.013Z","2023-05-31T03:32:36.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.5,13,0.9,0.3996,5.8604,29.4998,-10.5631,-5.0976,11.35,-0.3301,1.1929,5.1613,-136.9438,-10.0735,-1.5746,50.0047,5.6361,-9.7085,34.8,3.6,24,2338,208,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.7,8.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",2,"2023-05-31T03:31:29.462Z","2023-05-31T03:31:35.620Z",TRUE,"pitch","426058c7-090b-48a6-957b-1a35392d5e42",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.7378,1.7876,NA,82.02,169.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,0,5,51,"top",7,"2023-05-31T03:30:43.013Z","2023-05-31T03:32:36.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.9,14,0.9,0.4018,5.775,28.5356,-14.503,-6.1208,9.3826,0.9177,2.5516,8.3033,-136.0607,-6.1582,-1.3717,50.0056,5.841,-11.5323,32.4,3.6,24,2359,209,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16,9.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",1,"2023-05-31T03:31:10.893Z","2023-05-31T03:31:17.261Z",TRUE,"pitch","c9e18919-52d8-4cef-b314-6272d8731679",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.7378,1.7876,NA,111.04,199.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,0,5,51,"top",7,"2023-05-31T03:30:43.013Z","2023-05-31T03:32:36.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.7,14,0.9,0.3987,5.9054,29.4456,-11.3766,-6.7852,10.8726,0.1564,1.4555,6.7368,-137.2156,-9.4879,-1.4452,50.0039,5.7265,-12.9812,40.8,3.6,24,2359,205,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.9,10.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",0,"2023-05-31T03:30:55.651Z","2023-05-31T03:31:00.833Z",TRUE,"pitch","a63feef3-b0ec-467b-8eef-3f454bf5e618",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.57,1.72,NA,126.26,140.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,0,5,51,"top",7,"2023-05-31T03:30:43.013Z","2023-05-31T03:32:36.605Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.9,2,0.9,0.3974,5.6108,27.8565,-15.3398,-6.9726,8.7327,-0.243,3.6301,6.2787,-137.3452,-3.5228,-1.6428,50.0007,5.9599,-13.4392,37.2,4.8,24,2385,215,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.4,11.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",7,"2023-05-31T03:30:22.844Z","2023-05-31T03:30:32.394Z",TRUE,"pitch","1de62914-8fc5-496e-b82b-f333a3e42c8a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.74,1.77,NA,121.19,156.84,"fly_ball","medium","7",49.45,81.32,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Nolan Jones flies out to left fielder Lourdes Gurriel Jr.",0,0,5,50,"top",7,"2023-05-31T03:28:53.019Z","2023-05-31T03:30:32.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.4,5,0.9,0.4071,5.8861,30.1786,-12.4989,-6.3146,10.7378,-0.1098,3.035,6.2164,-134.7297,-5.0547,-1.6303,50.0032,5.8239,-11.5709,37.2,3.6,24,2366,212,93.7,27,347,NA,NA,NA,TRUE,-13.4,18.5,10.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",5,"2023-05-31T03:30:00.248Z","2023-05-31T03:30:05.008Z",TRUE,"pitch","1628a20c-8ef6-41e5-a612-7ba5677606bb",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.9354,1.9185,NA,123.49,181.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Nolan Jones flies out to left fielder Lourdes Gurriel Jr.",0,0,5,50,"top",7,"2023-05-31T03:28:53.019Z","2023-05-31T03:30:32.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.6,8,0.9,0.4022,5.7614,30.3026,-9.9706,-5.3383,11.8265,-0.1702,2.1139,5.6704,-136.2513,-7.9234,-1.5861,50.005,5.751,-10.0251,37.2,3.6,24,2312,210,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.9,8.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",4,"2023-05-31T03:29:43.632Z","2023-05-31T03:29:47.791Z",TRUE,"pitch","0959ef4c-9c3d-4f01-a7ad-59941568fbfe",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.9025,1.8203,NA,133.52,192.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Nolan Jones flies out to left fielder Lourdes Gurriel Jr.",0,0,5,50,"top",7,"2023-05-31T03:28:53.019Z","2023-05-31T03:30:32.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.5,7,0.9,0.4024,5.8626,31.0192,-11.3648,-7.8167,11.0957,-0.4333,1.728,6.1559,-136.3262,-8.4359,-1.7094,50.0021,5.6545,-14.6573,45.6,3.6,24,2414,211,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.4,12.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",3,"2023-05-31T03:29:26.105Z","2023-05-31T03:29:31.831Z",TRUE,"pitch","df899e6a-ce4f-4449-9c1d-cc5f8e135cb7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.9354,1.853,NA,66.63,215.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Nolan Jones flies out to left fielder Lourdes Gurriel Jr.",0,0,5,50,"top",7,"2023-05-31T03:28:53.019Z","2023-05-31T03:30:32.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,81,14,0.91,0.4304,5.7947,25.0391,-26.2679,3.3581,3.6014,1.3213,0.8742,6.6891,-127.0481,-7.1703,-1.7779,50.0046,5.8089,5.513,13.2,7.2,24,2592,139,NA,NA,NA,NA,NA,NA,FALSE,-30.6,5.2,-7.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",2,"2023-05-31T03:29:10.240Z","2023-05-31T03:29:14.194Z",TRUE,"pitch","3cabf63b-3783-439d-b693-96c12a16beb7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.9354,1.9185,NA,173.93,164.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Nolan Jones flies out to left fielder Lourdes Gurriel Jr.",0,0,5,50,"top",7,"2023-05-31T03:28:53.019Z","2023-05-31T03:30:32.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.4,13,0.9,0.4041,5.8217,28.0233,-12.261,-6.3461,10.6865,-1.4935,2.7521,3.1284,-135.2776,-5.9595,-1.8371,50.0027,5.8344,-11.825,39.6,3.6,24,2357,215,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.4,10.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",1,"2023-05-31T03:28:55.366Z","2023-05-31T03:29:00.402Z",TRUE,"pitch","e60f3706-d810-47c8-a838-e5934ca97734",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.9684,1.9185,NA,72.3,169.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Nolan Jones flies out to left fielder Lourdes Gurriel Jr.",0,0,5,50,"top",7,"2023-05-31T03:28:53.019Z","2023-05-31T03:30:32.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.1,14,0.89,0.4058,5.8619,28.3772,-11.9875,-4.4093,10.93,1.1726,2.569,8.4927,-134.8133,-6.3804,-1.4407,50.003,5.8068,-8.1445,25.2,3.6,24,2224,210,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.6,6.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",0,"2023-05-31T03:27:52.621Z","2023-05-31T03:28:55.366Z",FALSE,"action",NA,NA,"Pitching Change: Scott McGough replaces Zac Gallen.","Pitching Substitution",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543518,"/api/v1/people/543518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Flyout","field_out","Nolan Jones flies out to left fielder Lourdes Gurriel Jr.",0,0,5,50,"top",7,"2023-05-31T03:28:53.019Z","2023-05-31T03:30:32.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",6,"2023-05-31T03:30:11.385Z","2023-05-31T03:30:22.844Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,666134,"/api/v1/people/666134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Nolan Jones flies out to left fielder Lourdes Gurriel Jr.",0,0,5,50,"top",7,"2023-05-31T03:28:53.019Z","2023-05-31T03:30:32.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",9,"2023-05-31T03:26:10.647Z","2023-05-31T03:26:20.203Z",TRUE,"pitch","dc842b8e-1ac4-44fb-a096-e395092e1726",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.19,1.47,NA,98.33,196.31,"fly_ball","medium","8",124.45,36.05,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Gabriel Moreno flies out to center fielder Brenton Doyle.",0,0,5,49,"bottom",6,"2023-05-31T03:23:35.753Z","2023-05-31T03:26:20.203Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,81,9,0.94,0.4303,6.189,22.8751,-27.7204,4.0573,2.7089,0.4899,1.5729,3.2809,-126.7003,-5.0854,-1.3434,50.005,5.7882,6.6792,14.4,7.2,24,2743,101,96.8,26,403,NA,NA,NA,TRUE,-31.7,4.1,-8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",8,"2023-05-31T03:25:51.804Z","2023-05-31T03:25:56.590Z",TRUE,"pitch","48ecb265-d420-44c1-8de5-0ab4340d0b21",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4088,1.624,NA,113.22,127.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Gabriel Moreno flies out to center fielder Brenton Doyle.",0,0,5,49,"bottom",6,"2023-05-31T03:23:35.753Z","2023-05-31T03:26:20.203Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.5,12,2,0.3947,6.1985,28.0703,-22.7911,-4.0969,4.7983,0.0991,4.1114,5.31,-138.2752,-0.5673,-1.3053,50.0017,5.8355,-8.0093,16.8,4.8,24,2519,198,NA,NA,NA,NA,NA,NA,FALSE,-21.2,8.8,6.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",7,"2023-05-31T03:25:32.126Z","2023-05-31T03:25:38.506Z",TRUE,"pitch","b9994e63-98ab-48ef-8ffb-1bae8337e374",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.19,1.47,NA,124.77,162.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Gabriel Moreno flies out to center fielder Brenton Doyle.",0,0,5,49,"bottom",6,"2023-05-31T03:23:35.753Z","2023-05-31T03:26:20.203Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82,2,0.94,0.4225,6.1539,24.9598,-28.8311,4.5272,1.9621,-0.2038,2.8118,1.4563,-129.2448,-2.1754,-1.3617,50.004,5.8614,7.7192,15.6,7.2,24,2590,115,NA,NA,NA,NA,NA,NA,FALSE,-31.2,3.4,-8.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
717955,"2023-05-31",6,"2023-05-31T03:25:09.283Z","2023-05-31T03:25:18.710Z",TRUE,"pitch","8e350881-18c6-4a70-8da6-c53c777b110f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.19,1.47,NA,136.88,174.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Gabriel Moreno flies out to center fielder Brenton Doyle.",0,0,5,49,"bottom",6,"2023-05-31T03:23:35.753Z","2023-05-31T03:26:20.203Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.7,4,0.94,0.4344,6.1331,25.1848,-30.2879,4.8982,1.1662,-0.5216,2.3893,0.7367,-126.0192,-2.7669,-1.4539,50.0002,5.9437,7.89,14.4,8.4,24,2659,98,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.7,-9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA
