"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718755,"2023-04-01",1,"2023-04-01T23:04:52.088Z","2023-04-01T23:05:01.126Z",TRUE,"pitch","99329445-f44f-4bfc-9f62-4c264de8ac1e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.47,1.71,NA,112.19,202.62,"ground_ball","medium","5",107.61,172.26,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Grounded Into DP","grounded_into_double_play","Garrett Cooper grounds into a double play, third baseman Eduardo Escobar to second baseman Jeff McNeil to first baseman Pete Alonso. Luis Arraez out at 2nd. Garrett Cooper out at 1st.",0,6,2,83,"bottom",9,"2023-04-01T23:04:22.763Z","2023-04-01T23:05:01.126Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,76.8,14,2,0.4495,7.2678,27.0478,-29.7755,1.985,1.602,0.1261,1.3393,5.9177,-122.4597,-4.0097,-2.5922,50.0043,5.581,2.9766,7.2,8.4,24,2732,94,89.3,-1,32,NA,NA,NA,TRUE,-37,2,-5.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718755,"2023-04-01",0,"2023-04-01T23:04:36.430Z","2023-04-01T23:04:41.685Z",TRUE,"pitch","2915a8d0-9013-4b93-9f2c-675f7c2f1573",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.47,1.7079,NA,108.78,197.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Grounded Into DP","grounded_into_double_play","Garrett Cooper grounds into a double play, third baseman Eduardo Escobar to second baseman Jeff McNeil to first baseman Pete Alonso. Luis Arraez out at 2nd. Garrett Cooper out at 1st.",0,6,2,83,"bottom",9,"2023-04-01T23:04:22.763Z","2023-04-01T23:05:01.126Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,84.3,14,0.89,0.4091,7.4644,30.1587,-15.1184,0.4952,9.4046,0.2155,1.5125,7.0956,-134.1063,-7.6033,-2.5337,50.0023,5.4717,0.8981,8.4,3.6,24,2513,195,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.5,-2.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718755,"2023-04-01",2,"2023-04-01T23:04:07.968Z","2023-04-01T23:04:17.301Z",TRUE,"pitch","f0c479ea-9f53-4b37-8091-fd2604130352",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.54,1.7,NA,64.78,191.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,6,2,82,"bottom",9,"2023-04-01T23:03:18.815Z","2023-04-01T23:04:17.301Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,78.7,14,2,0.4393,6.824,27.2344,-28.2028,1.4257,2.5289,1.37,1.7541,9.0102,-125.0878,-3.5852,-2.4768,50.0044,5.5399,2.239,8.4,7.2,24,2705,91,NA,NA,NA,NA,NA,NA,TRUE,-33.4,4,-4.8,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718755,"2023-04-01",1,"2023-04-01T23:03:46.921Z","2023-04-01T23:03:50.223Z",TRUE,"pitch","f26211ee-d34d-45b0-ba03-decc6195c523",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.54,1.7,NA,88.01,193.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,6,2,82,"bottom",9,"2023-04-01T23:03:18.815Z","2023-04-01T23:04:17.301Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,78.3,9,2,0.4406,6.4648,27.9094,-29.2877,1.4219,1.8497,0.7605,1.6624,7.5976,-124.8848,-3.632,-2.5207,50.004,5.5757,2.2182,7.2,8.4,24,2691,110,NA,NA,NA,NA,NA,NA,FALSE,-34.8,2.6,-4.6,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718755,"2023-04-01",0,"2023-04-01T23:03:26.164Z","2023-04-01T23:03:31.186Z",TRUE,"pitch","ce52856e-d390-4739-a697-afc6a509d131",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.54,1.7,NA,123.01,179.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,6,2,82,"bottom",9,"2023-04-01T23:03:18.815Z","2023-04-01T23:04:17.301Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.1,8,2,0.448,6.2501,25.8066,-30.7881,2.4521,0.9213,-0.1577,2.2109,4.901,-122.5862,-2.1109,-2.5071,50.0059,5.7293,3.7063,8.4,8.4,24,2618,90,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.4,-5.6,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718755,"2023-04-01",6,"2023-04-01T23:02:50.886Z","2023-04-01T23:03:03.076Z",TRUE,"pitch","d3e0a189-c88d-4577-b8a2-bf5b58bad285",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.13,1.45,NA,144.69,199.53,"ground_ball","medium","7",94.41,98,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Luis Arraez singles on a ground ball to left fielder Mark Canha.",0,6,2,81,"bottom",9,"2023-04-01T23:02:21.308Z","2023-04-01T23:03:03.076Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.1,77.2,7,0.9,0.4494,6.6313,26.4052,-43.37,4.8809,-7.4615,-0.7266,1.4538,3.5218,-122.3445,-1.0448,-2.8239,50.0027,5.6367,7.3238,10.8,12,24,2635,46,86.5,1,39,NA,NA,NA,FALSE,-52.4,-13.4,-9.7,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718755,"2023-04-01",5,"2023-04-01T23:02:35.695Z","2023-04-01T23:02:42.268Z",TRUE,"pitch","0376699a-9460-4ef3-88c2-b6b29eb37df1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2111,1.4858,NA,143.14,164.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Luis Arraez singles on a ground ball to left fielder Mark Canha.",0,6,2,81,"bottom",9,"2023-04-01T23:02:21.308Z","2023-04-01T23:03:03.076Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83,76,1,0.91,0.455,6.5243,25.5257,-43.067,4.9263,-7.4335,-0.6857,2.7515,3.3281,-120.7941,1.8671,-2.7259,50.0051,5.7807,7.2149,10.8,12,24,2662,50,NA,NA,NA,NA,NA,NA,FALSE,-52.7,-12.6,-9.7,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718755,"2023-04-01",4,"2023-04-01T23:02:23.594Z","2023-04-01T23:02:27.299Z",TRUE,"pitch","24768aaa-1922-4028-a25a-c6052194df53",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2144,1.5009,NA,90.28,185.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Single","single","Luis Arraez singles on a ground ball to left fielder Mark Canha.",0,6,2,81,"bottom",9,"2023-04-01T23:02:21.308Z","2023-04-01T23:03:03.076Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92,84,9,0.89,0.4105,6.842,29.2784,-12.4644,-0.2555,10.9406,0.701,1.9728,8.5847,-133.5198,-7.0074,-2.5257,50.0066,5.532,-0.4601,6,3.6,24,2645,198,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.4,-1.4,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718755,"2023-04-01",0,"2023-04-01T23:01:04.045Z","2023-04-01T23:01:04.086Z",FALSE,"action",NA,NA,"Defensive switch from right field to second base for Jeff McNeil.","Defensive Switch",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643446,"/api/v1/people/643446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","300","81","atBat","Single","single","Luis Arraez singles on a ground ball to left fielder Mark Canha.",0,6,2,81,"bottom",9,"2023-04-01T23:02:21.308Z","2023-04-01T23:03:03.076Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718755,"2023-04-01",1,"2023-04-01T23:01:04.086Z","2023-04-01T23:01:04.088Z",FALSE,"action",NA,NA,"Tommy Pham remains in the game as the designated hitter.","Defensive Switch",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,502054,"/api/v1/people/502054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","501","81","atBat","Single","single","Luis Arraez singles on a ground ball to left fielder Mark Canha.",0,6,2,81,"bottom",9,"2023-04-01T23:02:21.308Z","2023-04-01T23:03:03.076Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,596129,"/api/v1/people/596129",FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
