"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718121,"2023-05-18",1,"2023-05-19T01:37:46.502Z","2023-05-19T01:37:55.568Z",TRUE,"pitch","f2d16746-84c7-4652-8b2a-50c84bbb71d4",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,2.99,1.43,NA,122.01,173,"fly_ball","medium","7",74.85,121.05,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Alejandro Kirk flies out to left fielder Aaron Hicks.",0,4,2,70,"bottom",9,"2023-05-19T01:37:17.805Z","2023-05-19T01:37:55.568Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75.6,5,0.9,0.4552,6.568,25.0814,-31.0602,-10.8557,0.7646,-0.1314,2.4362,8.9502,-120.6658,-0.1883,-2.4914,50.0048,5.2687,-15.8931,24,9.6,24,1874,266,78.5,49,234,NA,NA,NA,TRUE,-38.4,1.7,17.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718121,"2023-05-18",0,"2023-05-19T01:37:30.827Z","2023-05-19T01:37:36.042Z",TRUE,"pitch","59d51e4c-f176-4aa9-beee-ecbac19a637c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0284,1.4626,NA,95.42,163.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Alejandro Kirk flies out to left fielder Aaron Hicks.",0,4,2,70,"bottom",9,"2023-05-19T01:37:17.805Z","2023-05-19T01:37:55.568Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86,3,0.91,0.3988,6.6855,32.352,-11.3328,-7.1262,10.9237,0.566,2.8006,10.6174,-137.6787,-4.8513,-2.4256,50.0025,5.3612,-13.5964,42,3.6,24,2344,217,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.8,10.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718121,"2023-05-18",1,"2023-05-19T01:36:54.247Z","2023-05-19T01:37:04.420Z",TRUE,"pitch","38084fe1-d5d2-4b4c-85da-1c6a57981d87",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.17,1.5,NA,117.53,197.3,"line_drive","medium","7",60.64,73.07,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Danny Jansen lines out to left fielder Aaron Hicks.",0,4,2,69,"bottom",9,"2023-05-19T01:36:06.668Z","2023-05-19T01:37:04.420Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,76.7,8,0.9,0.4507,6.8828,24.4837,-30.5652,-9.974,1.0726,-0.0139,1.5362,9.0927,-121.6543,-2.6435,-2.5091,50.0014,5.2938,-14.9082,22.8,9.6,24,1968,260,93.7,24,351,NA,NA,NA,TRUE,-37.7,1.6,15.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718121,"2023-05-18",0,"2023-05-19T01:36:25.200Z","2023-05-19T01:36:32.085Z",TRUE,"pitch","321c3f44-b35f-41df-8293-8787fba39d7f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3017,1.4626,NA,198.24,152.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Lineout","field_out","Danny Jansen lines out to left fielder Aaron Hicks.",0,4,2,69,"bottom",9,"2023-05-19T01:36:06.668Z","2023-05-19T01:37:04.420Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,73.8,11,0.91,0.4665,6.5087,23.0297,-29.6674,7.3762,1.8015,-2.1314,3.202,0.6034,-117.5677,2.3062,-3.3497,50.0056,4.9684,10.2907,19.2,9.6,24,2284,81,NA,NA,NA,NA,NA,NA,FALSE,-37.9,4.1,-13.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718121,"2023-05-18",3,"2023-05-19T01:35:51.854Z","2023-05-19T01:35:58.991Z",TRUE,"pitch","2075ac7c-6343-46ee-aa26-cae49e38f4ff",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.31,1.56,NA,84.18,170.08,"ground_ball","medium","4",143.06,147.67,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Whit Merrifield grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,4,2,68,"bottom",9,"2023-05-19T01:35:16.610Z","2023-05-19T01:35:58.991Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.6,12,0.91,0.397,6.6106,31.9811,-12.9827,-8.5903,9.963,0.8611,2.5444,12.2445,-138.189,-5.2806,-2.5196,50.0004,5.3585,-16.544,44.4,3.6,24,2263,218,86.1,-22,6,NA,NA,NA,TRUE,-13.4,17,12.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718121,"2023-05-18",2,"2023-05-19T01:35:34.173Z","2023-05-19T01:35:37.179Z",TRUE,"pitch","142053e8-68e9-4ec4-a7ae-43389e47972f",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,0,NA,NA,3.31,1.56,NA,103.94,184.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Whit Merrifield grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,4,2,68,"bottom",9,"2023-05-19T01:35:16.610Z","2023-05-19T01:35:58.991Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.5,9,0.9,0.4023,6.6804,31.4423,-15.5993,-9.8183,8.8384,0.3425,2.0249,11.3301,-136.4334,-6.0177,-2.5985,50.0066,5.3438,-18.4205,43.2,4.8,24,2186,222,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.8,15.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718121,"2023-05-18",1,"2023-05-19T01:35:18.869Z","2023-05-19T01:35:21.897Z",TRUE,"pitch","27404044-8bb2-4a3e-a081-cf451c56b5ca",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3839,1.597,NA,62.78,173.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Whit Merrifield grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,4,2,68,"bottom",9,"2023-05-19T01:35:16.610Z","2023-05-19T01:35:58.991Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,75.4,14,0.9,0.4599,6.6569,22.8084,-29.1548,3.7452,2.1054,1.4226,2.4274,9.3057,-119.0767,0.3708,-3.0225,50.0058,4.9069,5.3788,13.2,8.4,24,2395,83,NA,NA,NA,NA,NA,NA,FALSE,-36.6,4.2,-9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718121,"2023-05-18",0,"2023-05-19T01:33:43.213Z","2023-05-19T01:35:18.869Z",FALSE,"action",NA,NA,"Pitching Change: Ron Marinaccio replaces Albert Abreu.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676760,"/api/v1/people/676760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Groundout","field_out","Whit Merrifield grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,4,2,68,"bottom",9,"2023-05-19T01:35:16.610Z","2023-05-19T01:35:58.991Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718121,"2023-05-18",7,"2023-05-19T01:32:17.214Z","2023-05-19T01:32:27.350Z",TRUE,"pitch","8530aacb-6cc9-4056-8d18-bf7796c01eaf",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.1,1.42,NA,141.44,170.52,"fly_ball","medium","8",141.21,101.7,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Gleyber Torres flies out to center fielder Daulton Varsho.",0,4,2,67,"top",9,"2023-05-19T01:30:08.909Z","2023-05-19T01:32:27.350Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.1,4,2,0.3845,7.0134,35.5658,-14.4464,-5.2939,8.6423,-0.641,2.5283,2.5088,-142.9271,-4.9215,-0.8466,50.0025,5.1924,-10.859,33.6,3.6,24,2128,222,99.2,54,249,NA,NA,NA,TRUE,-13.8,14.8,9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718121,"2023-05-18",5,"2023-05-19T01:31:36.469Z","2023-05-19T01:31:41.244Z",TRUE,"pitch","8dfb3486-3809-4ed8-810a-6a500e49a1fd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1102,1.4357,NA,157.8,133.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Gleyber Torres flies out to center fielder Daulton Varsho.",0,4,2,67,"top",9,"2023-05-19T01:30:08.909Z","2023-05-19T01:32:27.350Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,88.9,11,2,0.3842,7.1655,36.4914,-11.7019,-5.9828,9.9754,-1.0704,3.8862,1.2611,-143.1552,-1.8645,-0.7429,50.0023,5.2884,-12.2786,44.4,3.6,24,2191,214,NA,NA,NA,NA,NA,NA,FALSE,-10.7,17.8,10.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
