"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716482,"2023-09-22",0,"2023-09-23T01:33:51.155Z","2023-09-23T01:33:59.018Z",TRUE,"pitch","dc999bf7-9717-49ff-8acf-06bdd825d7a7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.3,1.55,NA,112.59,164.89,"popup","medium","3",171.06,152.93,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Pop Out","field_out","Nick Fortes pops out to first baseman Carlos Santana.",0,16,1,86,"bottom",9,"2023-09-23T01:33:45.933Z","2023-09-23T01:33:59.018Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",57.4,52.7,5,2,0.6597,4.43,12.0724,-27.8718,8.6863,6.1695,0.1156,2.7366,-5.6587,-83.2963,2.3247,2.442,50.0003,6.5077,6.0514,10.8,16.8,24,1517,120,69,63,151,NA,NA,NA,TRUE,-71.3,12.7,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716482,"2023-09-22",0,"2023-09-23T01:33:28.598Z","2023-09-23T01:33:38.074Z",TRUE,"pitch","114e2f14-4abf-4d8e-a5c5-f647f4d51694",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.35,1.58,NA,93.37,141.88,"fly_ball","medium","7",69.03,99.02,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Flyout","field_out","Garrett Hampson flies out to left fielder Sal Frelick.",0,16,1,85,"bottom",9,"2023-09-23T01:33:28.598Z","2023-09-23T01:33:38.074Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",57.1,52.6,4,2,0.6625,4.2989,11.8761,-26.7359,5.7094,7.8668,-0.5328,2.622,-5.7706,-82.9199,1.7151,2.2628,50.0021,6.5911,3.9458,7.2,15.6,24,1500,130,85.5,39,317,NA,NA,NA,TRUE,-69.2,15.5,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
716482,"2023-09-22",8,"2023-09-23T01:33:07.891Z","2023-09-23T01:33:11.885Z",TRUE,"pitch","5850631f-b059-4ca2-9ea6-d9973efd1116",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",4,3,0,NA,NA,3.51,1.65,NA,189.56,169.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,16,1,84,"bottom",9,"2023-09-23T01:31:06.518Z","2023-09-23T01:33:11.885Z",TRUE,FALSE,FALSE,TRUE,14,4,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",63.4,58.2,3,2,0.5945,4.7599,13.9511,-25.3899,5.6291,7.8955,0.6198,3.5888,-4.4504,-92.2037,1.9765,2.3356,50.0034,6.3394,4.838,9.6,12,24,1675,122,NA,NA,NA,NA,NA,NA,TRUE,-52.8,15.4,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
716482,"2023-09-22",7,"2023-09-23T01:32:57.901Z","2023-09-23T01:33:02.891Z",TRUE,"pitch","64d0e1c2-b8fe-4310-b50a-25f6ae2cb9e8",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.6057,1.7804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,16,1,84,"bottom",9,"2023-09-23T01:31:06.518Z","2023-09-23T01:33:11.885Z",TRUE,FALSE,FALSE,TRUE,14,4,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",58.3,54.1,13,2,0.6474,4.4634,11.3971,-26.2714,2.6943,8.1352,-1.9035,2.5628,-6.7973,-84.5693,1.0146,1.8155,50.0016,6.6628,1.9547,2.4,14.4,24,1521,136,NA,NA,NA,NA,NA,NA,FALSE,-65.3,15.7,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716482,"2023-09-22",6,"2023-09-23T01:32:45.693Z","2023-09-23T01:32:49.433Z",TRUE,"pitch","6d4a0fd4-f68c-4d96-af52-45c6f14b9007",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.51,1.65,NA,122.5,146.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,16,1,84,"bottom",9,"2023-09-23T01:31:06.518Z","2023-09-23T01:33:11.885Z",TRUE,FALSE,FALSE,TRUE,14,4,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",71.1,64.3,2,2,0.5345,4.3946,19.7064,-28.6809,11.2318,3.3001,-0.1443,3.434,-7.501,-103.1111,0.9141,2.1102,50.0041,6.4893,11.9014,20.4,12,24,1753,129,NA,NA,NA,NA,NA,NA,FALSE,-48.5,6.7,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716482,"2023-09-22",5,"2023-09-23T01:32:31.375Z","2023-09-23T01:32:35.174Z",TRUE,"pitch","e9ecdd39-90e6-48a6-b0f7-d28b2b594921",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.51,1.65,NA,124.25,175.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,16,1,84,"bottom",9,"2023-09-23T01:31:06.518Z","2023-09-23T01:33:11.885Z",TRUE,FALSE,FALSE,TRUE,14,4,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",60.1,55.2,5,2,0.6301,4.3303,13.3912,-29.0881,10.2852,4.0372,-0.1903,2.3317,-6.4178,-87.2493,1.2886,2.2168,50.001,6.5225,7.8519,13.2,15.6,24,1601,124,NA,NA,NA,NA,NA,NA,FALSE,-68.3,8.4,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716482,"2023-09-22",4,"2023-09-23T01:32:09.385Z","2023-09-23T01:32:13.426Z",TRUE,"pitch","b802cd0e-40cf-425d-9ce1-054aec5b29da",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.503,1.6779,NA,49.04,151.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,16,1,84,"bottom",9,"2023-09-23T01:31:06.518Z","2023-09-23T01:33:11.885Z",TRUE,FALSE,FALSE,TRUE,14,4,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",53.2,48.5,12,2,0.7163,3.4609,11.3632,-29.5101,4.6529,4.5206,1.7828,3.2228,-2.4046,-77.0553,4.765,2.7745,50.0026,6.5479,2.7419,4.8,20.4,24,1445,129,NA,NA,NA,NA,NA,NA,FALSE,-88,11,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716482,"2023-09-22",3,"2023-09-23T01:31:56.764Z","2023-09-23T01:32:03.185Z",TRUE,"pitch","b3a54977-de0a-4e9f-bb13-d2adbf148211",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.51,1.65,NA,137.59,171.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,16,1,84,"bottom",9,"2023-09-23T01:31:06.518Z","2023-09-23T01:33:11.885Z",TRUE,FALSE,FALSE,TRUE,14,4,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",53.8,50,4,2,0.7014,4.3701,10.0354,-27.081,5.8103,8.2478,-0.5403,2.5007,-5.3753,-78.1481,2.4286,2.1922,50.0016,6.6234,3.5865,6,18,24,1458,122,NA,NA,NA,NA,NA,NA,FALSE,-78.4,16.6,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716482,"2023-09-22",2,"2023-09-23T01:31:47.684Z","2023-09-23T01:31:51.400Z",TRUE,"pitch","7e4112fa-4fef-4235-ae5a-9bd6222ddbc2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6319,1.7945,NA,208.62,164.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,16,1,84,"bottom",9,"2023-09-23T01:31:06.518Z","2023-09-23T01:33:11.885Z",TRUE,FALSE,FALSE,TRUE,14,4,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",59.5,54.3,11,2,0.6392,4.6099,13.1791,-25.7337,8.7755,8.6773,-2.4036,2.7438,-9.0905,-86.0587,1.398,1.8338,50.0006,6.4162,6.5092,12,14.4,24,1580,122,NA,NA,NA,NA,NA,NA,FALSE,-62,16.9,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716482,"2023-09-22",1,"2023-09-23T01:31:38.356Z","2023-09-23T01:31:42.080Z",TRUE,"pitch","8fd4907c-912b-4b49-982e-718a830eadae",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.7012,1.741,NA,110.9,158.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,16,1,84,"bottom",9,"2023-09-23T01:31:06.518Z","2023-09-23T01:33:11.885Z",TRUE,FALSE,FALSE,TRUE,14,4,3,1,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",642133,"Rowdy Tellez","/api/v1/people/642133","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",56.6,51.7,5,2,0.6707,4.0718,12.44,-27.3896,8.6734,7.109,0.16,2.9789,-5.3825,-82.1463,2.9138,2.3765,50.0023,6.445,5.8366,10.8,16.8,24,1445,119,NA,NA,NA,NA,NA,NA,FALSE,-72.1,14.8,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
