"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
744869,"2024-04-03",2,"2024-04-04T00:36:26.171Z","2024-04-04T00:36:29.813Z",FALSE,"pickoff","d40162ee-a6c8-4d10-b9bb-ba1b50b9e0fa",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,3,5,55,"top",7,"2024-04-04T00:35:34.489Z","2024-04-04T00:37:14.510Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",6,"2024-04-04T00:35:08.238Z","2024-04-04T00:35:13.415Z",TRUE,"pitch","ebfb5f38-3d1a-479d-8ca0-17da33a82d5d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.7498,1.7837,NA,85.71,204.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jared Triolo walks.",0,3,5,54,"top",7,"2024-04-04T00:33:15.326Z","2024-04-04T00:35:13.415Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.1,14,0.89,0.393,6.5469,29.5531,-11.4714,-6.2777,10.5115,0.8209,1.2852,8.8987,-139.0596,-10.1124,-1.5967,50.004,5.718,-12.3654,38.4,3.6,24,2119,216,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA
744869,"2024-04-03",5,"2024-04-04T00:34:49.106Z","2024-04-04T00:34:56.116Z",TRUE,"pitch","b5a0bad0-63e5-4b47-b14f-573b4973df3f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.8209,1.7988,NA,83.09,156.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jared Triolo walks.",0,3,5,54,"top",7,"2024-04-04T00:33:15.326Z","2024-04-04T00:35:13.415Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,12,0.9,0.3942,6.5183,31.4761,-11.232,-4.6235,10.7168,0.8897,3.0391,8.6373,-138.9959,-5.6996,-1.659,50.0058,5.8638,-9.0382,30,2.4,24,2064,218,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",4,"2024-04-04T00:34:31.495Z","2024-04-04T00:34:37.380Z",TRUE,"pitch","59e4488f-2c95-4fab-b20a-3174bdd2de23",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.799,1.8047,NA,63,181.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jared Triolo walks.",0,3,5,54,"top",7,"2024-04-04T00:33:15.326Z","2024-04-04T00:35:13.415Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.4,14,0.89,0.3952,6.5459,30.1887,-9.1245,-5.2349,11.836,1.4165,2.1225,10.1629,-138.4802,-8.4401,-1.6165,50.0018,5.8157,-10.1947,36,2.4,24,2051,214,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",2,"2024-04-04T00:33:57.827Z","2024-04-04T00:34:02.261Z",TRUE,"pitch","f86c5877-6235-4256-aafa-9a54a1f11d94",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,0,NA,NA,3.64,1.69,NA,133.31,139.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jared Triolo walks.",0,3,5,54,"top",7,"2024-04-04T00:33:15.326Z","2024-04-04T00:35:13.415Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,77,1,0.9,0.4511,6.4787,21.1766,-35.8793,2.1975,-2.4716,-0.4278,3.675,2.9194,-120.9189,1.4893,-1.9314,50.005,6.1736,3.2897,6,9.6,24,2038,75,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",1,"2024-04-04T00:33:42.038Z","2024-04-04T00:33:47.973Z",TRUE,"pitch","930266c4-b838-4ef3-9f22-85abe06d2542",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7925,1.7632,NA,123.28,136.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jared Triolo walks.",0,3,5,54,"top",7,"2024-04-04T00:33:15.326Z","2024-04-04T00:35:13.415Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.6,2,0.9,0.4361,6.3842,22.3773,-32.8055,3.292,-0.3969,-0.1647,3.7772,3.2734,-125.0238,0.864,-1.9128,50.0015,6.0948,5.2721,9.6,8.4,24,2046,112,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-0.4,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",0,"2024-04-04T00:33:22.073Z","2024-04-04T00:33:25.580Z",TRUE,"pitch","a1460f32-3d27-4a33-a141-219388cc0e8d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.64,1.69,NA,111.07,222.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jared Triolo walks.",0,3,5,54,"top",7,"2024-04-04T00:33:15.326Z","2024-04-04T00:35:13.415Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.5,14,0.9,0.4338,6.5752,23.8221,-31.5347,2.3583,0.3944,0.1555,0.5958,4.4201,-125.9253,-6.7275,-1.9239,50.0033,5.8297,3.814,8.4,8.4,24,2278,103,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.5,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",3,"2024-04-04T00:34:26.151Z","2024-04-04T00:34:31.495Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,669707,"/api/v1/people/669707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jared Triolo walks.",0,3,5,54,"top",7,"2024-04-04T00:33:15.326Z","2024-04-04T00:35:13.415Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",607179,"Jordan Weems","/api/v1/people/607179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",0,"2024-04-04T00:30:56.866Z","2024-04-04T00:31:08.559Z",TRUE,"pitch","19494bf7-10a1-4a65-9657-873247081116",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.19,1.52,NA,103.91,184.26,"line_drive","hard","6",109.79,127.99,NA,NA,TRUE,NA,NA,NA,NA,NA,"53","atBat","Double Play","double_play","Lane Thomas lines into a double play, shortstop Oneil Cruz to first baseman Rowdy Tellez. CJ Abrams out at 1st.",0,3,5,53,"bottom",6,"2024-04-04T00:30:51.882Z","2024-04-04T00:31:08.559Z",TRUE,FALSE,FALSE,TRUE,25,0,0,3,657041,"Lane Thomas","/api/v1/people/657041","R","Right",676702,"Hunter Stratton","/api/v1/people/676702","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,84.8,9,0.91,0.4093,6.6856,26.277,-23.3492,0.7935,4.8536,0.3434,2.0194,3.9662,-133.3615,-6.062,-1.2606,50.0001,5.985,1.4415,4.8,6,24,2694,188,102.2,9,187,NA,NA,NA,TRUE,-24.5,7.8,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",3,"2024-04-04T00:29:52.442Z","2024-04-04T00:30:02.097Z",TRUE,"pitch","29e0b7a8-9866-4952-8fc1-ad2326b8bd06",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.46,1.59,NA,90.15,161.78,"ground_ball","medium","9",176.02,117.33,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","CJ Abrams singles on a ground ball to right fielder Bryan Reynolds. Ildemaro Vargas to 3rd.",0,3,5,52,"bottom",6,"2024-04-04T00:29:34.669Z","2024-04-04T00:30:02.097Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",676702,"Hunter Stratton","/api/v1/people/676702","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.3,6,0.85,0.4002,6.4031,28.4555,-15.3998,-1.4597,8.8281,0.7043,2.8517,5.3733,-136.5756,-5.7653,-1.0939,50.0028,6.0391,-2.7742,6,3.6,24,2469,211,92.6,10,142,NA,NA,NA,FALSE,-15.8,15,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,682928,"CJ Abrams","/api/v1/people/682928",545121,"Ildemaro Vargas","/api/v1/people/545121"
744869,"2024-04-03",2,"2024-04-04T00:29:37.042Z","2024-04-04T00:29:41.810Z",TRUE,"pitch","0cfd0ed4-0c19-402c-98ef-f9a921319d31",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4919,1.6861,NA,88.62,147.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","CJ Abrams singles on a ground ball to right fielder Bryan Reynolds. Ildemaro Vargas to 3rd.",0,3,5,52,"bottom",6,"2024-04-04T00:29:34.669Z","2024-04-04T00:30:02.097Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",676702,"Hunter Stratton","/api/v1/people/676702","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84.3,3,0.89,0.4108,6.3926,25.8819,-22.4071,-0.9646,5.4131,0.7446,3.3935,5.9056,-132.8315,-2.855,-1.3729,50.0027,6.0942,-1.7412,1.2,4.8,24,2529,188,NA,NA,NA,NA,NA,NA,FALSE,-23.2,9.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",0,"2024-04-04T00:27:14.506Z","2024-04-04T00:28:26.773Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","CJ Abrams singles on a ground ball to right fielder Bryan Reynolds. Ildemaro Vargas to 3rd.",0,3,5,52,"bottom",6,"2024-04-04T00:29:34.669Z","2024-04-04T00:30:02.097Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",676702,"Hunter Stratton","/api/v1/people/676702","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",1,"2024-04-04T00:28:26.773Z","2024-04-04T00:29:37.042Z",FALSE,"action",NA,NA,"Pitching Change: Hunter Stratton replaces Mitch Keller.","Pitching Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,676702,"/api/v1/people/676702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Single","single","CJ Abrams singles on a ground ball to right fielder Bryan Reynolds. Ildemaro Vargas to 3rd.",0,3,5,52,"bottom",6,"2024-04-04T00:29:34.669Z","2024-04-04T00:30:02.097Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",676702,"Hunter Stratton","/api/v1/people/676702","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",2,"2024-04-04T00:26:26.778Z","2024-04-04T00:26:39.217Z",TRUE,"pitch","ddb9117f-f2eb-49a6-9097-d5bd464b894f",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.28,1.48,NA,112.5,177.48,"ground_ball","medium","7",72.07,140.72,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Ildemaro Vargas doubles (1) on a ground ball to left fielder Jack Suwinski. Luis García Jr. scores.",1,3,5,51,"bottom",6,"2024-04-04T00:25:45.262Z","2024-04-04T00:26:39.217Z",TRUE,TRUE,FALSE,FALSE,71,1,1,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.6,5,0.91,0.395,6.0866,28.2065,-14.0483,-6.9787,9.2906,0.1182,2.2703,8.0714,-138.1786,-6.8673,-1.9217,50.0023,5.7153,-13.6155,38.4,3.6,24,2327,221,96.3,-6,20,NA,NA,NA,FALSE,-14.4,15.7,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA
744869,"2024-04-03",1,"2024-04-04T00:26:01.967Z","2024-04-04T00:26:07.183Z",TRUE,"pitch","28db4f09-8107-44a0-b275-d386911157fb",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.2676,1.5488,NA,64.67,225.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Ildemaro Vargas doubles (1) on a ground ball to left fielder Jack Suwinski. Luis García Jr. scores.",1,3,5,51,"bottom",6,"2024-04-04T00:25:45.262Z","2024-04-04T00:26:39.217Z",TRUE,TRUE,FALSE,FALSE,71,1,1,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,73.1,14,0.76,0.4751,6.4711,26.1098,-37.5582,7.5919,-4.0177,1.3728,0.4858,4.8045,-116.2417,-4.3161,-1.7225,50.0033,6.0136,10.169,15.6,12,24,2677,38,NA,NA,NA,NA,NA,NA,FALSE,-51.7,-8.2,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
744869,"2024-04-03",0,"2024-04-04T00:25:45.262Z","2024-04-04T00:25:49.339Z",TRUE,"pitch","6c29f08e-a642-4438-bc5e-5ade730d62e1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2292,1.494,NA,112.6,165.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Ildemaro Vargas doubles (1) on a ground ball to left fielder Jack Suwinski. Luis García Jr. scores.",1,3,5,51,"bottom",6,"2024-04-04T00:25:45.262Z","2024-04-04T00:26:39.217Z",TRUE,TRUE,FALSE,FALSE,71,1,1,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.1,2,2,0.4257,5.8918,27.2166,-26.6258,0.6979,3.3138,0.1153,2.6968,5.2501,-128.7543,-3.0029,-2.0426,50.0063,5.9431,1.1686,4.8,7.2,24,2340,190,NA,NA,NA,NA,NA,NA,FALSE,-29.4,5.5,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
