"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718707,"2023-04-05",0,"2023-04-05T04:20:54.972Z","2023-04-05T04:21:09.505Z",TRUE,"pitch","9c7fc123-3bf7-42fa-aab8-229ab2473941",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.3,1.53,NA,131.2,161.59,"line_drive","medium","9",186.15,114.89,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Tony Kemp singles on a line drive to right fielder Oscar Gonzalez. Ryan Noda scores.",1,3,4,72,"bottom",9,"2023-04-05T04:20:14.978Z","2023-04-05T04:21:09.505Z",TRUE,TRUE,FALSE,FALSE,60,0,0,2,643393,"Tony Kemp","/api/v1/people/643393","L","Left",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.3,1,0.9,0.3995,6.1777,36.5108,-7.8753,-3.3775,12.8236,-0.3727,2.8589,0.8795,-138.1638,-8.1858,-0.2605,50.0009,6.4234,-6.3985,31.2,2.4,24,2196,193,90,15,211,NA,NA,NA,FALSE,-9.5,21.2,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643393,"Tony Kemp","/api/v1/people/643393",NA,NA,NA,NA,NA,NA
718707,"2023-04-05",2,"2023-04-05T04:19:57.537Z","2023-04-05T04:20:04.955Z",TRUE,"pitch","6c798d5d-86b7-4905-aa42-6d258b4567eb",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.1,1.45,NA,133.16,178.08,"ground_ball","medium","4",157.4,150.21,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Esteury Ruiz grounds out, second baseman Andres Gimenez to first baseman Gabriel Arias. Ryan Noda to 2nd.",0,3,3,71,"bottom",9,"2023-04-05T04:19:03.889Z","2023-04-05T04:20:04.955Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.7,76.9,4,0.9,0.4506,5.6724,25.5814,-39.4525,-0.613,-4.865,-0.424,2.2483,-0.9551,-121.9041,-2.4257,0.0537,50.0057,6.6855,-0.9162,1.2,10.8,24,2339,16,74.6,-6,15,NA,NA,NA,TRUE,-48.4,-9.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643393,"Tony Kemp","/api/v1/people/643393",NA,NA,NA,676116,"Ryan Noda","/api/v1/people/676116"
718707,"2023-04-05",1,"2023-04-05T04:19:39.015Z","2023-04-05T04:19:42.955Z",TRUE,"pitch","24204cc3-6cc2-4deb-804d-b3cee049c1cd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.1,1.45,NA,92.59,198.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Esteury Ruiz grounds out, second baseman Andres Gimenez to first baseman Gabriel Arias. Ryan Noda to 2nd.",0,3,3,71,"bottom",9,"2023-04-05T04:19:03.889Z","2023-04-05T04:20:04.955Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.7,76.4,9,0.9,0.4554,5.8544,24.4092,-39.5028,-0.4504,-5.0048,0.6404,1.4862,1.5144,-120.4912,-3.6524,0.061,50.0049,6.5286,-0.6595,0,10.8,24,2263,13,NA,NA,NA,NA,NA,NA,FALSE,-49.7,-9.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643393,"Tony Kemp","/api/v1/people/643393",NA,NA,NA,NA,NA,NA
718707,"2023-04-05",0,"2023-04-05T04:19:21.449Z","2023-04-05T04:19:24.449Z",TRUE,"pitch","ee9cd513-53c1-4f19-bb74-272152b17f54",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.1,1.45,NA,117.32,168.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Esteury Ruiz grounds out, second baseman Andres Gimenez to first baseman Gabriel Arias. Ryan Noda to 2nd.",0,3,3,71,"bottom",9,"2023-04-05T04:19:03.889Z","2023-04-05T04:20:04.955Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.8,2,0.9,0.3991,5.9068,33.884,-8.3979,-1.8179,12.4977,-0.0084,2.6026,0.724,-137.842,-8.7498,-0.04,50.0048,6.4059,-3.4589,16.8,2.4,24,2166,194,NA,NA,NA,NA,NA,NA,FALSE,-10,20.8,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,643393,"Tony Kemp","/api/v1/people/643393",NA,NA,NA,NA,NA,NA
718707,"2023-04-05",2,"2023-04-05T04:18:53.397Z","2023-04-05T04:18:58.382Z",TRUE,"pitch","17aea9c0-8b85-4ff4-8494-d2c0e8011406",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.301,1.504,NA,135.23,127.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Carlos Perez strikes out swinging.",0,3,3,70,"bottom",9,"2023-04-05T04:18:18.345Z","2023-04-05T04:18:58.382Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.2,11,0.9,0.3963,5.8633,34.3119,-8.3961,-3.8624,12.3271,-0.4783,4.1316,0.3028,-138.7899,-5.0804,-0.0884,50.0028,6.5589,-7.4506,37.2,2.4,24,2182,197,NA,NA,NA,NA,NA,NA,TRUE,-9,21.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA
718707,"2023-04-05",1,"2023-04-05T04:18:35.073Z","2023-04-05T04:18:38.401Z",TRUE,"pitch","28d7676e-9f26-4cde-af04-0855ace4b35a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3455,1.6674,NA,99.87,165.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Carlos Perez strikes out swinging.",0,3,3,70,"bottom",9,"2023-04-05T04:18:18.345Z","2023-04-05T04:18:58.382Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.8,77.4,6,0.9,0.4487,5.6014,23.8858,-39.1624,-0.8003,-4.6344,0.4493,2.7166,1.3945,-122.0306,-1.3684,-0.0254,50.0014,6.6567,-1.2078,1.2,10.8,24,2271,16,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-8.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA
718707,"2023-04-05",0,"2023-04-05T04:18:18.345Z","2023-04-05T04:18:21.689Z",TRUE,"pitch","bbb951c8-ee1e-4d5b-8aa7-faf2ede9b751",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3171,1.5543,NA,128.22,160.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Carlos Perez strikes out swinging.",0,3,3,70,"bottom",9,"2023-04-05T04:18:18.345Z","2023-04-05T04:18:58.382Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,542208,"Carlos Pérez","/api/v1/people/542208","R","Right",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,75.9,1,0.9,0.4565,5.5317,24.1749,-37.5833,-3.2458,-3.7123,-0.2944,2.8818,0.6225,-120.1755,-1.0227,-0.1358,50.0035,6.6633,-4.7284,7.2,10.8,24,2144,16,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-6.7,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA
718707,"2023-04-05",6,"2023-04-05T04:17:44.025Z","2023-04-05T04:17:50.662Z",TRUE,"pitch","ccb2b953-5627-4b89-93c3-098939dbe040",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.3171,1.6391,NA,123.44,122.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Ryan Noda walks.",0,3,3,69,"bottom",9,"2023-04-05T04:16:32.678Z","2023-04-05T04:17:50.662Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,676116,"Ryan Noda","/api/v1/people/676116","L","Left",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.6,11,0.9,0.3993,5.8293,33.5069,-12.0992,-4.265,10.562,-0.1691,4.3103,1.7557,-137.6969,-3.8099,-0.2646,50.0005,6.5435,-8.1047,30,3.6,24,2092,201,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA
718707,"2023-04-05",5,"2023-04-05T04:17:26.240Z","2023-04-05T04:17:29.613Z",TRUE,"pitch","ff26faf7-8e82-46fb-9845-4e132d059e25",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.3455,1.6061,NA,76.56,176.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Ryan Noda walks.",0,3,3,69,"bottom",9,"2023-04-05T04:16:32.678Z","2023-04-05T04:17:50.662Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,676116,"Ryan Noda","/api/v1/people/676116","L","Left",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87,14,0.9,0.3954,5.9575,32.1194,-9.9269,-3.4367,11.4545,1.061,2.3101,4.2907,-138.7338,-9.0264,-0.0619,50.0002,6.2745,-6.6734,25.2,2.4,24,2142,199,NA,NA,NA,NA,NA,NA,FALSE,-11.2,19,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA
718707,"2023-04-05",4,"2023-04-05T04:17:08.952Z","2023-04-05T04:17:13.366Z",TRUE,"pitch","cfc02d0f-ef75-4558-a935-15d72c74c4a1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4094,1.6726,NA,144.74,163.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Ryan Noda walks.",0,3,3,69,"bottom",9,"2023-04-05T04:16:32.678Z","2023-04-05T04:17:50.662Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,676116,"Ryan Noda","/api/v1/people/676116","L","Left",675916,"James Karinchak","/api/v1/people/675916","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.2,4,0.9,0.3979,6.0091,33.4227,-9.2094,-3.3466,11.9933,-0.7277,2.8007,-0.1843,-138.1416,-7.9377,-0.2258,50.002,6.3464,-6.408,30,2.4,24,2164,196,NA,NA,NA,NA,NA,NA,FALSE,-10.4,20,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA
