"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718170,"2023-05-16",4,"2023-05-16T03:45:48.911Z","2023-05-16T03:45:52.487Z",TRUE,"pitch","9760de48-3a22-4d0b-b94c-8c204ba04987",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,1,NA,NA,3.24,1.57,NA,139.81,183.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Brandon Crawford strikes out on a foul tip.",0,3,6,61,"bottom",7,"2023-05-16T03:44:30.344Z","2023-05-16T03:45:52.487Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.1,83.7,7,2,0.4133,6.4885,27.7359,-27.7931,-10.2216,2.4633,-0.5985,2.0608,7.8425,-132.4171,-4.6315,-2.2676,50.0033,5.861,-18.1895,30,7.2,24,1324,240,NA,NA,NA,NA,NA,NA,TRUE,-29.3,3.6,16.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",2,"2023-05-16T03:45:22.943Z","2023-05-16T03:45:27.087Z",TRUE,"pitch","04d013d4-b20f-4df5-8fdc-bd0fb51a16a7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.24,1.57,NA,151,168.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Brandon Crawford strikes out on a foul tip.",0,3,6,61,"bottom",7,"2023-05-16T03:44:30.344Z","2023-05-16T03:45:52.487Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.3,11,0.91,0.3852,6.6413,32.9836,-11.902,-8.9853,9.9013,-0.8919,2.5929,6.9877,-142.261,-7.3441,-2.214,50.0014,5.9643,-18.3947,51.6,4.8,24,2440,222,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.6,14.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",1,"2023-05-16T03:45:04.999Z","2023-05-16T03:45:09.760Z",TRUE,"pitch","9b5bfdc2-6ae9-4bd1-ba0a-3c65d4168910",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4098,1.5589,NA,105.94,234.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Brandon Crawford strikes out on a foul tip.",0,3,6,61,"bottom",7,"2023-05-16T03:44:30.344Z","2023-05-16T03:45:52.487Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.3,84.5,14,2,0.4126,6.815,25.6816,-22.4675,-11.1847,5.4266,0.2903,0.1635,10.0794,-132.2676,-10.4559,-2.0991,50.0021,5.7863,-20.0065,37.2,7.2,24,1729,236,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.8,18.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",0,"2023-05-16T03:44:49.670Z","2023-05-16T03:44:54.478Z",TRUE,"pitch","f075918a-f6ff-4f1a-8cd9-f28c62597891",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3236,1.5881,NA,115.81,166.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Brandon Crawford strikes out on a foul tip.",0,3,6,61,"bottom",7,"2023-05-16T03:44:30.344Z","2023-05-16T03:45:52.487Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.7,5,2,0.4268,6.4424,22.9359,-34.6057,1.6249,-1.4521,0.0313,2.6685,5.7333,-127.6655,-1.7418,-2.4425,50.0047,6.0493,2.7174,6,8.4,24,2686,77,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-2.8,-4.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",3,"2023-05-16T03:45:37.985Z","2023-05-16T03:45:48.911Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,543063,"/api/v1/people/543063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Brandon Crawford strikes out on a foul tip.",0,3,6,61,"bottom",7,"2023-05-16T03:44:30.344Z","2023-05-16T03:45:52.487Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",5,"2023-05-16T03:44:19.784Z","2023-05-16T03:44:23.112Z",TRUE,"pitch","a9f8da2c-947d-4b62-b3a8-822ba070d186",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.1797,1.4715,NA,133.99,151.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,3,6,60,"bottom",7,"2023-05-16T03:43:22.103Z","2023-05-16T03:44:23.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.5,1,2,0.4253,6.2911,25.9202,-36.091,2.9788,-2.3286,-0.4458,3.2171,4.088,-128.6381,-0.4314,-2.4408,50.0031,6.1775,5.0078,9.6,8.4,24,2687,27,NA,NA,NA,NA,NA,NA,TRUE,-39,-4.1,-6.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",3,"2023-05-16T03:43:54.779Z","2023-05-16T03:43:58.508Z",TRUE,"pitch","0fa7c64e-0297-4df4-a01c-6fd89da6ee15",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.29,1.56,NA,128.39,159.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,3,6,60,"bottom",7,"2023-05-16T03:43:22.103Z","2023-05-16T03:44:23.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.3,1,0.91,0.389,6.7406,33.7421,-14.3255,-7.2973,8.9039,-0.2989,2.9288,8.1677,-141.0845,-5.9597,-2.2909,50.0061,6.0011,-14.6334,38.4,3.6,24,2450,217,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15,11.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",2,"2023-05-16T03:43:39.201Z","2023-05-16T03:43:43.488Z",TRUE,"pitch","d00baf4e-47af-45f3-9f43-a3e4174a2526",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2948,1.4715,NA,116.76,177.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,3,6,60,"bottom",7,"2023-05-16T03:43:22.103Z","2023-05-16T03:44:23.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.7,5,2,0.4265,6.3627,23.747,-31.623,3.4149,0.3289,0.0064,2.266,5.1969,-127.8982,-3.419,-2.4872,50.0021,6.0723,5.7172,12,8.4,24,2597,123,NA,NA,NA,NA,NA,NA,FALSE,-35,0.1,-7.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",1,"2023-05-16T03:43:24.211Z","2023-05-16T03:43:28.617Z",TRUE,"pitch","702f433a-9950-49d9-b94f-168b213baade",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2948,1.4423,NA,77.36,171.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,3,6,60,"bottom",7,"2023-05-16T03:43:22.103Z","2023-05-16T03:44:23.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.9,12,2,0.4254,6.5121,24.6242,-33.7217,1.9271,-0.9237,1.0399,2.5098,8.2615,-128.3813,-2.4607,-2.4597,50.0013,6.0853,3.2388,7.2,8.4,24,2547,38,NA,NA,NA,NA,NA,NA,FALSE,-37,-1.9,-5.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",0,"2023-05-16T03:42:40.276Z","2023-05-16T03:43:24.211Z",FALSE,"action",NA,NA,"Pitching Change: Jeff Hoffman replaces Andrew Bellatti.","Pitching Substitution",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656546,"/api/v1/people/656546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,3,6,60,"bottom",7,"2023-05-16T03:43:22.103Z","2023-05-16T03:44:23.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",4,"2023-05-16T03:44:05.636Z","2023-05-16T03:44:19.784Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,571745,"/api/v1/people/571745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Mitch Haniger called out on strikes.",0,3,6,60,"bottom",7,"2023-05-16T03:43:22.103Z","2023-05-16T03:44:23.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",1,"2023-05-16T03:40:46.893Z","2023-05-16T03:40:54.677Z",TRUE,"pitch","53939c8e-369d-4fb3-812a-6a89f77478b0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.29,1.65,NA,115.83,179.53,"fly_ball","medium","8",165.92,49.33,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Trea Turner flies out to center fielder Bryce Johnson.",0,3,6,59,"top",7,"2023-05-16T03:40:44.720Z","2023-05-16T03:40:54.677Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,85.4,5,0.9,0.4065,6.0701,25.8332,-23.5267,7.9166,4.6912,0.0308,2.1943,-6.8241,-134.1357,-4.9289,1.5648,50.0044,5.7081,14.5965,28.8,6,24,2257,137,98.7,29,384,NA,NA,NA,TRUE,-24.1,7.8,-13.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",0,"2023-05-16T03:40:11.809Z","2023-05-16T03:40:46.893Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Trea Turner flies out to center fielder Bryce Johnson.",0,3,6,59,"top",7,"2023-05-16T03:40:44.720Z","2023-05-16T03:40:54.677Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",3,"2023-05-16T03:39:40.740Z","2023-05-16T03:39:47.176Z",TRUE,"pitch","bccbc2c2-7175-4994-bc89-be06429e5e38",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.17,1.54,NA,121.03,197.06,"line_drive","medium","8",92.12,83.43,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Bryson Stott lines out to center fielder Bryce Johnson.",0,3,6,58,"top",7,"2023-05-16T03:38:36.631Z","2023-05-16T03:39:47.176Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,83.6,8,0.85,0.4155,6.4202,25.6789,-24.029,8.0213,4.6153,-0.1056,1.5453,-7.0865,-131.425,-6.1999,1.5727,50.0018,5.6991,14.1486,27.6,6,24,2163,146,89.2,21,301,NA,NA,NA,TRUE,-26,7.3,-13.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",2,"2023-05-16T03:39:23.782Z","2023-05-16T03:39:28.388Z",TRUE,"pitch","688db36b-0a19-4168-8a3e-31853fa7fd16",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2373,1.6463,NA,121.6,217.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Bryson Stott lines out to center fielder Bryce Johnson.",0,3,6,58,"top",7,"2023-05-16T03:38:36.631Z","2023-05-16T03:39:47.176Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.9,13,0.9,0.4095,6.426,26.811,-28.6551,9.6476,1.9421,-0.1208,0.7899,-8.3019,-133.3933,-7.0289,1.7677,50.0056,5.5054,17.511,27.6,7.2,24,2219,131,NA,NA,NA,NA,NA,NA,FALSE,-30.1,2.3,-15.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",1,"2023-05-16T03:39:06.996Z","2023-05-16T03:39:12.924Z",TRUE,"pitch","88bdd518-cd0d-40a2-ba29-a8600def1b98",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2345,1.6436,NA,148.55,186.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Bryson Stott lines out to center fielder Bryce Johnson.",0,3,6,58,"top",7,"2023-05-16T03:38:36.631Z","2023-05-16T03:39:47.176Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.7,7,0.91,0.4544,6.0221,22.2632,-36.5183,-3.3091,-2.9523,-0.8278,1.9183,-4.9168,-120.3093,-1.543,1.6682,50.0001,5.7898,-4.8739,8.4,10.8,24,2630,309,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-5.4,7.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718170,"2023-05-16",0,"2023-05-16T03:38:49.314Z","2023-05-16T03:38:53.754Z",TRUE,"pitch","d843fbe0-313b-46d7-a31a-6b15aec095ef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2661,1.5881,NA,112.05,180.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Bryson Stott lines out to center fielder Bryce Johnson.",0,3,6,58,"top",7,"2023-05-16T03:38:36.631Z","2023-05-16T03:39:47.176Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,85.6,5,0.9,0.4055,6.3028,26.7745,-29.5999,7.09,1.3909,0.1297,2.1438,-6.8138,-134.6095,-3.9059,1.7619,50.0023,5.6882,13.1269,21.6,7.2,24,2232,134,NA,NA,NA,NA,NA,NA,FALSE,-29.8,1.9,-11.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
