"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745436,"2024-03-30",3,"2024-03-31T02:19:13.428Z","2024-03-31T02:19:21.817Z",TRUE,"pitch","db32c7d4-9d05-47a5-b435-77d2997662ee",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.64,1.7,NA,101.44,198.9,"ground_ball","medium","5",104.87,168.82,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Manny Machado grounds out, third baseman Matt Chapman to first baseman Wilmer Flores.",0,9,6,79,"bottom",9,"2024-03-31T02:17:58.964Z","2024-03-31T02:19:21.817Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.4,14,0.91,0.4263,6.499,25.2672,-30.6609,3.5566,0.9067,0.4083,1.4769,3.0111,-128.244,-3.5322,-1.2412,50.0051,5.2508,5.9545,12,7.2,24,2426,78,85.1,-11,10,NA,NA,NA,TRUE,-34,1.1,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745436,"2024-03-30",2,"2024-03-31T02:18:56.241Z","2024-03-31T02:19:00.395Z",TRUE,"pitch","83adc53e-b347-4554-8674-0e4dbe19502b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.7133,1.7418,NA,115.65,200.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Manny Machado grounds out, third baseman Matt Chapman to first baseman Wilmer Flores.",0,9,6,79,"bottom",9,"2024-03-31T02:17:58.964Z","2024-03-31T02:19:21.817Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",98.9,91.4,14,0.9,0.379,6.6544,30.2553,-15.394,-3.0666,7.9171,0.0355,1.4007,5.1253,-143.9491,-7.755,-1.3615,50.0032,5.0633,-6.5007,18,3.6,24,2483,223,NA,NA,NA,NA,NA,NA,FALSE,-14.6,13.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745436,"2024-03-30",1,"2024-03-31T02:18:35.600Z","2024-03-31T02:18:39.573Z",TRUE,"pitch","74a01ef2-519e-4677-8ba3-5e1af0986fef",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.64,1.7,NA,125.43,177.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Manny Machado grounds out, third baseman Matt Chapman to first baseman Wilmer Flores.",0,9,6,79,"bottom",9,"2024-03-31T02:17:58.964Z","2024-03-31T02:19:21.817Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81.1,8,0.91,0.4282,6.4184,23.313,-30.7769,4.2731,0.8405,-0.2211,2.2865,1.6455,-127.3372,-1.3503,-1.4287,50.0015,5.2327,7.098,13.2,7.2,24,2541,69,NA,NA,NA,NA,NA,NA,FALSE,-34,1.4,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745436,"2024-03-30",0,"2024-03-31T02:18:21.764Z","2024-03-31T02:18:25.235Z",TRUE,"pitch","59ec95e0-7840-4a64-92c6-c3d71eee5599",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7817,1.6277,NA,92.87,185.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Manny Machado grounds out, third baseman Matt Chapman to first baseman Wilmer Flores.",0,9,6,79,"bottom",9,"2024-03-31T02:17:58.964Z","2024-03-31T02:19:21.817Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.4,91.5,9,0.9,0.3777,6.675,30.9819,-15.0276,-4.9569,8.0359,0.6329,1.9677,7.7875,-144.532,-5.8968,-1.4418,50.0016,4.9433,-10.5762,28.8,3.6,24,2499,233,NA,NA,NA,NA,NA,NA,FALSE,-13.9,13.7,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745436,"2024-03-30",4,"2024-03-31T02:17:46.784Z","2024-03-31T02:17:54.689Z",TRUE,"pitch","1c92bb6d-348f-44ca-9be8-bb970bafe64c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.26,1.56,NA,99.56,169.88,"ground_ball","medium","4",151,152.59,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Jake Cronenworth grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,9,6,78,"bottom",9,"2024-03-31T02:15:39.460Z","2024-03-31T02:17:54.689Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",97.6,88.4,6,0.82,0.3874,6.3566,35.5935,-17.897,-2.593,7.0689,0.4575,2.552,6.6706,-141.9303,-3.8735,-1.5971,50.0017,5.0899,-5.2373,10.8,3.6,24,2335,227,89.6,0,45,NA,NA,NA,TRUE,-16.9,12.1,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745436,"2024-03-30",2,"2024-03-31T02:16:00.553Z","2024-03-31T02:16:04.095Z",TRUE,"pitch","f6c4aa44-b1f2-415b-9c03-9becd90dbc47",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.26,1.56,NA,68.63,211.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Jake Cronenworth grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,9,6,78,"bottom",9,"2024-03-31T02:15:39.460Z","2024-03-31T02:17:54.689Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.1,14,0.91,0.4329,6.5835,27.0287,-33.5405,2.4603,-0.8471,1.2691,0.9984,6.0016,-126.7443,-3.6083,-1.4534,50.0013,5.1322,3.9822,8.4,8.4,24,2605,74,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-2.2,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745436,"2024-03-30",1,"2024-03-31T02:15:39.460Z","2024-03-31T02:15:44.460Z",FALSE,"no_pitch","cf3805f0-3e58-41e8-ba50-0c41fc525711",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Jake Cronenworth grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,9,6,78,"bottom",9,"2024-03-31T02:15:39.460Z","2024-03-31T02:17:54.689Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",666808,"Camilo Doval",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745436,"2024-03-30",0,"2024-03-31T02:15:13.355Z","2024-03-31T02:15:39.460Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",9,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Jake Cronenworth grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,9,6,78,"bottom",9,"2024-03-31T02:15:39.460Z","2024-03-31T02:17:54.689Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745436,"2024-03-30",3,"2024-03-31T02:16:44.216Z","2024-03-31T02:17:46.784Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",9,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,630105,"/api/v1/people/630105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Jake Cronenworth grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,9,6,78,"bottom",9,"2024-03-31T02:15:39.460Z","2024-03-31T02:17:54.689Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745436,"2024-03-30",6,"2024-03-31T02:14:07.832Z","2024-03-31T02:14:36.267Z",TRUE,"pitch","c71c257c-538b-46d9-9ee3-f46dce4dc4a6",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,1,NA,NA,3.411,1.565,NA,99.73,188.1,"fly_ball","medium","9",232.12,98.35,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Graham Pauley homers (1) on a fly ball to right field. Jackson Merrill scores. José Azocar scores.",3,9,6,77,"bottom",9,"2024-03-31T02:11:51.636Z","2024-03-31T02:14:36.267Z",TRUE,TRUE,FALSE,FALSE,38,3,2,1,688363,"Graham Pauley","/api/v1/people/688363","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.3,9,0.91,0.4409,6.4348,26.6322,-32.8942,1.0734,-0.4614,0.4531,1.8771,4.363,-124.5562,-1.6541,-1.4657,50.0035,5.2875,1.674,4.8,8.4,24,2542,76,96.5,34,352,NA,NA,NA,FALSE,-38.5,-1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
