"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716729,"2023-09-03",1,"2023-09-03T22:31:47.107Z","2023-09-03T22:31:53.848Z",TRUE,"pitch","413b07dd-8983-4cee-8234-8f48a14a28df",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.7,1.79,NA,114.08,198.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,2,2,61,"top",8,"2023-09-03T22:31:10.604Z","2023-09-03T22:32:34.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.1,80.3,14,0.9,0.4316,6.5391,24.6058,-23.1223,-6.5955,5.545,0.0767,1.4906,6.4042,-126.6491,-5.74,-1.6216,50.0047,5.6229,-10.7715,21.6,6,24,1494,231,NA,NA,NA,NA,NA,NA,FALSE,-27,9,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",0,"2023-09-03T22:31:31.703Z","2023-09-03T22:31:35.894Z",TRUE,"pitch","b4e44496-45a6-41f1-b18a-73d2a33fd951",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.7,1.79,NA,146.19,167.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,2,2,61,"top",8,"2023-09-03T22:31:10.604Z","2023-09-03T22:32:34.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.9,4,0.89,0.3972,6.5789,28.5974,-15.6089,-7.2202,8.5849,-0.7657,2.635,5.5577,-137.5585,-4.6642,-1.8674,50.0012,5.4001,-13.9287,37.2,4.8,24,2620,220,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",5,"2023-09-03T22:30:59.923Z","2023-09-03T22:31:05.955Z",TRUE,"pitch","2e1e35ae-88b0-4658-acbe-2b6bbb3ffd6e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.31,1.52,NA,76.32,218.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,2,2,60,"top",8,"2023-09-03T22:29:43.031Z","2023-09-03T22:31:05.955Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.1,80,14,0.88,0.4361,6.7297,22.3974,-24.5951,-6.3799,4.7306,1.0674,0.742,8.7173,-125.0153,-6.954,-1.6169,50.0016,5.5449,-10.2183,19.2,7.2,24,1588,229,NA,NA,NA,NA,NA,NA,TRUE,-29.4,7.3,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",4,"2023-09-03T22:30:42.049Z","2023-09-03T22:30:48.067Z",TRUE,"pitch","4b5cdcd8-1f79-4ca6-9414-2bb18a4075c9",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.3633,1.5825,NA,95.39,187.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,2,2,60,"top",8,"2023-09-03T22:29:43.031Z","2023-09-03T22:31:05.955Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.8,9,0.89,0.3951,6.7161,27.065,-13.5739,-5.2947,9.5286,0.5669,1.9055,8.0875,-137.9564,-7.0754,-1.6979,50.0034,5.3956,-10.3361,30,3.6,24,2611,216,NA,NA,NA,NA,NA,NA,FALSE,-14,16.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",3,"2023-09-03T22:30:23.296Z","2023-09-03T22:30:30.157Z",TRUE,"pitch","dc2352f6-cea7-4c7a-9b0a-d4ba0cc5dff5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2627,1.4824,NA,82.84,199.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,2,2,60,"top",8,"2023-09-03T22:29:43.031Z","2023-09-03T22:31:05.955Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.6,14,0.91,0.438,6.544,22.2511,-26.1149,3.8219,3.8179,0.8961,1.4612,5.098,-124.5059,-4.6463,-1.6657,50.0058,5.4828,6.0713,14.4,7.2,24,2774,115,NA,NA,NA,NA,NA,NA,FALSE,-30.8,6.2,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",2,"2023-09-03T22:30:00.842Z","2023-09-03T22:30:07.165Z",TRUE,"pitch","fab92f5b-517d-4c2d-b345-918fd32ebdb8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.31,1.52,NA,122.59,151.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,2,2,60,"top",8,"2023-09-03T22:29:43.031Z","2023-09-03T22:31:05.955Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,80.2,2,0.9,0.4332,6.2874,21.6975,-27.3374,2.235,2.975,-0.1467,3.2406,3.5322,-125.67,-0.7213,-1.8522,50.0006,5.7212,3.6306,8.4,7.2,24,2722,130,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",1,"2023-09-03T22:29:45.392Z","2023-09-03T22:29:52.733Z",TRUE,"pitch","9651f304-2200-4e80-a797-a29189e7db75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3382,1.5205,NA,78.98,176.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,2,2,60,"top",8,"2023-09-03T22:29:43.031Z","2023-09-03T22:31:05.955Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.2,14,0.9,0.4395,6.4001,22.8261,-34.0421,4.0815,-1.1832,0.9974,2.296,5.3336,-124.2071,-1.5692,-1.701,50.0041,5.7438,6.4333,12,9.6,24,2657,96,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-2.3,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",0,"2023-09-03T22:29:04.813Z","2023-09-03T22:29:45.392Z",FALSE,"action",NA,NA,"Pitching Change: Trevor Stephan replaces Nick Sandlin.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663986,"/api/v1/people/663986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Strikeout","strikeout","Randy Arozarena strikes out swinging.",0,2,2,60,"top",8,"2023-09-03T22:29:43.031Z","2023-09-03T22:31:05.955Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",4,"2023-09-03T22:26:39.897Z","2023-09-03T22:26:46.768Z",TRUE,"pitch","7f00066d-a786-4eb4-8b79-e4a6759d9fbd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.08,1.43,NA,110,161.67,"ground_ball","medium","4",157.51,154.5,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, second baseman Brandon Lowe to first baseman Yandy Diaz.",0,2,2,59,"bottom",7,"2023-09-03T22:25:39.830Z","2023-09-03T22:26:46.768Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.7,2,0.89,0.4077,7.2035,27.8416,-14.4254,-0.1166,9.6982,0.1836,2.8558,-2.5239,-134.1309,-5.8514,1.1502,50.0034,6.0867,-0.2127,2.4,3.6,24,2190,184,100.5,6,122,NA,NA,NA,TRUE,-15.5,16.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",3,"2023-09-03T22:26:20.474Z","2023-09-03T22:26:27.231Z",TRUE,"pitch","797d82a8-181e-4437-91c3-42f4c675dd35",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9862,1.4573,NA,163.12,200.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, second baseman Brandon Lowe to first baseman Yandy Diaz.",0,2,2,59,"bottom",7,"2023-09-03T22:25:39.830Z","2023-09-03T22:26:46.768Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.9,13,0.9,0.4479,7.2249,22.5166,-30.2503,-3.4686,1.2697,-1.2099,1.4148,-3.8084,-121.9819,-5.1166,0.8184,50.0038,6.1276,-5.2615,10.8,8.4,24,2402,254,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.4,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",1,"2023-09-03T22:25:42.153Z","2023-09-03T22:25:54.581Z",TRUE,"pitch","3c0a05c8-01e1-46b4-8bba-30c1f9f918eb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9611,1.4305,NA,146.99,125.55,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, second baseman Brandon Lowe to first baseman Yandy Diaz.",0,2,2,59,"bottom",7,"2023-09-03T22:25:39.830Z","2023-09-03T22:26:46.768Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.7,11,0.91,0.4398,6.985,23.0476,-29.2317,-1.8159,1.8713,-0.7867,4.1938,-3.4859,-124.1791,0.6117,0.867,50.0051,6.3613,-2.8574,7.2,7.2,24,2331,250,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.7,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",0,"2023-09-03T22:25:24.044Z","2023-09-03T22:25:28.242Z",FALSE,"pickoff","778d8990-de93-44b2-943e-31d65b72ddca",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, second baseman Brandon Lowe to first baseman Yandy Diaz.",0,2,2,59,"bottom",7,"2023-09-03T22:25:39.830Z","2023-09-03T22:26:46.768Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",2,"2023-09-03T22:26:09.162Z","2023-09-03T22:26:20.474Z",FALSE,"action",NA,NA,"Steven Kwan steals (18) 2nd base.","Stolen Base 2B",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,680757,"/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3c0a05c8-01e1-46b4-8bba-30c1f9f918eb","stolen_base_2b",NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Josh Naylor grounds out, second baseman Brandon Lowe to first baseman Yandy Diaz.",0,2,2,59,"bottom",7,"2023-09-03T22:25:39.830Z","2023-09-03T22:26:46.768Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",7,"2023-09-03T22:24:49.685Z","2023-09-03T22:24:58.835Z",TRUE,"pitch","f4157a58-73c1-4825-b4dd-d89f9963482a",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.38,1.56,NA,123,128.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,2,2,58,"bottom",7,"2023-09-03T22:21:06.057Z","2023-09-03T22:24:58.835Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.4,11,0.9,0.444,7.0454,19.5936,-30.5903,-2.6762,1.0242,-0.1575,4.0816,-2.1499,-122.4301,0.8183,1.0735,50.0041,6.3208,-4.1446,8.4,8.4,24,2452,249,NA,NA,NA,NA,NA,NA,TRUE,-35.9,2.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",6,"2023-09-03T22:24:21.707Z","2023-09-03T22:24:31.163Z",TRUE,"pitch","78bbe186-f24a-41b3-ad48-13b405ad0469",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.38,1.56,NA,141.89,156.75,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,2,2,58,"bottom",7,"2023-09-03T22:21:06.057Z","2023-09-03T22:24:58.835Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.2,1,0.89,0.4058,7.1958,27.6459,-13.8895,-1.7008,9.8964,-0.653,3.0381,-4.1049,-134.6846,-5.6268,1.1084,50.0051,6.1268,-3.1435,14.4,3.6,24,2163,180,NA,NA,NA,NA,NA,NA,FALSE,-14.8,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716729,"2023-09-03",5,"2023-09-03T22:24:01.465Z","2023-09-03T22:24:09.045Z",TRUE,"pitch","dd07c42d-8e62-4a43-96a7-2e0232b17285",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.313,1.5605,NA,186.6,206.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,2,2,58,"bottom",7,"2023-09-03T22:21:06.057Z","2023-09-03T22:24:58.835Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,78.1,13,0.9,0.4485,7.2762,20.9503,-29.0451,-3.0542,2.0609,-1.826,1.1856,-5.4183,-121.5361,-5.8402,0.8177,50.0009,6.1027,-4.6255,10.8,8.4,24,2382,256,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2.8,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
