"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745842,"2024-04-01",4,"2024-04-02T01:56:14.686Z","2024-04-02T01:56:23.957Z",TRUE,"pitch","970750e8-9d98-479c-9e12-bfbb9d9675e6",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.28,1.5,NA,111.82,175.34,"fly_ball","medium","7",83.06,66.65,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Francisco Lindor flies out to left fielder Riley Greene.",0,5,0,74,"bottom",10,"2024-04-02T01:54:42.053Z","2024-04-02T01:56:23.957Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,82.7,5,0.89,0.4125,6.9211,33.6505,-12.3958,-6.167,11.125,0.1359,2.3495,6.1069,-133.7088,-5.2155,-1.3964,50.0053,5.2433,-10.9675,34.8,3.6,24,2353,208,96,35,346,NA,NA,NA,TRUE,-13.9,19,9.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745842,"2024-04-01",3,"2024-04-02T01:55:56.551Z","2024-04-02T01:56:01.014Z",TRUE,"pitch","19a4352e-7fea-45f6-bb0d-780e0d7be2aa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.1438,1.4968,NA,129.76,211.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Francisco Lindor flies out to left fielder Riley Greene.",0,5,0,74,"bottom",10,"2024-04-02T01:54:42.053Z","2024-04-02T01:56:23.957Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.8,13,2,0.4338,6.8826,25.9102,-23.2441,1.1675,5.5323,-0.3347,0.9928,2.1767,-126.3046,-6.1939,-1.3596,50.0028,5.3479,1.8848,4.8,6,24,2188,182,NA,NA,NA,NA,NA,NA,FALSE,-27.5,8.9,-2.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745842,"2024-04-01",2,"2024-04-02T01:55:37.836Z","2024-04-02T01:55:45.252Z",TRUE,"pitch","029a179e-9c06-4609-bc25-7ccf76ace302",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1524,1.4652,NA,66.01,165.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Francisco Lindor flies out to left fielder Riley Greene.",0,5,0,74,"bottom",10,"2024-04-02T01:54:42.053Z","2024-04-02T01:56:23.957Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.4,12,0.91,0.405,6.807,33.8589,-11.9296,-4.4399,10.9701,1.3378,2.6983,8.4338,-135.9859,-4.6815,-1.2476,50.0038,5.2905,-8.1948,25.2,3.6,24,2435,206,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.8,6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745842,"2024-04-01",1,"2024-04-02T01:55:18.415Z","2024-04-02T01:55:22.547Z",TRUE,"pitch","1562dc38-fd4e-498d-bdbb-3124d61df304",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1477,1.4754,NA,138.94,202.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Francisco Lindor flies out to left fielder Riley Greene.",0,5,0,74,"bottom",10,"2024-04-02T01:54:42.053Z","2024-04-02T01:56:23.957Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.3,79.2,13,0.89,0.4336,6.6641,29.1063,-22.5033,-10.8773,6.0032,-0.5755,1.3408,5.3176,-126.9494,-5.3558,-1.2986,50.0047,5.3002,-17.5276,34.8,7.2,24,1884,222,NA,NA,NA,NA,NA,NA,FALSE,-26.6,9.7,18.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745842,"2024-04-01",0,"2024-04-02T01:55:02.186Z","2024-04-02T01:55:07.977Z",TRUE,"pitch","193a587b-725e-4373-afd8-f5e68c97421e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1967,1.4564,NA,126.97,175.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Francisco Lindor flies out to left fielder Riley Greene.",0,5,0,74,"bottom",10,"2024-04-02T01:54:42.053Z","2024-04-02T01:56:23.957Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,83.7,5,0.9,0.4076,7.0741,34.545,-11.3922,-5.6189,11.4124,-0.2617,2.3543,5.0035,-135.3297,-5.6203,-1.4211,50.0038,5.2845,-10.2332,34.8,3.6,24,2443,209,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.3,8.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745842,"2024-04-01",3,"2024-04-02T01:54:25.262Z","2024-04-02T01:54:35.883Z",TRUE,"pitch","3342baeb-aaca-4ffd-9a90-d2eadf460b91",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.48,1.64,NA,108.87,178.75,"fly_ball","medium","6",114.38,125.55,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Brandon Nimmo flies out to shortstop Javier Báez.",0,5,0,73,"bottom",10,"2024-04-02T01:53:04.023Z","2024-04-02T01:54:35.883Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.5,5,2,0.427,6.3875,28.1542,-19.6699,1.7819,7.518,0.2134,2.2232,3.3222,-128.5665,-4.1384,-1.3303,50.0059,5.3922,2.9658,9.6,4.8,24,2191,184,91,59,191,NA,NA,NA,TRUE,-22.3,12.8,-4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA
745842,"2024-04-01",2,"2024-04-02T01:54:06.267Z","2024-04-02T01:54:14.255Z",TRUE,"pitch","0245f0ab-81ea-4ed6-8a50-e3e04feb0e5c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3391,1.6074,NA,139.63,135.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Brandon Nimmo flies out to shortstop Javier Báez.",0,5,0,73,"bottom",10,"2024-04-02T01:53:04.023Z","2024-04-02T01:54:35.883Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,83.9,11,0.9,0.4065,6.9708,33.6451,-14.7287,-7.2224,9.5208,-0.5936,3.8118,4.6058,-135.5147,-1.4999,-1.3897,50.0059,5.4175,-13.2393,38.4,4.8,24,2375,209,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17,11.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745842,"2024-04-01",1,"2024-04-02T01:53:46.431Z","2024-04-02T01:53:51.917Z",TRUE,"pitch","156d035c-8d8b-44b8-b858-7708e1eeb6b7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2779,1.6091,NA,104.18,183.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Brandon Nimmo flies out to shortstop Javier Báez.",0,5,0,73,"bottom",10,"2024-04-02T01:53:04.023Z","2024-04-02T01:54:35.883Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.3,9,2,0.4298,6.8006,26.9119,-23.4864,1.3543,5.2829,0.3363,2.0632,3.9227,-127.5656,-3.8273,-1.3988,50.0005,5.4405,2.2245,7.2,6,24,2208,179,NA,NA,NA,NA,NA,NA,FALSE,-26.8,8.9,-3.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745842,"2024-04-01",0,"2024-04-02T01:53:27.491Z","2024-04-02T01:53:32.002Z",TRUE,"pitch","3bb3c303-4bf3-4ab4-86db-5b7a7a649b62",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2841,1.5835,NA,118.96,127.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Brandon Nimmo flies out to shortstop Javier Báez.",0,5,0,73,"bottom",10,"2024-04-02T01:53:04.023Z","2024-04-02T01:54:35.883Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,82.7,11,0.91,0.4102,6.6914,35.8416,-13.3443,-4.5669,10.4884,-0.0515,4.1091,4.9432,-134.7771,-0.9046,-1.3373,50.0053,5.4142,-8.2016,26.4,3.6,24,2440,208,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.8,6.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745842,"2024-04-01",11,"2024-04-02T01:52:46.489Z","2024-04-02T01:52:57.656Z",TRUE,"pitch","8d7e11f0-8525-4311-87e9-586a3a3b8846",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.23,1.56,NA,123.64,203.52,"fly_ball","medium","9",173.49,78.95,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Joey Wendle flies out to right fielder Kerry Carpenter.",0,5,0,72,"bottom",10,"2024-04-02T01:50:38.596Z","2024-04-02T01:52:57.656Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,621563,"Joey Wendle","/api/v1/people/621563","L","Left",571946,"Shelby Miller","/api/v1/people/571946","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,83.6,13,0.88,0.4099,6.6375,32.5847,-12.0085,-6.9892,11.1863,-0.1742,1.306,5.4846,-134.2848,-8.0572,-1.3482,50.0019,5.2253,-12.5989,39.6,3.6,24,2266,209,88.7,28,321,NA,NA,NA,TRUE,-14,18.5,11.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA
