"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717594,"2023-06-28",4,"2023-06-28T03:12:45.591Z","2023-06-28T03:12:54.778Z",TRUE,"pitch","37222eb6-d497-417a-831a-51b7a1584516",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.11,1.41,NA,120.91,167.25,"fly_ball","medium","7",75.53,49.49,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Elias Diaz flies out to left fielder David Peralta.",0,5,0,68,"bottom",9,"2023-06-28T03:12:06.363Z","2023-06-28T03:12:54.778Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,79.5,2,0.9,0.439,6.0683,19.9937,-31.2896,5.8933,0.5623,-0.1026,2.6492,3.0861,-123.8231,-0.2347,-2.123,50.0062,5.3189,9.3391,16.8,8.4,24,2598,58,97.5,38,390,NA,NA,NA,TRUE,-36,1.2,-11.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717594,"2023-06-28",3,"2023-06-28T03:12:24.399Z","2023-06-28T03:12:27.689Z",TRUE,"pitch","f1942215-6c6e-42b0-893b-15ec2a31b13c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.0369,1.3871,NA,104.88,178.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Elias Diaz flies out to left fielder David Peralta.",0,5,0,68,"bottom",9,"2023-06-28T03:12:06.363Z","2023-06-28T03:12:54.778Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,89.3,6,0.91,0.3902,6.765,24.4564,-27.3204,-8.3087,2.4209,0.318,2.2497,8.9103,-139.157,-3.359,-1.8111,50.0041,5.2366,-16.6732,28.8,6,24,2246,220,NA,NA,NA,NA,NA,NA,FALSE,-25.4,4,13.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717594,"2023-06-28",2,"2023-06-28T03:12:08.663Z","2023-06-28T03:12:11.716Z",TRUE,"pitch","e52b280b-7319-481a-bdcb-40782dbe6ff1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1311,1.529,NA,164.98,152.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Elias Diaz flies out to left fielder David Peralta.",0,5,0,68,"bottom",9,"2023-06-28T03:12:06.363Z","2023-06-28T03:12:54.778Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,79.1,11,0.9,0.44,6.2388,20.0019,-31.2576,6.3829,0.5834,-1.2588,3.1855,0.6015,-123.5364,1.1725,-2.3355,50.0036,5.2932,10.0632,18,8.4,24,2548,66,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1.4,-11.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717594,"2023-06-28",0,"2023-06-28T03:09:35.495Z","2023-06-28T03:10:53.302Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Elias Diaz flies out to left fielder David Peralta.",0,5,0,68,"bottom",9,"2023-06-28T03:12:06.363Z","2023-06-28T03:12:54.778Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717594,"2023-06-28",1,"2023-06-28T03:10:53.302Z","2023-06-28T03:12:08.663Z",FALSE,"action",NA,NA,"Pitching Change: Evan Phillips replaces Phil Bickford.","Pitching Substitution",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,623465,"/api/v1/people/623465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Flyout","field_out","Elias Diaz flies out to left fielder David Peralta.",0,5,0,68,"bottom",9,"2023-06-28T03:12:06.363Z","2023-06-28T03:12:54.778Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,553869,"Elias Díaz","/api/v1/people/553869","R","Right",623465,"Evan Phillips","/api/v1/people/623465","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717594,"2023-06-28",5,"2023-06-28T03:09:05.328Z","2023-06-28T03:09:12.174Z",TRUE,"pitch","2468301b-f2cc-4394-a701-ad5759d0c3ed",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.5547,1.6206,NA,135.01,126.83,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Ryan McMahon walks. Nolan Jones to 3rd. Jurickson Profar to 2nd.",0,5,0,67,"bottom",9,"2023-06-28T03:07:33.294Z","2023-06-28T03:09:12.174Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,86.5,11,0.84,0.4021,6.6366,22.6888,-23.4775,-2.3629,4.6036,-0.4724,4.1463,6.0263,-134.989,2.3719,-2.4032,50.0067,4.8852,-4.4687,8.4,4.8,24,2461,206,NA,NA,NA,NA,NA,NA,FALSE,-22.2,9,3.4,NA,NA,NA,NA,NA,FALSE,FALSE,641857,"Ryan McMahon","/api/v1/people/641857",595777,"Jurickson Profar","/api/v1/people/595777",666134,"Nolan Jones","/api/v1/people/666134"
717594,"2023-06-28",4,"2023-06-28T03:08:43.085Z","2023-06-28T03:08:47.585Z",TRUE,"pitch","50dd1283-aee2-4557-9d05-34c2d5998ff6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.51,1.63,NA,82.72,172.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Ryan McMahon walks. Nolan Jones to 3rd. Jurickson Profar to 2nd.",0,5,0,67,"bottom",9,"2023-06-28T03:07:33.294Z","2023-06-28T03:09:12.174Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,87.6,14,0.87,0.3975,7.1372,24.0344,-18.4077,-3.6729,7.122,0.8993,2.4413,10.0908,-136.6833,-2.7554,-2.3284,50.0014,4.6951,-7.0989,15.6,3.6,24,2431,217,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.6,5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717594,"2023-06-28",3,"2023-06-28T03:08:24.145Z","2023-06-28T03:08:27.520Z",TRUE,"pitch","74001de2-96e4-47d4-b772-fd81f0e5d570",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5783,1.6944,NA,135.19,132.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Ryan McMahon walks. Nolan Jones to 3rd. Jurickson Profar to 2nd.",0,5,0,67,"bottom",9,"2023-06-28T03:07:33.294Z","2023-06-28T03:09:12.174Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86.6,11,0.88,0.4006,7.283,23.6832,-19.4746,-2.9036,6.6718,-0.4771,3.9429,7.0118,-135.6217,1.4077,-2.6942,50.0002,4.7562,-5.526,13.2,3.6,24,2449,212,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.6,4.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717594,"2023-06-28",2,"2023-06-28T03:08:07.076Z","2023-06-28T03:08:10.221Z",TRUE,"pitch","78e34dae-ac84-4da3-ab7f-2d15f5ebd892",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5783,1.6944,NA,103.46,130.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Ryan McMahon walks. Nolan Jones to 3rd. Jurickson Profar to 2nd.",0,5,0,67,"bottom",9,"2023-06-28T03:07:33.294Z","2023-06-28T03:09:12.174Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,87,12,0.87,0.3984,7.0297,25.1175,-20.9211,-3.3097,5.8566,0.3551,4.0234,9.2555,-136.5638,1.5853,-2.622,50.0053,4.858,-6.3636,13.2,4.8,24,2496,218,NA,NA,NA,NA,NA,NA,FALSE,-19.6,11.2,4.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717594,"2023-06-28",1,"2023-06-28T03:07:49.747Z","2023-06-28T03:07:54.035Z",TRUE,"pitch","7b37aa04-1062-4544-b37e-29f2e3fc82e7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5783,1.6944,NA,102.04,127.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Walk","walk","Ryan McMahon walks. Nolan Jones to 3rd. Jurickson Profar to 2nd.",0,5,0,67,"bottom",9,"2023-06-28T03:07:33.294Z","2023-06-28T03:09:12.174Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",641360,"Phil Bickford","/api/v1/people/641360","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.8,12,0.87,0.3992,7.0565,25.4324,-21.0913,-2.3165,5.7928,0.3923,4.1057,8.6157,-136.3535,1.8139,-2.4853,50.0032,4.8723,-4.4333,7.2,4.8,24,2500,213,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11,2.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
