"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746899,"2024-04-01",4,"2024-04-01T20:46:40.419Z","2024-04-01T20:46:46.271Z",TRUE,"pitch","2bd02380-4303-47df-a4e5-b5ea37cad5d8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.49,1.63,NA,132.04,161.62,"line_drive","medium","5",90.91,147.74,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Lineout","field_out","Ryan McMahon lines out to third baseman Nick Madrigal.",0,0,5,66,"top",9,"2024-04-01T20:45:46.692Z","2024-04-01T20:46:46.271Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.7,76.2,4,0.88,0.4579,5.6179,20.2857,-34.1382,-2.5859,-1.3539,-0.3944,2.8578,-3.52,-119.0656,-1.3067,1.4322,50.0021,6.4696,-3.7562,7.2,9.6,24,2134,8,87.4,10,160,NA,NA,NA,TRUE,-43,-2.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746899,"2024-04-01",3,"2024-04-01T20:46:26.405Z","2024-04-01T20:46:30.565Z",TRUE,"pitch","a51de721-e7ab-47e7-b63a-6b505adae9a3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.321,1.4792,NA,178.39,202.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Lineout","field_out","Ryan McMahon lines out to third baseman Nick Madrigal.",0,0,5,66,"top",9,"2024-04-01T20:45:46.692Z","2024-04-01T20:46:46.271Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.6,76.7,13,0.85,0.4582,5.9428,18.9683,-32.9515,-0.2621,-0.5383,-1.6107,1.3593,-6.9075,-118.7407,-4.7813,1.3487,50.0017,6.339,-0.3794,2.4,9.6,24,2113,39,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-1.7,1.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746899,"2024-04-01",1,"2024-04-01T20:46:06.293Z","2024-04-01T20:46:09.401Z",TRUE,"pitch","6dbf73d1-710b-4368-a15f-77956a89d5af",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.49,1.63,NA,119.59,159.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Lineout","field_out","Ryan McMahon lines out to third baseman Nick Madrigal.",0,0,5,66,"top",9,"2024-04-01T20:45:46.692Z","2024-04-01T20:46:46.271Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.1,2,0.9,0.4052,5.9975,28.6492,-12.1937,5.827,10.7899,-0.0681,2.9244,-4.88,-135.0342,-7.167,1.0031,50.0017,6.4657,10.7898,36,3.6,24,2104,146,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.2,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746899,"2024-04-01",0,"2024-04-01T20:45:52.453Z","2024-04-01T20:45:56.605Z",TRUE,"pitch","9cc5c0cf-be79-4234-aa6c-1f677c5eb895",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3886,1.6336,NA,107,181.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Lineout","field_out","Ryan McMahon lines out to third baseman Nick Madrigal.",0,0,5,66,"top",9,"2024-04-01T20:45:46.692Z","2024-04-01T20:46:46.271Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.6,8,0.9,0.4044,6.0131,27.5924,-11.4445,4.9902,11.1379,0.2625,2.1217,-4.0384,-135.1022,-9.159,1.1234,50.0016,6.3462,9.286,32.4,3.6,24,2010,141,NA,NA,NA,NA,NA,NA,FALSE,-13,18.6,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746899,"2024-04-01",2,"2024-04-01T20:46:21.448Z","2024-04-01T20:46:26.405Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,641857,"/api/v1/people/641857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Lineout","field_out","Ryan McMahon lines out to third baseman Nick Madrigal.",0,0,5,66,"top",9,"2024-04-01T20:45:46.692Z","2024-04-01T20:46:46.271Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746899,"2024-04-01",4,"2024-04-01T20:45:16.749Z","2024-04-01T20:45:29.416Z",TRUE,"pitch","307f91a3-59dc-4982-b81f-937e58021e71",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.32,1.68,NA,110.05,174.93,"fly_ball","medium","7",71.45,65.74,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Kris Bryant flies out to left fielder Ian Happ.",0,0,5,65,"top",9,"2024-04-01T20:44:29.160Z","2024-04-01T20:45:29.416Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.7,5,0.9,0.407,5.996,29.3595,-11.3549,6.2741,11.3504,0.1824,2.3647,-4.7472,-134.6067,-8.4164,1.1542,50.0013,6.3368,11.5064,38.4,3.6,24,2025,144,98.2,38,357,NA,NA,NA,TRUE,-13.1,19,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746899,"2024-04-01",2,"2024-04-01T20:44:58.637Z","2024-04-01T20:45:02.469Z",TRUE,"pitch","f0dc415f-8c29-433c-8d23-b168590fffd6",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,1,NA,NA,3.32,1.68,NA,149.4,188.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Kris Bryant flies out to left fielder Ian Happ.",0,0,5,65,"top",9,"2024-04-01T20:44:29.160Z","2024-04-01T20:45:29.416Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.4,13,0.9,0.4101,6.0422,27.0984,-12.5048,5.1874,10.8725,-0.85,1.8442,-6.574,-133.271,-9.4067,0.9681,50.0041,6.3101,9.3859,30,3.6,24,2016,144,NA,NA,NA,NA,NA,NA,FALSE,-14.5,18,-8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746899,"2024-04-01",1,"2024-04-01T20:44:44.124Z","2024-04-01T20:44:47.321Z",TRUE,"pitch","ef02a6bb-9eba-4d1c-b4d4-0412200d3f68",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4337,1.7275,NA,96.92,107.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Kris Bryant flies out to left fielder Ian Happ.",0,0,5,65,"top",9,"2024-04-01T20:44:29.160Z","2024-04-01T20:45:29.416Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.2,12,0.9,0.4045,5.8751,27.9523,-15.696,5.5244,8.8624,0.5268,4.8531,-3.5777,-135.1421,-1.8249,1.1464,50.006,6.6332,10.2759,31.2,3.6,24,1944,143,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.8,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746899,"2024-04-01",0,"2024-04-01T20:44:30.742Z","2024-04-01T20:44:35.069Z",TRUE,"pitch","d83576e5-47f0-4b6c-b323-80565b97df83",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4337,1.6837,NA,139.88,182.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Kris Bryant flies out to left fielder Ian Happ.",0,0,5,65,"top",9,"2024-04-01T20:44:29.160Z","2024-04-01T20:45:29.416Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85,7,0.9,0.4064,6.0236,28.7102,-12.2817,6.535,10.8072,-0.6002,2.0753,-6.539,-134.6847,-9.1115,1.0078,50.0061,6.3668,12.0325,37.2,3.6,24,2019,144,NA,NA,NA,NA,NA,NA,FALSE,-14,17.9,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746899,"2024-04-01",3,"2024-04-01T20:45:12.668Z","2024-04-01T20:45:16.749Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,592178,"/api/v1/people/592178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Flyout","field_out","Kris Bryant flies out to left fielder Ian Happ.",0,0,5,65,"top",9,"2024-04-01T20:44:29.160Z","2024-04-01T20:45:29.416Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,592178,"Kris Bryant","/api/v1/people/592178","R","Right",592767,"Drew Smyly","/api/v1/people/592767","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
