"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718661,"2023-04-08",4,"2023-04-08T22:09:53.185Z","2023-04-08T22:09:56.768Z",TRUE,"pitch","3b95ddcb-eb2e-4ac3-b35d-36528b2fdc7b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.29,1.5318,NA,51.56,186.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jon Berti singles on a line drive to right fielder Starling Marte. Bryan De La Cruz to 2nd.",0,1,5,56,"top",7,"2023-04-08T22:08:17.826Z","2023-04-08T22:10:21.845Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.7,14,0.9,0.4527,6.2927,23.4973,-25.0634,6.4499,4.7932,1.7167,1.9432,6.8965,-120.9656,-2.9873,-2.0085,50.0015,5.3905,9.5593,22.8,7.2,24,2743,78,NA,NA,NA,NA,NA,NA,FALSE,-31.3,8.3,-13.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",3,"2023-04-08T22:09:30.737Z","2023-04-08T22:09:34.377Z",TRUE,"pitch","a8262796-1970-4d23-8755-5ada71b011b1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.25,1.52,NA,110.68,164.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jon Berti singles on a line drive to right fielder Starling Marte. Bryan De La Cruz to 2nd.",0,1,5,56,"top",7,"2023-04-08T22:08:17.826Z","2023-04-08T22:10:21.845Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85,2,0.9,0.4018,6.2084,34.2815,-8.3548,-4.4514,12.6984,0.1659,2.7409,7.4977,-137.0691,-5.3376,-2.0445,50.0068,5.3026,-8.3533,33.6,2.4,24,2420,212,NA,NA,NA,NA,NA,NA,FALSE,-9.4,21.8,6.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",2,"2023-04-08T22:09:10.505Z","2023-04-08T22:09:14.394Z",TRUE,"pitch","2b743bd2-e020-420b-8184-2e2210f96220",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.25,1.52,NA,91.48,150.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jon Berti singles on a line drive to right fielder Starling Marte. Bryan De La Cruz to 2nd.",0,1,5,56,"top",7,"2023-04-08T22:08:17.826Z","2023-04-08T22:10:21.845Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.5,3,0.88,0.4006,6.0801,33.0761,-11.0606,-4.5726,11.1746,0.6696,3.2758,8.8952,-137.2394,-3.5795,-2.0335,50.0022,5.3616,-8.6402,28.8,2.4,24,2511,213,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.6,6.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",1,"2023-04-08T22:08:52.313Z","2023-04-08T22:08:56.048Z",TRUE,"pitch","2ceb2f2c-8a88-4175-b646-86ef0fbe8bc9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3188,1.5894,NA,101.11,124.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jon Berti singles on a line drive to right fielder Starling Marte. Bryan De La Cruz to 2nd.",0,1,5,56,"top",7,"2023-04-08T22:08:17.826Z","2023-04-08T22:10:21.845Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.6,12,0.88,0.3995,6.1885,32.9043,-11.5254,-4.7753,10.8695,0.4168,4.2196,8.0519,-137.5437,-1.3887,-1.9395,50.0057,5.52,-9.0752,31.2,2.4,24,2437,211,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19.6,6.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",0,"2023-04-08T22:08:36.903Z","2023-04-08T22:08:43.121Z",TRUE,"pitch","8a4c4a9b-c60d-4e7e-88ab-33563aed3030",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3188,1.503,NA,167.57,164.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jon Berti singles on a line drive to right fielder Starling Marte. Bryan De La Cruz to 2nd.",0,1,5,56,"top",7,"2023-04-08T22:08:17.826Z","2023-04-08T22:10:21.845Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,542932,"Jon Berti","/api/v1/people/542932","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.8,11,0.9,0.4509,5.9974,22.4236,-28.6028,4.9729,2.3875,-1.3266,2.7415,1.013,-121.2238,-0.6471,-2.3957,50.0051,5.4964,7.4437,14.4,8.4,24,2754,86,NA,NA,NA,NA,NA,NA,FALSE,-34.8,4.4,-9.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",4,"2023-04-08T22:07:55.192Z","2023-04-08T22:08:07.996Z",TRUE,"pitch","2dbce670-de56-4255-9a3d-2dbe5739bbc5",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.22,1.48,NA,101.19,126.93,"fly_ball","medium","8",143.84,102.73,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Nick Fortes flies out to center fielder Brandon Nimmo.",0,1,5,55,"top",7,"2023-04-08T22:06:19.576Z","2023-04-08T22:08:07.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.6,12,0.89,0.3961,6.1071,31.5094,-10.4771,-5.0565,11.2095,0.4148,4.1425,8.5233,-138.3936,-1.7657,-2.051,50.0018,5.4924,-9.7873,36,2.4,24,2314,213,83.4,50,247,NA,NA,NA,TRUE,-10.2,20.2,7.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
718661,"2023-04-08",3,"2023-04-08T22:07:29.794Z","2023-04-08T22:07:35.816Z",TRUE,"pitch","5622f9b6-4fb5-43f2-8bca-da6bd291000e",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.3188,1.5894,NA,78,219.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Nick Fortes flies out to center fielder Brandon Nimmo.",0,1,5,55,"top",7,"2023-04-08T22:06:19.576Z","2023-04-08T22:08:07.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,76.4,14,0.91,0.4574,6.0347,22.5128,-33.2313,7.3976,-0.7248,1.0231,0.7071,5.1018,-119.635,-4.086,-2.0964,50.0041,5.4073,10.752,19.2,9.6,24,2983,62,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-2,-14.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",2,"2023-04-08T22:07:10.476Z","2023-04-08T22:07:13.755Z",TRUE,"pitch","247e1656-2f11-4444-9a5c-b80d77bb500f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.22,1.48,NA,129.48,145.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Nick Fortes flies out to center fielder Brandon Nimmo.",0,1,5,55,"top",7,"2023-04-08T22:06:19.576Z","2023-04-08T22:08:07.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.1,11,0.88,0.398,6.1119,31.8798,-9.9962,-6.6463,11.5742,-0.3275,3.4658,7.1599,-137.8494,-3.4311,-2.1004,50.0043,5.4062,-12.7374,45.6,3.6,24,2569,213,NA,NA,NA,NA,NA,NA,FALSE,-10.2,20.4,10.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",1,"2023-04-08T22:06:49.908Z","2023-04-08T22:06:54.231Z",TRUE,"pitch","83dc9956-21b1-4033-8904-e985a64ce999",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4342,1.5895,NA,85.03,153.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Nick Fortes flies out to center fielder Brandon Nimmo.",0,1,5,55,"top",7,"2023-04-08T22:06:19.576Z","2023-04-08T22:08:07.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.8,12,0.87,0.3963,6.1506,30.5801,-10.2274,-6.04,11.3429,0.8386,3.173,9.7215,-138.1695,-4.2929,-1.9395,50.0017,5.4332,-11.686,40.8,3.6,24,2527,211,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19.8,8.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",0,"2023-04-08T22:06:31.576Z","2023-04-08T22:06:37.960Z",TRUE,"pitch","c84e25cf-94e2-4109-9a5a-e861e405db49",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.29,1.5894,NA,76.89,141.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Nick Fortes flies out to center fielder Brandon Nimmo.",0,1,5,55,"top",7,"2023-04-08T22:06:19.576Z","2023-04-08T22:08:07.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.9,12,0.9,0.4561,6.0248,22.4893,-29.5632,4.857,1.7845,1.0523,3.5984,6.0273,-119.9387,1.4643,-2.121,50.0007,5.6099,7.0984,15.6,8.4,24,2722,75,NA,NA,NA,NA,NA,NA,FALSE,-36.4,3.8,-10.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",8,"2023-04-08T22:06:00.179Z","2023-04-08T22:06:08.504Z",TRUE,"pitch","c73307e2-eebf-4efb-8096-24afa519b014",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.29,1.5318,NA,71.77,184.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Bryan De La Cruz walks.",0,1,5,54,"top",7,"2023-04-08T22:03:52.413Z","2023-04-08T22:06:08.504Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.6,14,0.9,0.4491,6.0388,21.1774,-27.9877,4.6418,2.7724,1.1866,2.0252,6.3892,-121.4259,-2.327,-2.0702,50.0046,5.4031,7.0112,15.6,8.4,24,2624,76,NA,NA,NA,NA,NA,NA,FALSE,-34.2,4.8,-9.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650559,"Bryan De La Cruz","/api/v1/people/650559",NA,NA,NA,NA,NA,NA
718661,"2023-04-08",7,"2023-04-08T22:05:39.796Z","2023-04-08T22:05:47.033Z",TRUE,"pitch","48b1fece-b38d-4d91-80c7-5f99d89d08cd",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.55,1.72,NA,152.96,127.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Bryan De La Cruz walks.",0,1,5,54,"top",7,"2023-04-08T22:03:52.413Z","2023-04-08T22:06:08.504Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.1,11,0.9,0.3975,6.0539,32.4526,-12.4556,-3.7275,10.2693,-0.9433,4.1378,4.4587,-138.1047,-1.6576,-2.0989,50.0042,5.5893,-7.1587,25.2,3.6,24,2360,205,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.4,5.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",6,"2023-04-08T22:05:19.378Z","2023-04-08T22:05:23.270Z",TRUE,"pitch","496f45f9-8eea-464b-85e9-4a51902de1fe",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.55,1.72,NA,101.9,169.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Bryan De La Cruz walks.",0,1,5,54,"top",7,"2023-04-08T22:03:52.413Z","2023-04-08T22:06:08.504Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,86.3,6,0.9,0.3952,6.108,36.4084,-8.2094,-6.1047,12.3661,0.3963,2.5596,8.6564,-139.5279,-6.1032,-1.9782,50.0019,5.3401,-11.8303,44.4,2.4,24,2541,210,NA,NA,NA,NA,NA,NA,FALSE,-9.1,21,8.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",5,"2023-04-08T22:05:00.783Z","2023-04-08T22:05:07.016Z",TRUE,"pitch","daba8ea4-cc16-4361-af6c-951bdeab0c9f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3477,1.6182,NA,74.44,173.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Bryan De La Cruz walks.",0,1,5,54,"top",7,"2023-04-08T22:03:52.413Z","2023-04-08T22:06:08.504Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,86.8,14,0.89,0.3942,6.1053,35.504,-8.8986,-5.7675,11.9402,1.1165,2.4038,10.3754,-139.6997,-6.4174,-1.9198,50.0052,5.3361,-11.2462,39.6,2.4,24,2532,206,NA,NA,NA,NA,NA,NA,FALSE,-9.8,20.2,7.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",4,"2023-04-08T22:04:40.124Z","2023-04-08T22:04:45.783Z",TRUE,"pitch","e06ba187-184f-4fd6-ac24-7d3ffe3cb2c2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.55,1.72,NA,145.51,151.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Bryan De La Cruz walks.",0,1,5,54,"top",7,"2023-04-08T22:03:52.413Z","2023-04-08T22:06:08.504Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,85.9,1,0.89,0.3976,6.0682,34.2307,-11.7855,-6.0476,10.6385,-0.7478,3.2217,5.7913,-138.3731,-3.8595,-2.0941,50.0024,5.4387,-11.5907,38.4,3.6,24,2402,213,NA,NA,NA,NA,NA,NA,FALSE,-12,18.5,9.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",3,"2023-04-08T22:04:24.144Z","2023-04-08T22:04:28.193Z",TRUE,"pitch","44a44db3-56b3-49c6-bf64-73f5bd45fd07",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5398,1.6182,NA,64.54,166.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Bryan De La Cruz walks.",0,1,5,54,"top",7,"2023-04-08T22:03:52.413Z","2023-04-08T22:06:08.504Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.3,12,0.89,0.4471,6.0905,24.7574,-23.3894,4.5517,5.7848,1.3763,2.6845,7.1796,-122.6075,-1.9836,-2.184,50.0053,5.5047,6.9129,19.2,7.2,24,2727,92,NA,NA,NA,NA,NA,NA,FALSE,-28.3,10.2,-10,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718661,"2023-04-08",2,"2023-04-08T22:04:09.333Z","2023-04-08T22:04:13.240Z",TRUE,"pitch","dc992c1d-9978-494e-92a6-6e70e947114e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.684,1.7239,NA,81.31,173.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Bryan De La Cruz walks.",0,1,5,54,"top",7,"2023-04-08T22:03:52.413Z","2023-04-08T22:06:08.504Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.5,14,0.82,0.4009,6.0139,32.8456,-11.4425,-6.7714,10.9924,0.9362,2.4248,10.2999,-137.0858,-5.7797,-2.0057,50.0052,5.3556,-12.7746,38.4,3.6,24,2425,218,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.7,9.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
