"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717779,"2023-06-13",5,"2023-06-14T02:02:34.893Z","2023-06-14T02:02:41.593Z",TRUE,"pitch","5ea864e2-5176-4915-901d-8b284723388e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.2306,1.4999,NA,69.96,180.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Mark Canha walks.",0,7,6,71,"bottom",8,"2023-06-14T02:01:34.320Z","2023-06-14T02:02:41.593Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592192,"Mark Canha","/api/v1/people/592192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,83.5,14,0.85,0.4155,5.8848,25.6778,-28.6272,6.2366,2.0081,1.2341,2.1639,-0.4391,-131.4112,-3.5783,0.5915,50.001,5.6505,10.9962,20.4,7.2,24,2073,129,NA,NA,NA,NA,NA,NA,FALSE,-30.2,3.1,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592192,"Mark Canha","/api/v1/people/592192",NA,NA,NA,NA,NA,NA
717779,"2023-06-13",4,"2023-06-14T02:02:17.674Z","2023-06-14T02:02:21.894Z",TRUE,"pitch","196b85bd-3b9d-4a54-af77-e5563b2fc333",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2498,1.5078,NA,60.54,189.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Mark Canha walks.",0,7,6,71,"bottom",8,"2023-06-14T02:01:34.320Z","2023-06-14T02:02:41.593Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592192,"Mark Canha","/api/v1/people/592192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.9,14,0.87,0.4136,5.7964,26.5368,-27.3523,7.3893,2.7145,1.4811,1.8387,-0.4211,-132.1358,-4.5266,0.681,50.0059,5.569,13.1495,25.2,7.2,24,2260,130,NA,NA,NA,NA,NA,NA,FALSE,-28.8,4.2,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",3,"2023-06-14T02:02:01.314Z","2023-06-14T02:02:05.526Z",TRUE,"pitch","3ba1d8e0-78d4-4fa8-a971-83fa138b4e98",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2498,1.5364,NA,153.95,233.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Mark Canha walks.",0,7,6,71,"bottom",8,"2023-06-14T02:01:34.320Z","2023-06-14T02:02:41.593Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592192,"Mark Canha","/api/v1/people/592192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.9,13,0.9,0.419,5.8807,26.799,-25.0938,9.72,4.0866,-0.9694,0.1852,-6.347,-130.5802,-8.3517,0.2266,50.0018,5.3051,16.8301,30,7.2,24,2283,124,NA,NA,NA,NA,NA,NA,FALSE,-28.1,5.8,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",2,"2023-06-14T02:01:48.047Z","2023-06-14T02:01:52.483Z",TRUE,"pitch","b8812d74-90e4-4d20-a401-fd0b58af5d01",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3454,1.5938,NA,98.43,204.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Mark Canha walks.",0,7,6,71,"bottom",8,"2023-06-14T02:01:34.320Z","2023-06-14T02:02:41.593Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592192,"Mark Canha","/api/v1/people/592192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,82.2,14,0.9,0.4219,5.9256,25.6798,-25.2233,8.5071,4.0662,0.4871,1.2707,-3.0475,-129.5393,-5.9018,0.5699,50.0006,5.4928,14.5346,27.6,7.2,24,2233,126,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.4,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",1,"2023-06-14T02:01:36.725Z","2023-06-14T02:01:40.936Z",TRUE,"pitch","260ee126-e93b-4fc4-9748-7de5e5379ec1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2879,1.5077,NA,85.05,170.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Mark Canha walks.",0,7,6,71,"bottom",8,"2023-06-14T02:01:34.320Z","2023-06-14T02:02:41.593Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592192,"Mark Canha","/api/v1/people/592192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.4,12,0.72,0.3984,5.743,31.4445,-20.6078,8.5024,6.0496,0.8381,2.517,-2.3383,-137.6368,-5.4035,0.5956,50.0049,5.9075,16.2634,36,6,24,2159,126,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",0,"2023-06-14T01:59:35.788Z","2023-06-14T02:01:36.725Z",FALSE,"action",NA,NA,"Pitching Change: Wandy Peralta replaces Tommy Kahnle.","Pitching Substitution",7,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593974,"/api/v1/people/593974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Walk","walk","Mark Canha walks.",0,7,6,71,"bottom",8,"2023-06-14T02:01:34.320Z","2023-06-14T02:02:41.593Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592192,"Mark Canha","/api/v1/people/592192","R","Right",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",3,"2023-06-14T01:58:55.132Z","2023-06-14T01:59:03.381Z",TRUE,"pitch","401c709e-0ec6-4785-9193-ba13abe6984e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.17,1.54,NA,137.84,170.31,"fly_ball","medium","7",53.8,77.65,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Anthony Volpe flies out to left fielder Jeff McNeil.",0,7,6,70,"top",8,"2023-06-14T01:57:23.010Z","2023-06-14T01:59:03.381Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.2,4,0.9,0.4378,6.0868,24.2444,-32.2098,0.4291,-0.0203,-0.5468,2.5359,4.9923,-124.9324,-2.0382,-2.6235,50.0048,5.9998,0.6803,2.4,8.4,24,2601,90,96.7,26,354,NA,NA,NA,TRUE,-37.2,-0.2,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",1,"2023-06-14T01:58:14.485Z","2023-06-14T01:58:19.586Z",TRUE,"pitch","07cfddc5-ad9b-472e-8dc2-1ecafe721aab",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2593,1.7084,NA,64.32,189.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Anthony Volpe flies out to left fielder Jeff McNeil.",0,7,6,70,"top",8,"2023-06-14T01:57:23.010Z","2023-06-14T01:59:03.381Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.3,14,0.9,0.4275,6.934,25.7427,-29.8456,-0.5013,1.4021,1.3819,1.8112,9.994,-127.9789,-4.3073,-2.5043,50.0052,5.8466,-0.8352,2.4,7.2,24,2661,185,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1.8,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",0,"2023-06-14T01:57:59.244Z","2023-06-14T01:58:03.374Z",TRUE,"pitch","c63c3eb7-32af-4020-8212-c41f50aaef3e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.17,1.54,NA,88.58,209.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Anthony Volpe flies out to left fielder Jeff McNeil.",0,7,6,70,"top",8,"2023-06-14T01:57:23.010Z","2023-06-14T01:59:03.381Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.7,14,0.9,0.4369,6.6422,24.8303,-29.7336,0.0585,1.5342,0.7456,1.0761,8.1394,-125.2817,-5.7051,-2.5503,50.0052,5.8072,0.0919,2.4,8.4,24,2611,181,NA,NA,NA,NA,NA,NA,FALSE,-35.2,1.7,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",2,"2023-06-14T01:58:36.032Z","2023-06-14T01:58:39.032Z",FALSE,"pickoff","d24467ea-8a1f-49b5-b7af-22620cf618ad",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Anthony Volpe flies out to left fielder Jeff McNeil.",0,7,6,70,"top",8,"2023-06-14T01:57:23.010Z","2023-06-14T01:59:03.381Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",3,"2023-06-14T01:57:13.350Z","2023-06-14T01:57:23.945Z",TRUE,"pitch","b2658be5-3927-41a7-8dcf-c5ea60343254",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.38,1.54,NA,102.87,162.62,"ground_ball","medium","7",78.16,117.84,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Kyle Higashioka singles on a ground ball to left fielder Jeff McNeil.",0,7,6,69,"top",8,"2023-06-14T01:55:52.134Z","2023-06-14T01:57:23.945Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.1,3,0.9,0.4282,6.3659,24.5868,-33.0494,1.0488,-0.5239,0.3706,2.8206,6.7595,-127.5788,-1.4791,-2.4424,50.0062,5.9966,1.7396,4.8,8.4,24,2700,100,98.5,-7,22,NA,NA,NA,FALSE,-36.5,-1.1,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543309,"Kyle Higashioka","/api/v1/people/543309",NA,NA,NA,NA,NA,NA
717779,"2023-06-13",2,"2023-06-14T01:56:39.649Z","2023-06-14T01:56:47.661Z",TRUE,"pitch","5950b181-d421-4258-8251-4ef65ff293b6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.38,1.54,NA,121.99,155.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Kyle Higashioka singles on a ground ball to left fielder Jeff McNeil.",0,7,6,69,"top",8,"2023-06-14T01:55:52.134Z","2023-06-14T01:57:23.945Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.8,2,0.89,0.3987,6.2858,27.5505,-15.4404,-4.377,8.7338,-0.131,3.095,7.2483,-136.8928,-5.1103,-2.233,50.0019,6.0274,-8.3859,22.8,3.6,24,2311,210,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",1,"2023-06-14T01:56:24.058Z","2023-06-14T01:56:28.479Z",TRUE,"pitch","f74fed47-3388-4142-a6c2-dcc90817e875",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.38,1.54,NA,97.3,169.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Kyle Higashioka singles on a ground ball to left fielder Jeff McNeil.",0,7,6,69,"top",8,"2023-06-14T01:55:52.134Z","2023-06-14T01:57:23.945Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,79.6,6,0.9,0.4386,5.9559,21.0537,-31.884,1.4148,0.1822,0.5167,2.5481,7.0287,-124.1222,-1.9618,-2.5167,50.0025,5.9629,2.2424,6,8.4,24,2633,99,NA,NA,NA,NA,NA,NA,FALSE,-37,0.1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",0,"2023-06-14T01:56:10.129Z","2023-06-14T01:56:15.220Z",TRUE,"pitch","56169948-3278-4e29-b860-d7a3a1675484",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5177,1.7658,NA,46,206.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Kyle Higashioka singles on a ground ball to left fielder Jeff McNeil.",0,7,6,69,"top",8,"2023-06-14T01:55:52.134Z","2023-06-14T01:57:23.945Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.6,14,0.9,0.4349,6.5221,22.136,-30.6192,0.7922,0.9695,1.8628,1.1984,10.084,-125.301,-5.6003,-2.2948,50.0059,5.9242,1.2768,4.8,8.4,24,2639,96,NA,NA,NA,NA,NA,NA,FALSE,-35.8,0.7,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",2,"2023-06-14T01:55:41.828Z","2023-06-14T01:55:47.869Z",TRUE,"pitch","802eef01-87b2-4ab7-8491-50da58f5b6c9",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.18,1.49,NA,107.05,136.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Billy McKinney strikes out swinging.",0,7,6,68,"top",8,"2023-06-14T01:53:59.171Z","2023-06-14T01:55:47.869Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641856,"Billy McKinney","/api/v1/people/641856","L","Left",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.7,12,0.9,0.3963,6.4151,31.4606,-14.7402,-5.1509,9.02,0.2609,3.778,9.2346,-138.3061,-3.5955,-2.4553,50.0049,6.0864,-9.9588,26.4,3.6,24,2305,211,NA,NA,NA,NA,NA,NA,TRUE,-14.6,15.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",1,"2023-06-14T01:54:39.121Z","2023-06-14T01:54:49.144Z",TRUE,"pitch","56b39e33-ae3e-41c8-9edf-2ed88a2a05b5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.18,1.49,NA,105.57,186.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Billy McKinney strikes out swinging.",0,7,6,68,"top",8,"2023-06-14T01:53:59.171Z","2023-06-14T01:55:47.869Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641856,"Billy McKinney","/api/v1/people/641856","L","Left",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.9,9,0.89,0.4293,6.0498,25.2985,-27.5202,0.1804,2.8218,0.2999,1.9453,7.3389,-127.4199,-4.3786,-2.6368,50.0042,5.8513,0.2973,3.6,7.2,24,2668,147,NA,NA,NA,NA,NA,NA,FALSE,-31.2,4.3,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717779,"2023-06-13",0,"2023-06-14T01:54:23.483Z","2023-06-14T01:54:27.187Z",TRUE,"pitch","4096ae21-6147-4140-a599-5e26c25c82f8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2084,1.4217,NA,148.22,147.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Billy McKinney strikes out swinging.",0,7,6,68,"top",8,"2023-06-14T01:53:59.171Z","2023-06-14T01:55:47.869Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,641856,"Billy McKinney","/api/v1/people/641856","L","Left",595928,"John Curtiss","/api/v1/people/595928","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.4,11,0.88,0.4042,6.2529,27.7871,-15.5427,-5.7202,8.9339,-0.8191,3.3873,6.0291,-135.1829,-4.3532,-2.3287,50.0057,6.1,-10.6533,30,3.6,24,2199,208,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.5,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
