"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717298,"2023-07-23",4,"2023-07-24T02:03:38.617Z","2023-07-24T02:03:48.934Z",TRUE,"pitch","1faf9c46-acc4-4815-9aca-4f4bca961c69",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.33,1.61,NA,112.73,149.96,"fly_ball","medium","9",187.7,124.5,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Francisco Alvarez flies out to right fielder Adam Duvall.",0,1,6,73,"top",9,"2023-07-24T02:02:30.118Z","2023-07-24T02:03:48.934Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.5,2,2,0.4083,6.6152,27.5186,-22.1805,4.9617,5.4792,0.1119,3.2895,-8.1441,-133.8813,-1.3508,2.5416,50.0046,5.3802,9.0543,18,4.8,24,2151,125,95.1,58,242,NA,NA,NA,TRUE,-22.3,9.8,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717298,"2023-07-23",3,"2023-07-24T02:03:11.457Z","2023-07-24T02:03:16.091Z",TRUE,"pitch","a504e6ff-f1cb-40a3-bd56-3bfbcf43a942",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.33,1.61,NA,141.58,179.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Francisco Alvarez flies out to right fielder Adam Duvall.",0,1,6,73,"top",9,"2023-07-24T02:02:30.118Z","2023-07-24T02:03:48.934Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,81.3,4,2,0.4264,6.7059,25.5444,-27.6469,-0.9183,2.7051,-0.645,2.2092,-6.9367,-128.2622,-3.0573,2.2094,50.0023,5.5635,-1.5346,6,7.2,24,2352,177,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.4,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717298,"2023-07-23",2,"2023-07-24T02:02:52.598Z","2023-07-24T02:02:56.861Z",TRUE,"pitch","c72d7764-05de-4109-8688-78b50e4e3eed",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.33,1.61,NA,131.8,190.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Francisco Alvarez flies out to right fielder Adam Duvall.",0,1,6,73,"top",9,"2023-07-24T02:02:30.118Z","2023-07-24T02:03:48.934Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.3,73.8,7,2,0.4699,6.4962,23.1662,-33.9574,-7.6876,-1.299,-0.3882,1.7923,-4.6849,-116.8146,-0.7395,2.6459,50.0016,5.3212,-10.5631,18,10.8,24,2739,304,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-2.3,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717298,"2023-07-23",1,"2023-07-24T02:02:32.328Z","2023-07-24T02:02:39.255Z",TRUE,"pitch","f27a70be-c91a-4a93-83bd-059bc170aeae",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3023,1.5356,NA,138.65,205.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Francisco Alvarez flies out to right fielder Adam Duvall.",0,1,6,73,"top",9,"2023-07-24T02:02:30.118Z","2023-07-24T02:03:48.934Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,83.9,13,2,0.4108,6.825,30.8949,-32.6474,11.9695,-0.2657,-0.5681,1.2327,-11.7032,-133.7152,-3.9022,2.3265,50.0002,5.0729,21.5058,30,8.4,24,2156,121,NA,NA,NA,NA,NA,NA,FALSE,-33.8,-1.2,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717298,"2023-07-23",0,"2023-07-24T02:02:18.999Z","2023-07-24T02:02:32.328Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Francisco Alvarez replaces Danny Mendick.","Offensive Substitution",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,682626,"/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","73","atBat","Flyout","field_out","Francisco Alvarez flies out to right fielder Adam Duvall.",0,1,6,73,"top",9,"2023-07-24T02:02:30.118Z","2023-07-24T02:03:48.934Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,664901,"/api/v1/people/664901",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717298,"2023-07-23",5,"2023-07-24T02:01:41.462Z","2023-07-24T02:01:49.824Z",TRUE,"pitch","d9e55b2f-55d7-4572-be73-93c5bee34530",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.55,1.71,NA,133.91,186.91,"ground_ball","medium","6",114.71,148.35,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Tommy Pham grounds out, shortstop Yu Chang to first baseman Triston Casas. Mark Canha to 3rd.",0,1,6,72,"top",9,"2023-07-24T02:00:28.283Z","2023-07-24T02:01:49.824Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,502054,"Tommy Pham","/api/v1/people/502054","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.5,7,2,0.4036,6.5929,29.9365,-30.5229,10.7808,0.8879,-0.4436,1.9212,-11.0687,-135.7446,-3.0007,2.2877,50.0062,5.1679,20.1081,30,8.4,24,2118,121,89.9,-33,3,NA,NA,NA,TRUE,-30.4,1.1,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,592192,"Mark Canha","/api/v1/people/592192"
717298,"2023-07-23",3,"2023-07-24T02:01:10.832Z","2023-07-24T02:01:18.449Z",TRUE,"pitch","e116fbd1-17ad-42e8-af37-abf2de1a9d17",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3911,1.6245,NA,163,145.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Tommy Pham grounds out, shortstop Yu Chang to first baseman Triston Casas. Mark Canha to 3rd.",0,1,6,72,"top",9,"2023-07-24T02:00:28.283Z","2023-07-24T02:01:49.824Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,502054,"Tommy Pham","/api/v1/people/502054","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.3,11,2,0.4097,6.687,27.1021,-19.9133,4.4577,6.7675,-1.2068,3.464,-10.7304,-133.3837,-0.7771,2.2787,50.0061,5.1872,8.0815,16.8,4.8,24,2159,122,NA,NA,NA,NA,NA,NA,FALSE,-20,12.4,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717298,"2023-07-23",2,"2023-07-24T02:00:47.977Z","2023-07-24T02:00:51.410Z",TRUE,"pitch","57ec222d-ef1e-45ee-ae50-b78f8f5e0526",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.55,1.71,NA,95.02,151.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Tommy Pham grounds out, shortstop Yu Chang to first baseman Triston Casas. Mark Canha to 3rd.",0,1,6,72,"top",9,"2023-07-24T02:00:28.283Z","2023-07-24T02:01:49.824Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,502054,"Tommy Pham","/api/v1/people/502054","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.1,3,2,0.404,6.6166,30.2181,-27.0879,9.2707,2.733,0.5767,3.2203,-7.7264,-135.677,-0.4021,2.2596,50.0018,5.2612,17.2497,30,7.2,24,2137,122,NA,NA,NA,NA,NA,NA,FALSE,-26.4,5,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717298,"2023-07-23",1,"2023-07-24T02:00:30.644Z","2023-07-24T02:00:34.181Z",TRUE,"pitch","c437b886-cd2d-47b7-8cd8-80ecc1d4cc73",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.421,1.5656,NA,141.11,186.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Tommy Pham grounds out, shortstop Yu Chang to first baseman Triston Casas. Mark Canha to 3rd.",0,1,6,72,"top",9,"2023-07-24T02:00:28.283Z","2023-07-24T02:01:49.824Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,502054,"Tommy Pham","/api/v1/people/502054","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,84.2,7,2,0.4114,6.8374,27.0369,-28.1718,9.5573,2.2244,-0.6324,1.951,-11.1546,-132.8659,-3.0086,2.3679,50.0016,5.1336,17.1793,27.6,7.2,24,2060,122,NA,NA,NA,NA,NA,NA,FALSE,-29,3.6,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717298,"2023-07-23",0,"2023-07-24T01:59:55.656Z","2023-07-24T02:00:30.644Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Tommy Pham replaces Omar Narvaez.","Offensive Substitution",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,502054,"/api/v1/people/502054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","72","atBat","Groundout","field_out","Tommy Pham grounds out, shortstop Yu Chang to first baseman Triston Casas. Mark Canha to 3rd.",0,1,6,72,"top",9,"2023-07-24T02:00:28.283Z","2023-07-24T02:01:49.824Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,502054,"Tommy Pham","/api/v1/people/502054","R","Right",687888,"Brandon Walter","/api/v1/people/687888","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,553882,"/api/v1/people/553882",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
