"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717479,"2023-07-06",6,"2023-07-06T04:34:54.755Z","2023-07-06T04:34:58.594Z",TRUE,"pitch","cec8c97b-dcf8-40ac-9dbe-5a434ff30620",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1524,1.5689,NA,93.86,196.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jonny Deluca grounds out softly, third baseman Jared Triolo to first baseman Carlos Santana.",0,4,6,68,"bottom",8,"2023-07-06T04:34:37.663Z","2023-07-06T04:35:57.694Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.8,9,0.9,0.3938,7.1435,30.3002,-30.1362,-10.9674,1.0368,0.6071,1.5637,12.7506,-138.9291,-2.7814,-2.6108,50.001,4.575,-21.4989,31.2,7.2,24,2037,241,NA,NA,NA,NA,NA,NA,FALSE,-28.4,1.4,17.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",5,"2023-07-06T04:34:39.889Z","2023-07-06T04:34:45.017Z",TRUE,"pitch","1bc9630d-b033-4a94-a080-97da3c713121",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1524,1.5354,NA,97.16,204.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jonny Deluca grounds out softly, third baseman Jared Triolo to first baseman Carlos Santana.",0,4,6,68,"bottom",8,"2023-07-06T04:34:37.663Z","2023-07-06T04:35:57.694Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.9,14,0.9,0.394,7.1504,29.3054,-29.7692,-11.2812,1.2242,0.5204,1.2857,12.5878,-138.6895,-3.4824,-2.5988,50.0008,4.5302,-22.1048,32.4,7.2,24,2000,243,NA,NA,NA,NA,NA,NA,FALSE,-28.3,1.7,18,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",0,"2023-07-06T04:31:52.074Z","2023-07-06T04:31:52.092Z",FALSE,"action",NA,NA,"Defensive switch from second base to shortstop for Nick Gonzales.","Defensive Switch",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,693304,"/api/v1/people/693304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","600","68","atBat","Groundout","field_out","Jonny Deluca grounds out softly, third baseman Jared Triolo to first baseman Carlos Santana.",0,4,6,68,"bottom",8,"2023-07-06T04:34:37.663Z","2023-07-06T04:35:57.694Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",1,"2023-07-06T04:31:52.092Z","2023-07-06T04:31:57.006Z",FALSE,"action",NA,NA,"Rodolfo Castro remains in the game as the second baseman.","Defensive Switch",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666801,"/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","701","68","atBat","Groundout","field_out","Jonny Deluca grounds out softly, third baseman Jared Triolo to first baseman Carlos Santana.",0,4,6,68,"bottom",8,"2023-07-06T04:34:37.663Z","2023-07-06T04:35:57.694Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,672779,"/api/v1/people/672779",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",2,"2023-07-06T04:31:57.006Z","2023-07-06T04:32:19.007Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jonny Deluca replaces Jason Heyward.","Offensive Substitution",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676356,"/api/v1/people/676356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","68","atBat","Groundout","field_out","Jonny Deluca grounds out softly, third baseman Jared Triolo to first baseman Carlos Santana.",0,4,6,68,"bottom",8,"2023-07-06T04:34:37.663Z","2023-07-06T04:35:57.694Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,518792,"/api/v1/people/518792",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",3,"2023-07-06T04:32:19.007Z","2023-07-06T04:32:54.860Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jonny Deluca grounds out softly, third baseman Jared Triolo to first baseman Carlos Santana.",0,4,6,68,"bottom",8,"2023-07-06T04:34:37.663Z","2023-07-06T04:35:57.694Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",4,"2023-07-06T04:32:54.860Z","2023-07-06T04:34:39.889Z",FALSE,"action",NA,NA,"Pitching Change: Yohan Ramirez replaces Ryan Borucki.","Pitching Substitution",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670990,"/api/v1/people/670990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Groundout","field_out","Jonny Deluca grounds out softly, third baseman Jared Triolo to first baseman Carlos Santana.",0,4,6,68,"bottom",8,"2023-07-06T04:34:37.663Z","2023-07-06T04:35:57.694Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,676356,"Jonny DeLuca","/api/v1/people/676356","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",7,"2023-07-06T04:30:05.407Z","2023-07-06T04:30:09.821Z",TRUE,"pitch","047f4d9e-b027-4d78-b108-05737c7ec163",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.29,1.57,NA,108.92,144.23,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,4,6,67,"top",8,"2023-07-06T04:27:08.158Z","2023-07-06T04:30:09.821Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,12,0.89,0.3964,6.4542,31.7391,-14.197,1.1942,9.3035,0.2121,3.502,-6.0024,-138.3455,-3.3591,2.2576,50.0032,5.6874,2.3077,3.6,3.6,24,2340,157,NA,NA,NA,NA,NA,NA,TRUE,-14,16.3,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",6,"2023-07-06T04:29:37.680Z","2023-07-06T04:29:46.274Z",TRUE,"pitch","76a19591-4c5c-444e-b727-8a8a86a9ef82",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.29,1.57,NA,133.36,165.99,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,4,6,67,"top",8,"2023-07-06T04:27:08.158Z","2023-07-06T04:30:09.821Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.9,4,0.89,0.3942,6.4113,27.5277,-14.2388,2.4475,9.1448,-0.4292,2.696,-8.4727,-138.3487,-5.4073,2.3394,50.0001,5.6116,4.8001,12,3.6,24,2365,158,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.7,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",5,"2023-07-06T04:29:13.458Z","2023-07-06T04:29:19.031Z",TRUE,"pitch","aaa06722-0fb3-47d8-ab62-ff3897fde39e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3745,1.5368,NA,70.8,133.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,4,6,67,"top",8,"2023-07-06T04:27:08.158Z","2023-07-06T04:30:09.821Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.9,12,0.9,0.3919,6.3621,30.0882,-13.0424,2.4587,9.6627,1.2119,3.9034,-4.1369,-139.5223,-2.6582,2.3914,50.0053,5.7231,4.8696,16.8,2.4,24,2376,154,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.2,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",4,"2023-07-06T04:28:51.418Z","2023-07-06T04:28:55.166Z",TRUE,"pitch","8997982f-ecd7-4bf9-ab25-f9dd8d105019",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3745,1.52,NA,65.66,124.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,4,6,67,"top",8,"2023-07-06T04:27:08.158Z","2023-07-06T04:30:09.821Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,12,0.9,0.3951,6.4128,29.884,-15.1668,3.0576,8.7273,1.347,4.2286,-4.3476,-138.46,-1.3066,2.5376,50.0019,5.7178,5.9583,18,3.6,24,2310,151,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.7,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",3,"2023-07-06T04:28:27.694Z","2023-07-06T04:28:32.923Z",TRUE,"pitch","058340cc-a4b8-4c4e-b5df-07e50e0776a6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2903,1.5368,NA,67.14,143.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,4,6,67,"top",8,"2023-07-06T04:27:08.158Z","2023-07-06T04:30:09.821Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,12,0.9,0.3933,6.3262,30.4313,-12.5914,2.1141,9.9613,1.3082,3.5222,-3.6715,-139.131,-3.8451,2.3686,50.0026,5.7532,4.1564,14.4,2.4,24,2319,151,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.5,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",2,"2023-07-06T04:27:58.758Z","2023-07-06T04:28:03.638Z",TRUE,"pitch","52acd9a3-3de6-45c1-b748-fc165264025b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.29,1.57,NA,107.19,175.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,4,6,67,"top",8,"2023-07-06T04:27:08.158Z","2023-07-06T04:30:09.821Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.8,5,0.9,0.3969,6.4452,30.1372,-12.2241,4.4192,10.3415,0.2573,2.3568,-7.6005,-137.8906,-6.2559,2.473,50.0032,5.4767,8.5261,26.4,3.6,24,2364,147,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.6,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",1,"2023-07-06T04:27:39.665Z","2023-07-06T04:27:44.404Z",TRUE,"pitch","3eee6268-8af1-4494-bfca-b3e53933cb96",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.29,1.57,NA,101.92,159.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,4,6,67,"top",8,"2023-07-06T04:27:08.158Z","2023-07-06T04:30:09.821Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.5,3,0.9,0.3931,6.4148,31.4062,-11.0586,2.9401,10.7405,0.3955,2.9399,-6.3083,-139.3461,-5.282,2.307,50.0036,5.5912,5.7814,19.2,2.4,24,2419,153,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.5,-4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",0,"2023-07-06T04:27:20.584Z","2023-07-06T04:27:26.048Z",TRUE,"pitch","816d30f2-cdc1-438b-b9df-54fc9a5c7285",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.29,1.57,NA,100.81,136.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,4,6,67,"top",8,"2023-07-06T04:27:08.158Z","2023-07-06T04:30:09.821Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.6,12,0.9,0.3928,6.4179,30.7056,-14.1384,2.7893,9.1555,0.4248,3.7956,-5.8965,-139.3211,-2.8826,2.2043,50.0029,5.7757,5.4956,15.6,3.6,24,2384,156,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.2,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717479,"2023-07-06",7,"2023-07-06T04:26:50.139Z","2023-07-06T04:26:55.978Z",TRUE,"pitch","d4d6cea3-0f77-47f8-904c-d3fb0a68482e",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.43,1.6,NA,123.38,141.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Rodolfo Castro strikes out swinging.",0,4,6,66,"top",8,"2023-07-06T04:24:43.756Z","2023-07-06T04:26:55.978Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666801,"Rodolfo Castro","/api/v1/people/666801","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,11,0.89,0.3952,6.0804,30.003,-13.447,2.0628,9.622,-0.1675,3.5862,-7.4161,-138.4145,-3.2535,2.275,50.0026,5.6735,4.0152,9.6,2.4,24,2349,159,NA,NA,NA,NA,NA,NA,TRUE,-13.2,16.9,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA
