"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718061,"2023-05-23",2,"2023-05-24T00:33:19.682Z","2023-05-24T00:33:27.203Z",TRUE,"pitch","71891057-50bc-4920-95a2-6dd7183f2ff4",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,2,NA,NA,3.46,1.6,NA,130.35,167.85,"line_drive","medium","8",111.72,99.31,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Kevin Kiermaier singles on a line drive to center fielder Jose Siri.",0,10,1,59,"top",7,"2023-05-24T00:32:28.013Z","2023-05-24T00:33:27.203Z",TRUE,FALSE,FALSE,FALSE,33,2,0,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.7,4,0.89,0.4122,7.3431,27.8054,-12.014,-1.0423,11.2681,-0.3502,2.627,-4.1133,-132.7643,-6.7132,1.3532,50.0054,6.0587,-1.8646,10.8,3.6,24,2198,184,72.4,20,208,NA,NA,NA,FALSE,-13.6,19.2,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",1,"2023-05-24T00:32:58.374Z","2023-05-24T00:33:02.140Z",TRUE,"pitch","64803494-b274-4073-917c-831244acd9d7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3833,1.6382,NA,83.84,210.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Kevin Kiermaier singles on a line drive to center fielder Jose Siri.",0,10,1,59,"top",7,"2023-05-24T00:32:28.013Z","2023-05-24T00:33:27.203Z",TRUE,FALSE,FALSE,FALSE,33,2,0,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.3,14,0.9,0.4082,7.3324,30.9378,-7.7352,-1.5978,13.4196,0.8698,1.0561,-0.7472,-134.5259,-11.5459,1.3593,50.002,5.9666,-2.9093,16.8,2.4,24,2256,179,NA,NA,NA,NA,NA,NA,FALSE,-10.3,21.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",0,"2023-05-24T00:32:43.041Z","2023-05-24T00:32:46.395Z",TRUE,"pitch","ea9ef941-9aec-46bf-8ec1-f4d077b90e88",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3219,1.5998,NA,116.81,202.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Kevin Kiermaier singles on a line drive to center fielder Jose Siri.",0,10,1,59,"top",7,"2023-05-24T00:32:28.013Z","2023-05-24T00:33:27.203Z",TRUE,FALSE,FALSE,FALSE,33,2,0,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85,14,0.91,0.4053,7.1857,30.3708,-8.4765,1.4428,12.8228,0.005,1.3377,-3.8915,-135.291,-10.8115,1.2765,50.0009,5.9864,2.6662,9.6,2.4,24,2306,180,NA,NA,NA,NA,NA,NA,FALSE,-10.7,21,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",4,"2023-05-24T00:32:08.798Z","2023-05-24T00:32:18.814Z",TRUE,"pitch","c92d9c9a-8b9b-40fb-8cd7-a382133007af",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.2,1.48,NA,101.21,179.99,"popup","medium","4",154.9,137.08,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Danny Jansen pops out to second baseman Taylor Walls.",0,10,1,58,"top",7,"2023-05-24T00:30:50.749Z","2023-05-24T00:32:18.814Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.8,6,0.9,0.4064,7.1233,30.109,-12.704,-0.9822,10.5932,0.4143,2.1776,-2.0534,-134.9105,-8.2342,1.3137,50.0051,6.1704,-1.8057,8.4,3.6,24,2237,182,90.4,63,175,NA,NA,NA,TRUE,-14.3,17.5,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",3,"2023-05-24T00:31:52.001Z","2023-05-24T00:31:56.246Z",TRUE,"pitch","df1e5dcc-b26f-4be9-b3a7-cd8b599dfbb4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3013,1.5154,NA,88.1,201.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Danny Jansen pops out to second baseman Taylor Walls.",0,10,1,58,"top",7,"2023-05-24T00:30:50.749Z","2023-05-24T00:32:18.814Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.4,14,0.9,0.4479,7.6776,25.6735,-32.423,-3.3032,-0.1622,0.7582,1.3629,-0.2626,-122.5876,-4.9242,1.2957,50.0059,6.1858,-4.9958,8.4,9.6,24,2462,248,NA,NA,NA,NA,NA,NA,FALSE,-40,-1.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",2,"2023-05-24T00:31:36.948Z","2023-05-24T00:31:40.036Z",TRUE,"pitch","3d8d54f9-7a2f-417f-8641-3fa7e1573dc7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1998,1.536,NA,89.35,142.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Danny Jansen pops out to second baseman Taylor Walls.",0,10,1,58,"top",7,"2023-05-24T00:30:50.749Z","2023-05-24T00:32:18.814Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.4,12,0.9,0.4456,6.5479,24.954,-31.4842,-1.7427,0.4527,0.7253,3.5836,-0.5713,-123.0333,-0.3482,1.1871,50.0045,6.4007,-2.6653,4.8,8.4,24,2438,250,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",1,"2023-05-24T00:31:20.886Z","2023-05-24T00:31:24.222Z",TRUE,"pitch","6b8ab462-dda6-4ade-ab96-2257e7b7b52b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3014,1.5564,NA,133.65,210.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Danny Jansen pops out to second baseman Taylor Walls.",0,10,1,58,"top",7,"2023-05-24T00:30:50.749Z","2023-05-24T00:32:18.814Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,13,0.91,0.4045,6.8884,31.1557,-9.4234,1.6895,12.2685,-0.4369,1.0572,-4.7753,-135.6742,-11.4956,1.1307,50.0025,6.0182,3.1333,9.6,2.4,24,2200,176,NA,NA,NA,NA,NA,NA,FALSE,-11.8,19.8,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",0,"2023-05-24T00:31:06.049Z","2023-05-24T00:31:09.049Z",TRUE,"pitch","26ddfe95-e57f-485e-be59-24c1f7f5c4f1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3219,1.6382,NA,128.77,167.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Danny Jansen pops out to second baseman Taylor Walls.",0,10,1,58,"top",7,"2023-05-24T00:30:50.749Z","2023-05-24T00:32:18.814Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643376,"Danny Jansen","/api/v1/people/643376","R","Right",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.3,4,0.9,0.4074,7.0053,30.5503,-9.7077,1.8635,12.2882,-0.3088,2.658,-4.8969,-134.6831,-7.2691,1.2947,50.0048,6.0868,3.4081,12,2.4,24,2163,175,NA,NA,NA,NA,NA,NA,FALSE,-11.3,20.8,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",2,"2023-05-24T00:30:32.120Z","2023-05-24T00:30:41.503Z",TRUE,"pitch","442a80a5-60c5-41d8-b744-187d01a9f753",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.35,1.51,NA,130.16,186.08,"popup","medium","5",113.26,160.96,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Isaac Paredes.",0,10,1,57,"top",7,"2023-05-24T00:30:15.402Z","2023-05-24T00:30:41.503Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.5,7,0.91,0.4468,7.1328,24.8428,-29.3805,-1.9046,1.8347,-0.3452,1.9517,-3.2165,-122.7082,-4.2798,1.2313,50.0027,6.2287,-2.8963,6,8.4,24,2421,235,81.7,69,109,NA,NA,NA,TRUE,-36,2.5,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",1,"2023-05-24T00:30:17.539Z","2023-05-24T00:30:20.799Z",TRUE,"pitch","6684ee2f-a739-478c-88c8-b85cf6b21a08",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2397,1.4336,NA,116.93,145.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Isaac Paredes.",0,10,1,57,"top",7,"2023-05-24T00:30:15.402Z","2023-05-24T00:30:41.503Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.8,12,0.88,0.4104,7.0765,29.5998,-15.2797,-0.4758,9.375,0.0019,3.4483,-3.1405,-133.6058,-4.5525,1.2559,50.0042,6.2774,-0.8577,4.8,3.6,24,2200,185,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",0,"2023-05-24T00:28:57.074Z","2023-05-24T00:30:17.539Z",FALSE,"action",NA,NA,"Pitching Change: Colin Poche replaces Kevin Kelly.","Pitching Substitution",10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621363,"/api/v1/people/621363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Isaac Paredes.",0,10,1,57,"top",7,"2023-05-24T00:30:15.402Z","2023-05-24T00:30:41.503Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",621363,"Colin Poche","/api/v1/people/621363","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",0,"2023-05-24T00:27:46.743Z","2023-05-24T00:27:54.003Z",TRUE,"pitch","1309f98a-dcb3-4c29-b1ae-b9ded63518f6",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.11,1.43,NA,147.55,173.26,"ground_ball","medium","5",89.51,162.43,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Harold Ramirez grounds out, third baseman Matt Chapman to first baseman Brandon Belt.",0,10,1,56,"bottom",6,"2023-05-24T00:27:39.109Z","2023-05-24T00:27:54.003Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.4,4,2,0.4066,6.6276,31.6132,-17.8108,-9.5297,7.8292,-0.8016,2.4266,6.4521,-135.1278,-4.5934,-1.9917,50.0035,5.4138,-17.485,40.8,6,24,2118,223,108.4,-2,38,NA,NA,NA,TRUE,-18.6,13.3,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",0,"2023-05-24T00:27:14.556Z","2023-05-24T00:27:24.725Z",TRUE,"pitch","b3b23cb1-7cb4-4153-9534-5605d1ceb60b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.47,1.57,NA,130.16,192.99,"ground_ball","medium","6",114.85,145.7,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Luke Raley grounds into a double play, shortstop Bo Bichette to first baseman Brandon Belt. Randy Arozarena out at 2nd. Luke Raley out at 1st.",0,10,1,55,"bottom",6,"2023-05-24T00:26:55.952Z","2023-05-24T00:27:24.725Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,83.8,7,0.76,0.4107,6.8842,29.9024,-19.1971,-10.4267,7.2148,-0.3452,1.6961,8.6368,-133.5709,-5.8123,-2.2726,50.0047,5.2894,-18.7628,39.6,6,24,2108,227,94.8,-1,31,NA,NA,NA,TRUE,-20.6,11.9,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,595281,"Kevin Kiermaier","/api/v1/people/595281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",5,"2023-05-24T00:26:42.008Z","2023-05-24T00:26:47.532Z",TRUE,"pitch","9b36e09b-638a-45b2-bb36-a9d131fbcd94",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4857,1.6586,NA,75.95,182.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Randy Arozarena walks.",0,10,1,54,"bottom",6,"2023-05-24T00:25:09.375Z","2023-05-24T00:26:47.532Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.7,14,2,0.3971,6.8659,31.9465,-18.0332,-10.3436,7.3447,1.077,2.0708,11.0453,-138.1559,-5.8775,-1.6367,50.0021,5.4455,-19.9135,42,6,24,2246,221,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.1,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668227,"Randy Arozarena","/api/v1/people/668227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",4,"2023-05-24T00:26:26.519Z","2023-05-24T00:26:29.975Z",TRUE,"pitch","46875463-dc5f-47a6-8900-7968cdd640da",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3014,1.5156,NA,88.64,125.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Randy Arozarena walks.",0,10,1,54,"bottom",6,"2023-05-24T00:25:09.375Z","2023-05-24T00:26:47.532Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.4,12,0.92,0.4005,6.6052,32.7946,-13.5445,-5.4634,9.8556,0.7441,4.2095,9.0454,-137.2113,-1.1747,-1.8984,50.0025,5.5743,-10.3277,31.2,3.6,24,2265,220,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668227,"Randy Arozarena","/api/v1/people/668227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718061,"2023-05-23",3,"2023-05-24T00:26:11.332Z","2023-05-24T00:26:14.582Z",TRUE,"pitch","bee598b1-86f4-44d0-bda7-db449838f16f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.3014,1.536,NA,136.61,157.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Randy Arozarena walks.",0,10,1,54,"bottom",6,"2023-05-24T00:25:09.375Z","2023-05-24T00:26:47.532Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",80,72.7,1,0.9,0.4734,6.3554,25.1767,-38.7376,8.3772,-4.8594,-0.5145,2.9991,1.7842,-116.4245,2.6135,-2.3814,50.0027,5.5707,11.3129,16.8,12,24,2283,38,NA,NA,NA,NA,NA,NA,FALSE,-51,-7.7,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668227,"Randy Arozarena","/api/v1/people/668227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
