"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716805,"2023-08-29",3,"2023-08-29T04:34:40.558Z","2023-08-29T04:34:47.900Z",TRUE,"pitch","f0726e8c-989a-4050-9e77-57955ea4c185",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.64,1.7,NA,122.26,189.16,"ground_ball","medium","5",100.06,163.84,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Evan Longoria grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,4,7,74,"top",9,"2023-08-29T04:34:04.268Z","2023-08-29T04:34:47.900Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,446334,"Evan Longoria","/api/v1/people/446334","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.3,8,0.9,0.3912,6.3911,30.9181,-14.8112,5.255,8.7408,-0.138,1.8376,-8.6698,-139.8957,-7.5377,2.3154,50.0013,5.5335,10.4378,27.6,3.6,24,2335,140,91.1,-28,5,NA,NA,NA,TRUE,-15.1,14.4,-7.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716805,"2023-08-29",2,"2023-08-29T04:34:20.957Z","2023-08-29T04:34:24.828Z",TRUE,"pitch","70802f4d-6517-40c8-b286-7469ec1fd9e6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.64,1.7,NA,103.14,161.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Evan Longoria grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,4,7,74,"top",9,"2023-08-29T04:34:04.268Z","2023-08-29T04:34:47.900Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,446334,"Evan Longoria","/api/v1/people/446334","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.6,6,0.91,0.393,6.4121,30.5859,-10.2976,3.8667,11.1143,0.3637,2.8518,-6.8122,-139.2555,-5.5606,2.3368,50.0052,5.5525,7.6131,27.6,2.4,24,2403,137,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.2,-5.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716805,"2023-08-29",1,"2023-08-29T04:34:06.532Z","2023-08-29T04:34:10.455Z",TRUE,"pitch","8aff089d-5f3e-4db6-a058-ad737e72f6ac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5167,1.6914,NA,80.7,147.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Evan Longoria grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,4,7,74,"top",9,"2023-08-29T04:34:04.268Z","2023-08-29T04:34:47.900Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,446334,"Evan Longoria","/api/v1/people/446334","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",79.8,72.8,12,0.57,0.4735,6.2117,23.9247,-38.3059,-6.2762,-4.5394,0.9524,3.3628,-1.5544,-116.1482,2.542,2.4471,50.0008,5.9245,-8.4821,13.2,12,24,2970,314,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-7.2,11.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716805,"2023-08-29",0,"2023-08-29T04:33:37.978Z","2023-08-29T04:34:06.532Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Evan Longoria replaces Geraldo Perdomo.","Offensive Substitution",4,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,446334,"/api/v1/people/446334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","74","atBat","Groundout","field_out","Evan Longoria grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,4,7,74,"top",9,"2023-08-29T04:34:04.268Z","2023-08-29T04:34:47.900Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,446334,"Evan Longoria","/api/v1/people/446334","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,672695,"/api/v1/people/672695",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716805,"2023-08-29",2,"2023-08-29T04:33:14.789Z","2023-08-29T04:33:22.521Z",TRUE,"pitch","49f940e6-e750-4758-b42a-f3e56f52b17f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.62,1.77,NA,100.7,156.07,"fly_ball","medium","9",188.16,83.85,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Nick Ahmed flies out to right fielder Jason Heyward.",0,4,7,73,"top",9,"2023-08-29T04:32:53.066Z","2023-08-29T04:33:22.521Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.6,3,0.9,0.3933,6.305,30.4935,-14.3924,3.0518,9.0477,0.4276,3.0632,-5.678,-139.1247,-4.4118,2.0962,50.002,5.6199,5.9978,16.8,3.6,24,2384,146,90.7,33,325,NA,NA,NA,TRUE,-14.2,15.7,-4.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716805,"2023-08-29",1,"2023-08-29T04:32:55.413Z","2023-08-29T04:32:59.011Z",TRUE,"pitch","b035420a-454a-4d30-8891-cb05f6a32d0a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.62,1.77,NA,111.01,161.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Nick Ahmed flies out to right fielder Jason Heyward.",0,4,7,73,"top",9,"2023-08-29T04:32:53.066Z","2023-08-29T04:33:22.521Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.6,5,0.91,0.3877,6.372,33.0396,-12.1921,5.4827,9.891,0.1571,2.8466,-7.6715,-141.4268,-5.4967,2.1958,50.0033,5.6011,11.0776,34.8,3.6,24,2374,145,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.9,-8.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716805,"2023-08-29",0,"2023-08-29T04:32:26.962Z","2023-08-29T04:32:55.413Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Nick Ahmed replaces Jace Peterson.","Offensive Substitution",4,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,605113,"/api/v1/people/605113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","73","atBat","Flyout","field_out","Nick Ahmed flies out to right fielder Jason Heyward.",0,4,7,73,"top",9,"2023-08-29T04:32:53.066Z","2023-08-29T04:33:22.521Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,607054,"/api/v1/people/607054",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716805,"2023-08-29",5,"2023-08-29T04:32:06.521Z","2023-08-29T04:32:11.051Z",TRUE,"pitch","2d45e5b6-749b-46ff-bf56-a5a9da0fa822",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.4,1.57,NA,81.8,150.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,4,7,72,"top",9,"2023-08-29T04:31:01.806Z","2023-08-29T04:32:11.051Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.1,12,0.91,0.3902,6.2873,31.775,-14.2213,5.8724,8.9965,0.9236,3.258,-5.7116,-140.3818,-3.9263,2.2215,50.0064,5.6006,11.7234,34.8,3.6,24,2272,145,NA,NA,NA,NA,NA,NA,TRUE,-13.7,15.7,-9.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716805,"2023-08-29",4,"2023-08-29T04:31:46.813Z","2023-08-29T04:31:50.139Z",TRUE,"pitch","47df9eb1-be5f-4c09-8beb-8b31d4b97715",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.4,1.57,NA,121.22,144.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,4,7,72,"top",9,"2023-08-29T04:31:01.806Z","2023-08-29T04:32:11.051Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.9,2,0.9,0.3928,6.505,29.1343,-17.5334,6.7142,7.4225,-0.1107,3.4902,-8.425,-139.084,-2.7854,2.0755,50.0046,5.6576,13.2483,32.4,4.8,24,2230,143,NA,NA,NA,NA,NA,NA,FALSE,-16.7,13.1,-10.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716805,"2023-08-29",2,"2023-08-29T04:31:19.211Z","2023-08-29T04:31:22.300Z",TRUE,"pitch","2087b2a2-a189-4f73-8c77-3d49820fa6fe",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.4,1.57,NA,106.19,156.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Gabriel Moreno strikes out swinging.",0,4,7,72,"top",9,"2023-08-29T04:31:01.806Z","2023-08-29T04:32:11.051Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",657571,"Caleb Ferguson","/api/v1/people/657571","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.3,3,0.9,0.3907,6.3047,29.6751,-13.8551,3.6741,9.1906,0.2837,3.0644,-6.3233,-139.8482,-4.6555,2.0903,50.0037,5.6504,7.3246,21.6,3.6,24,2309,146,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16,-5.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
