"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718094,"2023-05-20",4,"2023-05-21T01:16:15.193Z","2023-05-21T01:16:32.948Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,666211,"/api/v1/people/666211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Taylor Trammell called out on strikes.",0,7,2,56,"top",7,"2023-05-21T01:15:15.047Z","2023-05-21T01:17:02.802Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666211,"Taylor Trammell","/api/v1/people/666211","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",4,"2023-05-21T01:14:26.790Z","2023-05-21T01:14:32.332Z",TRUE,"pitch","bce241de-b7b0-4c87-9b6c-bf808c874596",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.45,1.6274,NA,74.72,194.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Teoscar Hernandez walks.",0,7,2,55,"top",7,"2023-05-21T01:12:54.894Z","2023-05-21T01:14:32.332Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.7,14,0.91,0.406,6.0043,31.5631,-15.0131,-9.3613,9.3268,1.1093,1.6521,12.126,-135.2988,-6.5703,-2.23,50.0063,5.1785,-17.2316,40.8,4.8,24,2276,232,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.5,14.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",3,"2023-05-21T01:14:06.298Z","2023-05-21T01:14:09.630Z",TRUE,"pitch","f31da0c9-5135-45bf-9b24-c39d9e893a52",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4948,1.6499,NA,78.85,224.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Teoscar Hernandez walks.",0,7,2,55,"top",7,"2023-05-21T01:12:54.894Z","2023-05-21T01:14:32.332Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.6,79.5,14,0.9,0.4367,6.1804,26.2328,-33.5592,-7.0793,-0.8672,1.0008,0.5419,10.2144,-125.6008,-4.9978,-2.2052,50.0062,5.2972,-11.2765,15.6,9.6,24,1343,259,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-2.5,10.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",2,"2023-05-21T01:13:50.205Z","2023-05-21T01:13:53.532Z",TRUE,"pitch","9f5afb03-821d-47f2-9111-ccd2811ebbba",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5172,1.6723,NA,94,138.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Teoscar Hernandez walks.",0,7,2,55,"top",7,"2023-05-21T01:12:54.894Z","2023-05-21T01:14:32.332Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.5,12,0.91,0.4061,5.8985,30.8293,-17.1109,-8.6679,8.1901,0.6034,3.6979,10.3505,-135.1211,-1.6289,-2.1599,50.0055,5.5172,-15.9493,38.4,4.8,24,2379,228,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.6,13.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",1,"2023-05-21T01:13:29.011Z","2023-05-21T01:13:32.741Z",TRUE,"pitch","e2c9a6b0-1c75-4e98-bca7-7f540dc4a948",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4724,1.5826,NA,131.64,222.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Teoscar Hernandez walks.",0,7,2,55,"top",7,"2023-05-21T01:12:54.894Z","2023-05-21T01:14:32.332Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.4,80.6,13,0.9,0.4307,6.097,25.3094,-29.2373,-8.1413,1.7944,-0.384,0.6101,7.6649,-127.022,-5.8422,-2.3787,50.0057,5.2564,-13.3449,21.6,8.4,24,1376,251,NA,NA,NA,NA,NA,NA,FALSE,-33.7,2.2,13.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",0,"2023-05-21T01:13:12.561Z","2023-05-21T01:13:15.795Z",TRUE,"pitch","3c1610a0-c245-48ee-b2b2-5f27264c1661",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.45,1.65,NA,89.95,193.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Teoscar Hernandez walks.",0,7,2,55,"top",7,"2023-05-21T01:12:54.894Z","2023-05-21T01:14:32.332Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.4,79.8,9,0.9,0.4353,6.1911,23.6752,-31.7182,-7.7837,0.2855,0.7097,1.6815,9.955,-125.4778,-2.7731,-2.2846,50.0043,5.3666,-12.503,18,8.4,24,1277,263,NA,NA,NA,NA,NA,NA,FALSE,-36.5,0.1,12,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",0,"2023-05-21T01:12:18.588Z","2023-05-21T01:12:48.460Z",TRUE,"pitch","bf19678c-0df8-43da-8356-630d5fdd6f66",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.34,1.56,NA,112.47,190.92,"fly_ball","medium","8",128.91,24.25,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Home Run","home_run","Eugenio Suarez homers (5) on a fly ball to center field. Julio Rodriguez scores.",2,7,2,54,"top",7,"2023-05-21T01:11:58.558Z","2023-05-21T01:12:48.460Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.8,8,0.85,0.4083,6.0055,27.1748,-18.383,-7.9153,7.5553,0.1188,1.7728,8.6534,-133.8425,-5.9871,-2.1182,50.006,5.3425,-14.4548,33.6,4.8,24,2163,233,106.8,25,432,NA,NA,NA,FALSE,-19.6,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",7,"2023-05-21T01:11:39.767Z","2023-05-21T01:11:47.045Z",TRUE,"pitch","498e8b5b-08d4-432f-b999-28d8d344df80",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.32,1.58,NA,157.92,186.7,"ground_ball","medium","6",116.91,156.92,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Jarred Kelenic grounds out, shortstop Orlando Arcia to first baseman Matt Olson. Julio Rodriguez to 3rd.",0,5,2,53,"top",7,"2023-05-21T01:09:16.559Z","2023-05-21T01:11:47.045Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.9,78.9,13,0.91,0.4383,6.0911,25.312,-33.1405,-7.6709,-0.6146,-1.0734,1.9289,5.6741,-124.983,-2.0171,-2.3771,50.0009,5.4695,-12.1283,18,9.6,24,1413,264,79.4,-2,29,NA,NA,NA,TRUE,-38.4,-1.3,12.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,677594,"Julio Rodríguez","/api/v1/people/677594"
718094,"2023-05-20",5,"2023-05-21T01:11:04.520Z","2023-05-21T01:11:07.626Z",TRUE,"pitch","d7eba0a4-bd29-4a5b-90b2-9a654a4d5709",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,1,0,NA,NA,3.32,1.58,NA,111.99,199.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Jarred Kelenic grounds out, shortstop Orlando Arcia to first baseman Matt Olson. Julio Rodriguez to 3rd.",0,5,2,53,"top",7,"2023-05-21T01:09:16.559Z","2023-05-21T01:11:47.045Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86,78.7,14,0.92,0.4392,6.1367,25.8885,-30.6537,-9.3509,0.9696,0.1315,1.4425,9.0789,-124.8517,-3.2517,-2.3427,50.0047,5.293,-14.7169,22.8,8.4,24,1341,262,NA,NA,NA,NA,NA,NA,FALSE,-36,1.2,14.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",4,"2023-05-21T01:10:47.857Z","2023-05-21T01:10:52.542Z",TRUE,"pitch","d8aadb3d-2ed3-4b71-9e9b-4f879d41acc1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.2303,1.4901,NA,137.72,208.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Jarred Kelenic grounds out, shortstop Orlando Arcia to first baseman Matt Olson. Julio Rodriguez to 3rd.",0,5,2,53,"top",7,"2023-05-21T01:09:16.559Z","2023-05-21T01:11:47.045Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,78.3,13,0.92,0.4412,6.2446,26.6567,-32.2728,-8.5354,-0.059,-0.5435,1.1261,7.0264,-124.487,-3.7033,-2.3036,50.0051,5.325,-13.3024,20.4,9.6,24,1213,260,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-0.8,13.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",2,"2023-05-21T01:10:19.387Z","2023-05-21T01:10:24.733Z",TRUE,"pitch","a03580ce-017d-43f2-8a46-b2aa46d0584b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1855,1.4901,NA,188.55,160.37,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Jarred Kelenic grounds out, shortstop Orlando Arcia to first baseman Matt Olson. Julio Rodriguez to 3rd.",0,5,2,53,"top",7,"2023-05-21T01:09:16.559Z","2023-05-21T01:11:47.045Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.2,78.6,11,0.91,0.4405,6.1622,23.5514,-31.5003,-6.9831,0.4248,-1.8771,2.9039,3.8975,-124.0883,-0.0301,-2.5564,50.0001,5.5287,-10.948,18,8.4,24,1074,270,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1,11.8,NA,NA,NA,NA,NA,1,NA,TRUE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",0,"2023-05-21T01:09:39.746Z","2023-05-21T01:09:43.517Z",TRUE,"pitch","b3512065-5255-4eb3-9bb5-a68edac223c3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2079,1.4677,NA,160.95,162.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Jarred Kelenic grounds out, shortstop Orlando Arcia to first baseman Matt Olson. Julio Rodriguez to 3rd.",0,5,2,53,"top",7,"2023-05-21T01:09:16.559Z","2023-05-21T01:11:47.045Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86,79,11,0.81,0.4371,6.1658,24.9892,-31.622,-4.7096,0.3515,-1.1531,2.811,4.8772,-125.2542,-0.3089,-2.5125,50.0053,5.5187,-7.494,12,8.4,24,1234,264,NA,NA,NA,NA,NA,NA,FALSE,-36.1,0.8,7.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",1,"2023-05-21T01:09:58.976Z","2023-05-21T01:10:01.976Z",FALSE,"pickoff","b2d77750-230a-426e-94be-2611adbb71b9",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Jarred Kelenic grounds out, shortstop Orlando Arcia to first baseman Matt Olson. Julio Rodriguez to 3rd.",0,5,2,53,"top",7,"2023-05-21T01:09:16.559Z","2023-05-21T01:11:47.045Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,TRUE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",3,"2023-05-21T01:10:31.524Z","2023-05-21T01:10:47.857Z",FALSE,"action",NA,NA,"Julio Rodriguez steals (8) 2nd base.","Stolen Base 2B",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,677594,"/api/v1/people/677594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a03580ce-017d-43f2-8a46-b2aa46d0584b","stolen_base_2b",NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Jarred Kelenic grounds out, shortstop Orlando Arcia to first baseman Matt Olson. Julio Rodriguez to 3rd.",0,5,2,53,"top",7,"2023-05-21T01:09:16.559Z","2023-05-21T01:11:47.045Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",6,"2023-05-21T01:11:17.368Z","2023-05-21T01:11:39.767Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,0,672284,"/api/v1/people/672284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Jarred Kelenic grounds out, shortstop Orlando Arcia to first baseman Matt Olson. Julio Rodriguez to 3rd.",0,5,2,53,"top",7,"2023-05-21T01:09:16.559Z","2023-05-21T01:11:47.045Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA,NA,NA,NA
718094,"2023-05-20",6,"2023-05-21T01:09:04.521Z","2023-05-21T01:09:08.956Z",TRUE,"pitch","1f0029a9-f224-42d5-b9fc-56d623c62960",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1427,1.4399,NA,79.91,237.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Julio Rodriguez walks.",0,5,2,52,"top",7,"2023-05-21T01:07:35.935Z","2023-05-21T01:09:08.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Atlanta Braves",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.3,78.8,14,0.92,0.4397,6.2437,28.1737,-34.7124,-8.925,-1.6163,0.973,0.0446,10.5013,-125.1604,-5.7196,-2.142,50.006,5.2439,-13.9881,18,9.6,24,1448,260,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-4.2,13.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677594,"Julio Rodríguez","/api/v1/people/677594",NA,NA,NA,NA,NA,NA
