"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746556,"2024-05-26",5,"2024-05-26T04:09:20.888Z","2024-05-26T04:09:24.208Z",TRUE,"pitch","b5c94333-4c11-4d78-89ec-5b3721eae06d",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.08,1.41,NA,118.34,172.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out on a foul tip.",0,8,4,79,"bottom",9,"2024-05-26T04:08:00.317Z","2024-05-26T04:09:24.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,79.4,5,2,0.4391,6.4998,20.5209,-29.6205,5.4449,1.6159,-0.0353,2.4454,2.3559,-123.8777,-1.0538,-1.701,50.0036,5.3123,8.6172,16.8,8.4,24,2765,80,NA,NA,NA,NA,NA,NA,TRUE,-34.3,3,-10.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",4,"2024-05-26T04:08:58.424Z","2024-05-26T04:09:01.787Z",TRUE,"pitch","f7135da4-fc65-461e-973f-73ee5ebc649e",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,2.8769,1.223,NA,-9.53,223.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out on a foul tip.",0,8,4,79,"bottom",9,"2024-05-26T04:08:00.317Z","2024-05-26T04:09:24.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.6,79.6,14,2,0.4399,6.638,23.6622,-29.5786,6.338,1.6467,3.3194,0.5679,9.7019,-124.2705,-5.3299,-1.4504,50.0013,5.182,9.961,20.4,8.4,24,2834,63,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2,-13.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",3,"2024-05-26T04:08:37.755Z","2024-05-26T04:08:42.742Z",TRUE,"pitch","cc5c2ba2-16ad-46a5-b697-bde23d8b2c1c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,2.9111,1.2949,NA,21.03,208.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out on a foul tip.",0,8,4,79,"bottom",9,"2024-05-26T04:08:00.317Z","2024-05-26T04:09:24.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,79,14,2,0.4425,6.3191,22.9929,-29.46,8.0795,1.7493,2.5178,1.1343,6.9642,-123.4499,-4.1468,-1.3828,50.0046,5.2968,12.5575,24,8.4,24,2861,66,NA,NA,NA,NA,NA,NA,FALSE,-35.3,2.5,-16.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",2,"2024-05-26T04:08:18.557Z","2024-05-26T04:08:21.947Z",TRUE,"pitch","cb06bdea-00de-4eb1-961f-5d1287801eaf",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.08,1.41,NA,38.62,200.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out on a foul tip.",0,8,4,79,"bottom",9,"2024-05-26T04:08:00.317Z","2024-05-26T04:09:24.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.2,79.9,14,2,0.436,6.8228,23.8909,-25.8027,5.1973,3.981,2.0563,1.4102,7.3388,-125.3367,-4.5196,-1.5782,50.0034,5.3287,8.3185,19.2,7.2,24,2801,79,NA,NA,NA,NA,NA,NA,FALSE,-30.2,6.5,-11,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",1,"2024-05-26T04:08:02.499Z","2024-05-26T04:08:06.305Z",TRUE,"pitch","0965619a-ae97-491d-98b5-1c2ac9d488f3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0706,1.41,NA,101.81,197.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out on a foul tip.",0,8,4,79,"bottom",9,"2024-05-26T04:08:00.317Z","2024-05-26T04:09:24.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,79.1,9,2,0.4406,6.0745,22.6814,-30.1732,7.5965,1.2745,0.3986,1.5425,3.0338,-123.9033,-3.2575,-1.8254,50.0025,5.3721,11.9156,21.6,8.4,24,2812,65,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.8,-14.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",0,"2024-05-26T04:07:14.715Z","2024-05-26T04:08:02.499Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out on a foul tip.",0,8,4,79,"bottom",9,"2024-05-26T04:08:00.317Z","2024-05-26T04:09:24.208Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",6,"2024-05-26T04:06:36.431Z","2024-05-26T04:06:51.873Z",TRUE,"pitch","d3be7694-7f84-42c3-a61f-d901227d822e",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.57,1.71,NA,103.6,167.4,"fly_ball","medium","9",219.48,78.63,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Charlie Blackmon doubles (8) on a fly ball to right fielder Nick Castellanos. Hunter Goodman scores.",1,8,4,78,"bottom",9,"2024-05-26T04:04:24.731Z","2024-05-26T04:06:51.873Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,87.5,6,0.9,0.3997,6.2819,21.4013,-24.5657,0.1816,3.9728,0.3515,2.6436,4.8305,-135.5248,-3.0275,-1.456,50.0039,5.4364,0.3467,2.4,4.8,24,2571,213,96.8,27,375,NA,NA,NA,FALSE,-23.9,7,-1.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,453568,"Charlie Blackmon","/api/v1/people/453568",NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",5,"2024-05-26T04:06:14.063Z","2024-05-26T04:06:17.308Z",TRUE,"pitch","6c697748-2d06-4680-9cc8-9130b9451e81",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.6171,1.7194,NA,111.88,219.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Charlie Blackmon doubles (8) on a fly ball to right fielder Nick Castellanos. Hunter Goodman scores.",1,8,4,78,"bottom",9,"2024-05-26T04:04:24.731Z","2024-05-26T04:06:51.873Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.6,79.8,14,2,0.4377,6.4048,22.9896,-33.434,5.8238,-0.7895,0.1343,0.698,2.4864,-124.7191,-4.7253,-1.6298,50.0053,5.3473,9.2574,15.6,9.6,24,2881,73,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-2.2,-11,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",4,"2024-05-26T04:05:49.983Z","2024-05-26T04:05:53.226Z",TRUE,"pitch","2aa3bedc-181d-4404-bd99-fd771c3b7228",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.57,1.71,NA,120.82,169.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Charlie Blackmon doubles (8) on a fly ball to right fielder Nick Castellanos. Hunter Goodman scores.",1,8,4,78,"bottom",9,"2024-05-26T04:04:24.731Z","2024-05-26T04:06:51.873Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,87.3,5,0.92,0.398,6.12,25.6624,-22.5296,0.9885,5.0123,-0.1001,2.5778,3.8999,-136.7774,-3.6295,-1.6638,50.004,5.4378,1.903,6,4.8,24,2561,204,NA,NA,NA,NA,NA,NA,FALSE,-22,8.6,-2.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",3,"2024-05-26T04:05:31.145Z","2024-05-26T04:05:34.619Z",TRUE,"pitch","c1ba4143-dc84-4ce5-81ae-1293305deb33",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6547,1.71,NA,73.11,196.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Charlie Blackmon doubles (8) on a fly ball to right fielder Nick Castellanos. Hunter Goodman scores.",1,8,4,78,"bottom",9,"2024-05-26T04:04:24.731Z","2024-05-26T04:06:51.873Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.7,14,0.83,0.4322,6.2466,22.5196,-29.4494,2.9606,1.6724,1.1515,1.5765,5.8184,-126.1036,-3.3666,-1.5588,50.0053,5.2721,4.8298,10.8,7.2,24,2773,74,NA,NA,NA,NA,NA,NA,FALSE,-33.5,2.5,-6.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",2,"2024-05-26T04:05:07.264Z","2024-05-26T04:05:10.614Z",TRUE,"pitch","006400aa-e714-46a3-bd5f-d3efcf9c6071",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.57,1.71,NA,76.05,191.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Charlie Blackmon doubles (8) on a fly ball to right fielder Nick Castellanos. Hunter Goodman scores.",1,8,4,78,"bottom",9,"2024-05-26T04:04:24.731Z","2024-05-26T04:06:51.873Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,87.2,14,0.9,0.4014,6.431,21.9493,-24.5759,0.2525,4.007,1.0743,1.7649,7.0967,-135.06,-4.9155,-1.591,50.005,5.2786,0.4791,3.6,4.8,24,2635,204,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6.7,-1.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",0,"2024-05-26T04:04:46.179Z","2024-05-26T04:04:51.707Z",TRUE,"pitch","461faa76-71dc-4630-a1a8-98e650e4904e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5983,1.6344,NA,52.94,193.48,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"78","atBat","Double","double","Charlie Blackmon doubles (8) on a fly ball to right fielder Nick Castellanos. Hunter Goodman scores.",1,8,4,78,"bottom",9,"2024-05-26T04:04:24.731Z","2024-05-26T04:06:51.873Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,88.7,14,0.92,0.3953,6.4404,21.9521,-22.6704,-0.4116,4.8556,1.6806,1.6778,8.6633,-137.0365,-5.8854,-1.4299,50.005,5.3395,-0.8075,1.2,4.8,24,2669,214,NA,NA,NA,NA,NA,NA,FALSE,-22.1,8,-0.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",1,"2024-05-26T04:04:58.595Z","2024-05-26T04:05:07.264Z",FALSE,"action",NA,NA,"Hunter Goodman advances to 2nd on defensive indifference.","Defensive Indiff",8,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,696100,"/api/v1/people/696100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"461faa76-71dc-4630-a1a8-98e650e4904e","defensive_indiff",NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Charlie Blackmon doubles (8) on a fly ball to right fielder Nick Castellanos. Hunter Goodman scores.",1,8,4,78,"bottom",9,"2024-05-26T04:04:24.731Z","2024-05-26T04:06:51.873Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746556,"2024-05-26",4,"2024-05-26T04:04:06.743Z","2024-05-26T04:04:18.644Z",TRUE,"pitch","acd62de6-e289-4214-a2a3-92bcbbb4661c",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.35,1.54,NA,108.72,204.76,"line_drive","medium","7",102.93,87.64,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Hunter Goodman singles on a line drive to left fielder Brandon Marsh.",0,8,3,77,"bottom",9,"2024-05-26T04:02:42.059Z","2024-05-26T04:04:18.644Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,79,14,2,0.4428,5.8575,20.5615,-31.0127,8.047,0.7475,0.2172,1.2601,2.4834,-122.9309,-3.6192,-1.8475,50.0046,5.338,12.5213,21.6,8.4,24,2943,69,76.5,26,273,NA,NA,NA,FALSE,-37,0.8,-15.1,NA,NA,NA,NA,NA,FALSE,FALSE,696100,"Hunter Goodman","/api/v1/people/696100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
