"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746086,"2024-04-02",6,"2024-04-03T00:58:54.221Z","2024-04-03T00:59:00.581Z",TRUE,"pitch","cbfe77a0-b4dd-4d2f-ac38-de7855bbd595",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.53,1.67,NA,96.2,216.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-03T00:57:18.364Z","2024-04-03T00:59:00.581Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,78,14,2,0.4462,6.9768,25.3717,-32.1502,5.4465,0.0136,0.5457,0.834,4.448,-122.9661,-5.9843,-1.9969,50.0006,6.041,8.3034,15.6,9.6,24,2416,65,NA,NA,NA,NA,NA,NA,TRUE,-39.6,-1.2,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746086,"2024-04-02",4,"2024-04-03T00:58:17.930Z","2024-04-03T00:58:22.321Z",TRUE,"pitch","e0d619ef-3dd0-4b4f-9e9a-d97b983d214f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3207,1.6092,NA,74.44,243.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-03T00:57:18.364Z","2024-04-03T00:59:00.581Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.4,81.2,14,0.93,0.4307,7.5314,23.9608,-24.5262,-4.2238,4.6583,1.1167,-0.182,8.5441,-126.7726,-10.2445,-1.7364,50.0019,5.8426,-6.9313,12,7.2,24,1390,218,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6.5,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746086,"2024-04-02",3,"2024-04-03T00:57:59.381Z","2024-04-03T00:58:02.977Z",TRUE,"pitch","3668692a-5d1d-4069-8964-ccc9b25ef401",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.2411,1.4952,NA,133.44,167.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-03T00:57:18.364Z","2024-04-03T00:59:00.581Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.2,73.7,4,2,0.4696,7.3232,23.0344,-32.236,8.2405,-0.0476,-0.4313,2.6314,2.25,-116.861,-1.0019,-2.4781,50.0004,6.107,11.3397,20.4,9.6,24,2327,62,NA,NA,NA,NA,NA,NA,FALSE,-42.6,0,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746086,"2024-04-02",2,"2024-04-03T00:57:38.266Z","2024-04-03T00:57:41.767Z",TRUE,"pitch","759df5d3-c31b-49dd-9216-73dee58c141b",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,1,2,NA,NA,3.53,1.67,NA,92.61,220.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-03T00:57:18.364Z","2024-04-03T00:59:00.581Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.2,14,2,0.4661,7.1415,26.1191,-28.0125,5.593,2.9849,0.6399,0.6763,4.9702,-118.2721,-6.0582,-2.2284,50.0015,5.8952,7.7873,16.8,8.4,24,2429,64,NA,NA,NA,NA,NA,NA,FALSE,-38,4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746086,"2024-04-02",1,"2024-04-03T00:57:20.635Z","2024-04-03T00:57:26.560Z",TRUE,"pitch","5027ae10-0261-4d9c-bb55-7687efd9c6e0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2832,1.6744,NA,155.95,145.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-03T00:57:18.364Z","2024-04-03T00:59:00.581Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.3,11,2,0.3885,7.0669,34.1243,-16.0647,-7.8632,8.0148,-1.0217,3.4495,5.7869,-141.3238,-4.584,-2.081,50.0009,6.1341,-15.8024,39.6,4.8,24,2300,206,NA,NA,NA,NA,NA,NA,FALSE,-15.5,13.7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746086,"2024-04-02",0,"2024-04-03T00:56:53.556Z","2024-04-03T00:57:20.635Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jesús Sánchez replaces Avisaíl García.","Offensive Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,660821,"/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","67","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-03T00:57:18.364Z","2024-04-03T00:59:00.581Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,541645,"/api/v1/people/541645",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746086,"2024-04-02",5,"2024-04-03T00:58:34.152Z","2024-04-03T00:58:54.221Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Luis García. Jazz Chisholm Jr. to 3rd.","Wild Pitch",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,665862,"/api/v1/people/665862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e0d619ef-3dd0-4b4f-9e9a-d97b983d214f","wild_pitch",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jesús Sánchez strikes out swinging.",0,3,1,67,"bottom",9,"2024-04-03T00:57:18.364Z","2024-04-03T00:59:00.581Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746086,"2024-04-02",5,"2024-04-03T00:56:12.344Z","2024-04-03T00:56:25.344Z",TRUE,"pitch","927f6568-2b27-499e-9db5-f9110b0a9a06",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.38,1.48,NA,79.52,175.52,"ground_ball","medium","3",150.12,178.72,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Tim Anderson grounds out to first baseman Nolan Schanuel. Jazz Chisholm Jr. to 2nd.",0,3,1,66,"bottom",9,"2024-04-03T00:54:24.470Z","2024-04-03T00:56:25.344Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.9,14,2,0.3878,6.8711,32.9457,-21.0429,-8.618,5.5169,0.9834,2.3429,10.5211,-141.36,-6.7193,-1.6714,50.0065,6.1068,-17.4029,33.6,6,24,2138,204,87.6,-8,15,NA,NA,NA,TRUE,-20.4,8.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,665862,"Jazz Chisholm Jr.","/api/v1/people/665862",NA,NA,NA
746086,"2024-04-02",4,"2024-04-03T00:55:50.298Z","2024-04-03T00:55:57.347Z",TRUE,"pitch","ccfd19e0-8795-4f56-95ef-047b4480406d",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.2915,1.4433,NA,49.41,266.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Tim Anderson grounds out to first baseman Nolan Schanuel. Jazz Chisholm Jr. to 2nd.",0,3,1,66,"bottom",9,"2024-04-03T00:54:24.470Z","2024-04-03T00:56:25.344Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.7,14,2,0.455,7.4111,27.2882,-33.4218,2.6599,-0.8477,1.7732,-1.0205,7.8395,-121.1495,-9.4645,-1.8722,50.006,5.926,3.8899,8.4,9.6,24,2326,51,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-4,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746086,"2024-04-02",3,"2024-04-03T00:55:27.775Z","2024-04-03T00:55:32.119Z",TRUE,"pitch","24f80bdb-1081-4412-973f-25e2c4426942",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.38,1.48,NA,156.22,176.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Tim Anderson grounds out to first baseman Nolan Schanuel. Jazz Chisholm Jr. to 2nd.",0,3,1,66,"bottom",9,"2024-04-03T00:54:24.470Z","2024-04-03T00:56:25.344Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.4,13,2,0.3921,7.0326,36.0533,-19.8656,-9.0629,6.2488,-1.0289,2.322,5.8342,-140.4624,-6.6739,-1.9709,50.0035,6.0506,-17.8515,37.2,6,24,2174,204,NA,NA,NA,NA,NA,NA,FALSE,-19.8,9.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
