"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717176,"2023-08-01",0,"2023-08-02T01:50:17.753Z","2023-08-02T01:50:25.262Z",TRUE,"pitch","62f63fdf-b111-43bf-bad9-1f98a3719485",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.3,1.53,NA,118.34,183.38,"ground_ball","medium","4",166.72,157.88,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Groundout","field_out","Matt Thaiss grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,1,5,66,"top",9,"2023-08-02T01:50:05.580Z","2023-08-02T01:50:25.262Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.6,8,0.92,0.3944,6.0497,29.2486,-19.8109,-9.3194,6.3244,-0.0353,2.052,7.346,-138.5454,-5.3489,-1.5025,50.0054,5.3205,-18.2266,38.4,6,24,2288,216,74.5,7,77,NA,NA,NA,TRUE,-19.4,10.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717176,"2023-08-01",1,"2023-08-02T01:49:42.709Z","2023-08-02T01:49:50.868Z",TRUE,"pitch","6eeaae70-f81d-41d1-9a67-bbc2c0311bb3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.15,1.43,NA,162.13,156.47,"popup","medium","5",85.57,179.87,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Randal Grichuk pops out to third baseman Austin Riley in foul territory.",0,1,5,65,"top",9,"2023-08-02T01:49:18.497Z","2023-08-02T01:49:50.868Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.6,83.4,11,0.89,0.4141,6.2441,26.6576,-27.2854,-8.647,2.7542,-1.1841,3.0485,4.2758,-131.9884,-0.832,-1.6969,50.0022,5.3673,-15.3388,27.6,7.2,24,1993,245,61.1,68,113,NA,NA,NA,TRUE,-28.1,5,14.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717176,"2023-08-01",0,"2023-08-02T01:49:28.294Z","2023-08-02T01:49:33.013Z",TRUE,"pitch","442c9786-55a6-4435-b789-66bb208f98c1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1701,1.4775,NA,137.88,175.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Pop Out","field_out","Randal Grichuk pops out to third baseman Austin Riley in foul territory.",0,1,5,65,"top",9,"2023-08-02T01:49:18.497Z","2023-08-02T01:49:50.868Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.3,4,0.91,0.3915,6.1526,29.1113,-21.1695,-9.3808,5.5437,-0.5478,2.3294,6.2479,-139.4921,-4.6703,-1.589,50.0066,5.4069,-18.6333,38.4,6,24,2352,219,NA,NA,NA,NA,NA,NA,FALSE,-20.3,9.4,15.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717176,"2023-08-01",3,"2023-08-02T01:49:00.191Z","2023-08-02T01:49:06.907Z",TRUE,"pitch","b73cbbab-43cc-4e65-ac6a-4b54aecde334",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.3,1.57,NA,133.05,183.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging.",0,1,5,64,"top",9,"2023-08-02T01:48:13.871Z","2023-08-02T01:49:06.907Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.7,7,0.92,0.4176,5.9998,27.3862,-24.9835,-7.8973,4.1277,-0.421,2.0319,6.0941,-131.096,-3.3586,-1.7483,50.0051,5.192,-13.7653,26.4,7.2,24,1818,249,NA,NA,NA,NA,NA,NA,TRUE,-26.8,7,13,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717176,"2023-08-01",2,"2023-08-02T01:48:28.346Z","2023-08-02T01:48:34.335Z",TRUE,"pitch","65e6a232-bbd9-4491-9811-7d973fc5c467",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.3,1.57,NA,129.18,192.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging.",0,1,5,64,"top",9,"2023-08-02T01:48:13.871Z","2023-08-02T01:49:06.907Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.2,7,0.89,0.4148,5.9945,28.4722,-24.3925,-9.222,4.4093,-0.3196,1.7172,6.6613,-132.099,-4.4806,-1.6774,50.0046,5.2315,-16.2795,30,7.2,24,1948,244,NA,NA,NA,NA,NA,NA,FALSE,-26,7.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717176,"2023-08-01",1,"2023-08-02T01:48:16.114Z","2023-08-02T01:48:20.846Z",TRUE,"pitch","55935346-12c6-4925-bc2e-bea06c3b2382",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3781,1.5455,NA,122.1,203.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging.",0,1,5,64,"top",9,"2023-08-02T01:48:13.871Z","2023-08-02T01:49:06.907Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.9,13,0.9,0.4181,6.0963,26.4294,-30.4029,-10.0638,1.014,-0.1338,1.2933,7.6128,-130.7809,-4.4275,-1.7685,50.0002,5.2769,-17.5082,27.6,8.4,24,2074,247,NA,NA,NA,NA,NA,NA,FALSE,-32.6,1.1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717176,"2023-08-01",0,"2023-08-02T01:47:15.101Z","2023-08-02T01:48:16.114Z",FALSE,"action",NA,NA,"Pitching Change: Raisel Iglesias replaces A. J. Minter.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,628452,"/api/v1/people/628452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Strikeout","strikeout","Mickey Moniak strikes out swinging.",0,1,5,64,"top",9,"2023-08-02T01:48:13.871Z","2023-08-02T01:49:06.907Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717176,"2023-08-01",2,"2023-08-02T01:45:16.546Z","2023-08-02T01:45:24.538Z",TRUE,"pitch","1073f275-f183-4080-aa6e-190a503802fd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.34,1.62,NA,153.54,160.02,"ground_ball","medium","5",100.73,161.71,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Grounded Into DP","grounded_into_double_play","Sean Murphy grounds into a double play, third baseman Mike Moustakas to second baseman Luis Rengifo to first baseman C. J. Cron. Austin Riley out at 2nd. Sean Murphy out at 1st.",0,1,5,63,"bottom",8,"2023-08-02T01:44:42.635Z","2023-08-02T01:45:24.538Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",682989,"Victor Mederos","/api/v1/people/682989","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.6,11,2,0.3906,6.3866,28.2423,-22.1627,-8.7818,5.0161,-0.9585,2.917,5.724,-139.6306,-3.6759,-1.8827,50.0024,5.6897,-17.5284,36,6,24,2254,230,62.8,6,66,NA,NA,NA,TRUE,-20.9,8.6,14.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717176,"2023-08-01",1,"2023-08-02T01:45:00.915Z","2023-08-02T01:45:05.576Z",TRUE,"pitch","5d443be0-5d57-4abc-971b-d32762c0ed0d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2922,1.5228,NA,133.33,211.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Grounded Into DP","grounded_into_double_play","Sean Murphy grounds into a double play, third baseman Mike Moustakas to second baseman Luis Rengifo to first baseman C. J. Cron. Austin Riley out at 2nd. Sean Murphy out at 1st.",0,1,5,63,"bottom",8,"2023-08-02T01:44:42.635Z","2023-08-02T01:45:24.538Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",682989,"Victor Mederos","/api/v1/people/682989","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.8,13,2,0.3865,6.4641,29.7196,-21.6154,-10.5886,5.1816,-0.4283,1.0126,8.0329,-141.2752,-8.6502,-1.9212,50.0025,5.4836,-21.5784,40.8,6,24,2332,224,NA,NA,NA,NA,NA,NA,FALSE,-21,7.9,17.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717176,"2023-08-01",0,"2023-08-02T01:44:45.106Z","2023-08-02T01:44:51.122Z",TRUE,"pitch","14d055f8-241c-4023-befd-7228a2f159be",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2255,1.6186,NA,125.76,170.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Grounded Into DP","grounded_into_double_play","Sean Murphy grounds into a double play, third baseman Mike Moustakas to second baseman Luis Rengifo to first baseman C. J. Cron. Austin Riley out at 2nd. Sean Murphy out at 1st.",0,1,5,63,"bottom",8,"2023-08-02T01:44:42.635Z","2023-08-02T01:45:24.538Z",TRUE,FALSE,FALSE,TRUE,24,1,1,3,669221,"Sean Murphy","/api/v1/people/669221","R","Right",682989,"Victor Mederos","/api/v1/people/682989","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,75.5,5,2,0.4605,6.4573,22.4626,-41.8819,4.7677,-6.7776,-0.2298,2.5224,2.7592,-118.8775,0.9114,-2.0242,50.0007,5.9314,6.8322,9.6,12,24,2480,44,NA,NA,NA,NA,NA,NA,FALSE,-52.7,-11.8,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
