"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718699,"2023-04-05",4,"2023-04-05T19:38:02.566Z","2023-04-05T19:38:08.171Z",TRUE,"pitch","5f76dfab-2db0-40fc-86ad-9fdd458c54a2",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.6038,1.594,NA,108.87,180.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Alec Bohm called out on strikes.",0,2,4,69,"top",9,"2023-04-05T19:36:43.162Z","2023-04-05T19:38:08.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88,8,0.91,0.3898,6.2993,37.5794,-26.624,-11.425,2.786,0.2133,2.1691,6.0857,-141.4815,-6.8904,-0.5018,50.0019,6.386,-22.7527,37.2,7.2,24,2184,224,NA,NA,NA,NA,NA,NA,TRUE,-25.8,3.6,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718699,"2023-04-05",3,"2023-04-05T19:37:45.161Z","2023-04-05T19:37:49.179Z",TRUE,"pitch","4f2e9c6e-8459-4c48-a904-895c03355473",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.683,1.6203,NA,59.08,199.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Alec Bohm called out on strikes.",0,2,4,69,"top",9,"2023-04-05T19:36:43.162Z","2023-04-05T19:38:08.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.9,77.8,14,0.9,0.4453,5.9922,27.2834,-33.925,7.6235,-1.1422,1.5196,1.4708,2.989,-123.5457,-4.9252,-0.7006,50.0055,6.3793,11.6492,19.2,9.6,24,2750,41,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-3.1,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718699,"2023-04-05",2,"2023-04-05T19:37:28.928Z","2023-04-05T19:37:36.027Z",TRUE,"pitch","e4a22fa4-cda3-4105-803d-64f941561a08",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.6302,1.594,NA,118.63,155.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Alec Bohm called out on strikes.",0,2,4,69,"top",9,"2023-04-05T19:36:43.162Z","2023-04-05T19:38:08.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,76.5,2,0.9,0.4508,5.9575,25.4848,-32.1282,7.2174,0.0291,-0.0428,3.102,-0.1014,-121.8163,-1.4467,-0.937,50.0014,6.4989,10.7702,18,9.6,24,2620,37,NA,NA,NA,NA,NA,NA,FALSE,-39.2,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718699,"2023-04-05",1,"2023-04-05T19:37:14.320Z","2023-04-05T19:37:18.384Z",TRUE,"pitch","2d809942-7d33-4d22-a0cd-f0376d95a968",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.683,1.673,NA,113.48,173.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Alec Bohm called out on strikes.",0,2,4,69,"top",9,"2023-04-05T19:36:43.162Z","2023-04-05T19:38:08.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.9,5,0.92,0.3963,6.1366,33.6798,-28.1655,-11.3354,2.0778,0.0923,2.4096,5.9554,-138.7083,-5.7154,-0.6204,50.0052,6.3974,-21.8886,34.8,7.2,24,2149,222,NA,NA,NA,NA,NA,NA,FALSE,-27.7,2.6,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718699,"2023-04-05",0,"2023-04-05T19:36:53.540Z","2023-04-05T19:36:56.850Z",TRUE,"pitch","22709833-904b-443b-9342-a7f6e67a648c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6566,1.6993,NA,7.63,186.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Alec Bohm called out on strikes.",0,2,4,69,"top",9,"2023-04-05T19:36:43.162Z","2023-04-05T19:38:08.171Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,664761,"Alec Bohm","/api/v1/people/664761","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.1,14,0.89,0.4315,6.0849,29.2344,-33.2742,0.1178,-0.6721,2.8693,1.9457,8.3157,-127.5259,-4.7455,-0.4662,50.0056,6.4924,0.1915,3.6,8.4,24,2493,52,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-2.2,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718699,"2023-04-05",4,"2023-04-05T19:36:25.217Z","2023-04-05T19:36:30.202Z",TRUE,"pitch","63315f0a-317c-42f2-9ca4-c69ea4a86800",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.23,1.5,NA,88.19,187.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,2,4,68,"top",9,"2023-04-05T19:35:04.021Z","2023-04-05T19:36:30.202Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,86.8,9,0.91,0.3949,6.126,37.4919,-26.0489,-11.3453,3.1544,0.7558,1.8928,7.6211,-139.8145,-7.3926,-0.5601,50.0013,6.3331,-22.0033,36,7.2,24,2195,222,NA,NA,NA,NA,NA,NA,TRUE,-26,4.1,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718699,"2023-04-05",3,"2023-04-05T19:36:04.347Z","2023-04-05T19:36:09.682Z",TRUE,"pitch","b82f41bf-a61d-470a-9a0c-11bac107d65c",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.23,1.5,NA,92.69,149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,2,4,68,"top",9,"2023-04-05T19:35:04.021Z","2023-04-05T19:36:30.202Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,86.7,3,0.8,0.3935,5.8874,37.3841,-22.377,-7.7883,5.0153,0.6377,3.3067,6.3394,-140.2191,-4.4071,-0.6624,50.0012,6.3954,-15.2094,30,6,24,2174,225,NA,NA,NA,NA,NA,NA,FALSE,-21.7,8.2,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718699,"2023-04-05",2,"2023-04-05T19:35:47.022Z","2023-04-05T19:35:52.436Z",TRUE,"pitch","bba3972d-64d1-4b5f-b63f-8a2a3e880ac8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.3398,1.594,NA,117.8,173.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,2,4,68,"top",9,"2023-04-05T19:35:04.021Z","2023-04-05T19:36:30.202Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,86,5,0.92,0.3968,6.0329,39.4973,-28.2095,-12.6431,2.0644,-0.0209,2.4282,6.3616,-139.5382,-5.5086,-0.7227,50.0006,6.3539,-24.2379,37.2,8.4,24,2226,229,NA,NA,NA,NA,NA,NA,FALSE,-28,2.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718699,"2023-04-05",1,"2023-04-05T19:35:28.778Z","2023-04-05T19:35:34.912Z",TRUE,"pitch","bdf593d1-d2af-44f8-85fa-3a0e867c899f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3398,1.594,NA,99.39,221.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,2,4,68,"top",9,"2023-04-05T19:35:04.021Z","2023-04-05T19:36:30.202Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.1,14,0.92,0.3954,6.1462,36.345,-25.4911,-11.7217,3.4528,0.462,0.6561,7.1428,-139.4433,-10.4684,-0.6328,50.0046,6.1925,-22.6919,37.2,7.2,24,2341,227,NA,NA,NA,NA,NA,NA,FALSE,-26.3,3.8,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718699,"2023-04-05",0,"2023-04-05T19:35:10.255Z","2023-04-05T19:35:17.671Z",TRUE,"pitch","9b722ec1-6cc8-4a85-8d34-4e386bbdeb9c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3135,1.6203,NA,32.63,173.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,2,4,68,"top",9,"2023-04-05T19:35:04.021Z","2023-04-05T19:36:30.202Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,79.1,14,0.87,0.4336,6.0494,32.5322,-35.0299,1.3286,-1.7814,2.2134,2.4052,6.2333,-127.5912,-3.3042,-0.4599,50.0016,6.5522,2.1322,6,9.6,24,2509,40,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-3.8,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
