"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716574,"2023-09-15",0,"2023-09-16T01:20:10.974Z","2023-09-16T01:20:39.693Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Omar Narvaez grounds out, shortstop Noelvi Marte to first baseman Spencer Steer.",0,5,3,57,"bottom",7,"2023-09-16T01:20:37.474Z","2023-09-16T01:20:47.814Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,553882,"Omar Narváez","/api/v1/people/553882","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",5,"2023-09-16T01:19:23.902Z","2023-09-16T01:19:31.423Z",TRUE,"pitch","ef5d2b9c-4c39-4adb-92ea-48f4d5e3c1d9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.58,1.67,NA,120.39,167.5,"ground_ball","medium","6",117.76,160.56,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Mark Vientos grounds into a double play, shortstop Noelvi Marte to second baseman Jonathan India to first baseman Spencer Steer. Ronny Mauricio to 3rd. Rafael Ortega out at 2nd. Mark Vientos out at 1st.",0,5,3,56,"bottom",7,"2023-09-16T01:18:17.215Z","2023-09-16T01:19:31.423Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,668901,"Mark Vientos","/api/v1/people/668901","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,82.5,5,0.91,0.4145,6.6462,33.0267,-25.0345,1.1407,4.0515,-0.0889,2.6401,3.0962,-133.0081,-2.9014,-1.4242,50.0019,5.5942,2.0083,6,6,24,2402,179,109.2,2,67,NA,NA,NA,TRUE,-26.4,6.8,-2.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,677595,"Ronny Mauricio","/api/v1/people/677595"
716574,"2023-09-15",4,"2023-09-16T01:19:04.006Z","2023-09-16T01:19:09.559Z",TRUE,"pitch","95c8836e-bafb-4aec-bd2c-443114bd08f9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.5788,1.6908,NA,115.5,159.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Mark Vientos grounds into a double play, shortstop Noelvi Marte to second baseman Jonathan India to first baseman Spencer Steer. Ronny Mauricio to 3rd. Rafael Ortega out at 2nd. Mark Vientos out at 1st.",0,5,3,56,"bottom",7,"2023-09-16T01:18:17.215Z","2023-09-16T01:19:31.423Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,668901,"Mark Vientos","/api/v1/people/668901","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,84.8,5,0.9,0.4028,6.9891,34.0516,-11.8643,-2.1012,10.8785,0.0393,2.9347,4.092,-136.7222,-5.3084,-1.2132,50.0022,5.7367,-3.923,12,2.4,24,2209,203,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.6,2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",3,"2023-09-16T01:18:37.762Z","2023-09-16T01:18:43.500Z",TRUE,"pitch","fc77c654-b4fa-4d23-b23f-f91f3e65118a",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,0,NA,NA,3.5788,1.7194,NA,91.63,230.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Mark Vientos grounds into a double play, shortstop Noelvi Marte to second baseman Jonathan India to first baseman Spencer Steer. Ronny Mauricio to 3rd. Rafael Ortega out at 2nd. Mark Vientos out at 1st.",0,5,3,56,"bottom",7,"2023-09-16T01:18:17.215Z","2023-09-16T01:19:31.423Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,668901,"Mark Vientos","/api/v1/people/668901","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,76.8,14,0.9,0.4509,6.8093,26.9623,-28.7117,9.947,2.3228,0.6656,0.2973,1.7479,-122.0825,-6.4309,-1.353,50.0033,5.4789,14.8172,26.4,9.6,24,2561,68,NA,NA,NA,NA,NA,NA,FALSE,-36.5,2.8,-18.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",2,"2023-09-16T01:18:19.590Z","2023-09-16T01:18:24.964Z",TRUE,"pitch","c7ea2c0b-551a-4ada-a2a6-2d0020fc431f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5788,1.7481,NA,126.58,170.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Mark Vientos grounds into a double play, shortstop Noelvi Marte to second baseman Jonathan India to first baseman Spencer Steer. Ronny Mauricio to 3rd. Rafael Ortega out at 2nd. Mark Vientos out at 1st.",0,5,3,56,"bottom",7,"2023-09-16T01:18:17.215Z","2023-09-16T01:19:31.423Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,668901,"Mark Vientos","/api/v1/people/668901","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,81.9,5,0.9,0.4212,6.7231,27.5519,-25.1089,1.044,4.1285,-0.2513,2.5254,2.6365,-130.0816,-2.9979,-1.4141,50.0039,5.5985,1.7873,4.8,6,24,2353,178,NA,NA,NA,NA,NA,NA,FALSE,-27.2,7.1,-2.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",0,"2023-09-16T01:15:16.873Z","2023-09-16T01:16:07.021Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Mark Vientos grounds into a double play, shortstop Noelvi Marte to second baseman Jonathan India to first baseman Spencer Steer. Ronny Mauricio to 3rd. Rafael Ortega out at 2nd. Mark Vientos out at 1st.",0,5,3,56,"bottom",7,"2023-09-16T01:18:17.215Z","2023-09-16T01:19:31.423Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,668901,"Mark Vientos","/api/v1/people/668901","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",1,"2023-09-16T01:16:07.021Z","2023-09-16T01:18:19.590Z",FALSE,"action",NA,NA,"Pitching Change: Ian Gibaut replaces Lucas Sims.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664139,"/api/v1/people/664139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Grounded Into DP","grounded_into_double_play","Mark Vientos grounds into a double play, shortstop Noelvi Marte to second baseman Jonathan India to first baseman Spencer Steer. Ronny Mauricio to 3rd. Rafael Ortega out at 2nd. Mark Vientos out at 1st.",0,5,3,56,"bottom",7,"2023-09-16T01:18:17.215Z","2023-09-16T01:19:31.423Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,668901,"Mark Vientos","/api/v1/people/668901","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",8,"2023-09-16T01:14:55.621Z","2023-09-16T01:15:01.126Z",TRUE,"pitch","2beff10e-7575-47b5-b901-7784f1699362",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.3688,1.5188,NA,149.94,161.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Rafael Ortega walks.",0,5,3,55,"bottom",7,"2023-09-16T01:12:57.701Z","2023-09-16T01:15:01.126Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,11,0.9,0.4008,5.8707,31.1223,-13.8398,-5.7159,9.7024,-0.8642,2.88,4.7797,-136.8209,-4.1636,-1.894,50.0027,5.3746,-10.801,33.6,3.6,24,2645,210,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.8,9.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542364,"Rafael Ortega","/api/v1/people/542364",677595,"Ronny Mauricio","/api/v1/people/677595",NA,NA,NA
716574,"2023-09-15",5,"2023-09-16T01:14:09.268Z","2023-09-16T01:14:14.399Z",TRUE,"pitch","514d1b80-472a-46ff-8018-1ff3b7f9b625",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.3688,1.5475,NA,133.06,202.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Rafael Ortega walks.",0,5,3,55,"bottom",7,"2023-09-16T01:12:57.701Z","2023-09-16T01:15:01.126Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,83.6,13,0.9,0.4089,5.7481,33.8574,-10.6441,-6.2491,11.8968,-0.4214,1.3303,5.5564,-134.8055,-8.4393,-1.7143,50.0062,5.286,-11.3123,38.4,3.6,24,2608,212,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.6,9.8,NA,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",4,"2023-09-16T01:13:49.540Z","2023-09-16T01:13:53.257Z",TRUE,"pitch","6cce76b2-fa70-4201-8158-5a4447cdbbf9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3847,1.6908,NA,165.8,133.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Rafael Ortega walks.",0,5,3,55,"bottom",7,"2023-09-16T01:12:57.701Z","2023-09-16T01:15:01.126Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.1,11,0.9,0.4065,5.8103,32.0194,-13.1286,-4.9001,10.3827,-1.2804,3.8911,3.2803,-135.2088,-2.0473,-1.8784,50.003,5.5894,-8.989,31.2,3.6,24,2655,204,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.5,8,NA,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",2,"2023-09-16T01:13:16.707Z","2023-09-16T01:13:21.247Z",TRUE,"pitch","8010237c-4990-4106-ba3e-e0a488089d6f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3688,1.6048,NA,89.12,184.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Rafael Ortega walks.",0,5,3,55,"bottom",7,"2023-09-16T01:12:57.701Z","2023-09-16T01:15:01.126Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.3,9,0.9,0.4039,5.9481,29.512,-12.4597,-5.2755,10.5885,0.7314,2.0168,8.0921,-135.5698,-6.645,-1.6062,50.0056,5.3687,-9.8258,30,3.6,24,2653,206,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.9,7.8,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",1,"2023-09-16T01:13:00.035Z","2023-09-16T01:13:04.406Z",TRUE,"pitch","205a840a-1125-481f-bc4a-63d33489cef0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2986,1.4615,NA,179.41,142.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Rafael Ortega walks.",0,5,3,55,"bottom",7,"2023-09-16T01:12:57.701Z","2023-09-16T01:15:01.126Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,73.2,11,2,0.4683,5.5625,25.359,-28.6409,11.002,2.5574,-1.6372,3.5623,-1.9441,-117.6192,1.4823,-2.2205,50.0011,5.6086,15.1873,27.6,9.6,24,2943,67,NA,NA,NA,NA,NA,NA,FALSE,-37,5.4,-19.3,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",0,"2023-09-16T01:12:43.125Z","2023-09-16T01:12:47.336Z",FALSE,"pickoff","b57f57b5-a6c5-4f03-a2c8-f9a4ef609ab1",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Rafael Ortega walks.",0,5,3,55,"bottom",7,"2023-09-16T01:12:57.701Z","2023-09-16T01:15:01.126Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",3,"2023-09-16T01:13:29.720Z","2023-09-16T01:13:33.474Z",FALSE,"pickoff","7425b6e5-b4e7-4c34-880d-91695690999f",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Rafael Ortega walks.",0,5,3,55,"bottom",7,"2023-09-16T01:12:57.701Z","2023-09-16T01:15:01.126Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",6,"2023-09-16T01:14:24.225Z","2023-09-16T01:14:38.938Z",FALSE,"pickoff","ea135c85-6f2d-4ff8-8224-96466fcbbfff",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Rafael Ortega walks.",0,5,3,55,"bottom",7,"2023-09-16T01:12:57.701Z","2023-09-16T01:15:01.126Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",7,"2023-09-16T01:14:45.510Z","2023-09-16T01:14:55.621Z",FALSE,"action",NA,NA,"With Rafael Ortega batting, Ronny Mauricio advances to 2nd on a disengagement violation.","Disengagement Violation",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,0,608371,"/api/v1/people/608371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ea135c85-6f2d-4ff8-8224-96466fcbbfff","forced_balk",NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Rafael Ortega walks.",0,5,3,55,"bottom",7,"2023-09-16T01:12:57.701Z","2023-09-16T01:15:01.126Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,"pitcher_disengagement","Pitcher Disengagement Violation",608371,"Lucas Sims",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716574,"2023-09-15",4,"2023-09-16T01:12:12.611Z","2023-09-16T01:12:17.004Z",TRUE,"pitch","ceda928a-f2f6-45e6-9212-01c8236e7917",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.6717,1.6621,NA,74.04,135.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Ronny Mauricio walks.",0,5,3,54,"bottom",7,"2023-09-16T01:11:04.244Z","2023-09-16T01:12:17.004Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,677595,"Ronny Mauricio","/api/v1/people/677595","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.4,12,0.89,0.4061,5.9018,31.1081,-13.3493,-4.057,10.2312,1.127,3.8332,8.4311,-135.1877,-2.1479,-1.5134,50.0023,5.5817,-7.4652,21.6,3.6,24,2586,201,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.2,5.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677595,"Ronny Mauricio","/api/v1/people/677595",NA,NA,NA,NA,NA,NA
