"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716477,"2023-09-23",1,"2023-09-23T02:47:28.004Z","2023-09-23T02:47:35.883Z",TRUE,"pitch","1663dd3a-c301-4fed-9bcf-b1bcfb2d8a51",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.25,1.48,NA,148.15,186,"ground_ball","medium","5",110.64,177.37,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Ty France grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,8,77,"top",9,"2023-09-23T02:47:25.718Z","2023-09-23T02:47:35.883Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,664034,"Ty France","/api/v1/people/664034","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.6,7,0.9,0.384,7.3524,33.8202,-9.2202,2.132,11.1482,-0.8172,1.9547,-4.2314,-142.7941,-9.1713,0.4088,50.0014,5.7938,4.3896,16.8,2.4,24,2321,157,70.8,8,103,NA,NA,NA,TRUE,-10.1,18.5,-3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716477,"2023-09-23",0,"2023-09-23T02:45:55.918Z","2023-09-23T02:47:28.004Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Ty France grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,8,77,"top",9,"2023-09-23T02:47:25.718Z","2023-09-23T02:47:35.883Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,664034,"Ty France","/api/v1/people/664034","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716477,"2023-09-23",4,"2023-09-23T02:45:46.622Z","2023-09-23T02:45:51.309Z",TRUE,"pitch","b9b77e95-df0b-4279-b4bc-f2b5266a77d0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.5688,1.7522,NA,136.38,205.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jarred Kelenic walks. Eugenio Suarez to 2nd.",0,5,8,76,"top",9,"2023-09-23T02:43:44.747Z","2023-09-23T02:45:51.309Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.6,13,0.9,0.3806,7.2539,33.4478,-9.3138,2.0079,10.8993,-0.5084,1.2347,-3.5834,-143.9177,-11.0885,0.4921,50.0035,5.7148,4.2118,15.6,2.4,24,2254,155,NA,NA,NA,NA,NA,NA,FALSE,-10.3,17.6,-2.9,NA,NA,NA,NA,NA,FALSE,TRUE,553993,"Eugenio Suárez","/api/v1/people/553993",672284,"Jarred Kelenic","/api/v1/people/672284",663728,"Cal Raleigh","/api/v1/people/663728"
716477,"2023-09-23",3,"2023-09-23T02:45:24.322Z","2023-09-23T02:45:27.820Z",TRUE,"pitch","6854cc43-fe7d-4bf2-a148-1fa4c4904a41",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5688,1.6456,NA,124.06,210.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jarred Kelenic walks. Eugenio Suarez to 2nd.",0,5,8,76,"top",9,"2023-09-23T02:43:44.747Z","2023-09-23T02:45:51.309Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.5,13,0.9,0.4305,7.2554,26.366,-25.2115,-4.6621,4.2438,-0.1853,1.0615,-0.0516,-127.2874,-7.2538,0.4408,50.0015,5.9472,-7.6412,15.6,7.2,24,2312,280,NA,NA,NA,NA,NA,NA,FALSE,-29.5,6.2,8.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716477,"2023-09-23",2,"2023-09-23T02:45:02.205Z","2023-09-23T02:45:05.205Z",TRUE,"pitch","c58f6f21-fc73-4cbe-bca9-7163b84e7cc8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.57,1.7,NA,138,204.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jarred Kelenic walks. Eugenio Suarez to 2nd.",0,5,8,76,"top",9,"2023-09-23T02:43:44.747Z","2023-09-23T02:45:51.309Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.2,13,0.9,0.4318,7.3617,26.7146,-25.6426,-5.0508,4.0141,-0.551,1.2652,-0.7051,-126.9838,-6.7228,0.3866,50.0055,5.9954,-8.2254,16.8,7.2,24,2314,282,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.9,9.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716477,"2023-09-23",1,"2023-09-23T02:44:38.333Z","2023-09-23T02:44:41.548Z",TRUE,"pitch","4fc4e355-d3c4-4e3c-a097-f52ae8a448ac",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5955,1.6989,NA,128.29,115.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jarred Kelenic walks. Eugenio Suarez to 2nd.",0,5,8,76,"top",9,"2023-09-23T02:43:44.747Z","2023-09-23T02:45:51.309Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.5,11,0.86,0.3881,7.0863,32.0945,-12.9353,1.6396,9.5375,-0.2962,4.5747,-2.537,-141.1371,-1.6915,0.4013,50.0067,6.0148,3.3089,12,2.4,24,2326,155,NA,NA,NA,NA,NA,NA,FALSE,-12,17.2,-2.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716477,"2023-09-23",0,"2023-09-23T02:44:14.077Z","2023-09-23T02:44:18.162Z",TRUE,"pitch","c3c76f42-7905-4999-926a-a986238b2f10",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6223,1.7255,NA,130.37,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Jarred Kelenic walks. Eugenio Suarez to 2nd.",0,5,8,76,"top",9,"2023-09-23T02:43:44.747Z","2023-09-23T02:45:51.309Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.1,13,0.9,0.4274,7.2768,26.471,-26.3874,-5.2397,3.4798,-0.3508,1.5473,-0.1649,-128.1647,-6.1173,0.3952,50.006,6.026,-8.7182,18,7.2,24,2276,289,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.2,9.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716477,"2023-09-23",0,"2023-09-23T02:43:27.864Z","2023-09-23T02:43:38.868Z",TRUE,"pitch","2e5dcc87-2791-4a27-b8bd-048812a96ae5",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.44,1.58,NA,72.22,169.18,"ground_ball","medium","9",153.46,135.62,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Eugenio Suarez singles on a ground ball to right fielder Adolis Garcia. J.P. Crawford scores. Cal Raleigh to 3rd.",1,5,8,75,"top",9,"2023-09-23T02:43:01.048Z","2023-09-23T02:43:38.868Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.4,91.7,12,0.9,0.3753,7.0784,35.0492,-12.1697,6.841,9.2778,1.1749,2.5776,-0.3977,-146.0495,-7.4722,0.4246,50.0006,5.9045,14.7461,46.8,3.6,24,2263,161,70.9,11,107,NA,NA,NA,FALSE,-11.8,15.5,-12.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,553993,"Eugenio Suárez","/api/v1/people/553993",663728,"Cal Raleigh","/api/v1/people/663728"
716477,"2023-09-23",4,"2023-09-23T02:42:55.897Z","2023-09-23T02:42:59.840Z",TRUE,"pitch","7efe2e35-dd3c-4ae1-b5a6-19b0797db249",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.46,1.62,NA,105.6,192.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,4,8,74,"top",9,"2023-09-23T02:41:00.715Z","2023-09-23T02:42:59.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.1,9,0.91,0.4275,7.4175,26.6674,-31.1328,-7.408,0.628,0.299,1.7261,2.2616,-128.1651,-5.0585,0.3672,50.0049,6.159,-12.3164,20.4,8.4,24,2310,302,NA,NA,NA,NA,NA,NA,TRUE,-35,0.2,13,NA,NA,NA,NA,NA,TRUE,TRUE,663728,"Cal Raleigh","/api/v1/people/663728",NA,NA,NA,641487,"J.P. Crawford","/api/v1/people/641487"
716477,"2023-09-23",3,"2023-09-23T02:42:30.748Z","2023-09-23T02:42:34.824Z",TRUE,"pitch","d096046e-4f88-4550-a8a9-1197ac05a8ec",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.46,1.62,NA,128.41,189.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out swinging.",0,4,8,74,"top",9,"2023-09-23T02:41:00.715Z","2023-09-23T02:42:59.840Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",547973,"Aroldis Chapman","/api/v1/people/547973","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.1,91.2,7,0.91,0.3771,7.3313,35.4273,-12.5621,7.0105,9.1868,-0.2993,1.8355,-4.566,-145.4679,-9.4376,0.3832,50.0018,5.8917,14.962,43.2,3.6,24,2393,162,NA,NA,NA,NA,NA,NA,FALSE,-12.6,14.9,-11.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
