"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717885,"2023-06-03",6,"2023-06-04T01:15:26.755Z","2023-06-04T01:15:34.625Z",TRUE,"pitch","72f00886-3911-4a77-9d05-938e776cc7a5",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.41,1.68,NA,131.5,166.99,"fly_ball","medium","8",154.03,97.06,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Jarren Duran flies out to center fielder Jose Siri.",0,4,2,81,"bottom",9,"2023-06-04T01:13:54.068Z","2023-06-04T01:15:34.625Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.1,84,4,0.91,0.4096,6.806,30.2726,-26.7623,-11.6053,2.9952,-0.3804,2.6589,6.0688,-133.9646,-3.5268,-1.1732,50.0065,5.9162,-20.9939,36,7.2,24,2380,236,75.3,31,255,NA,NA,NA,TRUE,-27.6,4.8,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717885,"2023-06-03",5,"2023-06-04T01:14:57.583Z","2023-06-04T01:15:00.583Z",TRUE,"pitch","a6661280-4589-4214-81ed-a35bf5288b24",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.41,1.68,NA,124.41,145.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Jarren Duran flies out to center fielder Jose Siri.",0,4,2,81,"bottom",9,"2023-06-04T01:13:54.068Z","2023-06-04T01:15:34.625Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.3,2,0.9,0.395,6.6457,36.1148,-8.3751,-5.5434,12.2692,-0.1945,3.4594,4.6794,-139.5207,-5.2835,-1.1867,50.0028,5.9502,-10.7526,44.4,2.4,24,2824,213,NA,NA,NA,NA,NA,NA,FALSE,-9.1,21,8.9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717885,"2023-06-03",3,"2023-06-04T01:14:19.196Z","2023-06-04T01:14:22.556Z",TRUE,"pitch","01b78188-ead5-40e7-9cea-076b27fcd5df",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,2,NA,NA,3.41,1.68,NA,158.16,170.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Jarren Duran flies out to center fielder Jose Siri.",0,4,2,81,"bottom",9,"2023-06-04T01:13:54.068Z","2023-06-04T01:15:34.625Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.3,13,0.91,0.4184,6.5004,29.0421,-26.3401,-9.2383,3.3614,-1.0797,2.511,3.6,-131.1752,-3.711,-1.2737,50.0009,5.9191,-16.0167,28.8,7.2,24,2521,230,NA,NA,NA,NA,NA,NA,FALSE,-28.3,5.4,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717885,"2023-06-03",2,"2023-06-04T01:13:56.425Z","2023-06-04T01:13:59.774Z",TRUE,"pitch","9d5bccac-5dc3-4456-aab9-5a7fe26c53c5",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.41,1.68,NA,84.54,193.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Jarren Duran flies out to center fielder Jose Siri.",0,4,2,81,"bottom",9,"2023-06-04T01:13:54.068Z","2023-06-04T01:15:34.625Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,80.9,14,0.9,0.4258,7.4717,29.6466,-30.5944,-9.8741,0.9486,0.8514,1.6635,8.3324,-129.1656,-4.3706,-1.1507,50.0046,5.7594,-16.5037,25.2,8.4,24,2250,245,NA,NA,NA,NA,NA,NA,FALSE,-34.2,0.8,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717885,"2023-06-03",0,"2023-06-04T01:12:31.052Z","2023-06-04T01:13:36.420Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Jarren Duran flies out to center fielder Jose Siri.",0,4,2,81,"bottom",9,"2023-06-04T01:13:54.068Z","2023-06-04T01:15:34.625Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717885,"2023-06-03",1,"2023-06-04T01:13:36.420Z","2023-06-04T01:13:56.425Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Rob Refsnyder replaces Masataka Yoshida.","Offensive Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,608701,"/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","301","81","atBat","Flyout","field_out","Jarren Duran flies out to center fielder Jose Siri.",0,4,2,81,"bottom",9,"2023-06-04T01:13:54.068Z","2023-06-04T01:15:34.625Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,807799,"/api/v1/people/807799",1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717885,"2023-06-03",4,"2023-06-04T01:14:35.213Z","2023-06-04T01:14:40.213Z",FALSE,"stepoff","b83ba0d6-a1a5-4d09-b2cd-df1829e27eb6",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Flyout","field_out","Jarren Duran flies out to center fielder Jose Siri.",0,4,2,81,"bottom",9,"2023-06-04T01:13:54.068Z","2023-06-04T01:15:34.625Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717885,"2023-06-03",6,"2023-06-04T01:12:21.070Z","2023-06-04T01:12:26.004Z",TRUE,"pitch","bbadae30-e1d1-406b-9bbe-b1474e7eae08",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.078,1.2443,NA,147.96,145.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Masataka Yoshida walks.",0,4,2,80,"bottom",9,"2023-06-04T01:09:58.435Z","2023-06-04T01:12:26.004Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,80.7,11,0.9,0.4257,6.6041,28.8491,-28.6765,-6.4325,2.0882,-0.8122,3.4553,3.4756,-129.0696,-0.5168,-1.3461,50.0023,5.8817,-10.7665,19.2,7.2,24,2441,233,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,807799,"Masataka Yoshida","/api/v1/people/807799",646240,"Rafael Devers","/api/v1/people/646240",NA,NA,NA
717885,"2023-06-03",4,"2023-06-04T01:11:56.357Z","2023-06-04T01:12:00.379Z",TRUE,"pitch","5a785e18-96fb-4f67-b960-9992f3d4c2a5",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.17,1.43,NA,138.43,192.56,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Masataka Yoshida walks.",0,4,2,80,"bottom",9,"2023-06-04T01:09:58.435Z","2023-06-04T01:12:26.004Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.2,7,0.91,0.4203,6.68,28.3065,-29.1555,-8.849,1.7576,-0.5621,1.7117,4.8228,-130.4768,-4.7697,-1.288,50.0037,5.7692,-15.2073,25.2,8.4,24,2348,226,NA,NA,NA,NA,NA,NA,FALSE,-31.8,2.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717885,"2023-06-03",3,"2023-06-04T01:11:33.359Z","2023-06-04T01:11:36.620Z",TRUE,"pitch","bf7ac9eb-7972-433a-b7e6-f7028f75165b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,2.9851,1.2443,NA,194.11,171.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Masataka Yoshida walks.",0,4,2,80,"bottom",9,"2023-06-04T01:09:58.435Z","2023-06-04T01:12:26.004Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.6,70.1,11,0.9,0.4897,6.9068,24.5162,-36.182,11.6293,-3.1821,-2.0228,2.4795,-3.4983,-112.7574,1.2816,-1.9428,50.0011,5.6143,14.6587,21.6,12,24,2665,57,NA,NA,NA,NA,NA,NA,FALSE,-51.2,-4.9,-19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
