"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717070,"2023-08-09",6,"2023-08-09T19:47:17.326Z","2023-08-09T19:47:24.243Z",TRUE,"pitch","b79c95b4-66b5-4b70-a15e-6581d5e9bc2d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.63,1.74,NA,127.59,209.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,5,4,72,"bottom",9,"2023-08-09T19:44:51.431Z","2023-08-09T19:47:24.243Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.3,79.6,13,0.72,0.4368,6.4596,26.2306,-36.7857,4.9353,-2.9016,-0.2778,1.0961,4.5036,-125.5575,-4.0884,-2.738,50.0019,5.7499,7.8507,13.2,9.6,24,2942,71,NA,NA,NA,NA,NA,NA,TRUE,-42.8,-6,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717070,"2023-08-09",4,"2023-08-09T19:46:15.690Z","2023-08-09T19:46:19.447Z",TRUE,"pitch","c94a0aaa-ab5f-4df0-b8c5-5560754ad5c0",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.7584,1.8108,NA,61.87,223.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,5,4,72,"bottom",9,"2023-08-09T19:44:51.431Z","2023-08-09T19:47:24.243Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,80,14,0.9,0.4383,6.5067,23.3452,-33.5216,5.5203,-0.8523,1.4463,0.5759,8.3762,-124.617,-5.6016,-2.6662,50.0019,5.5986,8.7433,15.6,9.6,24,3087,67,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-2.5,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717070,"2023-08-09",2,"2023-08-09T19:45:38.268Z","2023-08-09T19:45:43.893Z",TRUE,"pitch","a2bb99f3-f9b8-4d87-95fc-63c5edc201b8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.63,1.74,NA,95.97,209.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,5,4,72,"bottom",9,"2023-08-09T19:44:51.431Z","2023-08-09T19:47:24.243Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.6,14,0.79,0.4451,6.6121,22.7329,-35.8282,6.341,-2.3783,0.5517,1.0748,5.6006,-122.7298,-3.9773,-2.5782,50.0036,5.7459,9.739,15.6,9.6,24,3026,67,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-4.9,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717070,"2023-08-09",1,"2023-08-09T19:45:18.073Z","2023-08-09T19:45:22.060Z",TRUE,"pitch","9632f83f-adfa-40df-9b2a-c16123faf1ca",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.7844,1.8372,NA,104.11,181.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,5,4,72,"bottom",9,"2023-08-09T19:44:51.431Z","2023-08-09T19:47:24.243Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,88.6,9,2,0.3946,6.5486,22.9913,-17.9044,-0.9316,7.2666,0.3383,2.114,8.426,-137.4367,-6.2538,-2.6124,50.0003,5.5845,-1.8307,1.2,3.6,24,2831,189,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717070,"2023-08-09",0,"2023-08-09T19:44:58.726Z","2023-08-09T19:45:02.360Z",TRUE,"pitch","6c1677c6-8d83-47fb-8183-d331fa962eb4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7584,1.9165,NA,77.19,170.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,5,4,72,"bottom",9,"2023-08-09T19:44:51.431Z","2023-08-09T19:47:24.243Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.7,88.3,14,2,0.3947,6.4716,24.6763,-16.7778,-1.1871,7.8582,1.0444,2.5161,10.3921,-137.6903,-5.3298,-2.5919,50.0055,5.5767,-2.3282,1.2,3.6,24,2828,194,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717070,"2023-08-09",3,"2023-08-09T19:45:59.208Z","2023-08-09T19:46:15.690Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,682829,"/api/v1/people/682829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,5,4,72,"bottom",9,"2023-08-09T19:44:51.431Z","2023-08-09T19:47:24.243Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717070,"2023-08-09",5,"2023-08-09T19:46:54.292Z","2023-08-09T19:47:17.326Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Elly De La Cruz strikes out swinging.",0,5,4,72,"bottom",9,"2023-08-09T19:44:51.431Z","2023-08-09T19:47:24.243Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717070,"2023-08-09",1,"2023-08-09T19:44:18.871Z","2023-08-09T19:44:29.489Z",TRUE,"pitch","503c581b-84e4-4c93-9004-26dcb57f7949",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.41,1.57,NA,110.94,182.65,"line_drive","medium","7",80.98,121.47,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Stuart Fairchild singles on a line drive to left fielder Bryan De La Cruz.",0,5,4,71,"bottom",9,"2023-08-09T19:43:58.211Z","2023-08-09T19:44:29.489Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,87.3,8,0.92,0.398,6.5317,26.5112,-13.6338,2.115,9.6376,0.1589,2.0789,6.3372,-136.9383,-7.3032,-2.4482,50.0065,5.6886,4.0702,19.2,3.6,24,2702,190,90.3,17,226,NA,NA,NA,FALSE,-14.3,16.3,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
717070,"2023-08-09",0,"2023-08-09T19:44:03.902Z","2023-08-09T19:44:09.254Z",TRUE,"pitch","9720d681-4507-478f-9c33-f0792b0b258a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.446,1.5727,NA,128.04,181.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Stuart Fairchild singles on a line drive to left fielder Bryan De La Cruz.",0,5,4,71,"bottom",9,"2023-08-09T19:43:58.211Z","2023-08-09T19:44:29.489Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.5,86.8,7,0.91,0.4004,6.6056,25.7209,-13.6743,2.4429,9.729,-0.2895,2.1294,5.4107,-136.0235,-7.1618,-2.6104,50.0018,5.7168,4.6445,20.4,3.6,24,2707,186,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.6,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
717070,"2023-08-09",0,"2023-08-09T19:43:23.989Z","2023-08-09T19:43:33.827Z",TRUE,"pitch","5466932e-a6ed-46f0-9a62-4f831c13b4d5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.2,1.5,NA,117.3,183.28,"fly_ball","medium","7",93.13,119.25,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Nick Senzel flies out to left fielder Bryan De La Cruz.",0,5,4,70,"bottom",9,"2023-08-09T19:43:23.711Z","2023-08-09T19:43:33.827Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.3,5,0.9,0.4341,6.3385,22.998,-30.86,3.4503,0.8105,-0.0078,2.0555,5.1219,-125.6744,-3.3109,-2.5123,50.0005,5.8694,5.575,12,8.4,24,2826,102,89.2,57,219,NA,NA,NA,TRUE,-35.4,1,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA,NA,NA
