"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746227,"2024-05-25",6,"2024-05-25T04:18:17.074Z","2024-05-25T04:18:25.331Z",TRUE,"pitch","ca65dd7d-6d44-441d-b8bc-31a2b2d5f9ad",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.48,1.67,NA,132.43,194.49,"ground_ball","medium","4",153.33,153.83,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Nolan Schanuel grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,10,4,81,"bottom",9,"2024-05-25T04:16:32.477Z","2024-05-25T04:18:25.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,71.5,7,0.91,0.4824,6.4777,26.7359,-47.1098,4.0212,-11.5173,-0.4048,1.6405,-0.3678,-114.768,0.8877,-0.7605,50.002,5.941,5.215,6,14.4,24,2884,19,87.7,-12,8,NA,NA,NA,TRUE,-64.9,-20,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746227,"2024-05-25",4,"2024-05-25T04:17:51.241Z","2024-05-25T04:17:54.987Z",TRUE,"pitch","bdc4081b-3e9a-42b9-b0f5-a868697c3a73",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.5971,1.8395,NA,141.03,180.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Nolan Schanuel grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,10,4,81,"bottom",9,"2024-05-25T04:16:32.477Z","2024-05-25T04:18:25.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.2,7,0.91,0.4027,6.4225,33.1697,-20.2175,-8.7332,6.3943,-0.6305,2.1745,3.7952,-136.5989,-5.673,-0.9119,50.001,5.6907,-16.3204,36,6,24,2419,218,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10.4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746227,"2024-05-25",3,"2024-05-25T04:17:32.343Z","2024-05-25T04:17:36.477Z",TRUE,"pitch","ceb81bef-993c-4a6b-b7b9-a1b319de91b1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5298,1.8336,NA,168.42,160.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Nolan Schanuel grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,10,4,81,"bottom",9,"2024-05-25T04:16:32.477Z","2024-05-25T04:18:25.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.4,11,2,0.4067,6.2766,31.5625,-20.1694,-6.5932,6.5489,-1.3489,2.9041,1.171,-135.0766,-4.1234,-0.9339,50.005,5.8829,-12.0897,28.8,4.8,24,1160,183,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746227,"2024-05-25",2,"2024-05-25T04:17:13.920Z","2024-05-25T04:17:17.305Z",TRUE,"pitch","b55a9fc0-a361-44cf-b494-b2009d7496b4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4824,1.655,NA,138.9,159.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Nolan Schanuel grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,10,4,81,"bottom",9,"2024-05-25T04:16:32.477Z","2024-05-25T04:18:25.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.5,1,0.91,0.4064,6.5776,31.4287,-21.4423,-7.2178,5.8433,-0.5744,2.9312,3.6245,-135.1568,-3.5592,-1.0003,50.0041,5.7841,-13.2587,28.8,6,24,1444,182,NA,NA,NA,NA,NA,NA,FALSE,-22,10,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746227,"2024-05-25",1,"2024-05-25T04:16:55.657Z","2024-05-25T04:16:59.853Z",TRUE,"pitch","55795db4-fe69-4f56-812d-5104ce814536",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5299,1.7722,NA,123.26,134.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Nolan Schanuel grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,10,4,81,"bottom",9,"2024-05-25T04:16:32.477Z","2024-05-25T04:18:25.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.6,11,0.94,0.3997,6.3657,33.0673,-17.9015,0.8404,7.5199,-0.1642,3.8727,1.9958,-137.5074,-1.9324,-1.0111,50.0007,5.8109,1.5943,6,3.6,24,2279,201,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.3,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746227,"2024-05-25",0,"2024-05-25T04:16:39.808Z","2024-05-25T04:16:43.945Z",TRUE,"pitch","f75f753f-ed6a-454f-9d3c-c0dfd418dd74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5491,1.7607,NA,116.85,202.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Nolan Schanuel grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,10,4,81,"bottom",9,"2024-05-25T04:16:32.477Z","2024-05-25T04:18:25.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85,14,0.91,0.4038,6.4751,34.1414,-20.3969,-9.5571,6.3475,0.004,1.3504,5.7792,-136.4007,-7.7112,-0.9169,50.006,5.6559,-17.7455,36,6,24,2313,267,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.7,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746227,"2024-05-25",5,"2024-05-25T04:18:01.788Z","2024-05-25T04:18:17.074Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",10,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,694384,"/api/v1/people/694384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Nolan Schanuel grounds out, second baseman Andrés Giménez to first baseman Josh Naylor.",0,10,4,81,"bottom",9,"2024-05-25T04:16:32.477Z","2024-05-25T04:18:25.331Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746227,"2024-05-25",3,"2024-05-25T04:15:58.102Z","2024-05-25T04:16:10.273Z",TRUE,"pitch","c5cad78b-82c1-4158-918e-654ed3e112c2",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.5,1.69,NA,106.27,178.27,"ground_ball","medium","9",212.05,122.35,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Double","double","Kyren Paris doubles (2) on a ground ball to right fielder Johnathan Rodriguez.",0,10,4,80,"bottom",9,"2024-05-25T04:15:00.895Z","2024-05-25T04:16:10.273Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.4,9,0.96,0.3939,6.4683,31.0979,-17.4649,-3.2312,7.5132,0.2816,2.241,5.9135,-139.0288,-4.8894,-1.453,50.006,5.1814,-6.3291,15.6,3.6,24,2350,226,94.2,-3,28,NA,NA,NA,FALSE,-17.2,12.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,677347,"Kyren Paris","/api/v1/people/677347",NA,NA,NA,NA,NA,NA,NA
746227,"2024-05-25",2,"2024-05-25T04:15:38.828Z","2024-05-25T04:15:42.052Z",TRUE,"pitch","c1451d3b-a9e5-4f56-93a8-c762b9a42b64",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.5,1.69,NA,116.44,181.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Double","double","Kyren Paris doubles (2) on a ground ball to right fielder Johnathan Rodriguez.",0,10,4,80,"bottom",9,"2024-05-25T04:15:00.895Z","2024-05-25T04:16:10.273Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71.4,8,2,0.4846,6.279,24.3553,-45.4656,5.1475,-10.3182,0.0146,2.1108,0.5477,-113.8122,1.3916,-0.8977,50.0026,6.0575,6.6318,8.4,14.4,24,2736,23,NA,NA,NA,NA,NA,NA,FALSE,-63.1,-17.8,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746227,"2024-05-25",1,"2024-05-25T04:15:21.598Z","2024-05-25T04:15:24.763Z",TRUE,"pitch","7792e62c-5daf-47fc-9fc7-3175f7f46adc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4366,1.6646,NA,49.83,244.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Double","double","Kyren Paris doubles (2) on a ground ball to right fielder Johnathan Rodriguez.",0,10,4,80,"bottom",9,"2024-05-25T04:15:00.895Z","2024-05-25T04:16:10.273Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,677347,"Kyren Paris","/api/v1/people/677347","R","Right",658648,"Pedro Avila","/api/v1/people/658648","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,71.3,14,2,0.4892,6.606,24.6496,-42.5876,5.975,-8.2461,1.7621,-0.2073,3.5032,-112.8951,-3.7198,-0.5974,50.0022,5.8411,7.5466,10.8,14.4,24,2728,22,NA,NA,NA,NA,NA,NA,FALSE,-61.8,-15.6,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
