"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716440,"2023-09-26",6,"2023-09-26T04:19:31.979Z","2023-09-26T04:19:39.786Z",TRUE,"pitch","64fab09c-5653-4de7-926d-287ccff71386",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.79,1.84,NA,115.08,158.54,"fly_ball","medium","9",170.81,80.15,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jo Adell flies out to right fielder Adolis Garcia.",0,5,1,73,"bottom",9,"2023-09-26T04:17:45.695Z","2023-09-26T04:19:39.786Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.9,5,0.9,0.3999,6.4037,31.1244,-19.9868,9.2683,6.4159,0.0502,2.972,-10.8577,-137.1247,-1.6888,2.8623,50.0004,4.9634,17.5986,37.2,6,24,2406,121,90.4,31,316,NA,NA,NA,TRUE,-19.4,11.4,-14.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716440,"2023-09-26",5,"2023-09-26T04:19:04.929Z","2023-09-26T04:19:08.220Z",TRUE,"pitch","aace7f48-b2be-47cb-aff0-9cf0fdc71165",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.79,1.84,NA,116.04,167.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jo Adell flies out to right fielder Adolis Garcia.",0,5,1,73,"bottom",9,"2023-09-26T04:17:45.695Z","2023-09-26T04:19:39.786Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.1,5,0.9,0.4029,6.3507,31.9388,-19.1634,8.738,6.9653,0.0251,2.6253,-10.619,-136.3003,-2.5543,2.8493,50.0034,4.9085,16.3251,34.8,4.8,24,2339,124,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.2,-13.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716440,"2023-09-26",4,"2023-09-26T04:18:50.623Z","2023-09-26T04:18:53.703Z",TRUE,"pitch","9bb2592a-d67a-46ef-b72c-0a80f526bae8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.8116,1.861,NA,46.38,190.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jo Adell flies out to right fielder Adolis Garcia.",0,5,1,73,"bottom",9,"2023-09-26T04:17:45.695Z","2023-09-26T04:19:39.786Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,78.5,14,0.88,0.4386,6.4045,26.2497,-26.3554,9.7951,3.6883,1.8527,1.7857,-6.1288,-125.0914,-2.4304,3.0673,50.0037,4.9402,15.457,27.6,8.4,24,2031,102,NA,NA,NA,NA,NA,NA,FALSE,-30.8,6.4,-16.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716440,"2023-09-26",3,"2023-09-26T04:18:36.951Z","2023-09-26T04:18:40.250Z",TRUE,"pitch","207a5b24-717b-4556-81d8-9faf923eb0ad",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.9033,1.8357,NA,99.98,137.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jo Adell flies out to right fielder Adolis Garcia.",0,5,1,73,"bottom",9,"2023-09-26T04:17:45.695Z","2023-09-26T04:19:39.786Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86,3,0.91,0.398,6.3476,33.1232,-18.7704,8.7945,7.0058,0.4464,3.756,-9.6804,-138.0419,-0.0372,2.8701,50.0049,5.0421,16.8329,37.2,4.8,24,2298,125,NA,NA,NA,NA,NA,NA,FALSE,-17.8,12.8,-13.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716440,"2023-09-26",1,"2023-09-26T04:18:10.684Z","2023-09-26T04:18:13.923Z",TRUE,"pitch","586dcb91-8a51-494c-ad89-9ef37f29eef7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.79,1.84,NA,115.52,156.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jo Adell flies out to right fielder Adolis Garcia.",0,5,1,73,"bottom",9,"2023-09-26T04:17:45.695Z","2023-09-26T04:19:39.786Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,84.9,5,0.91,0.4034,6.4621,32.7364,-17.8765,9.1546,7.6751,0.0389,3.0324,-10.5368,-136.3033,-1.9496,2.7836,50.0023,5.0045,17.054,38.4,4.8,24,2456,121,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.6,-14,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716440,"2023-09-26",0,"2023-09-26T04:17:57.626Z","2023-09-26T04:18:00.659Z",TRUE,"pitch","6d3127c8-5772-4b46-bd44-e92166011134",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.79,1.84,NA,105.1,142.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jo Adell flies out to right fielder Adolis Garcia.",0,5,1,73,"bottom",9,"2023-09-26T04:17:45.695Z","2023-09-26T04:19:39.786Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.5,3,0.91,0.4046,6.4145,32.5421,-17.1045,8.9124,8.1384,0.3122,3.572,-9.9803,-135.891,-0.8624,2.892,50.0022,5.0929,16.5024,39.6,4.8,24,2422,126,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.8,-13.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716440,"2023-09-26",2,"2023-09-26T04:18:26.142Z","2023-09-26T04:18:36.951Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,666176,"/api/v1/people/666176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Jo Adell flies out to right fielder Adolis Garcia.",0,5,1,73,"bottom",9,"2023-09-26T04:17:45.695Z","2023-09-26T04:19:39.786Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666176,"Jo Adell","/api/v1/people/666176","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716440,"2023-09-26",0,"2023-09-26T04:17:25.020Z","2023-09-26T04:17:32.179Z",TRUE,"pitch","8206f5f4-830f-4d7c-b2ad-a0c46b68dd9c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.17,1.5,NA,121.58,186.61,"fly_ball","medium","9",180.01,69.38,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Randal Grichuk flies out to right fielder Adolis Garcia.",0,5,1,72,"bottom",9,"2023-09-26T04:17:22.549Z","2023-09-26T04:17:32.179Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.1,8,0.9,0.4037,6.3336,31.5089,-18.3296,8.5409,7.4405,-0.12,1.9322,-10.5861,-135.9878,-4.6997,2.7248,50.0068,4.9653,15.903,34.8,4.8,24,2431,127,99.8,25,348,NA,NA,NA,TRUE,-19,12.6,-13.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716440,"2023-09-26",4,"2023-09-26T04:16:53.707Z","2023-09-26T04:17:01.085Z",TRUE,"pitch","ecceae77-1b92-421a-96aa-05fc79aa14c3",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.23,1.59,NA,152.57,184.04,"ground_ball","medium","5",104.2,172.31,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Logan O'Hoppe grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,1,71,"bottom",9,"2023-09-26T04:15:45.571Z","2023-09-26T04:17:01.085Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.4,13,0.9,0.4057,6.4928,33.6262,-19.0473,9.2598,7.1387,-0.9331,2.0273,-13.3266,-135.733,-4.0134,2.8697,50.0052,4.876,17.0356,34.8,4.8,24,2527,125,75.9,-2,30,NA,NA,NA,TRUE,-19.7,12,-13.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716440,"2023-09-26",3,"2023-09-26T04:16:40.409Z","2023-09-26T04:16:44.431Z",TRUE,"pitch","d9e7bc16-5533-4289-bf99-3d2bd2151d7e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.162,1.6991,NA,124.33,134.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Logan O'Hoppe grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,5,1,71,"bottom",9,"2023-09-26T04:15:45.571Z","2023-09-26T04:17:01.085Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.1,11,0.9,0.4063,6.5586,32.7991,-19.1202,7.9374,7.1121,-0.1924,3.8603,-11.1013,-135.4244,0.505,2.9511,50.0029,5.0211,14.5707,32.4,4.8,24,2473,123,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.2,-11.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
