"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716554,"2023-09-17",3,"2023-09-17T03:37:59.451Z","2023-09-17T03:38:02.969Z",TRUE,"pitch","93c408d8-89ff-4000-8746-e3d7420313b7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.2,1.54,NA,124.24,191.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kerry Carpenter strikes out on a foul tip.",0,4,1,68,"top",9,"2023-09-17T03:36:43.348Z","2023-09-17T03:38:31.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.9,8,0.9,0.4235,6.2648,25.9873,-27.9141,3.5942,2.5146,-0.1899,1.7592,2.1379,-129.1608,-4.4613,-1.4945,50.0062,5.6465,6.0951,13.2,7.2,24,2257,122,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3.8,-7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,681351,"Logan O'Hoppe","/api/v1/people/681351",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",2,"2023-09-17T03:37:40.028Z","2023-09-17T03:37:44.952Z",TRUE,"pitch","bc95b0f4-93a9-45a2-a504-1009a2228bc9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2003,1.4667,NA,65.34,179.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kerry Carpenter strikes out on a foul tip.",0,4,1,68,"top",9,"2023-09-17T03:36:43.348Z","2023-09-17T03:38:31.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,89.9,14,0.91,0.3829,6.4931,34.0525,-11.8482,-5.1941,9.8139,1.3553,2.2047,9.3556,-143.231,-7.2062,-1.2833,50.0022,5.4994,-10.7578,32.4,3.6,24,2052,209,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.4,7.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,681351,"Logan O'Hoppe","/api/v1/people/681351",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",1,"2023-09-17T03:37:19.006Z","2023-09-17T03:37:24.089Z",TRUE,"pitch","2fbacc37-a214-465e-a339-7e5c8d896492",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3692,1.6284,NA,162.89,191.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kerry Carpenter strikes out on a foul tip.",0,4,1,68,"top",9,"2023-09-17T03:36:43.348Z","2023-09-17T03:38:31.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82,13,0.9,0.4195,6.4182,30.2391,-23.6435,-8.877,4.9513,-1.204,1.7468,4.4566,-131.0669,-5.3587,-1.7821,50.0023,5.6065,-15.2922,30,7.2,24,1580,228,NA,NA,NA,NA,NA,NA,FALSE,-26,7.9,15,NA,NA,NA,NA,NA,NA,TRUE,TRUE,681351,"Logan O'Hoppe","/api/v1/people/681351",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",0,"2023-09-17T03:36:52.415Z","2023-09-17T03:36:56.204Z",TRUE,"pitch","01062a84-13d4-4070-b7d6-884e60e0f30f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.2,1.54,NA,154.97,170.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Kerry Carpenter strikes out on a foul tip.",0,4,1,68,"top",9,"2023-09-17T03:36:43.348Z","2023-09-17T03:38:31.905Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,82.4,11,0.89,0.4173,6.4002,29.3722,-24.4208,-8.1151,4.4476,-0.996,2.5334,4.5898,-131.55,-3.5564,-1.7142,50.0016,5.7249,-14.1419,27.6,7.2,24,1544,238,NA,NA,NA,NA,NA,NA,FALSE,-26.2,7.4,13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,681351,"Logan O'Hoppe","/api/v1/people/681351",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",3,"2023-09-17T03:36:09.741Z","2023-09-17T03:36:19.172Z",TRUE,"pitch","a8ccfb43-97ce-486f-b073-11317f26d743",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.43,1.58,NA,109.57,184.24,"popup","medium","3",164.06,169.31,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Spencer Torkelson pops out to first baseman Nolan Schanuel on the infield fly rule.",0,4,1,67,"top",9,"2023-09-17T03:35:24.657Z","2023-09-17T03:36:19.172Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.3,8,0.9,0.4205,6.0999,26.8374,-27.4844,2.1898,2.7245,0.1948,2.02,3.653,-130.1511,-4.084,-1.5102,50.0002,5.6864,3.7619,8.4,7.2,24,2352,131,78.6,69,109,NA,NA,NA,TRUE,-29.9,4.3,-4.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,670097,"Zack Short","/api/v1/people/670097"
716554,"2023-09-17",2,"2023-09-17T03:35:49.906Z","2023-09-17T03:35:55.048Z",TRUE,"pitch","3f0f8878-def4-43af-b8b3-049becfadf7b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.578,1.6515,NA,80.08,184.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Spencer Torkelson pops out to first baseman Nolan Schanuel on the infield fly rule.",0,4,1,67,"top",9,"2023-09-17T03:35:24.657Z","2023-09-17T03:36:19.172Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,88.8,14,0.91,0.3855,6.5611,37.3933,-10.0746,-3.3103,10.847,0.9685,2.0147,7.4586,-142.8798,-8.5117,-1.263,50.0038,5.6917,-6.7455,21.6,2.4,24,2183,203,NA,NA,NA,NA,NA,NA,FALSE,-10.9,17.8,4.2,1,NA,NA,NA,NA,NA,TRUE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",1,"2023-09-17T03:35:26.826Z","2023-09-17T03:35:29.826Z",TRUE,"pitch","892cd5dd-f1af-4327-8201-c573e0f52620",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.43,1.58,NA,121.28,151.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Spencer Torkelson pops out to first baseman Nolan Schanuel on the infield fly rule.",0,4,1,67,"top",9,"2023-09-17T03:35:24.657Z","2023-09-17T03:36:19.172Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.3,2,0.9,0.4239,6.0846,27.6889,-29.3366,3.2596,1.6759,-0.1124,3.2406,2.7139,-129.3454,-0.9142,-1.5996,50.0006,5.8539,5.5056,12,7.2,24,2198,148,NA,NA,NA,NA,NA,NA,FALSE,-31.7,3.1,-6.5,1,NA,NA,NA,NA,NA,TRUE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",0,"2023-09-17T03:35:05.610Z","2023-09-17T03:35:10.611Z",FALSE,"pickoff","09046493-9296-4d5e-a51c-85e38e400990",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Spencer Torkelson pops out to first baseman Nolan Schanuel on the infield fly rule.",0,4,1,67,"top",9,"2023-09-17T03:35:24.657Z","2023-09-17T03:36:19.172Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",6,"2023-09-17T03:34:29.016Z","2023-09-17T03:34:37.405Z",TRUE,"pitch","e70695f8-8d37-4422-8add-7c6f14c501e1",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4805,1.6515,NA,81.35,183.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Akil Baddoo walks.",0,4,1,66,"top",9,"2023-09-17T03:32:34.481Z","2023-09-17T03:34:37.405Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.1,14,0.91,0.3853,6.4846,35.154,-11.8491,-6.0679,9.9492,0.9353,2.0644,8.6298,-142.5858,-7.431,-1.3531,50.006,5.4656,-12.4003,37.2,3.6,24,2147,212,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.4,9.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,670097,"Zack Short","/api/v1/people/670097"
716554,"2023-09-17",5,"2023-09-17T03:34:05.975Z","2023-09-17T03:34:09.806Z",TRUE,"pitch","773d466a-6816-4fa9-92be-89707f870a86",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.578,1.7439,NA,107.34,186.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Akil Baddoo walks.",0,4,1,66,"top",9,"2023-09-17T03:32:34.481Z","2023-09-17T03:34:37.405Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.2,8,0.91,0.3847,6.3572,35.7725,-13.225,-5.2524,9.2528,0.2534,1.9434,6.6591,-142.8771,-7.5576,-1.4354,50.0046,5.4709,-10.7596,31.2,3.6,24,2033,212,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.2,8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",4,"2023-09-17T03:33:46.027Z","2023-09-17T03:33:50.363Z",TRUE,"pitch","faddf1cb-3418-4f62-ba9e-950cd7ab3cc0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4805,1.6515,NA,56.21,163.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Akil Baddoo walks.",0,4,1,66,"top",9,"2023-09-17T03:32:34.481Z","2023-09-17T03:34:37.405Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.6,12,0.9,0.3879,6.4662,33.9311,-13.8238,-4.5002,9.0982,1.5948,2.8026,9.5692,-141.4976,-5.4159,-1.2544,50.0024,5.6357,-9.0772,24,3.6,24,2014,211,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.5,6.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",2,"2023-09-17T03:33:22.852Z","2023-09-17T03:33:29.296Z",TRUE,"pitch","c93b330c-1644-454f-b505-e94fa3220c57",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4805,1.6515,NA,115.09,138.56,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Akil Baddoo walks.",0,4,1,66,"top",9,"2023-09-17T03:32:34.481Z","2023-09-17T03:34:37.405Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,77.7,12,0.59,0.4431,6.0516,25.9222,-35.1513,2.421,-1.9283,0.0502,3.7119,2.7401,-123.8566,1.7628,-1.387,50.0019,5.9416,3.741,7.2,9.6,24,2302,92,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-2.8,-5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",1,"2023-09-17T03:33:03.220Z","2023-09-17T03:33:08.263Z",TRUE,"pitch","afd4a481-4678-42f2-b602-9e3d0298a981",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6244,1.7439,NA,111.56,127.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Akil Baddoo walks.",0,4,1,66,"top",9,"2023-09-17T03:32:34.481Z","2023-09-17T03:34:37.405Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.5,12,0.9,0.3868,6.2907,34.6663,-12.0953,-3.952,9.902,0.1426,4.1146,5.5503,-141.9951,-2.5996,-1.3304,50.0011,5.8189,-8.0129,27.6,2.4,24,2175,206,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.5,5.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",0,"2023-09-17T03:32:45.935Z","2023-09-17T03:32:49.592Z",TRUE,"pitch","71d8fb7b-d6e0-4747-a0c1-412eec7aa1c7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4805,1.6284,NA,118.74,181.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Akil Baddoo walks.",0,4,1,66,"top",9,"2023-09-17T03:32:34.481Z","2023-09-17T03:34:37.405Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.1,8,0.89,0.4371,6.2454,26.3961,-32.779,2.6416,-0.3806,-0.0456,2.1059,2.9504,-125.5198,-2.512,-1.5812,50.002,5.7996,4.1974,8.4,8.4,24,2245,114,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-1.1,-5.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",3,"2023-09-17T03:33:40.263Z","2023-09-17T03:33:46.027Z",FALSE,"action",NA,NA,"Zack Short steals (5) 2nd base.","Stolen Base 2B",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,670097,"/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c93b330c-1644-454f-b505-e94fa3220c57","stolen_base_2b",NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Akil Baddoo walks.",0,4,1,66,"top",9,"2023-09-17T03:32:34.481Z","2023-09-17T03:34:37.405Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",4,"2023-09-17T03:32:15.478Z","2023-09-17T03:32:22.214Z",TRUE,"pitch","fdaab2c4-1bc9-4713-a25f-6ffb79e8b6c7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.46,1.66,NA,121.45,139.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,4,1,65,"top",9,"2023-09-17T03:30:48.160Z","2023-09-17T03:32:22.214Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,87.7,11,0.9,0.3898,6.4316,35.1322,-12.3115,-3.7083,9.9572,-0.1168,3.6644,4.316,-141.0591,-4.1723,-1.1923,50.0005,5.9695,-7.3962,25.2,3.6,24,2100,205,NA,NA,NA,NA,NA,NA,TRUE,-12.1,17.3,5.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA
716554,"2023-09-17",2,"2023-09-17T03:31:30.380Z","2023-09-17T03:31:37.197Z",TRUE,"pitch","3f917e47-f400-41ed-be79-5537a6cd2f6b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.46,1.66,NA,113.4,168.46,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,4,1,65,"top",9,"2023-09-17T03:30:48.160Z","2023-09-17T03:32:22.214Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",608032,"Carlos Estévez","/api/v1/people/608032","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.8,5,0.91,0.3861,6.4122,34.893,-10.6399,-4.9767,10.5821,0.0945,2.6045,5.2341,-142.2628,-7.1059,-1.1292,50.0004,5.821,-10.1245,36,3.6,24,2310,211,NA,NA,NA,NA,NA,NA,FALSE,-11,17.8,7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA
