"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717628,"2023-06-24",1,"2023-06-24T22:34:15.555Z","2023-06-24T22:34:19.385Z",TRUE,"pitch","e58f083a-68d4-4b52-93fd-1b3556c9ac47",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.18,1.47,NA,102.95,182.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Ty France grounds out softly, pitcher Yennier Cano to first baseman Ryan O'Hearn. J.P. Crawford to 3rd. Julio Rodriguez to 2nd.",0,3,4,60,"top",8,"2023-06-24T22:33:21.549Z","2023-06-24T22:34:47.296Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,664034,"Ty France","/api/v1/people/664034","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.9,6,0.91,0.3887,6.3562,30.9061,-31.8021,-9.9038,0.1857,0.3687,2.076,10.3212,-140.7221,-2.9813,-2.0538,50.0039,5.202,-19.9328,28.8,7.2,24,2263,256,NA,NA,NA,NA,NA,NA,FALSE,-29.3,-0.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",0,"2023-06-24T22:33:58.097Z","2023-06-24T22:34:01.765Z",TRUE,"pitch","e3ff7b60-9466-4ef4-beb4-c2c39e18d2e9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1552,1.3976,NA,82.41,144.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Groundout","field_out","Ty France grounds out softly, pitcher Yennier Cano to first baseman Ryan O'Hearn. J.P. Crawford to 3rd. Julio Rodriguez to 2nd.",0,3,4,60,"top",8,"2023-06-24T22:33:21.549Z","2023-06-24T22:34:47.296Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,664034,"Ty France","/api/v1/people/664034","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.9,12,0.9,0.3925,6.0851,31.0095,-37.0882,-9.9797,-2.4883,0.9075,3.5059,12.1933,-139.4829,1.4609,-2.2215,50.0048,5.4185,-19.6913,25.2,8.4,24,2220,247,NA,NA,NA,NA,NA,NA,FALSE,-33.7,-4,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",1,"2023-06-24T22:33:05.934Z","2023-06-24T22:33:19.204Z",TRUE,"pitch","b76a4697-1b99-4bdf-b33f-44f4684566c0",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.37,1.53,NA,125.32,164.96,"ground_ball","medium","8",128.7,105.54,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Julio Rodriguez singles on a ground ball to center fielder Aaron Hicks. J.P. Crawford to 2nd.",0,3,4,59,"top",8,"2023-06-24T22:32:23.315Z","2023-06-24T22:33:19.204Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.2,5,0.9,0.3914,6.263,31.0552,-36.2573,-10.4247,-2.0577,-0.2183,2.734,8.9638,-139.8404,-0.5829,-2.1084,50.0025,5.3202,-20.6798,27.6,8.4,24,2079,249,104,-23,8,NA,NA,NA,FALSE,-33.2,-3.6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677594,"Julio Rodríguez","/api/v1/people/677594",641487,"J.P. Crawford","/api/v1/people/641487",NA,NA,NA
717628,"2023-06-24",0,"2023-06-24T22:32:46.417Z","2023-06-24T22:32:49.902Z",TRUE,"pitch","e7a110b8-2254-4239-9f5b-855dd2587d50",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3686,1.5989,NA,132.44,154.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Julio Rodriguez singles on a ground ball to center fielder Aaron Hicks. J.P. Crawford to 2nd.",0,3,4,59,"top",8,"2023-06-24T22:32:23.315Z","2023-06-24T22:33:19.204Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.3,1,0.9,0.3873,5.8122,29.6672,-32.2794,-10.226,-0.0522,-0.405,3.1235,8.4495,-141.0104,-1.1156,-2.0999,50.0038,5.5919,-20.7593,30,7.2,24,2092,237,NA,NA,NA,NA,NA,NA,FALSE,-29,-0.1,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",6,"2023-06-24T22:32:06.898Z","2023-06-24T22:32:17.698Z",TRUE,"pitch","ef878fd8-888a-4ff6-96a7-0ea127e8014f",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.4,1.63,NA,132.29,186.93,"ground_ball","medium","8",134.15,101.3,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","J.P. Crawford singles on a ground ball to center fielder Aaron Hicks.",0,3,4,58,"top",8,"2023-06-24T22:30:50.999Z","2023-06-24T22:32:17.698Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.9,7,0.91,0.3888,5.7022,32.3242,-28.6847,-11.2802,1.7394,-0.4011,1.9204,8.7572,-140.9386,-5.7684,-2.0844,50.0057,5.8486,-22.6747,34.8,7.2,24,2247,236,108.5,-5,19,NA,NA,NA,FALSE,-27.1,2,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641487,"J.P. Crawford","/api/v1/people/641487",NA,NA,NA,NA,NA,NA
717628,"2023-06-24",5,"2023-06-24T22:31:48.379Z","2023-06-24T22:31:51.419Z",TRUE,"pitch","34fb1c62-7276-47ea-9d8e-e3e6edacd86c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.492,1.6518,NA,159.71,153.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","J.P. Crawford singles on a ground ball to center fielder Aaron Hicks.",0,3,4,58,"top",8,"2023-06-24T22:30:50.999Z","2023-06-24T22:32:17.698Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.3,11,0.91,0.3893,5.6858,33.748,-28.4634,-11.3303,1.8538,-1.1206,3.1449,6.0826,-140.9842,-3.1361,-1.8405,50.0028,6.1201,-22.6792,36,7.2,24,2202,236,NA,NA,NA,NA,NA,NA,FALSE,-26.4,2.9,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",4,"2023-06-24T22:31:31.726Z","2023-06-24T22:31:35.535Z",TRUE,"pitch","8c01b3c2-2621-4ddf-9f79-268a01648426",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4453,1.6754,NA,78.19,177.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","J.P. Crawford singles on a ground ball to center fielder Aaron Hicks.",0,3,4,58,"top",8,"2023-06-24T22:30:50.999Z","2023-06-24T22:32:17.698Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.4,14,0.9,0.3908,5.4607,31.8047,-31.9718,-11.6862,0.1065,1.0182,2.2632,12.1257,-140.1692,-3.8265,-1.8464,50.0063,5.7345,-23.2487,32.4,8.4,24,2287,246,NA,NA,NA,NA,NA,NA,FALSE,-30,-0.5,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",2,"2023-06-24T22:31:07.840Z","2023-06-24T22:31:12.013Z",TRUE,"pitch","bcb477f2-8aad-4496-ad5c-73096a5cc70f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.4,1.63,NA,136.48,168.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","J.P. Crawford singles on a ground ball to center fielder Aaron Hicks.",0,3,4,58,"top",8,"2023-06-24T22:30:50.999Z","2023-06-24T22:32:17.698Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82,4,0.9,0.4195,5.6606,29.7443,-25.3937,-9.0216,3.9327,-0.5109,2.619,6.7888,-130.9686,-3.7684,-1.975,50,5.9932,-15.5434,28.8,7.2,24,1813,265,NA,NA,NA,NA,NA,NA,FALSE,-27.6,6.5,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",1,"2023-06-24T22:30:53.395Z","2023-06-24T22:30:57.101Z",TRUE,"pitch","615495fa-a8a4-41b7-8649-89db6bef9484",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.492,1.6989,NA,128.27,167.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","J.P. Crawford singles on a ground ball to center fielder Aaron Hicks.",0,3,4,58,"top",8,"2023-06-24T22:30:50.999Z","2023-06-24T22:32:17.698Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.7,4,0.91,0.3931,5.5991,32.3004,-31.1931,-11.4953,0.5014,-0.2957,2.6565,8.7129,-139.512,-3.1262,-1.9705,50.0054,5.8544,-22.5929,32.4,8.4,24,2211,236,NA,NA,NA,NA,NA,NA,FALSE,-29.4,0.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",0,"2023-06-24T22:29:22.358Z","2023-06-24T22:30:53.395Z",FALSE,"action",NA,NA,"Pitching Change: Yennier Cano replaces Dean Kremer.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666974,"/api/v1/people/666974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Single","single","J.P. Crawford singles on a ground ball to center fielder Aaron Hicks.",0,3,4,58,"top",8,"2023-06-24T22:30:50.999Z","2023-06-24T22:32:17.698Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",3,"2023-06-24T22:31:17.607Z","2023-06-24T22:31:31.726Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,641487,"/api/v1/people/641487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","J.P. Crawford singles on a ground ball to center fielder Aaron Hicks.",0,3,4,58,"top",8,"2023-06-24T22:30:50.999Z","2023-06-24T22:32:17.698Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",2,"2023-06-24T22:27:50.176Z","2023-06-24T22:28:00.344Z",TRUE,"pitch","6a4742ef-2404-4311-b6ed-3e73b795b7e7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.38,1.63,NA,121.14,160.33,"fly_ball","hard","8",103.76,37.65,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Ryan O'Hearn flies out sharply to center fielder Julio Rodriguez.",0,3,4,57,"bottom",7,"2023-06-24T22:27:47.872Z","2023-06-24T22:28:00.344Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",686654,"Ty Adcock","/api/v1/people/686654","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.2,2,0.96,0.4505,6.1106,21.7445,-33.8068,2.6843,-1.0926,-0.1085,2.9055,4.9355,-121.1734,-0.6118,-2.5133,50.0011,6.0929,4.0243,8.4,9.6,24,2116,114,102,34,403,NA,NA,NA,TRUE,-41,-1.9,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",0,"2023-06-24T22:22:13.069Z","2023-06-24T22:24:35.492Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,656811,"/api/v1/people/656811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Ryan O'Hearn flies out sharply to center fielder Julio Rodriguez.",0,3,4,57,"bottom",7,"2023-06-24T22:27:47.872Z","2023-06-24T22:28:00.344Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",686654,"Ty Adcock","/api/v1/people/686654","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",1,"2023-06-24T22:24:35.492Z","2023-06-24T22:27:50.176Z",FALSE,"action",NA,NA,"Pitching Change: Ty Adcock replaces Andres Munoz.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,686654,"/api/v1/people/686654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Flyout","field_out","Ryan O'Hearn flies out sharply to center fielder Julio Rodriguez.",0,3,4,57,"bottom",7,"2023-06-24T22:27:47.872Z","2023-06-24T22:28:00.344Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",686654,"Ty Adcock","/api/v1/people/686654","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717628,"2023-06-24",6,"2023-06-24T22:20:36.072Z","2023-06-24T22:20:50.432Z",TRUE,"pitch","546cfe3d-281f-4203-b995-19a646c82263",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.34,1.62,NA,130.2,188.97,"ground_ball","medium","9",186.82,122.49,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Teoscar Hernandez.",0,3,4,56,"bottom",7,"2023-06-24T22:18:01.513Z","2023-06-24T22:20:50.432Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.9,7,0.9,0.4272,6.4849,26.4281,-28.201,0.4618,2.3884,-0.3463,1.8448,3.9103,-128.211,-2.4763,-1.9511,50.0049,5.0233,0.7689,3.6,7.2,24,2187,119,94.2,2,60,NA,NA,NA,FALSE,-31.2,4,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,623993,"Anthony Santander","/api/v1/people/623993",NA,NA,NA,NA,NA,NA
717628,"2023-06-24",5,"2023-06-24T22:20:10.956Z","2023-06-24T22:20:14.198Z",TRUE,"pitch","17d13800-3618-40b7-820d-08a3173a9d3b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.34,1.62,NA,138.47,158.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Teoscar Hernandez.",0,3,4,56,"bottom",7,"2023-06-24T22:18:01.513Z","2023-06-24T22:20:50.432Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,623993,"Anthony Santander","/api/v1/people/623993","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,91.2,1,0.9,0.3777,6.2428,32.4992,-17.938,-6.9033,6.6773,-0.5633,2.9708,6.3285,-144.793,-2.9828,-1.8759,50.0019,5.1063,-14.7176,36,4.8,24,2377,234,NA,NA,NA,NA,NA,NA,FALSE,-15.8,11.8,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
