"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718101,"2023-05-20",5,"2023-05-20T22:42:52.031Z","2023-05-20T22:42:56.419Z",TRUE,"pitch","3a36f40a-35fb-484e-bf95-b1c70cc3e04b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.28,1.5,NA,92.27,202.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,4,3,71,"bottom",9,"2023-05-20T22:41:58.116Z","2023-05-20T22:42:56.419Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.4,14,0.9,0.4445,6.5881,21.6005,-31.7887,2.5727,0.253,0.6489,1.3436,6.1582,-122.6776,-1.7949,-2.2167,50.0053,4.7647,3.9671,8.4,8.4,24,2812,73,NA,NA,NA,NA,NA,NA,TRUE,-37.8,0.4,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718101,"2023-05-20",4,"2023-05-20T22:42:29.527Z","2023-05-20T22:42:33.151Z",TRUE,"pitch","b8d0f0ba-1de6-4631-bb55-e9b9a23afe68",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3637,1.6263,NA,134.03,201.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,4,3,71,"bottom",9,"2023-05-20T22:41:58.116Z","2023-05-20T22:42:56.419Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.7,13,0.9,0.4473,6.4753,22.1668,-28.4064,2.4594,2.4743,-0.4469,1.394,4.0823,-122.0648,-2.5585,-2.455,50.0006,4.881,3.7414,8.4,7.2,24,2826,74,NA,NA,NA,NA,NA,NA,FALSE,-34.4,4.2,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718101,"2023-05-20",3,"2023-05-20T22:42:14.652Z","2023-05-20T22:42:17.652Z",TRUE,"pitch","bce79337-3db6-4b82-b087-4ef2c2f8e29b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.28,1.5,NA,62.41,201.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,4,3,71,"bottom",9,"2023-05-20T22:41:58.116Z","2023-05-20T22:42:56.419Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.9,14,0.91,0.4517,6.6601,23.9524,-30.4211,6.1833,1.1746,1.4321,1.3674,7.3207,-121.3163,-1.898,-2.4288,50.0008,4.814,9.2054,19.2,8.4,24,2800,61,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1.9,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718101,"2023-05-20",2,"2023-05-20T22:42:00.406Z","2023-05-20T22:42:04.411Z",TRUE,"pitch","352ab1be-bc9b-43cd-8a54-f0040025a26b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.338,1.5234,NA,157.46,157.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,4,3,71,"bottom",9,"2023-05-20T22:41:58.116Z","2023-05-20T22:42:56.419Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.7,11,0.9,0.4443,6.455,23.8851,-30.0658,3.5086,1.3667,-1.0615,3.0097,2.4513,-123.169,1.5246,-2.5245,50.0007,4.9204,5.4035,10.8,8.4,24,2769,77,NA,NA,NA,NA,NA,NA,FALSE,-35,3.1,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718101,"2023-05-20",0,"2023-05-20T22:41:06.253Z","2023-05-20T22:41:10.838Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jason Delay replaces Austin Hedges.","Offensive Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,641511,"/api/v1/people/641511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","71","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,4,3,71,"bottom",9,"2023-05-20T22:41:58.116Z","2023-05-20T22:42:56.419Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,595978,"/api/v1/people/595978",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718101,"2023-05-20",1,"2023-05-20T22:41:10.838Z","2023-05-20T22:42:00.406Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jason Delay strikes out swinging.",0,4,3,71,"bottom",9,"2023-05-20T22:41:58.116Z","2023-05-20T22:42:56.419Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718101,"2023-05-20",3,"2023-05-20T22:40:36.671Z","2023-05-20T22:40:41.462Z",TRUE,"pitch","1b294964-b6d0-4a06-9bd6-48df3baf92a6",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.2,1.49,NA,128.44,189.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Connor Joe strikes out swinging.",0,4,3,70,"bottom",9,"2023-05-20T22:39:37.039Z","2023-05-20T22:40:41.462Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.6,7,0.9,0.4473,6.5053,22.3336,-31.2771,3.1189,0.5935,-0.3001,1.8374,3.8616,-122.0886,-0.9112,-2.3032,50.0057,4.8893,4.7443,9.6,8.4,24,2815,71,NA,NA,NA,NA,NA,NA,TRUE,-37.6,1.1,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666801,"Rodolfo Castro","/api/v1/people/666801",NA,NA,NA,NA,NA,NA
718101,"2023-05-20",2,"2023-05-20T22:40:16.460Z","2023-05-20T22:40:20.147Z",TRUE,"pitch","57f1314c-64b9-4569-96d2-c62fefe1e2c6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1067,1.4462,NA,105.59,196.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Connor Joe strikes out swinging.",0,4,3,70,"bottom",9,"2023-05-20T22:39:37.039Z","2023-05-20T22:40:41.462Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.6,9,0.9,0.4528,6.6451,22.4517,-27.2741,2.4578,3.3036,0.2993,1.584,5.8672,-120.7464,-1.7711,-2.4767,50.0031,4.7157,3.6465,9.6,7.2,24,2801,68,NA,NA,NA,NA,NA,NA,FALSE,-33.7,5.9,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718101,"2023-05-20",1,"2023-05-20T22:40:00.139Z","2023-05-20T22:40:03.884Z",TRUE,"pitch","3ab5185f-fd37-4269-b168-19cd37a828bb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.081,1.4205,NA,121.61,158.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Connor Joe strikes out swinging.",0,4,3,70,"bottom",9,"2023-05-20T22:39:37.039Z","2023-05-20T22:40:41.462Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.1,2,0.9,0.4436,6.6522,21.9298,-27.1426,2.907,3.2515,-0.1209,2.9766,4.55,-122.9653,0.9408,-2.3653,50.003,4.8732,4.4992,10.8,7.2,24,2692,75,NA,NA,NA,NA,NA,NA,FALSE,-31.7,6.4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718101,"2023-05-20",0,"2023-05-20T22:39:43.475Z","2023-05-20T22:39:47.861Z",TRUE,"pitch","fbaa2115-ae17-4689-a6f3-9e7b6e594a9f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1324,1.4462,NA,159.24,159.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Connor Joe strikes out swinging.",0,4,3,70,"bottom",9,"2023-05-20T22:39:37.039Z","2023-05-20T22:40:41.462Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77,11,0.91,0.45,6.6089,21.7111,-30.9821,3.9577,0.7923,-1.1082,2.9511,2.4313,-121.3112,1.4945,-2.6346,50.0029,5.0099,5.9517,12,8.4,24,2717,64,NA,NA,NA,NA,NA,NA,FALSE,-37.1,2,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
