"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717481,"2023-07-06",6,"2023-07-06T21:07:30.303Z","2023-07-06T21:07:40.185Z",TRUE,"pitch","641d49d5-c2ff-441e-aa2b-0c0731f785bb",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.47,1.66,NA,100.32,177.38,"line_drive","medium","9",178.4,93.51,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Joey Votto singles on a line drive to right fielder Lane Thomas. Will Benson scores.",1,3,3,56,"top",8,"2023-07-06T21:06:02.852Z","2023-07-06T21:07:40.185Z",TRUE,TRUE,FALSE,FALSE,70,2,2,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.2,82.2,6,0.91,0.4212,6.8648,25.8897,-29.5848,-5.1469,1.5056,0.4377,2.2741,7.7667,-129.7868,-2.5269,-1.9179,50.0003,5.5022,-8.8247,13.2,7.2,24,893,249,98.6,15,219,NA,NA,NA,FALSE,-31.8,2.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,458015,"Joey Votto","/api/v1/people/458015",NA,NA,NA,NA,NA,NA
717481,"2023-07-06",5,"2023-07-06T21:07:03.994Z","2023-07-06T21:07:10.407Z",TRUE,"pitch","f2d1d5f7-4521-48ae-9267-af247a4a2255",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.47,1.66,NA,129.56,156.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Joey Votto singles on a line drive to right fielder Lane Thomas. Will Benson scores.",1,3,3,56,"top",8,"2023-07-06T21:06:02.852Z","2023-07-06T21:07:40.185Z",TRUE,TRUE,FALSE,FALSE,70,2,2,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,90.3,1,0.89,0.3831,6.7285,28.9158,-17.7447,-9.2825,6.948,-0.3295,3.0306,7.3333,-142.3277,-3.9785,-1.7178,50.0022,5.5517,-19.2769,44.4,4.8,24,1981,218,NA,NA,NA,NA,NA,NA,FALSE,-16.3,12.1,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",4,"2023-07-06T21:06:43.669Z","2023-07-06T21:06:49.082Z",TRUE,"pitch","ddff45cf-f82e-4cce-974c-ba0122171cc3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5669,1.7044,NA,83.89,146.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Joey Votto singles on a line drive to right fielder Lane Thomas. Will Benson scores.",1,3,3,56,"top",8,"2023-07-06T21:06:02.852Z","2023-07-06T21:07:40.185Z",TRUE,TRUE,FALSE,FALSE,70,2,2,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,90.5,12,0.87,0.3827,6.7415,28.4789,-18.1568,-9.7155,6.7336,0.8685,3.4144,10.2127,-142.3802,-2.8694,-1.4791,50.0008,5.5655,-20.2196,44.4,4.8,24,1946,219,NA,NA,NA,NA,NA,NA,FALSE,-16.4,11.9,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",3,"2023-07-06T21:06:24.662Z","2023-07-06T21:06:29.011Z",TRUE,"pitch","c49c9480-afa3-4dcb-a51f-4e985b625fdf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6453,1.756,NA,117.28,123.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Joey Votto singles on a line drive to right fielder Lane Thomas. Will Benson scores.",1,3,3,56,"top",8,"2023-07-06T21:06:02.852Z","2023-07-06T21:07:40.185Z",TRUE,TRUE,FALSE,FALSE,70,2,2,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.9,11,0.87,0.385,6.7596,27.8421,-20.3579,-8.0067,5.7451,-0.0073,4.2827,7.7663,-141.4829,-0.3166,-1.7283,50.0042,5.6843,-16.4722,36,4.8,24,1767,223,NA,NA,NA,NA,NA,NA,FALSE,-18,10.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",2,"2023-07-06T21:06:05.092Z","2023-07-06T21:06:10.776Z",TRUE,"pitch","11f563e0-f2ca-4583-b97a-b026305b7359",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7642,1.7781,NA,122.63,137.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Joey Votto singles on a line drive to right fielder Lane Thomas. Will Benson scores.",1,3,3,56,"top",8,"2023-07-06T21:06:02.852Z","2023-07-06T21:07:40.185Z",TRUE,TRUE,FALSE,FALSE,70,2,2,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,91,2,0.88,0.3807,6.8038,27.9357,-19.4266,-10.5913,6.0581,-0.1477,3.7434,8.31,-142.9825,-1.948,-1.6922,50.0032,5.6316,-22.2874,46.8,6,24,1901,220,NA,NA,NA,NA,NA,NA,FALSE,-17.2,10.8,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T21:05:42.547Z","2023-07-06T21:05:52.592Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Joey Votto replaces Curt Casali.","Offensive Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,458015,"/api/v1/people/458015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","102","56","atBat","Single","single","Joey Votto singles on a line drive to right fielder Lane Thomas. Will Benson scores.",1,3,3,56,"top",8,"2023-07-06T21:06:02.852Z","2023-07-06T21:07:40.185Z",TRUE,TRUE,FALSE,FALSE,70,2,2,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,592200,"/api/v1/people/592200",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T21:05:52.592Z","2023-07-06T21:06:05.092Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Joey Votto singles on a line drive to right fielder Lane Thomas. Will Benson scores.",1,3,3,56,"top",8,"2023-07-06T21:06:02.852Z","2023-07-06T21:07:40.185Z",TRUE,TRUE,FALSE,FALSE,70,2,2,1,458015,"Joey Votto","/api/v1/people/458015","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T21:04:32.410Z","2023-07-06T21:04:39.668Z",TRUE,"pitch","c9bac09d-c165-42ab-929d-1e3b39d78c0a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.15,1.48,NA,78.82,185.09,"bunt_grounder","soft","1",122.5,196.22,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Sac Bunt","sac_bunt","TJ Friedl out on a sacrifice bunt, pitcher Kyle Finnegan to first baseman Dominic Smith. Will Benson to 3rd.",0,2,3,55,"top",8,"2023-07-06T21:04:28.860Z","2023-07-06T21:04:39.668Z",TRUE,FALSE,FALSE,TRUE,4,0,0,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,82.4,14,0.91,0.4219,6.5766,24.6946,-33.669,-4.5533,-0.8748,1.0017,1.9885,8.4978,-129.3618,-2.6508,-1.7209,50.0015,5.5842,-7.7865,10.8,8.4,24,1027,232,28.2,-11,8,NA,NA,NA,TRUE,-36.4,-1.9,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,666181,"Will Benson","/api/v1/people/666181",NA,NA,NA
717481,"2023-07-06",6,"2023-07-06T21:03:46.164Z","2023-07-06T21:03:56.867Z",TRUE,"pitch","bf77dfcb-5532-4be1-a3ec-a86a56336ee2",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.5,1.74,NA,105.22,183.21,"ground_ball","medium","7",56.88,136.77,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Will Benson doubles (4) on a ground ball to left fielder Stone Garrett.",0,2,3,54,"top",8,"2023-07-06T21:02:35.691Z","2023-07-06T21:03:56.867Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,90.2,9,0.9,0.3831,6.5979,30.8012,-14.5756,-9.0924,8.4871,0.3091,2.058,8.0465,-142.6246,-7.2596,-1.3583,50.0057,5.5439,-18.8578,46.8,4.8,24,2198,216,103.8,-19,4,NA,NA,NA,FALSE,-14.2,14.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,666181,"Will Benson","/api/v1/people/666181"
717481,"2023-07-06",5,"2023-07-06T21:03:27.935Z","2023-07-06T21:03:33.243Z",TRUE,"pitch","5b7527fd-0cdf-4d2d-9284-c97ff40db74d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.738,1.8555,NA,88.36,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Will Benson doubles (4) on a ground ball to left fielder Stone Garrett.",0,2,3,54,"top",8,"2023-07-06T21:02:35.691Z","2023-07-06T21:03:56.867Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,90.5,14,0.9,0.3833,6.6818,28.9738,-15.5085,-8.4613,8.0326,0.7513,1.4733,8.8719,-142.2654,-8.5417,-1.2905,50.0026,5.473,-17.5527,42,4.8,24,2082,217,NA,NA,NA,NA,NA,NA,FALSE,-15.2,13.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",4,"2023-07-06T21:03:10.614Z","2023-07-06T21:03:15.041Z",TRUE,"pitch","3a059891-385d-4df1-83d0-464461655006",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.6856,1.8297,NA,138.67,177.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Will Benson doubles (4) on a ground ball to left fielder Stone Garrett.",0,2,3,54,"top",8,"2023-07-06T21:02:35.691Z","2023-07-06T21:03:56.867Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.9,7,0.9,0.3853,6.5609,29.0694,-16.7012,-8.4529,7.5385,-0.5684,2.273,5.906,-141.5836,-6.163,-1.5719,50.0012,5.5275,-17.3443,42,4.8,24,1978,217,NA,NA,NA,NA,NA,NA,FALSE,-16,12.7,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",3,"2023-07-06T21:02:53.247Z","2023-07-06T21:02:56.926Z",TRUE,"pitch","07a1e3c2-33ba-4703-a155-a38c645674a7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6595,1.8297,NA,156.98,109.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Will Benson doubles (4) on a ground ball to left fielder Stone Garrett.",0,2,3,54,"top",8,"2023-07-06T21:02:35.691Z","2023-07-06T21:03:56.867Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.7,11,0.88,0.3847,6.5621,28.9615,-20.4446,-8.7262,5.6976,-1.049,4.7922,5.9096,-141.7685,1.045,-2.0147,50.0024,5.7133,-17.9638,39.6,4.8,24,1898,228,NA,NA,NA,NA,NA,NA,FALSE,-17.9,10.7,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",2,"2023-07-06T21:02:38.089Z","2023-07-06T21:02:46.943Z",TRUE,"pitch","a5cb0c66-20df-439c-9278-c86df4623a5d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7642,1.8297,NA,92.84,165.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Will Benson doubles (4) on a ground ball to left fielder Stone Garrett.",0,2,3,54,"top",8,"2023-07-06T21:02:35.691Z","2023-07-06T21:03:56.867Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,90.1,6,0.87,0.3852,6.6569,27.3393,-18.4654,-8.5462,6.6725,0.6337,2.7033,9.4095,-141.3093,-4.8658,-1.6036,50.0035,5.6066,-17.5626,39.6,4.8,24,1876,216,NA,NA,NA,NA,NA,NA,FALSE,-17.3,11.4,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T21:02:11.257Z","2023-07-06T21:02:11.303Z",FALSE,"action",NA,NA,"Defensive Substitution: Dominic Smith replaces first baseman Joey Meneses, batting 3rd, playing first base.","Defensive Sub",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642086,"/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"3","First Base","Infielder","1B","301","54","atBat","Double","double","Will Benson doubles (4) on a ground ball to left fielder Stone Garrett.",0,2,3,54,"top",8,"2023-07-06T21:02:35.691Z","2023-07-06T21:03:56.867Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,608841,"/api/v1/people/608841",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T21:02:11.303Z","2023-07-06T21:02:38.089Z",FALSE,"action",NA,NA,"Pitching Change: Kyle Finnegan replaces Jose A. Ferrer.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640448,"/api/v1/people/640448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Double","double","Will Benson doubles (4) on a ground ball to left fielder Stone Garrett.",0,2,3,54,"top",8,"2023-07-06T21:02:35.691Z","2023-07-06T21:03:56.867Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,666181,"Will Benson","/api/v1/people/666181","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",4,"2023-07-06T20:59:33.285Z","2023-07-06T20:59:41.780Z",TRUE,"pitch","5ab48f81-c4b2-42a1-ac0e-f7dde5d39a65",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.31,1.64,NA,127.39,189.05,"ground_ball","medium","4",152.28,153.95,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Jeimer Candelario grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,2,3,53,"bottom",7,"2023-07-06T20:58:25.238Z","2023-07-06T20:59:41.780Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",650960,"Daniel Duarte","/api/v1/people/650960","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,83.1,8,2,0.4168,6.2943,26.3689,-26.473,-8.8613,3.2557,-0.2725,1.8417,4.7408,-131.1453,-4.5484,-0.9474,50.0027,5.5607,-15.5165,27.6,7.2,24,1786,239,102.5,3,65,NA,NA,NA,TRUE,-28.4,5.2,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
