"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746956,"2024-05-24",4,"2024-05-25T01:50:13.255Z","2024-05-25T01:50:21.525Z",TRUE,"pitch","3b13265a-7f25-4586-9a65-62b6847a09c9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.57,1.71,NA,153.56,171.26,"ground_ball","medium","6",111.97,150.06,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jarren Duran grounds out, shortstop Willy Adames to first baseman Jake Bauers.",0,7,2,79,"bottom",9,"2024-05-25T01:48:59.110Z","2024-05-25T01:50:21.525Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.3,13,2,0.3972,6.1902,33.8882,-23.7038,-10.2315,4.4073,-0.9593,2.5009,6.4001,-138.4354,-3.6997,-1.9843,50.0014,5.4611,-19.6514,36,6,24,2296,218,74.9,-8,17,NA,NA,NA,TRUE,-23.2,7.3,17,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746956,"2024-05-24",3,"2024-05-25T01:49:57.649Z","2024-05-25T01:50:00.912Z",TRUE,"pitch","9647e362-5885-41f3-a17a-33629c395bcc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4341,1.5671,NA,162.65,153.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jarren Duran grounds out, shortstop Willy Adames to first baseman Jake Bauers.",0,7,2,79,"bottom",9,"2024-05-25T01:48:59.110Z","2024-05-25T01:50:21.525Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.7,11,2,0.3968,6.3318,30.0686,-14.0995,-5.7393,9.3598,-1.1976,3.1467,5.0593,-137.9319,-3.4884,-2.308,50.0022,5.3757,-11.0821,33.6,3.6,24,2469,222,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.4,9.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746956,"2024-05-24",2,"2024-05-25T01:49:44.391Z","2024-05-25T01:49:47.391Z",TRUE,"pitch","e0fc05ae-e997-44d0-9144-5d9cc3f19393",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4998,1.6328,NA,132.17,180.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jarren Duran grounds out, shortstop Willy Adames to first baseman Jake Bauers.",0,7,2,79,"bottom",9,"2024-05-25T01:48:59.110Z","2024-05-25T01:50:21.525Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.5,7,2,0.3929,6.2158,33.2025,-23.5188,-9.8971,4.4035,-0.3979,2.1601,8.1568,-139.7269,-4.8486,-2.0776,50.0046,5.4752,-19.4576,36,6,24,2402,221,NA,NA,NA,NA,NA,NA,FALSE,-22.7,7.1,16.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746956,"2024-05-24",1,"2024-05-25T01:49:28.732Z","2024-05-25T01:49:33.394Z",TRUE,"pitch","e4a83b49-7a22-4b74-8cc2-d65530fee1d6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4503,1.582,NA,93.41,204.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jarren Duran grounds out, shortstop Willy Adames to first baseman Jake Bauers.",0,7,2,79,"bottom",9,"2024-05-25T01:48:59.110Z","2024-05-25T01:50:21.525Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.4,14,2,0.42,6.4751,27.8201,-26.2341,-8.9859,3.4488,0.6189,1.2606,10.2596,-130.4727,-5.7776,-2.1994,50.0032,5.4845,-15.4716,26.4,7.2,24,2181,244,NA,NA,NA,NA,NA,NA,FALSE,-28.9,5,13.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746956,"2024-05-24",0,"2024-05-25T01:49:16.566Z","2024-05-25T01:49:20.173Z",TRUE,"pitch","c06d76d1-0e29-4968-bb4b-e4c07ba5a13e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5425,1.6061,NA,153.66,163.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Groundout","field_out","Jarren Duran grounds out, shortstop Willy Adames to first baseman Jake Bauers.",0,7,2,79,"bottom",9,"2024-05-25T01:48:59.110Z","2024-05-25T01:50:21.525Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,76.9,11,2,0.4489,6.0261,24.4891,-26.9546,3.3674,3.4645,-0.9618,2.7825,2.8695,-122.1117,-1.2503,-2.5905,50.0046,5.6245,5.075,12,7.2,24,2563,54,NA,NA,NA,NA,NA,NA,FALSE,-32.6,6.2,-6.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746956,"2024-05-24",2,"2024-05-25T01:48:43.642Z","2024-05-25T01:48:51.072Z",TRUE,"pitch","b7f33b43-772d-40a2-9f00-c2518a0e5cfe",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.38,1.61,NA,151.28,177.66,"ground_ball","medium","5",100.31,166.79,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Grounded Into DP","grounded_into_double_play","Ceddanne Rafaela grounds into a double play, third baseman Joey Ortiz to second baseman Brice Turang to first baseman Jake Bauers. David Hamilton out at 2nd. Ceddanne Rafaela out at 1st.",0,7,2,78,"bottom",9,"2024-05-25T01:48:05.717Z","2024-05-25T01:48:51.072Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.7,76.1,13,2,0.4577,5.9681,20.4442,-32.2656,6.0967,-0.0587,-0.8994,2.2636,1.8489,-119.1557,-1.001,-2.4754,50.0054,5.5751,8.8682,15.6,9.6,24,2611,71,86.4,-2,31,NA,NA,NA,TRUE,-40.6,-0.1,-11.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746956,"2024-05-24",1,"2024-05-25T01:48:27.467Z","2024-05-25T01:48:30.904Z",TRUE,"pitch","00a0905f-0f00-4ec6-b050-c056c63f4fff",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.307,1.5111,NA,158.66,131.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Grounded Into DP","grounded_into_double_play","Ceddanne Rafaela grounds into a double play, third baseman Joey Ortiz to second baseman Brice Turang to first baseman Jake Bauers. David Hamilton out at 2nd. Ceddanne Rafaela out at 1st.",0,7,2,78,"bottom",9,"2024-05-25T01:48:05.717Z","2024-05-25T01:48:51.072Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.4,11,2,0.4465,5.8524,23.4269,-31.8873,3.7256,0.1879,-1.0929,3.9636,2.5158,-122.5202,2.2647,-2.6158,50.0033,5.7459,5.6826,10.8,8.4,24,2562,72,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.1,-7.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746956,"2024-05-24",0,"2024-05-25T01:48:11.695Z","2024-05-25T01:48:14.695Z",TRUE,"pitch","135b2057-0db0-4050-b71c-8ac0775b879a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.38,1.61,NA,125.01,178.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Grounded Into DP","grounded_into_double_play","Ceddanne Rafaela grounds into a double play, third baseman Joey Ortiz to second baseman Brice Turang to first baseman Jake Bauers. David Hamilton out at 2nd. Ceddanne Rafaela out at 1st.",0,7,2,78,"bottom",9,"2024-05-25T01:48:05.717Z","2024-05-25T01:48:51.072Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,86.4,5,2,0.4016,6.321,26.6318,-25.1539,-9.9371,3.7151,-0.21,2.2507,8.6945,-135.7967,-4.2135,-2.1448,50.0012,5.549,-18.7647,33.6,7.2,24,2333,231,NA,NA,NA,NA,NA,NA,FALSE,-25.1,6.1,16.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746956,"2024-05-24",2,"2024-05-25T01:47:39.850Z","2024-05-25T01:47:50.604Z",TRUE,"pitch","86185238-d8a4-4303-9dd4-6b588edc7dc7",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.36,1.6,NA,111.88,179.15,"line_drive","hard","9",179.75,116.41,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","David Hamilton singles on a sharp line drive to right fielder Sal Frelick.",0,7,2,77,"bottom",9,"2024-05-25T01:47:25.625Z","2024-05-25T01:47:50.604Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,666152,"David Hamilton","/api/v1/people/666152","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.7,5,2,0.4239,6.1962,25.6459,-27.1003,-10.5224,2.9958,0.1342,2.2086,9.3208,-128.9766,-3.6115,-2.1512,50.0008,5.7059,-17.8091,30,7.2,24,2205,239,101,15,247,NA,NA,NA,FALSE,-29.9,4.8,17,NA,NA,NA,NA,FALSE,FALSE,666152,"David Hamilton","/api/v1/people/666152",NA,NA,NA,NA,NA,NA
746956,"2024-05-24",1,"2024-05-25T01:47:27.896Z","2024-05-25T01:47:30.896Z",TRUE,"pitch","759a123a-c9d7-44a8-ba55-4d2c939b441f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1722,1.3894,NA,92.96,173.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","David Hamilton singles on a sharp line drive to right fielder Sal Frelick.",0,7,2,77,"bottom",9,"2024-05-25T01:47:25.625Z","2024-05-25T01:47:50.604Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,666152,"David Hamilton","/api/v1/people/666152","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.4,6,2,0.46,5.884,23.6329,-33.0439,6.5834,-0.6092,0.6306,2.4015,5.276,-119.2181,-0.9869,-2.4689,50.0014,5.8123,9.4425,16.8,9.6,24,2571,45,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-1.1,-13.2,NA,NA,NA,NA,FALSE,FALSE,666152,"David Hamilton","/api/v1/people/666152",NA,NA,NA,NA,NA,NA
