"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745596,"2024-04-12",6,"2024-04-13T01:28:27.952Z","2024-04-13T01:28:36.474Z",TRUE,"pitch","905b616f-0cfe-400d-a49a-1fbe4a2258c0",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.29,1.55,NA,116.42,166.81,"fly_ball","medium","8",151.56,112.88,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Michael A. Taylor.",0,5,2,77,"bottom",9,"2024-04-13T01:26:10.074Z","2024-04-13T01:28:36.474Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73.4,5,0.9,0.4722,6.162,22.5294,-38.1625,4.01,-4.4026,0.0153,2.6655,2.7443,-116.162,0.4348,-1.7039,50.0016,6.1153,5.4577,8.4,12,24,2462,44,76.2,46,228,NA,NA,NA,TRUE,-50.6,-7.6,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745596,"2024-04-12",5,"2024-04-13T01:27:58.920Z","2024-04-13T01:28:01.920Z",TRUE,"pitch","f38deb14-972f-4654-9b4e-9430ffacfa27",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.29,1.55,NA,138.88,196.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Michael A. Taylor.",0,5,2,77,"bottom",9,"2024-04-13T01:26:10.074Z","2024-04-13T01:28:36.474Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.1,86.8,7,0.84,0.4016,6.5165,24.9513,-27.5104,-7.9809,2.4673,-0.5739,1.5691,5.8633,-135.5229,-6.4144,-1.7105,50.0037,5.8451,-15.0958,26.4,7.2,24,1725,216,NA,NA,NA,NA,NA,NA,FALSE,-27.6,3.5,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745596,"2024-04-12",3,"2024-04-13T01:27:20.615Z","2024-04-13T01:27:27.497Z",TRUE,"pitch","5ad45dc9-aec2-4bcc-9fcf-3b8d7b9e4f8d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.29,1.55,NA,90.56,177.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Michael A. Taylor.",0,5,2,77,"bottom",9,"2024-04-13T01:26:10.074Z","2024-04-13T01:28:36.474Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.8,6,0.91,0.3909,6.5135,34.545,-11.3259,-6.896,10.509,0.6936,2.287,8.3171,-140.5891,-8.2341,-1.4197,50.0056,6.0059,-13.6837,40.8,3.6,24,2438,205,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.3,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745596,"2024-04-12",2,"2024-04-13T01:27:02.399Z","2024-04-13T01:27:06.247Z",TRUE,"pitch","448f3bf3-c74a-445b-a76d-64025ab304cb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.522,1.5676,NA,69.44,181.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Michael A. Taylor.",0,5,2,77,"bottom",9,"2024-04-13T01:26:10.074Z","2024-04-13T01:28:36.474Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89,14,0.9,0.3875,6.6489,32.1654,-11.438,-6.4504,10.2499,1.2477,2.1396,10.1309,-141.3308,-8.531,-1.5451,50.0069,5.9319,-13.0551,38.4,3.6,24,2521,207,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.9,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745596,"2024-04-12",1,"2024-04-13T01:26:44.985Z","2024-04-13T01:26:48.753Z",TRUE,"pitch","ac98a24d-272b-4777-9340-e2b521210601",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4859,1.6105,NA,77.24,173.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Michael A. Taylor.",0,5,2,77,"bottom",9,"2024-04-13T01:26:10.074Z","2024-04-13T01:28:36.474Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,72.6,14,0.9,0.4779,6.4151,23.1279,-40.9643,3.7751,-6.6257,1.043,2.4005,5.4207,-115.0211,0.7031,-1.8427,50.0009,6.0919,5.0104,8.4,13.2,24,2584,47,NA,NA,NA,NA,NA,NA,FALSE,-55.6,-11.4,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745596,"2024-04-12",0,"2024-04-13T01:26:14.333Z","2024-04-13T01:26:17.333Z",TRUE,"pitch","0a39915c-0204-4caf-b6fe-647777c6dfbb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4791,1.6261,NA,102.18,150.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Michael A. Taylor.",0,5,2,77,"bottom",9,"2024-04-13T01:26:10.074Z","2024-04-13T01:28:36.474Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.1,3,0.92,0.3891,6.5668,34.0771,-10.4993,-7.053,10.8168,0.3889,3.2756,7.6182,-141.1305,-6.1159,-1.4376,50.0048,6.1567,-14.1365,45.6,3.6,24,2490,209,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745596,"2024-04-12",4,"2024-04-13T01:27:49.719Z","2024-04-13T01:27:58.920Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,593160,"/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"77","atBat","Flyout","field_out","Whit Merrifield flies out to center fielder Michael A. Taylor.",0,5,2,77,"bottom",9,"2024-04-13T01:26:10.074Z","2024-04-13T01:28:36.474Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745596,"2024-04-12",6,"2024-04-13T01:25:39.052Z","2024-04-13T01:25:47.989Z",TRUE,"pitch","1c77f6ea-5bf8-4940-88d4-c4c30c526c91",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.28,1.56,NA,132.43,139.61,"fly_ball","medium","7",70.06,67.34,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Bryson Stott flies out to left fielder Jack Suwinski.",0,5,2,76,"bottom",9,"2024-04-13T01:23:23.395Z","2024-04-13T01:25:47.989Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.1,11,0.92,0.3845,6.6296,34.7516,-10.7594,-5.9566,10.4357,-0.4049,3.673,6.0833,-142.7796,-4.6797,-1.7955,50.0014,6.0179,-12.2224,42,3.6,24,2480,211,94.2,32,355,NA,NA,NA,TRUE,-10.6,18,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745596,"2024-04-12",5,"2024-04-13T01:24:57.008Z","2024-04-13T01:25:01.919Z",TRUE,"pitch","9e5db577-7021-4388-9e7e-33e7cae339f6",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.28,1.56,NA,80.14,168.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Bryson Stott flies out to left fielder Jack Suwinski.",0,5,2,76,"bottom",9,"2024-04-13T01:23:23.395Z","2024-04-13T01:25:47.989Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,87.6,12,0.91,0.3905,6.6717,36.1584,-9.7094,-5.2494,11.3116,0.9671,2.6057,8.8149,-141.0138,-7.4843,-1.5372,50.0067,5.9434,-10.4295,34.8,2.4,24,2571,216,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745596,"2024-04-12",4,"2024-04-13T01:24:38.983Z","2024-04-13T01:24:41.983Z",TRUE,"pitch","9f0ef682-a522-4ea8-a6cb-057c5b84d322",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.2746,1.4969,NA,120.88,157.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Bryson Stott flies out to left fielder Jack Suwinski.",0,5,2,76,"bottom",9,"2024-04-13T01:23:23.395Z","2024-04-13T01:25:47.989Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,87.7,2,0.91,0.3902,6.5283,35.6762,-12.1972,-6.7077,10.0405,-0.1018,3.008,6.4967,-141.0279,-5.9901,-1.5774,50.0065,5.9653,-13.3516,40.8,3.6,24,2537,213,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16.9,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
