"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716877,"2023-08-23",0,"2023-08-24T01:22:43.660Z","2023-08-24T01:22:52.663Z",TRUE,"pitch","6bca818f-c682-4494-9f87-b693b9a99bfb",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.319,1.513,NA,125.04,175.06,"ground_ball","medium","6",113.27,151.47,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Forceout","force_out","Everson Pereira grounds into a force out, shortstop CJ Abrams to second baseman Jake Alu. Anthony Volpe out at 2nd.",0,0,9,58,"bottom",7,"2023-08-24T01:22:31.042Z","2023-08-24T01:22:52.663Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,677592,"Everson Pereira","/api/v1/people/677592","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.1,5,2,0.3926,5.9181,29.66,-21.6017,10.0092,5.3594,-0.2108,2.3602,-11.423,-139.2222,-5.4617,2.6343,50.0059,5.7662,19.7595,37.2,6,24,2183,115,103,-9,13,NA,NA,NA,TRUE,NA,NA,NA,NA,-21,8.8,-16,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",3,"2023-08-24T01:22:00.549Z","2023-08-24T01:22:12.580Z",TRUE,"pitch","afe01dbf-e495-45df-9bc4-b13bf2230e71",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.22,1.56,NA,88.78,179.82,"line_drive","medium","8",105.87,94.36,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Anthony Volpe singles on a line drive to center fielder Alex Call. Harrison Bader scores.",1,0,9,57,"bottom",7,"2023-08-24T01:21:00.447Z","2023-08-24T01:22:12.580Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.2,6,2,0.3949,6.5108,31.8736,-21.8752,11.1447,5.2883,0.7402,2.1838,-9.4138,-138.8515,-5.7351,2.7311,50.0031,5.7372,21.7033,40.8,6,24,2208,115,85.8,15,182,NA,NA,NA,FALSE,NA,NA,NA,NA,-21.6,8.5,-18.1,NA,NA,NA,NA,NA,FALSE,FALSE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
716877,"2023-08-23",2,"2023-08-24T01:21:46.167Z","2023-08-24T01:21:50.083Z",TRUE,"pitch","65cb3a55-72ca-4cec-978c-d693ed8b2d29",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.339,1.7094,NA,137.43,157.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Anthony Volpe singles on a line drive to center fielder Alex Call. Harrison Bader scores.",1,0,9,57,"bottom",7,"2023-08-24T01:21:00.447Z","2023-08-24T01:22:12.580Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.3,1,2,0.3938,5.8676,32.6834,-21.3895,11.3943,5.5083,-0.5359,3.0151,-12.6329,-139.3522,-3.7135,2.586,50.0012,5.786,22.3031,40.8,6,24,2252,117,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-20.6,9.4,-17.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",1,"2023-08-24T01:21:30.108Z","2023-08-24T01:21:34.894Z",TRUE,"pitch","c2765f02-3004-406b-a73a-27bdf63e5e41",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.339,1.5597,NA,205.49,184.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Anthony Volpe singles on a line drive to center fielder Alex Call. Harrison Bader scores.",1,0,9,57,"bottom",7,"2023-08-24T01:21:00.447Z","2023-08-24T01:22:12.580Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86,13,0.69,0.4004,5.758,32.1575,-16.5226,10.9109,8.2757,-2.3216,2.0113,-16.5349,-137.1201,-6.9549,2.3874,50.0052,5.721,20.6442,43.2,4.8,24,2239,118,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-17.5,13.4,-16,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",0,"2023-08-24T01:21:17.546Z","2023-08-24T01:21:22.010Z",TRUE,"pitch","c2b89bab-afeb-4d07-9191-088bd7cd2ceb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.22,1.56,NA,160.73,155.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Anthony Volpe singles on a line drive to center fielder Alex Call. Harrison Bader scores.",1,0,9,57,"bottom",7,"2023-08-24T01:21:00.447Z","2023-08-24T01:22:12.580Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87,11,0.91,0.3953,5.9506,32.6027,-19.7776,9.3501,6.3837,-1.1473,3.0904,-13.268,-138.8307,-4.1126,2.4906,50.003,5.9165,18.1576,36,4.8,24,2172,118,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-19.4,10.8,-14,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",4,"2023-08-24T01:20:31.551Z","2023-08-24T01:20:44.100Z",TRUE,"pitch","49943db8-4226-4851-8600-c62eaae674fd",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.05,1.43,NA,101.88,195.87,"line_drive","hard","8",78.59,42.86,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Harrison Bader doubles (11) on a sharp line drive to center fielder Alex Call.",0,0,8,56,"bottom",7,"2023-08-24T01:18:59.208Z","2023-08-24T01:20:44.100Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.7,9,0.91,0.4345,5.8957,25.1349,-25.6344,12.5711,4.059,0.3967,1.5892,-10.1218,-125.9565,-4.918,2.8304,50.0007,5.6351,20.235,34.8,8.4,24,2113,100,105.6,15,351,NA,NA,NA,FALSE,NA,NA,NA,NA,-30,6.4,-20.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,664056,"Harrison Bader","/api/v1/people/664056"
716877,"2023-08-23",3,"2023-08-24T01:20:05.401Z","2023-08-24T01:20:13.131Z",TRUE,"pitch","dccc0509-0e35-4755-a9c5-5ba847917088",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.05,1.43,NA,123.7,175.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Harrison Bader doubles (11) on a sharp line drive to center fielder Alex Call.",0,0,8,56,"bottom",7,"2023-08-24T01:18:59.208Z","2023-08-24T01:20:44.100Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.1,5,0.9,0.4357,5.5641,26.8446,-24.5666,11.2261,4.7583,-0.1757,2.3361,-10.851,-125.9507,-3.3973,2.7408,50.0001,5.7007,17.9383,32.4,7.2,24,2039,105,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-28.7,8,-17.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",2,"2023-08-24T01:19:44.306Z","2023-08-24T01:19:47.663Z",TRUE,"pitch","e98aaf3a-db3e-4262-a136-b98d5c3d5f37",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.05,1.43,NA,131.87,174.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Harrison Bader doubles (11) on a sharp line drive to center fielder Alex Call.",0,0,8,56,"bottom",7,"2023-08-24T01:18:59.208Z","2023-08-24T01:20:44.100Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.2,4,0.89,0.394,5.8624,34.5065,-24.3557,11.6699,4.0027,-0.3902,2.3949,-12.0089,-139.5818,-5.0571,2.4736,50.0013,5.8561,22.7835,38.4,7.2,24,2009,111,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-23.8,6.2,-18.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",1,"2023-08-24T01:19:27.161Z","2023-08-24T01:19:31.044Z",TRUE,"pitch","cde48270-d810-4a7f-91b5-741cd3fdb64c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1033,1.4298,NA,56.52,162.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Harrison Bader doubles (11) on a sharp line drive to center fielder Alex Call.",0,0,8,56,"bottom",7,"2023-08-24T01:18:59.208Z","2023-08-24T01:20:44.100Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,78.5,12,0.91,0.4392,5.66,25.8084,-26.2935,11.3951,3.7376,1.5866,2.813,-7.1017,-124.8632,-2.0922,2.9912,50.0061,5.8316,17.9453,31.2,8.4,24,2079,103,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-30.7,6.5,-19,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",0,"2023-08-24T01:19:12.525Z","2023-08-24T01:19:16.518Z",TRUE,"pitch","db532f08-dbce-4a98-90b3-a24b572a2f5e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.05,1.43,NA,100.66,166.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Double","double","Harrison Bader doubles (11) on a sharp line drive to center fielder Alex Call.",0,0,8,56,"bottom",7,"2023-08-24T01:18:59.208Z","2023-08-24T01:20:44.100Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.3,3,2,0.3951,5.7258,30.7482,-21.2666,11.1467,5.6047,0.4286,2.678,-9.8233,-138.5859,-4.7836,2.5695,50.0055,5.8457,21.7025,40.8,6,24,2179,117,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-20.9,9.4,-18.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",4,"2023-08-24T01:18:46.245Z","2023-08-24T01:18:53.319Z",TRUE,"pitch","8903ae06-ce4a-4f35-8f80-533be259ae3c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.55,1.7,NA,72.08,191.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,8,55,"bottom",7,"2023-08-24T01:17:35.762Z","2023-08-24T01:18:53.319Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,79.2,14,0.91,0.4362,5.7034,26.1029,-28.4723,11.4814,2.3203,1.1785,1.7496,-8.0093,-125.6913,-4.1497,2.9188,50.004,5.741,18.3235,30,8.4,24,2153,104,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-33.4,3.5,-18.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",3,"2023-08-24T01:18:32.092Z","2023-08-24T01:18:35.092Z",TRUE,"pitch","936752d8-de6e-4b09-88d3-5db489a71994",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5748,1.6997,NA,40.96,141.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,8,55,"bottom",7,"2023-08-24T01:17:35.762Z","2023-08-24T01:18:53.319Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.7,12,0.91,0.4268,5.493,26.6419,-28.0166,10.3979,2.4956,1.9949,3.6091,-6.0286,-128.343,-0.2949,3.0236,50.0059,5.9081,17.3437,30,8.4,24,2000,100,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-30.5,4.7,-17.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",2,"2023-08-24T01:18:17.460Z","2023-08-24T01:18:21.743Z",TRUE,"pitch","749a686e-673b-4150-98e0-5ce6460cac52",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.55,1.7,NA,146.93,225.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,8,55,"bottom",7,"2023-08-24T01:17:35.762Z","2023-08-24T01:18:53.319Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.3,13,0.91,0.4308,5.5626,28.2438,-27.1505,12.0938,3.0756,-0.7853,0.4842,-12.4992,-127.5525,-7.4574,2.6264,50.0058,5.6117,19.7688,31.2,8.4,24,2123,109,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-32,3.8,-18.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",1,"2023-08-24T01:18:05.567Z","2023-08-24T01:18:09.502Z",TRUE,"pitch","1e2fcc74-11cd-4963-a242-fdbe7beefe58",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.7322,1.7616,NA,148.94,183.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,8,55,"bottom",7,"2023-08-24T01:17:35.762Z","2023-08-24T01:18:53.319Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,87.5,13,0.91,0.3933,6.2055,32.9625,-19.7776,11.7719,6.3177,-0.8379,2.0625,-12.9981,-139.5461,-6.6743,2.3628,50.002,5.7994,23.0932,43.2,6,24,2261,117,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-19.8,10.1,-18.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",0,"2023-08-24T01:17:53.274Z","2023-08-24T01:17:56.396Z",TRUE,"pitch","2075d3fd-63b4-4a91-8f3b-9fbe7167be5b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7847,1.7877,NA,191.84,185.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Giancarlo Stanton strikes out swinging.",0,0,8,55,"bottom",7,"2023-08-24T01:17:35.762Z","2023-08-24T01:18:53.319Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.4,13,0.84,0.3906,6.1911,32.0225,-18.9327,11.0471,6.6489,-1.9635,1.9836,-15.9159,-140.2821,-7.0286,2.3509,50.0017,5.7578,21.9963,42,6,24,2252,118,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-18.8,10.6,-16.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716877,"2023-08-23",2,"2023-08-24T01:17:20.871Z","2023-08-24T01:17:30.594Z",TRUE,"pitch","b185df7f-1350-40bd-aa14-8b81100f4ad4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.13,1.46,NA,100.26,163.52,"ground_ball","medium","5",99.94,160.56,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Gleyber Torres grounds out, third baseman Ildemaro Vargas to first baseman Dominic Smith.",0,0,8,54,"bottom",7,"2023-08-24T01:16:49.499Z","2023-08-24T01:17:30.594Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","Washington Nationals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,80.6,3,0.91,0.4285,5.6682,25.7294,-26.1055,12.6394,3.666,0.4393,2.7875,-10.1266,-127.7025,-2.5194,2.8095,50.0032,5.8356,20.9247,36,8.4,24,2100,103,81.1,3,58,NA,NA,NA,TRUE,NA,NA,NA,NA,-29.2,6.2,-20.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
