"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716811,"2023-08-29",0,"2023-08-29T02:01:15.686Z","2023-08-29T02:01:20.893Z",TRUE,"pitch","290bf663-782a-48c8-93f6-6aeffd51847a",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.8369,1.8642,NA,88.14,225.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,4,0,57,"top",8,"2023-08-29T02:01:05.295Z","2023-08-29T02:03:04.213Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.9,14,0.89,0.4217,6.1098,23.3492,-27.9986,0.4985,2.4316,0.7572,0.4977,5.1542,-129.1799,-7.4761,-1.3169,50.0007,5.5397,0.8527,3.6,7.2,24,1984,117,NA,NA,NA,NA,NA,NA,FALSE,-31.2,3.1,-1.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",1,"2023-08-29T02:01:42.408Z","2023-08-29T02:01:46.593Z",FALSE,"pickoff","8cec6ec4-834f-4c30-98c8-cc03f0f47596",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,4,0,57,"top",8,"2023-08-29T02:01:05.295Z","2023-08-29T02:03:04.213Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,678894,"Liover Peguero","/api/v1/people/678894","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",6,"2023-08-29T02:00:38.950Z","2023-08-29T02:00:46.026Z",TRUE,"pitch","0077fe4a-77f2-4207-8a8d-7221f19c49c3",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.43,1.59,NA,94.93,170.02,"ground_ball","medium","5",92.01,160.62,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jack Suwinski singles on a ground ball to third baseman Matt Duffy.",0,4,0,56,"top",8,"2023-08-29T01:59:23.072Z","2023-08-29T02:00:46.026Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.3,6,0.9,0.3863,6.2026,31.0734,-14.8265,-5.7774,8.5122,0.579,2.5466,7.2907,-141.5565,-5.9309,-1.2744,50.0019,5.6113,-11.773,32.4,3.6,24,1916,225,49.8,23,111,NA,NA,NA,FALSE,-14.4,14.4,9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",5,"2023-08-29T02:00:24.281Z","2023-08-29T02:00:31.323Z",TRUE,"pitch","f6325d90-4262-4776-9c84-f368d3bd3c3d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5888,1.7716,NA,143.43,145.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jack Suwinski singles on a ground ball to third baseman Matt Duffy.",0,4,0,56,"top",8,"2023-08-29T01:59:23.072Z","2023-08-29T02:00:46.026Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.8,1,0.9,0.3834,6.2273,32.2574,-17.6619,-6.4278,7.0168,-0.6934,3.451,4.3965,-142.7541,-3.2459,-1.4168,50.0007,5.7118,-13.2909,33.6,4.8,24,1943,225,NA,NA,NA,NA,NA,NA,FALSE,-16.1,12.2,10.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",4,"2023-08-29T02:00:10.515Z","2023-08-29T02:00:13.775Z",TRUE,"pitch","c614d4cf-05f5-45e1-aac5-4f6ce048cb11",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.43,1.59,NA,94.06,193.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jack Suwinski singles on a ground ball to third baseman Matt Duffy.",0,4,0,56,"top",8,"2023-08-29T01:59:23.072Z","2023-08-29T02:00:46.026Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.6,9,0.9,0.4244,6.2277,27.101,-28.2506,1.6149,2.3228,0.6019,1.6779,5.0345,-129.1128,-4.7276,-1.5836,50.0003,5.7088,2.7228,7.2,7.2,24,2231,168,NA,NA,NA,NA,NA,NA,FALSE,-31.4,3.4,-4.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",3,"2023-08-29T01:59:51.230Z","2023-08-29T01:59:58.246Z",TRUE,"pitch","257bb042-fdbe-484e-bfce-f9fea28b25fc",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.43,1.59,NA,108.74,174.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jack Suwinski singles on a ground ball to third baseman Matt Duffy.",0,4,0,56,"top",8,"2023-08-29T01:59:23.072Z","2023-08-29T02:00:46.026Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.5,5,0.91,0.4361,6.0839,23.8199,-28.0028,-10.0018,2.608,0.2166,2.3737,7.6903,-125.3082,-2.9441,-1.5831,50.0052,5.8367,-16.0091,27.6,8.4,24,2293,259,NA,NA,NA,NA,NA,NA,FALSE,-32.4,4.3,16.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",2,"2023-08-29T01:59:36.939Z","2023-08-29T01:59:39.999Z",TRUE,"pitch","a75d8a87-e2e8-43e4-aae1-bd7b59bb1426",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5407,1.5982,NA,57.63,186.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jack Suwinski singles on a ground ball to third baseman Matt Duffy.",0,4,0,56,"top",8,"2023-08-29T01:59:23.072Z","2023-08-29T02:00:46.026Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.1,14,0.89,0.4331,6.0914,24.3074,-27.7313,-8.4988,2.7348,1.5575,1.9506,10.1209,-126.1983,-4.0271,-1.39,50.0002,5.7864,-13.7856,22.8,7.2,24,2106,260,NA,NA,NA,NA,NA,NA,FALSE,-31.9,4.3,13.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",1,"2023-08-29T01:59:25.363Z","2023-08-29T01:59:29.958Z",TRUE,"pitch","576ad185-9af1-4a27-943e-08c5c87f8040",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6341,1.723,NA,160.26,176.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Jack Suwinski singles on a ground ball to third baseman Matt Duffy.",0,4,0,56,"top",8,"2023-08-29T01:59:23.072Z","2023-08-29T02:00:46.026Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.6,13,0.88,0.3901,6.1645,29.781,-17.4287,-7.3331,7.3777,-1.1349,2.324,4.6087,-140.0595,-6.2347,-1.8437,50.0043,5.707,-14.6615,36,4.8,24,1862,230,NA,NA,NA,NA,NA,NA,FALSE,-17,12.4,12.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",0,"2023-08-29T01:58:19.995Z","2023-08-29T01:59:25.363Z",FALSE,"action",NA,NA,"Pitching Change: Jackson Kowar replaces Taylor Hearn.","Pitching Substitution",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663804,"/api/v1/people/663804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Single","single","Jack Suwinski singles on a ground ball to third baseman Matt Duffy.",0,4,0,56,"top",8,"2023-08-29T01:59:23.072Z","2023-08-29T02:00:46.026Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,TRUE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",5,"2023-08-29T01:57:00.978Z","2023-08-29T01:57:05.728Z",TRUE,"pitch","8adad737-a3eb-4129-8d42-ff84f6737c74",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.58,1.69,NA,90.58,186.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,4,0,55,"bottom",7,"2023-08-29T01:55:36.474Z","2023-08-29T01:57:05.728Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671221,"Drew Waters","/api/v1/people/671221","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,84.4,9,0.9,0.4133,6.969,22.9772,-26.1966,0.7173,3.3452,0.693,1.9447,6.8227,-131.5728,-4.2979,-2.0068,50.0032,5.498,1.2794,4.8,6,24,2393,187,NA,NA,NA,NA,NA,NA,TRUE,-27.5,5.5,-2.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",4,"2023-08-29T01:56:44.770Z","2023-08-29T01:56:49.359Z",TRUE,"pitch","c7a4dc97-393f-429e-bf4a-b5703310d8b6",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.5004,1.772,NA,147.49,189.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,4,0,55,"bottom",7,"2023-08-29T01:55:36.474Z","2023-08-29T01:57:05.728Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671221,"Drew Waters","/api/v1/people/671221","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.3,7,0.9,0.4218,6.6557,24.9701,-28.494,1.3993,2.1503,-0.8,1.8231,3.2334,-129.4667,-4.0212,-2.2429,50.0041,5.5574,2.3939,6,7.2,24,2336,186,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.2,-3.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",3,"2023-08-29T01:56:25.164Z","2023-08-29T01:56:29.117Z",TRUE,"pitch","66858820-fd02-4cf3-a163-9f5bb475ea5e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4859,1.7262,NA,58.97,208.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,4,0,55,"bottom",7,"2023-08-29T01:55:36.474Z","2023-08-29T01:57:05.728Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671221,"Drew Waters","/api/v1/people/671221","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,89.2,14,0.91,0.3901,7.0193,27.8801,-18.4653,-5.4338,6.8462,1.5223,1.1136,11.8598,-139.7653,-8.3101,-2.047,50.0069,5.311,-10.8871,22.8,4.8,24,2362,215,NA,NA,NA,NA,NA,NA,FALSE,-18.4,10.9,7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",2,"2023-08-29T01:56:10.149Z","2023-08-29T01:56:16.279Z",TRUE,"pitch","a5314886-633f-475f-8e8d-cf5fd4a74fa9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.58,1.7167,NA,152.1,166.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,4,0,55,"bottom",7,"2023-08-29T01:55:36.474Z","2023-08-29T01:57:05.728Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671221,"Drew Waters","/api/v1/people/671221","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.7,11,0.9,0.4204,6.3914,23.1882,-28.3367,1.7504,2.2218,-0.9209,2.6753,2.9094,-129.5413,-2.0267,-2.2793,50.0022,5.602,3.0189,7.2,7.2,24,2375,161,NA,NA,NA,NA,NA,NA,FALSE,-30.2,3.8,-3.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",1,"2023-08-29T01:55:51.759Z","2023-08-29T01:55:54.759Z",TRUE,"pitch","c7d39129-26fc-4595-a001-2e800708b4f1",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.58,1.69,NA,109.76,185.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,4,0,55,"bottom",7,"2023-08-29T01:55:36.474Z","2023-08-29T01:57:05.728Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671221,"Drew Waters","/api/v1/people/671221","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.6,8,0.91,0.421,6.7217,24.517,-26.3252,0.9331,3.4053,0.1899,1.9871,5.8889,-129.603,-4.1803,-2.2236,50.0055,5.6081,1.6023,6,6,24,1361,151,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.5,-2.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",0,"2023-08-29T01:55:37.714Z","2023-08-29T01:55:42.099Z",TRUE,"pitch","871c773c-2187-4b11-90b5-d019b35b8772",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5381,1.6473,NA,182.4,168.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,4,0,55,"bottom",7,"2023-08-29T01:55:36.474Z","2023-08-29T01:57:05.728Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,671221,"Drew Waters","/api/v1/people/671221","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.4,11,0.9,0.426,6.8603,24.0049,-25.9305,-8.429,3.7215,-1.7157,2.6096,3.3709,-128.1023,-2.8614,-1.9463,50.0038,5.7469,-14.1488,27.6,7.2,24,1873,232,NA,NA,NA,NA,NA,NA,FALSE,-28.7,6.4,14.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
716811,"2023-08-29",2,"2023-08-29T01:55:07.323Z","2023-08-29T01:55:13.809Z",TRUE,"pitch","2594a086-5f3f-416a-b9e3-7f13c29eb72c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.46,1.7,NA,140.79,169.53,"ground_ball","medium","5",101.62,161.19,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Nelson Velazquez grounds out, third baseman Ke'Bryan Hayes to first baseman Alfonso Rivas.",0,4,0,54,"bottom",7,"2023-08-29T01:54:29.313Z","2023-08-29T01:55:13.809Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.7,4,0.9,0.4193,6.7777,25.1934,-28.2121,1.8404,2.2927,-0.6242,2.565,3.4655,-130.2034,-2.1815,-2.2074,50.0059,5.5308,3.1871,7.2,7.2,24,2277,185,88.9,-5,24,NA,NA,NA,TRUE,-30,4,-4.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669261,"Jack Suwinski","/api/v1/people/669261",NA,NA,NA,NA,NA,NA
