"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
745989,"2024-05-14",0,"2024-05-15T01:44:49.236Z","2024-05-15T01:44:52.266Z",TRUE,"pitch","07889433-3e13-4e4d-8e23-243e698f00f3",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.43,1.65,NA,99.38,188.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Lineout","field_out","Andrew McCutchen lines out sharply to center fielder Sal Frelick.",0,2,4,59,"top",8,"2024-05-15T01:44:33.171Z","2024-05-15T01:47:48.791Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.6,83.8,9,0.91,0.4148,6.781,27.2,-37.9614,3.4724,-3.2692,0.4624,1.8638,6.9108,-131.8923,-2.1332,-2.6399,50.0062,5.474,6.1385,10.8,8.4,24,2757,61,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-6.1,-7.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",5,"2024-05-15T01:44:18.172Z","2024-05-15T01:44:21.908Z",TRUE,"pitch","6ab77aaf-ab8a-4210-9f06-474843f9f953",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.6107,1.5183,NA,103.38,199.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,4,58,"top",8,"2024-05-15T01:42:38.530Z","2024-05-15T01:44:21.908Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92,84.3,9,0.91,0.4102,6.6799,30.1102,-29.1987,1.4264,1.6527,0.3574,1.4585,7.0126,-133.773,-4.8347,-2.4885,50.006,5.3942,2.573,7.2,7.2,24,2715,61,NA,NA,NA,NA,NA,NA,TRUE,-30.4,2,-4.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",4,"2024-05-15T01:43:58.381Z","2024-05-15T01:44:01.851Z",TRUE,"pitch","109ec893-bd27-4586-88af-06200b8fb287",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5263,1.6251,NA,147.59,148.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,4,58,"top",8,"2024-05-15T01:42:38.530Z","2024-05-15T01:44:21.908Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,89.8,1,0.9,0.3839,6.7573,31.3472,-26.0683,-10.2322,2.9594,-0.8026,3.3572,8.4376,-142.4318,-1.2996,-2.4673,50.0048,5.461,-21.1199,36,6,24,2013,243,NA,NA,NA,NA,NA,NA,FALSE,-23.2,5.3,16.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",3,"2024-05-15T01:43:38.855Z","2024-05-15T01:43:43.464Z",TRUE,"pitch","08ec9af6-f6fa-4a35-808a-eb924ef1d57d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4181,1.5969,NA,92.15,210.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,4,58,"top",8,"2024-05-15T01:42:38.530Z","2024-05-15T01:44:21.908Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.9,85.7,14,0.9,0.4078,6.9124,25.6152,-36.8443,1.1264,-2.548,0.6518,1.0388,8.05,-133.7019,-4.4119,-2.5297,50.0029,5.3202,2.0638,4.8,8.4,24,2718,46,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-5.3,-3.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",1,"2024-05-15T01:43:09.408Z","2024-05-15T01:43:12.779Z",TRUE,"pitch","b3d0511c-4278-4224-b61a-b2d428f01c2b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.53,1.65,NA,87.74,195.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,4,58,"top",8,"2024-05-15T01:42:38.530Z","2024-05-15T01:44:21.908Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.5,84.8,9,0.91,0.4106,6.8174,27,-37.4217,2.8335,-2.9072,0.7676,1.5867,7.9726,-133.1105,-2.9204,-2.6274,50.0022,5.3915,5.1143,9.6,8.4,24,2650,77,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-5.6,-6.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T01:42:51.771Z","2024-05-15T01:42:54.879Z",TRUE,"pitch","2b86c9e4-845c-4ee6-b68a-d8dd176266cc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.53,1.65,NA,139.93,176.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,4,58,"top",8,"2024-05-15T01:42:38.530Z","2024-05-15T01:44:21.908Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.8,4,0.9,0.3842,6.7181,31.8998,-26.0781,-10.4278,2.9625,-0.6014,2.3238,8.7457,-142.4073,-3.9691,-2.3535,50.0051,5.3802,-21.4768,36,6,24,1901,239,NA,NA,NA,NA,NA,NA,FALSE,-23.8,4.7,17.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",2,"2024-05-15T01:43:22.135Z","2024-05-15T01:43:38.855Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,2,4,58,"top",8,"2024-05-15T01:42:38.530Z","2024-05-15T01:44:21.908Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",6,"2024-05-15T01:42:20.743Z","2024-05-15T01:42:25.543Z",TRUE,"pitch","1cf02be8-ad7e-40fd-81ed-898dcfd72357",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.62,1.67,NA,98.2,208.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,2,4,57,"top",8,"2024-05-15T01:40:32.075Z","2024-05-15T01:42:25.543Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,83.6,14,0.91,0.415,6.9737,28.6763,-33.7736,0.9961,-0.9062,0.4932,1.1079,7.7057,-132.082,-4.5582,-2.5941,50.0049,5.3455,1.7546,4.8,8.4,24,2651,56,NA,NA,NA,NA,NA,NA,TRUE,-35.8,-2.5,-3.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",5,"2024-05-15T01:41:38.439Z","2024-05-15T01:41:42.070Z",TRUE,"pitch","d270562c-c9d4-413c-ae91-0d0c5efad830",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.62,1.67,NA,157.58,169.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,2,4,57,"top",8,"2024-05-15T01:40:32.075Z","2024-05-15T01:42:25.543Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.8,13,0.9,0.3841,6.7775,32.3272,-29.9984,-11.0136,1.0559,-1.0646,2.5579,8.0546,-142.5261,-2.5856,-2.4944,50.0016,5.3684,-22.689,34.8,7.2,24,1733,242,NA,NA,NA,NA,NA,NA,FALSE,-26.9,1.6,18.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",4,"2024-05-15T01:41:21.109Z","2024-05-15T01:41:24.953Z",TRUE,"pitch","081c7444-81bc-4dd4-a259-ebf5478a33e1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4883,1.6544,NA,131.33,206.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,2,4,57,"top",8,"2024-05-15T01:40:32.075Z","2024-05-15T01:42:25.543Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.9,84.9,13,0.9,0.4113,6.676,24.5632,-35.4727,1.4346,-1.8324,-0.376,1.2015,5.6702,-132.47,-4.2101,-2.7184,50.002,5.3653,2.5841,6,8.4,24,2679,68,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-4,-3.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",3,"2024-05-15T01:41:04.764Z","2024-05-15T01:41:09.761Z",TRUE,"pitch","ea027837-6b4e-4f71-8140-abda90dedd38",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.62,1.67,NA,70.59,192.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,2,4,57,"top",8,"2024-05-15T01:40:32.075Z","2024-05-15T01:42:25.543Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.1,85.7,14,0.91,0.4071,6.9155,25.4007,-31.505,1.2998,0.3676,1.2177,1.6973,9.4578,-133.889,-3.9369,-2.5109,50.0053,5.4094,2.3912,7.2,7.2,24,2768,74,NA,NA,NA,NA,NA,NA,FALSE,-31.9,0.1,-4.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",2,"2024-05-15T01:40:49.172Z","2024-05-15T01:40:52.438Z",TRUE,"pitch","9d84bfe9-9635-42c8-948e-e11d86e739b8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4983,1.6758,NA,148.85,166.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,2,4,57,"top",8,"2024-05-15T01:40:32.075Z","2024-05-15T01:42:25.543Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.8,11,0.9,0.4158,6.7248,22.9665,-33.2442,2.2397,-0.6084,-0.8355,2.6856,4.2522,-130.8329,-0.8422,-2.7614,50.0012,5.4642,3.9512,8.4,7.2,24,2684,82,NA,NA,NA,NA,NA,NA,FALSE,-34.4,-1.1,-4.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",1,"2024-05-15T01:40:34.308Z","2024-05-15T01:40:39.873Z",TRUE,"pitch","6d9b5abd-2e48-4e2d-8f2a-a1566d51ec16",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5049,1.6376,NA,85.04,194.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,2,4,57,"top",8,"2024-05-15T01:40:32.075Z","2024-05-15T01:42:25.543Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89.6,14,0.9,0.3872,6.9443,30.3797,-31.9104,-11.0912,0.1331,0.8384,1.624,12.6539,-141.1443,-4.6938,-2.2497,50.0053,5.3495,-22.5112,31.2,7.2,24,1778,248,NA,NA,NA,NA,NA,NA,FALSE,-29.5,-0.6,17.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T01:38:58.566Z","2024-05-15T01:40:34.308Z",FALSE,"action",NA,NA,"Pitching Change: Elvis Peguero replaces Bryan Hudson.","Pitching Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665625,"/api/v1/people/665625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Strikeout","strikeout","Jared Triolo strikes out swinging.",0,2,4,57,"top",8,"2024-05-15T01:40:32.075Z","2024-05-15T01:42:25.543Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,669707,"Jared Triolo","/api/v1/people/669707","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",5,"2024-05-15T01:38:11.785Z","2024-05-15T01:38:15.112Z",TRUE,"pitch","2f2ae66c-8c7c-42e6-a951-91a07ed6d143",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.43,1.64,NA,133.38,136.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jake Bauers strikes out swinging.",0,2,4,56,"bottom",7,"2024-05-15T01:36:17.728Z","2024-05-15T01:38:15.112Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641343,"Jake Bauers","/api/v1/people/641343","L","Left",693312,"Kyle Nicolas","/api/v1/people/693312","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.3,11,0.9,0.3839,7.0421,34.3759,-10.7489,-5.4907,10.4055,-0.4296,3.7882,4.146,-142.9229,-4.4265,-1.1891,50.0027,6.0377,-11.3061,40.8,3.6,24,2478,204,NA,NA,NA,NA,NA,NA,TRUE,-10.4,18.1,9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",4,"2024-05-15T01:37:51.464Z","2024-05-15T01:37:55.580Z",TRUE,"pitch","878f2f0b-8bf4-4ba9-872d-91421a9a41f9",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3715,1.6338,NA,171.85,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jake Bauers strikes out swinging.",0,2,4,56,"bottom",7,"2024-05-15T01:36:17.728Z","2024-05-15T01:38:15.112Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641343,"Jake Bauers","/api/v1/people/641343","L","Left",693312,"Kyle Nicolas","/api/v1/people/693312","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,83.6,11,0.91,0.414,6.9384,24.8765,-30.1522,2.6874,1.1406,-1.4389,4.5013,-0.6582,-131.7033,1.707,-1.5369,50.0053,6.0562,4.7775,8.4,7.2,24,2428,131,NA,NA,NA,NA,NA,NA,FALSE,-30.5,2.6,-4.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745989,"2024-05-14",3,"2024-05-15T01:37:33.878Z","2024-05-15T01:37:37.498Z",TRUE,"pitch","5bdb91b6-0110-4df1-8d36-3fa68a471536",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3436,1.5975,NA,131.18,114.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Jake Bauers strikes out swinging.",0,2,4,56,"bottom",7,"2024-05-15T01:36:17.728Z","2024-05-15T01:38:15.112Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641343,"Jake Bauers","/api/v1/people/641343","L","Left",693312,"Kyle Nicolas","/api/v1/people/693312","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.2,11,0.9,0.384,7.1127,34.1385,-9.3985,-4.6266,11.0628,-0.3719,4.6065,4.1814,-142.8673,-2.2541,-1.2562,50.006,5.9997,-9.528,40.8,2.4,24,2383,208,NA,NA,NA,NA,NA,NA,FALSE,-8.8,19.7,7.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
