"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746966,"2024-05-01",4,"2024-05-02T01:28:32.235Z","2024-05-02T01:28:40.731Z",TRUE,"pitch","81e877fd-2e91-4bb5-a274-b94dbda901a7",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.42,1.68,NA,137.36,178.63,"ground_ball","medium","6",116.53,151.07,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Thairo Estrada grounds into a double play, shortstop Ceddanne Rafaela to second baseman Enmanuel Valdez to first baseman Dominic Smith. Matt Chapman out at 2nd. Thairo Estrada out at 1st.",0,2,6,69,"top",9,"2024-05-02T01:27:03.788Z","2024-05-02T01:28:40.731Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,84.7,4,0.9,0.4043,6.434,33.645,-29.3299,-11.4335,1.5313,-0.5341,2.2276,11.598,-136.169,-1.7032,-3.3907,50.0002,4.917,-21.1808,31.2,7.2,24,2128,227,99,-5,22,NA,NA,NA,TRUE,-29,2.5,17.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746966,"2024-05-01",3,"2024-05-02T01:28:14.162Z","2024-05-02T01:28:17.635Z",TRUE,"pitch","341e4264-4fe5-4c7b-936c-d0ac5abab9f0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4677,1.7314,NA,95.12,209.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Thairo Estrada grounds into a double play, shortstop Ceddanne Rafaela to second baseman Enmanuel Valdez to first baseman Dominic Smith. Matt Chapman out at 2nd. Thairo Estrada out at 1st.",0,2,6,69,"top",9,"2024-05-02T01:27:03.788Z","2024-05-02T01:28:40.731Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.2,14,0.9,0.408,6.1599,33.2914,-29.8384,-12.1587,1.2852,0.5741,1.0684,14.2422,-134.9733,-4.3522,-3.2272,50.0028,4.8379,-22.1132,31.2,8.4,24,2056,237,NA,NA,NA,NA,NA,NA,FALSE,-30.7,1.4,18.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746966,"2024-05-01",2,"2024-05-02T01:27:55.969Z","2024-05-02T01:28:00.817Z",TRUE,"pitch","be342f5f-c06b-49d4-844f-75272c476866",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4104,1.696,NA,161.81,177.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Thairo Estrada grounds into a double play, shortstop Ceddanne Rafaela to second baseman Enmanuel Valdez to first baseman Dominic Smith. Matt Chapman out at 2nd. Thairo Estrada out at 1st.",0,2,6,69,"top",9,"2024-05-02T01:27:03.788Z","2024-05-02T01:28:40.731Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78,70.7,13,0.91,0.4862,5.7461,24.4348,-30.6411,11.3126,1.2021,-1.1755,2.2812,3.4238,-113.4734,1.8811,-4.1814,50.0049,4.5364,14.4743,26.4,10.8,24,2871,77,NA,NA,NA,NA,NA,NA,FALSE,-42.6,3.1,-21.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746966,"2024-05-01",1,"2024-05-02T01:27:38.454Z","2024-05-02T01:27:42.363Z",TRUE,"pitch","35f3b5f8-9a0a-49af-b93b-cefdd805fe32",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.439,1.6553,NA,121.67,174.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Thairo Estrada grounds into a double play, shortstop Ceddanne Rafaela to second baseman Enmanuel Valdez to first baseman Dominic Smith. Matt Chapman out at 2nd. Thairo Estrada out at 1st.",0,2,6,69,"top",9,"2024-05-02T01:27:03.788Z","2024-05-02T01:28:40.731Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,84.6,5,0.91,0.4058,6.5908,31.78,-25.7782,-9.1042,3.4737,-0.1225,2.3762,12.1685,-135.397,-1.5226,-3.5091,50.0036,4.7637,-16.7689,27.6,6,24,2029,235,NA,NA,NA,NA,NA,NA,FALSE,-25.7,6.1,13.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746966,"2024-05-01",0,"2024-05-02T01:27:21.944Z","2024-05-02T01:27:26.265Z",TRUE,"pitch","87b740bb-d2d0-4bb0-a55e-b25ff0c317c9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5304,1.6757,NA,154.76,152.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Grounded Into DP","grounded_into_double_play","Thairo Estrada grounds into a double play, shortstop Ceddanne Rafaela to second baseman Enmanuel Valdez to first baseman Dominic Smith. Matt Chapman out at 2nd. Thairo Estrada out at 1st.",0,2,6,69,"top",9,"2024-05-02T01:27:03.788Z","2024-05-02T01:28:40.731Z",TRUE,FALSE,FALSE,TRUE,24,3,1,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,84.9,11,0.9,0.4033,5.8469,32.8373,-26.0571,-9.4533,3.2808,-0.9907,3.2119,9.838,-136.3373,-0.113,-3.4355,50.001,5.0679,-17.6133,30,7.2,24,2012,233,NA,NA,NA,NA,NA,NA,FALSE,-25.3,6.1,14.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746966,"2024-05-01",4,"2024-05-02T01:26:57.059Z","2024-05-02T01:27:00.433Z",TRUE,"pitch","97cfae80-d067-4684-8d20-21cbb68fe430",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.12,1.49,NA,112.34,174.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,2,6,68,"top",9,"2024-05-02T01:24:57.428Z","2024-05-02T01:27:00.433Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.1,5,0.89,0.4,6.1928,30.0238,-17.7934,-8.0742,7.57,0.1221,2.3974,11.9123,-136.8907,-3.5938,-3.2354,50.0004,4.9443,-15.3338,34.8,4.8,24,2281,238,NA,NA,NA,NA,NA,NA,TRUE,-17.8,13.1,12.1,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA
746966,"2024-05-01",3,"2024-05-02T01:26:34.234Z","2024-05-02T01:26:37.375Z",TRUE,"pitch","12cc5531-fcfd-446f-a486-24181c748d5f",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.2539,1.5003,NA,142.98,231.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,2,6,68,"top",9,"2024-05-02T01:24:57.428Z","2024-05-02T01:27:00.433Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,77.3,13,0.91,0.448,6.6784,24.7925,-32.4633,-11.1016,-0.1938,-0.6816,0.26,10.3201,-122.3786,-3.3663,-3.5167,50.0007,4.4422,-16.7892,24,9.6,24,1852,266,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-1,17.6,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA
746966,"2024-05-01",2,"2024-05-02T01:26:09.771Z","2024-05-02T01:26:12.867Z",TRUE,"pitch","ab36632d-268a-4f43-b8c4-5b40cfa69a61",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.12,1.49,NA,138.78,151.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,2,6,68,"top",9,"2024-05-02T01:24:57.428Z","2024-05-02T01:27:00.433Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.3,1,0.9,0.4038,6.0004,28.6621,-18.7317,-6.8686,7.207,-0.5714,3.2306,9.8581,-135.4746,-1.3965,-3.3593,50.0012,5.0576,-12.8094,30,4.8,24,2277,240,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13,10.4,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA
746966,"2024-05-01",1,"2024-05-02T01:25:50.105Z","2024-05-02T01:25:53.336Z",TRUE,"pitch","3b424983-85e1-4779-beae-237d16c08956",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2863,1.4956,NA,84.75,125.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,2,6,68,"top",9,"2024-05-02T01:24:57.428Z","2024-05-02T01:27:00.433Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.1,12,0.9,0.397,5.9397,27.4167,-17.2704,-6.3396,7.7121,0.8461,4.1779,13.2377,-137.3985,0.4656,-3.1875,50.0002,5.1703,-12.2486,28.8,3.6,24,2228,231,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.3,9,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA
746966,"2024-05-01",0,"2024-05-02T01:25:26.432Z","2024-05-02T01:25:29.767Z",TRUE,"pitch","48c4b095-3f32-41e5-99ad-c1b9680ab25b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.12,1.49,NA,126.62,179.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Michael Conforto strikes out swinging.",0,2,6,68,"top",9,"2024-05-02T01:24:57.428Z","2024-05-02T01:27:00.433Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",669711,"Greg Weissert","/api/v1/people/669711","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84,5,0.89,0.4106,6.0997,28.6041,-30.4878,-11.4926,0.9389,-0.2523,2.1846,12.6772,-133.3705,-1.0442,-3.5734,50.0053,4.7793,-20.7136,30,8.4,24,1962,233,NA,NA,NA,NA,NA,NA,FALSE,-30.8,1.7,18.1,NA,NA,NA,TRUE,TRUE,656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA,NA,NA,NA
