"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718412,"2023-04-26",5,"2023-04-27T02:03:39.733Z","2023-04-27T02:03:45.842Z",TRUE,"pitch","bacd220f-a274-4638-af91-a6e9ae079643",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.1468,1.5342,NA,152.31,177.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,4,1,77,"bottom",9,"2023-04-27T02:01:23.254Z","2023-04-27T02:03:45.842Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.8,13,2,0.3866,6.7777,33.7499,-10.3476,-7.3091,10.7469,-0.9264,2.262,4.6056,-141.913,-7.092,-1.6243,50.003,5.4593,-14.8459,49.2,3.6,24,1922,215,NA,NA,NA,NA,NA,NA,TRUE,-10.7,18.1,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",3,"2023-04-27T02:03:12.685Z","2023-04-27T02:03:16.543Z",TRUE,"pitch","45dd1ab2-a531-44c7-b51f-5adae26ecc45",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3024,1.5457,NA,65.26,212.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,4,1,77,"bottom",9,"2023-04-27T02:01:23.254Z","2023-04-27T02:03:45.842Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,83.9,14,0.93,0.4145,6.4355,27.0252,-23.9465,2.8022,4.6484,1.3573,0.9676,7.5559,-131.9415,-6.9719,-1.9031,50.0042,5.3987,4.9591,14.4,6,24,2267,192,NA,NA,NA,NA,NA,NA,FALSE,-26,7.1,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",2,"2023-04-27T02:02:53.282Z","2023-04-27T02:02:56.991Z",TRUE,"pitch","ef73f058-27d1-43be-8259-b09a5f69e69a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2736,1.6032,NA,48.52,221.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,4,1,77,"bottom",9,"2023-04-27T02:01:23.254Z","2023-04-27T02:03:45.842Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,84.5,14,0.93,0.4127,6.6051,25.8704,-22.9007,2.3964,5.1852,1.7965,0.6287,8.0619,-132.2753,-8.0049,-1.5911,50.0014,5.3496,4.2821,13.2,6,24,2139,203,NA,NA,NA,NA,NA,NA,FALSE,-25,7.9,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",1,"2023-04-27T02:02:05.476Z","2023-04-27T02:02:11.078Z",TRUE,"pitch","006a3ee5-6a56-43cb-a024-b9dbcdf25f88",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.21,1.5,NA,121.12,195.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,4,1,77,"bottom",9,"2023-04-27T02:01:23.254Z","2023-04-27T02:03:45.842Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.5,85.2,8,0.81,0.4085,6.6018,24.3983,-21.5798,0.0627,5.7969,-0.108,1.5978,4.8638,-133.2744,-6.0801,-1.9528,50.0028,5.4321,0.1135,2.4,4.8,24,2214,204,NA,NA,NA,NA,NA,NA,FALSE,-22.6,9.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",0,"2023-04-27T02:01:49.932Z","2023-04-27T02:01:53.187Z",TRUE,"pitch","62261123-96f3-43d7-9adb-bc3583e122d5",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.21,1.5,NA,123.9,187.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,4,1,77,"bottom",9,"2023-04-27T02:01:23.254Z","2023-04-27T02:03:45.842Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,83.3,8,0.89,0.4171,6.7458,24.4853,-22.3007,0.4481,5.6399,-0.1811,1.9025,4.8817,-130.7226,-4.837,-2.1219,50.0044,5.4254,0.7847,3.6,4.8,24,2105,200,NA,NA,NA,NA,NA,NA,FALSE,-24.1,9.5,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",4,"2023-04-27T02:03:24.263Z","2023-04-27T02:03:39.733Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,682626,"/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,4,1,77,"bottom",9,"2023-04-27T02:01:23.254Z","2023-04-27T02:03:45.842Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",8,"2023-04-27T02:01:18.803Z","2023-04-27T02:01:23.310Z",TRUE,"pitch","7f468664-aecc-4ff8-b52f-1a9ee2fda2b7",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.57,1.65,NA,111.43,145.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,4,1,76,"bottom",9,"2023-04-27T01:58:36.177Z","2023-04-27T02:01:23.310Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89,2,2,0.3869,6.5109,31.3658,-13.3208,-9.2164,9.2811,0.1462,3.4473,8.4428,-141.4243,-3.3562,-1.6761,50.0056,5.5004,-18.7277,50.4,4.8,24,2195,223,NA,NA,NA,NA,NA,NA,TRUE,-12.6,16.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",6,"2023-04-27T02:00:45.682Z","2023-04-27T02:00:52.025Z",TRUE,"pitch","944831a1-19f7-473b-bbc1-f618b0c98228",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.637,1.7354,NA,104.1,195.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,4,1,76,"bottom",9,"2023-04-27T01:58:36.177Z","2023-04-27T02:01:23.310Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.9,14,2,0.3874,6.7714,32.6212,-13.4381,-9.9159,9.2546,0.3383,1.5862,8.5609,-141.4677,-8.0826,-1.4404,50.0044,5.3441,-20.0773,50.4,4.8,24,2204,225,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",5,"2023-04-27T02:00:27.452Z","2023-04-27T02:00:31.458Z",TRUE,"pitch","6beb263e-c94a-4fc3-b5cb-03930d50f87b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.57,1.65,NA,110.28,180.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,4,1,76,"bottom",9,"2023-04-27T01:58:36.177Z","2023-04-27T02:01:23.310Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.6,8,2,0.3888,6.7358,31.9632,-14.6846,-8.6808,8.7037,0.1763,2.1569,8.4439,-140.8562,-6.346,-1.7323,50.0062,5.3886,-17.4492,44.4,4.8,24,2094,225,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",4,"2023-04-27T02:00:06.842Z","2023-04-27T02:00:11.855Z",TRUE,"pitch","563097a4-025a-4cf9-9a37-abe3e508385f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.57,1.65,NA,86.99,149.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,4,1,76,"bottom",9,"2023-04-27T01:58:36.177Z","2023-04-27T02:01:23.310Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.2,3,2,0.3893,6.9279,32.4669,-10.8361,-5.8419,10.6467,0.7873,3.3084,8.4596,-140.7872,-4.0081,-1.4997,50.0014,5.4538,-11.7075,39.6,3.6,24,2064,217,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.6,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",3,"2023-04-27T01:59:49.184Z","2023-04-27T01:59:52.474Z",TRUE,"pitch","4d02aadd-30c4-43d9-9453-02f015697824",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.8216,1.7182,NA,48.43,147.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,4,1,76,"bottom",9,"2023-04-27T01:58:36.177Z","2023-04-27T02:01:23.310Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.6,12,2,0.3884,6.6835,31.4225,-10.4828,-6.5431,10.7678,1.7988,3.3927,11.3018,-140.9009,-4.0447,-1.4106,50.006,5.522,-13.1859,43.2,3.6,24,2021,218,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18.8,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",2,"2023-04-27T01:59:31.285Z","2023-04-27T01:59:35.527Z",TRUE,"pitch","e7432046-96d5-45ab-93f8-84b11241ef89",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.7639,1.747,NA,147.11,164.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,4,1,76,"bottom",9,"2023-04-27T01:58:36.177Z","2023-04-27T02:01:23.310Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.4,4,2,0.3885,6.8071,33.016,-11.8207,-6.0068,10.1203,-0.79,2.7609,4.3935,-141.1321,-5.4344,-1.5888,50.0059,5.4772,-12.0834,40.8,3.6,24,2118,218,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",1,"2023-04-27T01:59:13.111Z","2023-04-27T01:59:20.749Z",TRUE,"pitch","f1761f3d-b26b-419b-9347-6013c443ae76",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.7639,1.7757,NA,91.48,163.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,4,1,76,"bottom",9,"2023-04-27T01:58:36.177Z","2023-04-27T02:01:23.310Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88,6,2,0.3914,6.7213,31.0243,-11.1858,-7.4206,10.5756,0.6696,2.8027,9.2961,-139.8544,-5.2985,-1.7305,50.0012,5.453,-14.7251,45.6,3.6,24,2134,213,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.2,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",0,"2023-04-27T01:58:57.772Z","2023-04-27T01:59:08.748Z",TRUE,"pitch","65fdc31d-7f37-4715-8aaf-a9bd8ada6305",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7928,1.747,NA,167.18,141.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,4,1,76,"bottom",9,"2023-04-27T01:58:36.177Z","2023-04-27T02:01:23.310Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.1,11,2,0.3857,6.505,32.5613,-14.7533,-6.9145,8.5304,-1.3165,3.612,3.4903,-142.007,-2.9698,-1.6633,50.0011,5.61,-14.1186,40.8,3.6,24,2151,218,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",7,"2023-04-27T02:01:04.121Z","2023-04-27T02:01:18.803Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,683146,"/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Brett Baty strikes out swinging.",0,4,1,76,"bottom",9,"2023-04-27T01:58:36.177Z","2023-04-27T02:01:23.310Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683146,"Brett Baty","/api/v1/people/683146","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",1,"2023-04-27T01:58:25.156Z","2023-04-27T01:58:32.081Z",TRUE,"pitch","9e67697a-706e-4a68-a994-ab0c7385a536",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.49,1.61,NA,142.71,178.98,"line_drive","medium","1",129.14,180.43,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Tommy Pham lines out to pitcher Kyle Finnegan.",0,4,1,75,"bottom",9,"2023-04-27T01:58:22.775Z","2023-04-27T01:58:32.081Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.6,4,2,0.3886,6.6544,32.2879,-11.5148,-6.7372,10.2661,-0.6745,2.2149,5.0951,-141.0064,-7.1902,-1.6303,50.0024,5.5422,-13.5562,43.2,3.6,24,2202,212,88.8,3,76,NA,NA,NA,TRUE,-11.9,17.3,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718412,"2023-04-26",0,"2023-04-27T01:56:11.560Z","2023-04-27T01:58:25.156Z",FALSE,"action",NA,NA,"Pitching Change: Kyle Finnegan replaces Hunter Harvey.","Pitching Substitution",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640448,"/api/v1/people/640448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"75","atBat","Lineout","field_out","Tommy Pham lines out to pitcher Kyle Finnegan.",0,4,1,75,"bottom",9,"2023-04-27T01:58:22.775Z","2023-04-27T01:58:32.081Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,502054,"Tommy Pham","/api/v1/people/502054","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
