"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746804,"2024-04-29",3,"2024-04-30T01:48:52.629Z","2024-04-30T01:49:03.663Z",TRUE,"pitch","cc93a11e-43c3-45bb-a206-1278fdb0dd9d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.34,1.55,NA,125.38,186.04,"popup","medium","4",154.55,140.93,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Andrew Vaughn pops out to second baseman Edouard Julien.",0,2,2,58,"bottom",8,"2024-04-30T01:47:45.259Z","2024-04-30T01:49:03.663Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",90.3,83.3,8,0.86,0.4159,6.2765,26.98,-32.3413,6.4206,-0.096,-0.2198,1.9534,-0.0659,-131.5157,-2.9453,-1.0291,50.0034,5.478,11.2858,19.2,8.4,24,2991,31,89.8,62,165,NA,NA,NA,TRUE,-34,-0.6,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,686676,"Korey Lee","/api/v1/people/686676",NA,NA,NA
746804,"2024-04-29",2,"2024-04-30T01:48:33.078Z","2024-04-30T01:48:36.078Z",TRUE,"pitch","05ba00c7-8595-4eb7-9acf-dbe9f4f34ece",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3517,1.6158,NA,37.2,213.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Andrew Vaughn pops out to second baseman Edouard Julien.",0,2,2,58,"bottom",8,"2024-04-30T01:47:45.259Z","2024-04-30T01:49:03.663Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",90.8,83.4,14,0.89,0.4158,6.463,30.1571,-35.9025,7.093,-2.126,2.0936,0.9277,5.0805,-132.1093,-4.864,-0.781,50.0033,5.4547,12.4403,20.4,9.6,24,3005,34,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-4.8,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",1,"2024-04-30T01:48:15.891Z","2024-04-30T01:48:18.891Z",TRUE,"pitch","fc6fef2c-d417-47c2-965d-6fe4e86d4d03",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3499,1.6564,NA,154.47,141.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Andrew Vaughn pops out to second baseman Edouard Julien.",0,2,2,58,"bottom",8,"2024-04-30T01:47:45.259Z","2024-04-30T01:49:03.663Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.5,11,0.9,0.3895,6.2584,29.512,-14.0516,-3.7054,9.0344,-0.9831,3.6011,0.6018,-140.2263,-3.1074,-0.7178,50.0063,5.6314,-7.4348,26.4,3.6,24,2539,210,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",0,"2024-04-30T01:47:57.903Z","2024-04-30T01:48:00.903Z",TRUE,"pitch","4ae66c49-14cc-476e-a215-0dfc73ad3fb4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.34,1.55,NA,112.59,143.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Andrew Vaughn pops out to second baseman Edouard Julien.",0,2,2,58,"bottom",8,"2024-04-30T01:47:45.259Z","2024-04-30T01:49:03.663Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.5,12,0.89,0.3895,6.6102,29.5688,-12.0399,-2.762,10.04,0.1156,3.517,2.8388,-140.222,-3.6588,-0.5475,50.005,5.6157,-5.5405,21.6,2.4,24,2554,209,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",0,"2024-04-30T01:47:21.813Z","2024-04-30T01:47:29.826Z",TRUE,"pitch","30e6470a-c8f1-4478-9e4f-c60c8c8330ce",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,2.99,1.3,NA,121.48,189.08,"bunt_grounder","soft","1",135.15,190,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Sac Bunt","sac_bunt","Nicky Lopez out on a sacrifice bunt, pitcher Griffin Jax to first baseman Carlos Santana. Korey Lee to 2nd.",0,2,2,57,"bottom",8,"2024-04-30T01:47:02.599Z","2024-04-30T01:47:29.826Z",TRUE,FALSE,FALSE,TRUE,4,0,0,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.7,84.4,5,0.89,0.4097,6.4359,28.121,-26.7548,-7.1549,2.9903,-0.1176,1.8406,4.0139,-133.5569,-4.7181,-0.7086,50.0005,5.5486,-12.9547,24,7.2,24,2054,234,43.1,-68,2,NA,NA,NA,TRUE,-27.8,4.7,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,686676,"Korey Lee","/api/v1/people/686676",NA,NA,NA
746804,"2024-04-29",5,"2024-04-30T01:46:47.592Z","2024-04-30T01:46:57.620Z",TRUE,"pitch","a0e6590c-7afd-437d-bfa3-1bc4f72cd239",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.57,1.62,NA,123.26,185.67,"line_drive","medium","7",84.79,86.53,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Korey Lee singles on a line drive to left fielder Alex Kirilloff.",0,2,2,56,"bottom",8,"2024-04-30T01:45:54.939Z","2024-04-30T01:46:57.620Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686676,"Korey Lee","/api/v1/people/686676","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.8,8,0.9,0.385,6.5041,30.0711,-12.1012,-3.2894,9.7738,-0.1643,1.9672,2.837,-141.8544,-7.5619,-0.7462,50.0067,5.4255,-6.7578,24,2.4,24,2437,213,89.5,16,266,NA,NA,NA,FALSE,-12.1,16.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686676,"Korey Lee","/api/v1/people/686676",NA,NA,NA,NA,NA,NA
746804,"2024-04-29",4,"2024-04-30T01:46:31.930Z","2024-04-30T01:46:34.962Z",TRUE,"pitch","2c6d4b2f-0b73-40fe-8bb9-be23059732b6",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.57,1.62,NA,75.02,185.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Korey Lee singles on a line drive to left fielder Alex Kirilloff.",0,2,2,56,"bottom",8,"2024-04-30T01:45:54.939Z","2024-04-30T01:46:57.620Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686676,"Korey Lee","/api/v1/people/686676","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",89.2,82.9,14,0.89,0.4198,6.2277,24.5739,-31.6487,5.6599,0.304,1.1014,1.9814,3.0028,-129.9541,-2.99,-0.8006,50.0018,5.5252,9.7813,18,8.4,24,2989,44,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.1,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",3,"2024-04-30T01:46:11.842Z","2024-04-30T01:46:14.848Z",TRUE,"pitch","df8b1f13-3d90-42de-ace8-090bce3822a7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7024,1.7218,NA,76.88,243.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Korey Lee singles on a line drive to left fielder Alex Kirilloff.",0,2,2,56,"bottom",8,"2024-04-30T01:45:54.939Z","2024-04-30T01:46:57.620Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686676,"Korey Lee","/api/v1/people/686676","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",90.1,83.7,14,0.87,0.4169,6.4395,26.6303,-31.7484,4.4076,0.2421,1.0526,-0.1677,3.1504,-131.1528,-8.0918,-0.735,50.0023,5.3114,7.7102,14.4,8.4,24,3021,39,NA,NA,NA,NA,NA,NA,FALSE,-34.6,-1.1,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",2,"2024-04-30T01:45:57.296Z","2024-04-30T01:46:00.296Z",TRUE,"pitch","06d1e475-3222-45fb-ae76-b63d653668e8",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.57,1.62,NA,143,197.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Korey Lee singles on a line drive to left fielder Alex Kirilloff.",0,2,2,56,"bottom",8,"2024-04-30T01:45:54.939Z","2024-04-30T01:46:57.620Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686676,"Korey Lee","/api/v1/people/686676","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.6,7,2,0.3895,6.3825,31.824,-18.9601,-8.9616,6.5991,-0.6821,1.5467,3.281,-140.6122,-7.5279,-0.6995,50.0067,5.4887,-17.9522,39.6,6,24,2442,210,NA,NA,NA,NA,NA,NA,FALSE,-18.7,10.6,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",0,"2024-04-30T01:45:04.821Z","2024-04-30T01:45:44.518Z",FALSE,"action",NA,NA,"Pitching Change: Griffin Jax replaces Brock Stewart.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643377,"/api/v1/people/643377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Single","single","Korey Lee singles on a line drive to left fielder Alex Kirilloff.",0,2,2,56,"bottom",8,"2024-04-30T01:45:54.939Z","2024-04-30T01:46:57.620Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686676,"Korey Lee","/api/v1/people/686676","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",1,"2024-04-30T01:45:44.518Z","2024-04-30T01:45:57.296Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,686676,"/api/v1/people/686676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Korey Lee singles on a line drive to left fielder Alex Kirilloff.",0,2,2,56,"bottom",8,"2024-04-30T01:45:54.939Z","2024-04-30T01:46:57.620Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,686676,"Korey Lee","/api/v1/people/686676","R","Right",643377,"Griffin Jax","/api/v1/people/643377","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",3,"2024-04-30T01:43:22.157Z","2024-04-30T01:43:29.426Z",TRUE,"pitch","75603c5a-a934-497f-ba58-7801c286f002",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.41,1.69,NA,109.66,196.04,"ground_ball","medium","3",161.14,167.8,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Edouard Julien grounds out to first baseman Andrew Vaughn.",0,2,2,55,"top",8,"2024-04-30T01:42:13.293Z","2024-04-30T01:43:29.426Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666397,"Edouard Julien","/api/v1/people/666397","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82.9,8,2,0.4185,6.7469,27.5689,-32.4797,0.9433,-0.1722,0.1926,1.5829,6.3436,-130.867,-4.0617,-2.3853,50.0049,5.5875,1.6371,4.8,8.4,24,2554,89,82.3,-20,5,NA,NA,NA,TRUE,-34.8,-1,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",2,"2024-04-30T01:43:06.942Z","2024-04-30T01:43:10.329Z",TRUE,"pitch","5dddae50-bf1e-43bc-aa4f-89768caaa83c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4318,1.7588,NA,138.44,185.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Edouard Julien grounds out to first baseman Andrew Vaughn.",0,2,2,55,"top",8,"2024-04-30T01:42:13.293Z","2024-04-30T01:43:29.426Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666397,"Edouard Julien","/api/v1/people/666397","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.7,7,2,0.4133,6.7577,28.1066,-27.8084,2.0457,2.4517,-0.5625,1.9906,4.0644,-132.4723,-4.0775,-2.3818,50.0001,5.5807,3.6373,8.4,7.2,24,2434,178,NA,NA,NA,NA,NA,NA,FALSE,-29.2,3.7,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",1,"2024-04-30T01:42:52.563Z","2024-04-30T01:42:55.563Z",TRUE,"pitch","ebac2875-1ddf-44cd-af42-845be5e7c76c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4038,1.7229,NA,77.23,165.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Edouard Julien grounds out to first baseman Andrew Vaughn.",0,2,2,55,"top",8,"2024-04-30T01:42:13.293Z","2024-04-30T01:43:29.426Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666397,"Edouard Julien","/api/v1/people/666397","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,90.3,12,0.92,0.3804,6.7899,35.3081,-10.111,-6.5545,10.5235,1.0432,2.7085,11.3968,-144.2895,-6.5066,-2.1163,50.0059,5.6241,-13.7466,43.2,3.6,24,2694,215,NA,NA,NA,NA,NA,NA,FALSE,-10.2,17.8,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",0,"2024-04-30T01:42:35.399Z","2024-04-30T01:42:38.659Z",TRUE,"pitch","3e99dad1-c8c4-43c1-923d-dd881b225a22",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4295,1.7556,NA,100.94,183.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Edouard Julien grounds out to first baseman Andrew Vaughn.",0,2,2,55,"top",8,"2024-04-30T01:42:13.293Z","2024-04-30T01:43:29.426Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,666397,"Edouard Julien","/api/v1/people/666397","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.3,92.3,9,0.92,0.3728,6.7475,35.4994,-8.03,-6.4636,11.0456,0.4212,2.0302,9.5458,-147.0476,-8.98,-2.0303,50.0038,5.6034,-14.1297,49.2,2.4,24,2715,215,NA,NA,NA,NA,NA,NA,FALSE,-8.5,18.2,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746804,"2024-04-29",5,"2024-04-30T01:42:07.062Z","2024-04-30T01:42:10.408Z",TRUE,"pitch","c38846ae-ed2f-4310-9fa8-ee2129ed901e",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.7077,1.683,NA,140.94,186.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Carlos Correa called out on strikes.",0,2,2,54,"top",8,"2024-04-30T01:40:10.674Z","2024-04-30T01:42:10.408Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,85.4,7,2,0.4063,7.0721,27.3268,-31.1534,1.0583,0.5562,-0.628,1.9437,3.777,-134.4582,-3.9412,-2.1847,50.0056,5.6228,1.9503,4.8,7.2,24,2398,149,NA,NA,NA,NA,NA,NA,TRUE,-31.4,0.4,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
