"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718138,"2023-05-17",5,"2023-05-17T21:15:37.368Z","2023-05-17T21:15:42.241Z",TRUE,"pitch","5355759c-a55a-40e4-b62c-6209b0911ebc",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.81,1.86,NA,110.53,192.1,"line_drive","medium","3",168.46,155.92,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Lineout","field_out","Michael Toglia lines out to first baseman Spencer Steer.",0,5,11,64,"bottom",7,"2023-05-17T21:13:54.375Z","2023-05-17T21:15:42.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669911,"Michael Toglia","/api/v1/people/669911","L","Left",611093,"Silvino Bracho","/api/v1/people/611093","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,77.7,14,0.88,0.4482,5.9258,20.5777,-27.8321,-3.1849,2.8619,0.1698,1.729,4.7002,-121.5214,-2.7707,-1.3629,50.0023,5.266,-4.8324,8.4,7.2,24,1899,198,79.1,14,154,NA,NA,NA,TRUE,-34,4.8,4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",4,"2023-05-17T21:15:14.251Z","2023-05-17T21:15:17.623Z",TRUE,"pitch","e7cdd79a-7cd7-43a7-bde2-7c1e163d6a1d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.81,1.86,NA,110.85,154.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Lineout","field_out","Michael Toglia lines out to first baseman Spencer Steer.",0,5,11,64,"bottom",7,"2023-05-17T21:13:54.375Z","2023-05-17T21:15:42.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669911,"Michael Toglia","/api/v1/people/669911","L","Left",611093,"Silvino Bracho","/api/v1/people/611093","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,76.7,5,0.91,0.4569,5.9917,15.0964,-28.5915,-1.95,2.4406,0.1612,3.1366,4.494,-118.3117,0.8119,-1.4805,50.002,5.3399,-2.862,4.8,8.4,24,1846,199,NA,NA,NA,NA,NA,NA,FALSE,-35.5,4.8,2.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",3,"2023-05-17T21:14:56.129Z","2023-05-17T21:14:59.539Z",TRUE,"pitch","30b623e3-0f4f-4498-af04-260843c4ebee",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.6379,1.7805,NA,128.81,174.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Lineout","field_out","Michael Toglia lines out to first baseman Spencer Steer.",0,5,11,64,"bottom",7,"2023-05-17T21:13:54.375Z","2023-05-17T21:15:42.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669911,"Michael Toglia","/api/v1/people/669911","L","Left",611093,"Silvino Bracho","/api/v1/people/611093","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,85.6,4,0.88,0.4061,6.0362,23.1284,-16.9156,-2.0574,8.2407,-0.3099,2.3648,3.4654,-133.8009,-4.5006,-1.3422,50.0021,5.2449,-3.8095,10.8,3.6,24,2394,198,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14.4,3.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",2,"2023-05-17T21:14:39.899Z","2023-05-17T21:14:43.630Z",TRUE,"pitch","bd62399e-0e1f-4649-a120-5830d844afd6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.5577,1.7683,NA,115.86,139.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Lineout","field_out","Michael Toglia lines out to first baseman Spencer Steer.",0,5,11,64,"bottom",7,"2023-05-17T21:13:54.375Z","2023-05-17T21:15:42.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669911,"Michael Toglia","/api/v1/people/669911","L","Left",611093,"Silvino Bracho","/api/v1/people/611093","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.6,76.1,2,0.91,0.4599,5.9845,15.4325,-27.5936,-1.3059,3.1643,0.03,3.6723,3.9968,-117.6279,1.8477,-1.4976,50.0017,5.3777,-1.8901,2.4,7.2,24,1819,184,NA,NA,NA,NA,NA,NA,FALSE,-34.6,6.2,1.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",1,"2023-05-17T21:14:20.608Z","2023-05-17T21:14:24.268Z",TRUE,"pitch","bfcb6883-6cd3-429b-8894-7f6279538b6a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6144,1.7333,NA,141.08,209.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Lineout","field_out","Michael Toglia lines out to first baseman Spencer Steer.",0,5,11,64,"bottom",7,"2023-05-17T21:13:54.375Z","2023-05-17T21:15:42.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669911,"Michael Toglia","/api/v1/people/669911","L","Left",611093,"Silvino Bracho","/api/v1/people/611093","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,75.8,13,0.87,0.4604,6.0088,19.6038,-30.5419,-4.7575,1.1365,-0.6316,1.0696,3.5421,-118.3369,-3.0984,-1.5195,50.0047,5.1538,-6.8432,12,8.4,24,1777,203,NA,NA,NA,NA,NA,NA,FALSE,-39.2,1.7,7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T21:14:05.455Z","2023-05-17T21:14:09.589Z",TRUE,"pitch","43e861eb-158e-4bb5-bce9-4302e7aa7821",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6144,1.7569,NA,199.99,152.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Lineout","field_out","Michael Toglia lines out to first baseman Spencer Steer.",0,5,11,64,"bottom",7,"2023-05-17T21:13:54.375Z","2023-05-17T21:15:42.241Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669911,"Michael Toglia","/api/v1/people/669911","L","Left",611093,"Silvino Bracho","/api/v1/people/611093","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.8,73.6,11,0.89,0.4737,5.6639,17.5664,-36.3968,6.5605,-3.1094,-2.1773,3.1982,-2.7603,-114.8301,2.6995,-1.8238,50.0004,5.5039,8.9222,13.2,10.8,24,2378,63,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-4.8,-11.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",5,"2023-05-17T21:11:47.225Z","2023-05-17T21:11:52.252Z",TRUE,"pitch","d4be0d44-6430-485a-9088-982f2dc09117",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.46,1.6,NA,111.34,169.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Stuart Fairchild strikes out on a foul tip.",0,5,11,63,"top",7,"2023-05-17T21:09:42.989Z","2023-05-17T21:11:52.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.2,75.7,5,2,0.4612,5.8567,20.3322,-39.643,6.9959,-5.2105,0.1484,2.5527,2.5798,-118.2815,1.1015,-1.8624,50.0058,5.6864,10.0188,14.4,12,24,2868,64,NA,NA,NA,NA,NA,NA,TRUE,-50,-9,-13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",4,"2023-05-17T21:11:22.428Z","2023-05-17T21:11:25.614Z",TRUE,"pitch","21484b15-675d-4eb6-b074-b6827eabef6d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.46,1.6,NA,141.48,180.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Stuart Fairchild strikes out on a foul tip.",0,5,11,63,"top",7,"2023-05-17T21:09:42.989Z","2023-05-17T21:11:52.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.9,7,2,0.4604,5.8836,19.3722,-38.0121,7.9912,-4.0535,-0.6423,2.1562,0.7583,-118.2837,0.241,-2.0061,50.0058,5.4958,11.4961,16.8,10.8,24,2910,67,NA,NA,NA,NA,NA,NA,FALSE,-48,-7.1,-14.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",3,"2023-05-17T21:11:01.831Z","2023-05-17T21:11:05.163Z",TRUE,"pitch","278e3f4f-8589-4323-ac12-79b7d292364a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.46,1.6,NA,110.79,167.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Stuart Fairchild strikes out on a foul tip.",0,5,11,63,"top",7,"2023-05-17T21:09:42.989Z","2023-05-17T21:11:52.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,89.7,5,0.91,0.3895,5.6653,23.1317,-32.5813,-4.0262,-0.2,0.1628,2.6333,7.0778,-139.1743,-1.4829,-1.8587,50.0038,5.2764,-8.117,12,7.2,24,2041,242,NA,NA,NA,NA,NA,NA,FALSE,-29.8,-0.5,6.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",1,"2023-05-17T21:10:32.929Z","2023-05-17T21:10:36.824Z",TRUE,"pitch","2b51af8a-da75-4c2b-afe7-5d330611a774",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.46,1.6,NA,130.31,149.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Stuart Fairchild strikes out on a foul tip.",0,5,11,63,"top",7,"2023-05-17T21:09:42.989Z","2023-05-17T21:11:52.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,87.9,1,0.91,0.3964,5.5231,23.0974,-31.6856,-4.4027,0.2521,-0.3493,3.3122,6.0765,-136.878,-0.0101,-2.0005,50.0042,5.4412,-8.5653,13.2,7.2,24,2027,239,NA,NA,NA,NA,NA,NA,FALSE,-29.8,0.6,7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T21:09:47.773Z","2023-05-17T21:09:52.941Z",TRUE,"pitch","da881994-fc04-4dbc-9ba7-ef9a216534b6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.46,1.6,NA,123.56,183.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Stuart Fairchild strikes out on a foul tip.",0,5,11,63,"top",7,"2023-05-17T21:09:42.989Z","2023-05-17T21:11:52.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,89,8,0.91,0.3922,5.6861,23.8654,-32.2481,-7.0811,-0.0334,-0.172,2.051,7.4826,-138.3862,-2.7566,-1.9601,50.0065,5.1677,-14.0703,21.6,7.2,24,2017,244,NA,NA,NA,NA,NA,NA,FALSE,-30,-0.4,11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",2,"2023-05-17T21:10:57.418Z","2023-05-17T21:11:01.831Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,656413,"/api/v1/people/656413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Stuart Fairchild strikes out on a foul tip.",0,5,11,63,"top",7,"2023-05-17T21:09:42.989Z","2023-05-17T21:11:52.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",1,"2023-05-17T21:09:14.471Z","2023-05-17T21:09:24.787Z",TRUE,"pitch","59d24248-86b1-4b2f-9462-6179bc30720d",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.28,1.59,NA,98.68,183.49,"line_drive","medium","9",167.22,100.25,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Spencer Steer singles on a line drive to right fielder Kris Bryant.",0,5,11,62,"top",7,"2023-05-17T21:08:53.559Z","2023-05-17T21:09:24.787Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,87.8,9,0.9,0.3975,5.752,23.3124,-32.9485,-6.4989,-0.3953,0.4806,2.0478,8.9936,-136.5461,-1.968,-1.9754,50.0065,4.9935,-12.5685,18,7.2,24,2079,234,77.1,18,234,NA,NA,NA,FALSE,-31.4,-1,10.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T21:08:59.665Z","2023-05-17T21:09:04.522Z",TRUE,"pitch","c9fc2cda-d9e8-471d-bb38-e910adc68039",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2989,1.596,NA,87.84,164.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Spencer Steer singles on a line drive to right fielder Kris Bryant.",0,5,11,62,"top",7,"2023-05-17T21:08:53.559Z","2023-05-17T21:09:24.787Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,88.6,6,0.91,0.3941,5.7443,22.7431,-30.7571,-6.8156,0.7212,0.7649,2.7481,9.576,-137.5585,-1.1135,-1.8328,50.0042,5.1929,-13.4179,21.6,7.2,24,2034,230,NA,NA,NA,NA,NA,NA,FALSE,-28.7,1.3,10.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",1,"2023-05-17T21:08:24.350Z","2023-05-17T21:08:32.387Z",TRUE,"pitch","9518e2ca-b5e9-47f5-a907-2fd57b6fb3b1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.28,1.55,NA,145.56,160.11,"ground_ball","medium","5",96.98,167.83,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Nick Senzel grounds out, third baseman Ryan McMahon to first baseman Michael Toglia.",0,5,11,61,"top",7,"2023-05-17T21:08:06.082Z","2023-05-17T21:08:32.387Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,88.4,1,0.91,0.3949,5.6226,22.5907,-33.0137,-5.1427,-0.4248,-0.7493,2.9137,5.2821,-137.289,-0.2133,-2.0052,50.006,5.1887,-10.0878,15.6,7.2,24,2058,245,94.7,4,90,NA,NA,NA,TRUE,-30.7,-0.7,8.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T21:08:09.137Z","2023-05-17T21:08:13.221Z",TRUE,"pitch","d630e3f0-efd2-495a-9421-1b4ecd511a08",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2014,1.4939,NA,165.97,150.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Nick Senzel grounds out, third baseman Ryan McMahon to first baseman Michael Toglia.",0,5,11,61,"top",7,"2023-05-17T21:08:06.082Z","2023-05-17T21:08:32.387Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,88.3,11,0.91,0.3949,5.6492,23.1821,-33.8281,-5.1327,-0.8438,-1.2847,3.2663,4.2068,-137.3747,0.5376,-2.1502,50.0025,5.3222,-10.0593,15.6,7.2,24,2020,238,NA,NA,NA,NA,NA,NA,FALSE,-31.4,-1.3,8.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",3,"2023-05-17T21:07:36.319Z","2023-05-17T21:07:44.596Z",TRUE,"pitch","6ff03c63-97f2-4b2d-9324-5c11851a0fd0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.22,1.52,NA,145.04,181.13,"fly_ball","medium","8",121.24,75.57,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jonathan India flies out to center fielder Brenton Doyle.",0,5,11,60,"top",7,"2023-05-17T21:07:03.941Z","2023-05-17T21:07:44.596Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,663697,"Jonathan India","/api/v1/people/663697","R","Right",656234,"Jake Bird","/api/v1/people/656234","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,74.7,4,2,0.4684,5.795,18.2028,-37.9192,7.3426,-4.131,-0.7357,2.1353,0.7735,-116.1581,0.2474,-2.0273,50.0044,5.5821,10.2086,15.6,10.8,24,2894,63,80.3,31,309,NA,NA,NA,TRUE,-49.6,-7.2,-13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
