"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717001,"2023-08-14",1,"2023-08-15T01:30:03.436Z","2023-08-15T01:32:02.324Z",FALSE,"action",NA,NA,"Pitching Change: Pierce Johnson replaces Max Fried.","Pitching Substitution",2,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572955,"/api/v1/people/572955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Forceout","force_out","Anthony Volpe grounds into a force out, shortstop Orlando Arcia to second baseman Nicky Lopez. DJ LeMahieu out at 2nd. Anthony Volpe to 1st.",0,2,9,60,"top",7,"2023-08-15T01:32:00.067Z","2023-08-15T01:33:46.919Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",2,"2023-08-15T01:28:48.781Z","2023-08-15T01:29:01.541Z",TRUE,"pitch","4b8b2ab0-5364-464d-b11b-2d01649b846e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.33,1.59,NA,111.51,169.43,"ground_ball","hard","9",164.3,105.16,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","DJ LeMahieu singles on a sharp ground ball to right fielder Ronald Acuna Jr.",0,2,9,59,"top",7,"2023-08-15T01:27:54.953Z","2023-08-15T01:29:01.541Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83.5,5,2,0.4136,6.8601,27.4421,-22.8806,5.9601,5.2279,0.1441,2.5687,-4.1361,-132.279,-4.7357,0.9514,50.0008,6.0532,10.592,22.8,6,24,1954,157,102.5,-7,18,NA,NA,NA,FALSE,-24.4,8.6,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",1,"2023-08-15T01:28:33.070Z","2023-08-15T01:28:36.298Z",TRUE,"pitch","27ea69e1-43d8-42e8-81d2-cdc90894d065",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2632,1.5956,NA,117.54,179.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","DJ LeMahieu singles on a sharp ground ball to right fielder Ronald Acuna Jr.",0,2,9,59,"top",7,"2023-08-15T01:27:54.953Z","2023-08-15T01:29:01.541Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,76.3,5,2,0.4549,6.6541,21.4262,-28.5201,7.2131,2.4883,-0.0141,2.1961,-5.7645,-120.0262,-2.4153,1.4719,50.0054,5.7341,10.6132,18,8.4,24,1323,135,NA,NA,NA,NA,NA,NA,FALSE,-35.8,4.2,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",0,"2023-08-15T01:28:17.257Z","2023-08-15T01:28:20.404Z",TRUE,"pitch","c4b80cd8-7327-4a25-a644-bcc3bf8a95b6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2632,1.5874,NA,96.69,100.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","DJ LeMahieu singles on a sharp ground ball to right fielder Ronald Acuna Jr.",0,2,9,59,"top",7,"2023-08-15T01:27:54.953Z","2023-08-15T01:29:01.541Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.9,12,2,0.4674,6.4292,21.1779,-35.4084,-5.4403,-2.3238,0.5329,5.1393,-0.6323,-116.9942,5.1847,1.5135,50.0019,6.2052,-7.5738,12,10.8,24,2467,300,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-2.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",3,"2023-08-15T01:25:35.542Z","2023-08-15T01:25:39.730Z",TRUE,"pitch","bf71eb78-50fe-4e68-858b-320389f80f65",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.46,1.6,NA,62.29,209.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Orlando Arcia strikes out swinging.",0,2,9,58,"bottom",6,"2023-08-15T01:24:23.432Z","2023-08-15T01:25:39.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.6,14,0.9,0.4221,6.4394,25.0782,-24.2701,1.3252,4.6248,1.4353,1.1014,9.1114,-129.3914,-6.8591,-2.2927,50.0011,5.6261,2.263,8.4,6,24,2080,201,NA,NA,NA,NA,NA,NA,TRUE,-27.2,7.1,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",2,"2023-08-15T01:25:16.485Z","2023-08-15T01:25:20.099Z",TRUE,"pitch","baaa9c77-9230-4520-8707-7c12407100cd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2859,1.4594,NA,57.19,171.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Orlando Arcia strikes out swinging.",0,2,9,58,"bottom",6,"2023-08-15T01:24:23.432Z","2023-08-15T01:25:39.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.4,12,0.91,0.4271,6.6967,24.2209,-26.5676,1.5912,3.3627,1.5692,2.4907,8.8043,-127.8298,-3.0811,-2.1145,50.0059,5.7782,2.6566,8.4,7.2,24,1994,187,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.6,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",1,"2023-08-15T01:24:57.163Z","2023-08-15T01:25:00.209Z",TRUE,"pitch","9fd6e902-ae68-4ccb-99d8-1f6d69cfe355",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.46,1.6,NA,158.94,153.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Orlando Arcia strikes out swinging.",0,2,9,58,"bottom",6,"2023-08-15T01:24:23.432Z","2023-08-15T01:25:39.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89.2,11,0.92,0.3862,6.6302,31.5923,-18.14,-6.7786,6.8865,-1.1003,3.143,4.483,-141.6818,-4.36,-1.8203,50.0056,5.8571,-13.8188,33.6,4.8,24,2057,220,NA,NA,NA,NA,NA,NA,FALSE,-17,11.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",0,"2023-08-15T01:24:38.470Z","2023-08-15T01:24:41.865Z",TRUE,"pitch","36039a8d-35ef-44cd-bf1b-601d465049c7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3992,1.5956,NA,105.95,178.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Orlando Arcia strikes out swinging.",0,2,9,58,"bottom",6,"2023-08-15T01:24:23.432Z","2023-08-15T01:25:39.730Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,90.5,6,0.92,0.3825,6.7821,30.0996,-19.3802,-6.4384,6.1506,0.29,2.2379,8.5948,-142.703,-6.4093,-1.912,50.0056,5.7166,-13.3995,28.8,4.8,24,2013,221,NA,NA,NA,NA,NA,NA,FALSE,-18.1,10.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",3,"2023-08-15T01:23:56.705Z","2023-08-15T01:24:07.052Z",TRUE,"pitch","febd4a70-815a-441b-b2fa-6548527d21f1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.33,1.63,NA,148.95,162.81,"ground_ball","medium","4",143.09,159.09,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Fielders Choice Out","fielders_choice_out","Eddie Rosario reaches on a fielder's choice out, second baseman Gleyber Torres to shortstop Anthony Volpe. Marcell Ozuna out at 2nd.",0,2,9,57,"bottom",6,"2023-08-15T01:23:23.130Z","2023-08-15T01:24:07.052Z",TRUE,FALSE,FALSE,TRUE,8,1,0,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,79.8,11,0.89,0.4319,6.9733,26.0826,-24.9902,-8.6572,4.4113,-0.8382,2.8137,5.8735,-126.845,-2.0768,-2.0596,50.0031,5.6367,-14.0995,26.4,7.2,24,1927,250,67.7,0,40,NA,NA,NA,TRUE,-28.3,7.8,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",1,"2023-08-15T01:23:25.431Z","2023-08-15T01:23:38.121Z",TRUE,"pitch","1df34f85-925c-45a4-9166-e950afc6739c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2632,1.5956,NA,96.99,248.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Fielders Choice Out","fielders_choice_out","Eddie Rosario reaches on a fielder's choice out, second baseman Gleyber Torres to shortstop Anthony Volpe. Marcell Ozuna out at 2nd.",0,2,9,57,"bottom",6,"2023-08-15T01:23:23.130Z","2023-08-15T01:24:07.052Z",TRUE,FALSE,FALSE,TRUE,8,1,0,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.8,14,0.9,0.4213,6.5155,26.9544,-25.4883,0.6831,3.8998,0.525,-0.3654,7.1554,-129.969,-10.1339,-2.3511,50.0015,5.5163,1.1675,4.8,6,24,2212,200,NA,NA,NA,NA,NA,NA,FALSE,-29.3,5,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",0,"2023-08-15T01:22:18.527Z","2023-08-15T01:23:25.431Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Fielders Choice Out","fielders_choice_out","Eddie Rosario reaches on a fielder's choice out, second baseman Gleyber Torres to shortstop Anthony Volpe. Marcell Ozuna out at 2nd.",0,2,9,57,"bottom",6,"2023-08-15T01:23:23.130Z","2023-08-15T01:24:07.052Z",TRUE,FALSE,FALSE,TRUE,8,1,0,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",2,"2023-08-15T01:23:47.832Z","2023-08-15T01:23:56.705Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Albert Abreu. Austin Riley scores. Matt Olson to 3rd. Marcell Ozuna to 2nd.","Wild Pitch",2,9,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,663586,"/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1df34f85-925c-45a4-9166-e950afc6739c","wild_pitch",NA,NA,NA,NA,NA,NA,"57","atBat","Fielders Choice Out","fielders_choice_out","Eddie Rosario reaches on a fielder's choice out, second baseman Gleyber Torres to shortstop Anthony Volpe. Marcell Ozuna out at 2nd.",0,2,9,57,"bottom",6,"2023-08-15T01:23:23.130Z","2023-08-15T01:24:07.052Z",TRUE,FALSE,FALSE,TRUE,8,1,0,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",3,"2023-08-15T01:22:07.598Z","2023-08-15T01:22:15.518Z",TRUE,"pitch","6d5053f4-8e7b-4c89-b6d0-550288a10d0c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.3765,1.7091,NA,71.33,218.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Marcell Ozuna walks. Matt Olson to 2nd.",0,2,8,56,"bottom",6,"2023-08-15T01:20:43.056Z","2023-08-15T01:22:15.518Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.8,90.9,14,0.52,0.3815,7.0042,30.8841,-12.6672,-5.8807,9.3272,1.1982,0.7368,10.5531,-143.1879,-11.4252,-1.7593,50.0033,5.555,-12.2993,33.6,3.6,24,2149,220,NA,NA,NA,NA,NA,NA,FALSE,-13.3,14.9,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",663586,"Austin Riley","/api/v1/people/663586",621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA,NA
717001,"2023-08-14",2,"2023-08-15T01:21:48.358Z","2023-08-15T01:21:52.181Z",TRUE,"pitch","cfca7cbc-cf73-4a22-9488-14dfb873fa49",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4218,1.6637,NA,42.32,211.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Marcell Ozuna walks. Matt Olson to 2nd.",0,2,8,56,"bottom",6,"2023-08-15T01:20:43.056Z","2023-08-15T01:22:15.518Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83.1,14,0.9,0.4195,6.6433,25.4614,-24.584,1.1363,4.3918,1.9592,1.0154,9.846,-130.2012,-7.1514,-2.0079,50.0065,5.6385,1.9646,8.4,6,24,2224,199,NA,NA,NA,NA,NA,NA,FALSE,-27.4,6.6,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",1,"2023-08-15T01:21:28.582Z","2023-08-15T01:21:31.870Z",TRUE,"pitch","8a8047e7-61ca-4333-96fa-69f79a441269",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4445,1.7091,NA,85.63,214.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Marcell Ozuna walks. Matt Olson to 2nd.",0,2,8,56,"bottom",6,"2023-08-15T01:20:43.056Z","2023-08-15T01:22:15.518Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.8,91.1,14,0.88,0.3809,6.8232,30.2903,-14.8402,-6.468,8.2606,0.8231,0.8817,9.6218,-143.2876,-10.7508,-1.724,50.0007,5.5881,-13.5701,34.8,3.6,24,2111,219,NA,NA,NA,NA,NA,NA,FALSE,-14.9,13.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717001,"2023-08-14",0,"2023-08-15T01:21:09.821Z","2023-08-15T01:21:13.150Z",TRUE,"pitch","7a2c7f63-cef0-4ead-8a79-a1da81e931a0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5175,1.7771,NA,96.58,203.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Marcell Ozuna walks. Matt Olson to 2nd.",0,2,8,56,"bottom",6,"2023-08-15T01:20:43.056Z","2023-08-15T01:22:15.518Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",656061,"Albert Abreu","/api/v1/people/656061","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,90.8,14,0.79,0.3808,6.72,32.0867,-11.3742,-6.3843,9.9197,0.5358,1.3002,9.1083,-143.6321,-10.2516,-1.8415,50.0053,5.6151,-13.3916,39.6,3.6,24,2303,221,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.1,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
