"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745573,"2024-05-23",8,"2024-05-23T20:12:56.996Z","2024-05-23T20:13:05.306Z",TRUE,"pitch","a68d7369-0bb3-46fa-9113-a0bd07d722ef",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.35,1.56,NA,128.82,153.84,"popup","medium","6",129.73,145.08,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Ezequiel Duran pops out to shortstop Edmundo Sosa.",0,2,5,71,"top",9,"2024-05-23T20:10:07.010Z","2024-05-23T20:13:05.306Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88,1,0.91,0.3897,6.6339,34.3443,-10.5456,-7.7594,10.8289,-0.3102,3.1461,8.2422,-140.9761,-6.1631,-2.2744,50.0019,6.0526,-15.4978,48,3.6,24,2653,215,71.9,63,136,NA,NA,NA,TRUE,-10.9,18.4,12.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745573,"2024-05-23",7,"2024-05-23T20:12:35.705Z","2024-05-23T20:12:40.498Z",TRUE,"pitch","1632dde6-e5cd-4494-8ad9-6b8cdddb6e3d",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.35,1.56,NA,161.23,149.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Ezequiel Duran pops out to shortstop Edmundo Sosa.",0,2,5,71,"top",9,"2024-05-23T20:10:07.010Z","2024-05-23T20:13:05.306Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.5,11,0.9,0.3887,6.6839,31.6245,-10.7466,-7.4093,10.6538,-1.1604,3.293,6.1956,-140.8367,-5.6826,-2.4249,50.0015,6.0301,-14.9011,48,3.6,24,2638,213,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.4,12.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745573,"2024-05-23",6,"2024-05-23T20:12:14.318Z","2024-05-23T20:12:18.613Z",TRUE,"pitch","4990515d-b7a0-4f32-b24d-3ddd93155f43",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.35,1.56,NA,106.5,160.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Ezequiel Duran pops out to shortstop Edmundo Sosa.",0,2,5,71,"top",9,"2024-05-23T20:10:07.010Z","2024-05-23T20:13:05.306Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88,2,0.9,0.3895,6.646,34.7016,-9.7147,-6.6189,11.2405,0.2755,2.891,9.3877,-141.088,-6.8281,-2.2487,50.0066,5.9822,-13.2305,44.4,3.6,24,2638,215,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19,9.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745573,"2024-05-23",5,"2024-05-23T20:11:51.057Z","2024-05-23T20:11:57.651Z",TRUE,"pitch","bac3eb72-d72d-47e1-8044-e9a04eba4adb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3486,1.547,NA,56.06,238.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Ezequiel Duran pops out to shortstop Edmundo Sosa.",0,2,5,71,"top",9,"2024-05-23T20:10:07.010Z","2024-05-23T20:13:05.306Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.6,14,0.89,0.4287,6.6018,26.2043,-31.3887,0.3773,0.4705,1.5987,0.0145,9.8527,-127.758,-8.6597,-2.3558,50.0007,5.9133,0.6216,3.6,8.4,24,2731,39,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-1,-2.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745573,"2024-05-23",3,"2024-05-23T20:11:11.951Z","2024-05-23T20:11:16.559Z",TRUE,"pitch","e5004863-7422-49d1-86ba-ef1759d4f143",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3334,1.5558,NA,28.35,258.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Ezequiel Duran pops out to shortstop Edmundo Sosa.",0,2,5,71,"top",9,"2024-05-23T20:10:07.010Z","2024-05-23T20:13:05.306Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,80.5,14,0.88,0.432,6.7075,30.0517,-27.997,-0.8124,2.5785,2.3258,-0.7133,11.6269,-127.5561,-10.7065,-2.2167,50.0055,5.8029,-1.3183,2.4,7.2,24,2695,132,NA,NA,NA,NA,NA,NA,FALSE,-34.1,1.9,-1.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745573,"2024-05-23",2,"2024-05-23T20:10:50.322Z","2024-05-23T20:10:54.526Z",TRUE,"pitch","b1c9a065-434e-4cae-81d1-0324717ec6e7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3588,1.575,NA,161.03,120.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Ezequiel Duran pops out to shortstop Edmundo Sosa.",0,2,5,71,"top",9,"2024-05-23T20:10:07.010Z","2024-05-23T20:13:05.306Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,78.6,11,0.9,0.4379,6.3479,26.7883,-32.1177,5.8633,0.0334,-1.1552,4.3722,1.6536,-125.3821,1.7178,-2.5858,50.001,6.3106,9.2771,16.8,8.4,24,2910,56,NA,NA,NA,NA,NA,NA,FALSE,-36.2,0.7,-11,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745573,"2024-05-23",1,"2024-05-23T20:10:31.218Z","2024-05-23T20:10:35.172Z",TRUE,"pitch","5da921a6-a68b-4c66-bfe6-9bca43724133",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.35,1.56,NA,63.78,195.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Ezequiel Duran pops out to shortstop Edmundo Sosa.",0,2,5,71,"top",9,"2024-05-23T20:10:07.010Z","2024-05-23T20:13:05.306Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.7,14,0.91,0.4383,6.5433,24.0616,-33.9267,4.0564,-1.1033,1.3963,1.6082,8.1042,-124.7498,-4.1251,-2.416,50.0051,6.0666,6.4223,12,9.6,24,2847,66,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-2.8,-9.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745573,"2024-05-23",0,"2024-05-23T20:10:14.516Z","2024-05-23T20:10:17.935Z",TRUE,"pitch","3ef24cca-f854-40de-93b9-069282d9bece",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.35,1.56,NA,159.14,136.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Ezequiel Duran pops out to shortstop Edmundo Sosa.",0,2,5,71,"top",9,"2024-05-23T20:10:07.010Z","2024-05-23T20:13:05.306Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89.2,11,2,0.3862,6.5691,31.1188,-16.4936,-7.5831,7.6868,-1.1056,3.7767,6.7365,-141.6221,-3.3779,-2.5252,50.0002,6.0342,-15.464,39.6,4.8,24,2567,221,NA,NA,NA,NA,NA,NA,FALSE,-15.4,13.4,12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745573,"2024-05-23",4,"2024-05-23T20:11:31.799Z","2024-05-23T20:11:51.057Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,677649,"/api/v1/people/677649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Pop Out","field_out","Ezequiel Duran pops out to shortstop Edmundo Sosa.",0,2,5,71,"top",9,"2024-05-23T20:10:07.010Z","2024-05-23T20:13:05.306Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745573,"2024-05-23",9,"2024-05-23T20:09:43.791Z","2024-05-23T20:09:48.163Z",TRUE,"pitch","be54ff07-8c4b-4673-9e71-7607b61611f1",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.58,1.7,NA,114.11,212.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,2,5,70,"top",9,"2024-05-23T20:06:33.134Z","2024-05-23T20:09:48.163Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.6,84.3,14,2,0.4118,6.8763,27.5437,-26.5157,-10.9716,3.1562,0.0758,0.9633,9.9757,-132.8227,-7.7737,-2.297,50.0023,5.8464,-19.6695,32.4,7.2,24,1828,237,NA,NA,NA,NA,NA,NA,TRUE,-28.6,4.2,17.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
