"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746658,"2024-04-13",3,"2024-04-14T00:39:54.243Z","2024-04-14T00:40:00.990Z",TRUE,"pitch","4a656f52-5889-4b7a-bf1d-8547bc242261",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.59,1.72,NA,107.97,156.33,"line_drive","medium","8",123.65,88.82,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Estevan Florial lines out to center fielder Trent Grisham.",0,8,2,76,"bottom",9,"2024-04-14T00:38:42.922Z","2024-04-14T00:40:00.990Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664314,"Estevan Florial","/api/v1/people/664314","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.6,2,0.9,0.4063,6.6176,30.4497,-13.4703,-5.7336,10.171,0.2368,3.0538,9.5971,-135.0041,-4.0224,-2.6254,50.0019,5.5167,-10.5437,30,3.6,24,2173,220,88.1,21,277,NA,NA,NA,TRUE,-14.2,17.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746658,"2024-04-13",2,"2024-04-14T00:39:34.614Z","2024-04-14T00:39:38.472Z",TRUE,"pitch","77d0e1aa-13da-40ad-abd3-189ace92e3ed",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.564,1.6839,NA,147.66,215.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Estevan Florial lines out to center fielder Trent Grisham.",0,8,2,76,"bottom",9,"2024-04-14T00:38:42.922Z","2024-04-14T00:40:00.990Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664314,"Estevan Florial","/api/v1/people/664314","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.3,13,0.9,0.46,6.7696,23.354,-29.4082,-10.6961,1.9247,-0.8044,0.8758,7.9615,-119.1791,-3.5816,-2.8021,50.0018,5.0602,-15.3537,25.2,9.6,24,2212,260,NA,NA,NA,NA,NA,NA,FALSE,-38,2.9,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746658,"2024-04-13",1,"2024-04-14T00:39:12.765Z","2024-04-14T00:39:16.375Z",TRUE,"pitch","e2157f41-e6d7-48ce-8c44-310166f47c41",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.59,1.72,NA,134.21,173.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Estevan Florial lines out to center fielder Trent Grisham.",0,8,2,76,"bottom",9,"2024-04-14T00:38:42.922Z","2024-04-14T00:40:00.990Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664314,"Estevan Florial","/api/v1/people/664314","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,74.3,4,0.9,0.4651,6.7877,22.4794,-32.3547,-10.5887,-0.1267,-0.4514,2.4076,8.4008,-117.7809,0.5489,-2.6896,50.004,5.1648,-14.8702,22.8,9.6,24,2015,259,NA,NA,NA,NA,NA,NA,FALSE,-41.5,0.2,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746658,"2024-04-13",0,"2024-04-14T00:38:58.191Z","2024-04-14T00:39:02.821Z",TRUE,"pitch","ba41dbbf-e04c-4890-a47d-c98d9aca64a2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5784,1.7276,NA,156.97,194.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Lineout","field_out","Estevan Florial lines out to center fielder Trent Grisham.",0,8,2,76,"bottom",9,"2024-04-14T00:38:42.922Z","2024-04-14T00:40:00.990Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664314,"Estevan Florial","/api/v1/people/664314","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.2,13,0.89,0.4098,6.6189,28.0443,-16.326,-9.2218,8.7532,-1.0487,1.6554,7.6423,-133.5148,-6.3504,-2.7463,50.0015,5.2345,-16.6918,40.8,4.8,24,2117,228,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14.6,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746658,"2024-04-13",3,"2024-04-14T00:38:27.785Z","2024-04-14T00:38:32.319Z",TRUE,"pitch","99df2054-562f-4fd1-a732-5e9ae1fb2c3f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.28,1.52,NA,138.92,167.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,8,2,75,"bottom",9,"2024-04-14T00:37:07.392Z","2024-04-14T00:38:32.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.2,4,0.9,0.4045,6.52,28.8167,-13.514,-7.4636,10.0427,-0.5751,2.6394,7.7353,-135.2665,-5.0649,-2.4987,50.0006,5.4797,-13.8643,39.6,3.6,24,2085,222,NA,NA,NA,NA,NA,NA,TRUE,-14.3,17.3,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746658,"2024-04-13",2,"2024-04-14T00:38:06.830Z","2024-04-14T00:38:10.506Z",TRUE,"pitch","2d9b6fb1-e9cf-4d59-86a7-fc6f2f2b2325",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.28,1.52,NA,133.27,161.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,8,2,75,"bottom",9,"2024-04-14T00:37:07.392Z","2024-04-14T00:38:32.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74,1,0.91,0.467,6.5979,22.6513,-28.3367,6.0892,2.7599,-0.4269,2.8555,4.0179,-117.3685,0.5118,-2.9535,50.0052,5.2779,8.4781,18,8.4,24,2358,79,NA,NA,NA,NA,NA,NA,FALSE,-36.7,5.4,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746658,"2024-04-13",1,"2024-04-14T00:37:52.115Z","2024-04-14T00:37:56.135Z",TRUE,"pitch","f9f0b114-b08b-4ff5-b5fc-a53295b41bf6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3064,1.5049,NA,69.95,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,8,2,75,"bottom",9,"2024-04-14T00:37:07.392Z","2024-04-14T00:38:32.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.5,14,0.88,0.414,6.7732,26.6972,-14.6787,-9.0035,9.8526,1.2344,2.1402,13.1785,-132.0418,-4.9108,-2.639,50.0001,5.0951,-15.9834,40.8,4.8,24,2080,226,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.9,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746658,"2024-04-13",0,"2024-04-14T00:37:37.607Z","2024-04-14T00:37:42.047Z",TRUE,"pitch","0a3a2018-cc6f-4c53-96c7-fb7f0a226d4e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2821,1.5098,NA,109.15,178.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ramón Laureano strikes out swinging.",0,8,2,75,"bottom",9,"2024-04-14T00:37:07.392Z","2024-04-14T00:38:32.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.8,5,0.87,0.4163,6.7083,28.0603,-17.053,-9.4242,8.6246,0.2059,2.2348,10.4498,-131.6053,-4.5887,-2.5927,50.0015,5.2648,-16.5217,38.4,4.8,24,2048,223,NA,NA,NA,NA,NA,NA,FALSE,-18.7,14.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746658,"2024-04-13",0,"2024-04-14T00:36:46.817Z","2024-04-14T00:37:15.838Z",TRUE,"pitch","cb0feb7e-6a0a-4c4a-929a-cc7c9cdc4e9a",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.22,1.52,NA,123.98,177.48,"line_drive","medium","9",232.18,97.95,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Home Run","home_run","Josh Naylor homers (4) on a line drive to right field.",1,8,2,74,"bottom",9,"2024-04-14T00:36:24.073Z","2024-04-14T00:37:15.838Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,647304,"Josh Naylor","/api/v1/people/647304","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.4,73.1,5,0.9,0.471,6.6592,23.6359,-30.206,-10.9816,1.4371,-0.183,2.2702,8.8765,-116.6521,-0.4741,-2.6261,50.0014,5.3442,-15.0087,24,9.6,24,2265,265,103.7,24,360,NA,NA,NA,FALSE,-40.1,2.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746658,"2024-04-13",3,"2024-04-14T00:36:07.523Z","2024-04-14T00:36:19.437Z",TRUE,"pitch","1ef73c88-cadd-415a-9ae5-03fd566d1040",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.4,1.58,NA,137.62,165.13,"fly_ball","medium","9",180.61,60.6,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","José Ramírez flies out to right fielder Alex Verdugo.",0,8,1,73,"bottom",9,"2024-04-14T00:36:05.198Z","2024-04-14T00:36:19.437Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",676760,"Ron Marinaccio","/api/v1/people/676760","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.6,4,0.87,0.4167,6.4829,28.1305,-18.3499,-9.0396,7.9038,-0.5409,2.7278,8.9267,-131.4914,-2.7578,-2.8069,50.0054,5.1533,-15.8169,36,6,24,2070,227,96.9,33,368,NA,NA,NA,TRUE,-19.7,13.9,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
