"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718728,"2023-04-03",2,"2023-04-04T00:45:56.933Z","2023-04-04T00:46:00.343Z",TRUE,"pitch","80b79a55-d3f5-4f05-a441-2326567769e2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,2.9151,1.406,NA,48.27,196.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Bunt Lineout","field_out","Patrick Wisdom bunt lines out to pitcher Fernando Cruz.",0,6,7,63,"top",7,"2023-04-04T00:45:10.921Z","2023-04-04T00:46:45.873Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81.3,14,2,0.4294,6.9088,23.1142,-24.7853,1.5269,4.4678,1.8031,1.562,8.2944,-126.9958,-5.473,-1.6876,50.0004,5.6865,2.522,8.4,6,24,2514,181,NA,NA,NA,NA,NA,NA,FALSE,-28.4,7.2,-4.4,NA,NA,NA,NA,NA,TRUE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",1,"2023-04-04T00:45:32.720Z","2023-04-04T00:45:36.927Z",TRUE,"pitch","3532aff5-e642-4a17-8e3b-b5241876b5c5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,2.7839,1.4325,NA,98.51,211.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Bunt Lineout","field_out","Patrick Wisdom bunt lines out to pitcher Fernando Cruz.",0,6,7,63,"top",7,"2023-04-04T00:45:10.921Z","2023-04-04T00:46:45.873Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,81.4,14,2,0.4291,7.0169,22.0837,-24.4255,1.6926,4.68,0.4851,1.0067,5.3337,-126.8883,-6.7646,-1.8508,50.0057,5.6104,2.804,8.4,6,24,2500,188,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7.4,-4.1,NA,NA,NA,NA,NA,TRUE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",0,"2023-04-04T00:45:10.921Z","2023-04-04T00:45:16.162Z",TRUE,"pitch","ee8ac608-e8b3-44c8-b1fc-8170357eb14e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.8889,1.3529,NA,97.68,209.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Bunt Lineout","field_out","Patrick Wisdom bunt lines out to pitcher Fernando Cruz.",0,6,7,63,"top",7,"2023-04-04T00:45:10.921Z","2023-04-04T00:46:45.873Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,621550,"Patrick Wisdom","/api/v1/people/621550","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,82.7,14,2,0.424,6.943,20.2437,-21.7256,-0.3271,6.145,0.5069,1.0715,6.0064,-127.9869,-7.4454,-1.8034,50.0022,5.6552,-0.5564,1.2,6,24,2396,193,NA,NA,NA,NA,NA,NA,FALSE,-24.6,10.1,-0.5,NA,NA,NA,NA,NA,TRUE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",9,"2023-04-04T00:44:14.791Z","2023-04-04T00:44:22.261Z",TRUE,"pitch","97aaa177-5501-4d50-9fbe-a2386018d078",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.6,1.68,NA,162.07,161.75,"ground_ball","medium","2",112.66,167.09,NA,NA,TRUE,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.3,11,2,0.4269,6.6381,23.089,-23.774,0.9924,5.0257,-1.1823,2.8528,1.2387,-127.6739,-3.1583,-1.8004,50.0049,5.9502,1.6599,4.8,6,24,2306,179,59.4,-2,28,NA,NA,NA,FALSE,-26.5,8.8,-2,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,641355,"Cody Bellinger","/api/v1/people/641355"
718728,"2023-04-03",8,"2023-04-04T00:43:44.593Z","2023-04-04T00:43:49.868Z",TRUE,"pitch","36c30298-d9be-463b-b964-71a6db9a1d5b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.6,1.68,NA,84.94,182.54,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.5,14,2,0.4271,6.761,23.147,-25.1169,1.1496,4.2267,0.8411,2.0831,5.7639,-127.6288,-4.5805,-1.5844,50.0057,5.8492,1.9201,6,6,24,2397,187,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7,-3.2,1,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",4,"2023-04-04T00:42:23.801Z","2023-04-04T00:42:29.151Z",TRUE,"pitch","e9c82514-7622-4c97-830a-6c9b31d016c1",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,0,NA,NA,3.8282,1.8559,NA,98.37,247.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.5,76.1,14,2,0.4578,6.9606,23.9597,-28.8469,-4.6996,2.2981,0.4887,-0.3093,5.9653,-119.8236,-8.1432,-1.4269,50.0035,5.724,-6.8087,10.8,8.4,24,1000,227,NA,NA,NA,NA,NA,NA,FALSE,-38.2,2.4,7,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",3,"2023-04-04T00:42:00.227Z","2023-04-04T00:42:05.480Z",TRUE,"pitch","304987bc-64e6-4e2d-92f5-2e6b3ca8b5ef",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.6,1.68,NA,58.25,212.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.5,81.6,14,2,0.4285,6.8668,23.3728,-27.35,3.2846,2.9085,1.5412,0.9791,6.6372,-127.2839,-6.6,-1.5156,50.0039,5.7391,5.4497,13.2,7.2,24,2482,158,NA,NA,NA,NA,NA,NA,FALSE,-31.3,4.1,-7.3,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",2,"2023-04-04T00:41:42.486Z","2023-04-04T00:41:46.367Z",TRUE,"pitch","1e6f3958-de41-4960-a5ea-9b11ca2a5b08",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.5988,1.6444,NA,95.35,186.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.9,9,2,0.4263,6.7484,22.0938,-26.5765,2.1233,3.3366,0.5681,1.9327,4.6533,-127.6692,-4.5912,-1.542,50.0051,5.8042,3.5648,8.4,7.2,24,2346,169,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.4,-4.7,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",1,"2023-04-04T00:41:18.368Z","2023-04-04T00:41:22.338Z",TRUE,"pitch","d608a192-33b5-4bd4-9151-5203eee723c4",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,0,NA,NA,3.6983,1.7238,NA,88.05,231.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,81.4,14,2,0.4309,6.9185,21.2905,-27.1398,2.2914,3.0614,0.7596,0.2585,5.1467,-126.2262,-8.192,-1.5888,50.0005,5.6736,3.7641,8.4,7.2,24,2492,168,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.2,-5.2,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",0,"2023-04-04T00:41:02.034Z","2023-04-04T00:41:08.147Z",TRUE,"pitch","6dcdc72b-2ecd-425e-a10c-f7ada20d00cf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.8022,1.7502,NA,107.45,199.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,79.5,14,2,0.4377,6.5894,23.6781,-29.7924,4.5237,1.498,0.2505,1.4584,3.2294,-124.8373,-4.982,-1.6447,50.0014,5.9145,7.183,14.4,8.4,24,2449,161,NA,NA,NA,NA,NA,NA,FALSE,-35.2,1.9,-8.9,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",5,"2023-04-04T00:42:33.228Z","2023-04-04T00:43:00.205Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"e9c82514-7622-4c97-830a-6c9b31d016c1",NA,NA,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",6,"2023-04-04T00:43:00.205Z","2023-04-04T00:43:28.133Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",7,"2023-04-04T00:43:28.133Z","2023-04-04T00:43:33.012Z",FALSE,"pickoff","f0478de4-90eb-4349-9d68-bca94be308e7",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Catcher Interference","catcher_interf","Trey Mancini reaches on catcher interference by Luke Maile. Cody Bellinger to 2nd. Trey Mancini to 1st.",0,6,7,62,"top",7,"2023-04-04T00:41:02.034Z","2023-04-04T00:44:22.261Z",TRUE,FALSE,FALSE,FALSE,0,3,2,0,641820,"Trey Mancini","/api/v1/people/641820","R","Right",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,FALSE,TRUE,641820,"Trey Mancini","/api/v1/people/641820",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",5,"2023-04-04T00:40:32.805Z","2023-04-04T00:40:39.042Z",TRUE,"pitch","86b62c1c-25a7-4bf3-9f4d-6674d3677977",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.7763,1.7767,NA,135.65,213.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Cody Bellinger walks.",0,6,7,61,"top",7,"2023-04-04T00:39:14.756Z","2023-04-04T00:40:39.042Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.2,74.6,13,2,0.4648,6.9707,23.6122,-28.204,-2.0828,2.826,-0.4894,0.9282,3.4088,-118.0939,-5.2979,-1.6844,50.0033,5.8118,-2.9265,4.8,8.4,24,874,231,NA,NA,NA,NA,NA,NA,FALSE,-37.7,4.1,2.9,NA,NA,NA,NA,NA,FALSE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",4,"2023-04-04T00:40:16.357Z","2023-04-04T00:40:20.213Z",TRUE,"pitch","599941de-e80c-48eb-9efe-1a199985b195",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.7763,1.8295,NA,131.5,230.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Cody Bellinger walks.",0,6,7,61,"top",7,"2023-04-04T00:39:14.756Z","2023-04-04T00:40:39.042Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",80.9,75.4,13,2,0.4637,6.6959,20.4112,-29.3596,-4.5885,1.9856,-0.3804,0.2918,4.1884,-117.6974,-6.7407,-1.579,50.0019,5.8801,-6.4968,10.8,8.4,24,906,222,NA,NA,NA,NA,NA,NA,FALSE,-39.1,2.3,7.4,NA,NA,NA,NA,NA,FALSE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA
718728,"2023-04-03",3,"2023-04-04T00:40:03.504Z","2023-04-04T00:40:07.712Z",TRUE,"pitch","84588548-53b8-40f3-a43f-8a2a94c7da79",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.6983,1.7502,NA,89.64,163.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Walk","walk","Cody Bellinger walks.",0,6,7,61,"top",7,"2023-04-04T00:39:14.756Z","2023-04-04T00:40:39.042Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",518585,"Fernando Cruz","/api/v1/people/518585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",80.3,74.7,6,2,0.4663,6.6747,19.8628,-32.0361,0.3331,0.0979,0.7177,2.7987,4.7508,-116.9894,-0.6929,-1.3736,50.0027,6.0737,0.4659,2.4,9.6,24,1008,130,NA,NA,NA,NA,NA,NA,FALSE,-41.6,0.2,-1.7,NA,NA,NA,NA,NA,FALSE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA
