"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717948,"2023-05-31",5,"2023-06-01T02:13:46.637Z","2023-06-01T02:13:55.902Z",TRUE,"pitch","b43ba6a4-abaa-4c12-9a23-b2518a1cfead",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.39,1.54,NA,116.04,153.83,"fly_ball","hard","8",122.13,43.1,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Rafael Devers flies out sharply to center fielder Nick Senzel.",0,5,4,76,"bottom",9,"2023-06-01T02:11:56.757Z","2023-06-01T02:13:55.902Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.1,2,0.9,0.398,6.2644,33.0218,-17.2995,-5.8352,7.7695,0.0252,3.1462,4.5214,-138.0586,-3.6463,-0.8821,50.0054,5.6607,-11.1763,28.8,4.8,24,2126,225,104.6,33,387,NA,NA,NA,TRUE,-17.2,13.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",4,"2023-06-01T02:13:26.341Z","2023-06-01T02:13:29.988Z",TRUE,"pitch","4e91a15e-9d6e-47cc-b8fc-edd76ea4a55d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.049,1.5397,NA,112.78,232.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Rafael Devers flies out sharply to center fielder Nick Senzel.",0,5,4,76,"bottom",9,"2023-06-01T02:11:56.757Z","2023-06-01T02:13:55.902Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.6,14,0.87,0.4241,6.4996,29.4037,-30.4829,-7.5785,1.0045,0.1106,0.2184,5.3647,-129.6064,-7.2157,-1.011,50.0042,5.3953,-12.776,20.4,8.4,24,1497,240,NA,NA,NA,NA,NA,NA,FALSE,-34.4,0.2,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",3,"2023-06-01T02:13:09.575Z","2023-06-01T02:13:15.285Z",TRUE,"pitch","c9ff7d5d-2a65-49f5-9eac-ef7e3cb6b2e7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.049,1.5397,NA,162.56,145.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Rafael Devers flies out sharply to center fielder Nick Senzel.",0,5,4,76,"bottom",9,"2023-06-01T02:11:56.757Z","2023-06-01T02:13:55.902Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.8,11,0.9,0.399,6.2074,33.4694,-16.8329,-6.1777,8.0609,-1.1952,3.4392,1.4352,-137.7975,-3.146,-0.9236,50.0068,5.7473,-11.7647,32.4,4.8,24,2113,221,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",2,"2023-06-01T02:12:49.768Z","2023-06-01T02:12:53.556Z",TRUE,"pitch","14d85a02-6f3b-48ef-9915-41f3ca2ace67",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0799,1.5397,NA,211.99,195.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Rafael Devers flies out sharply to center fielder Nick Senzel.",0,5,4,76,"bottom",9,"2023-06-01T02:11:56.757Z","2023-06-01T02:13:55.902Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,80.7,13,0.77,0.4271,6.2799,28.6792,-27.1888,-6.8799,2.9967,-2.4921,1.6082,-0.5935,-128.6503,-4.5787,-1.3651,50.0025,5.5386,-11.4391,22.8,7.2,24,1605,243,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",1,"2023-06-01T02:12:28.683Z","2023-06-01T02:12:35.329Z",TRUE,"pitch","db2b8236-d873-4bea-8ad8-9df15e87dadc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.39,1.54,NA,93.9,180.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Rafael Devers flies out sharply to center fielder Nick Senzel.",0,5,4,76,"bottom",9,"2023-06-01T02:11:56.757Z","2023-06-01T02:13:55.902Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,76.6,6,0.9,0.4508,5.9386,25.7148,-30.2823,6.6165,1.2647,0.606,2.1526,2.3514,-121.8561,-1.9818,-1.2329,50.0001,5.6126,9.8696,18,8.4,24,2712,61,NA,NA,NA,NA,NA,NA,FALSE,-37.2,2,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",0,"2023-06-01T02:12:12.273Z","2023-06-01T02:12:17.083Z",TRUE,"pitch","05a70303-2444-43c9-ad2f-782d837d8858",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.39,1.54,NA,120.74,177.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Rafael Devers flies out sharply to center fielder Nick Senzel.",0,5,4,76,"bottom",9,"2023-06-01T02:11:56.757Z","2023-06-01T02:13:55.902Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,5,0.9,0.3935,6.3375,31.4267,-17.1045,-6.647,7.6862,-0.0981,2.2839,4.4098,-139.2088,-5.9533,-0.8396,50.0066,5.5836,-13.041,33.6,4.8,24,2043,224,NA,NA,NA,NA,NA,NA,FALSE,-17,12.8,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",4,"2023-06-01T02:11:35.617Z","2023-06-01T02:11:46.134Z",TRUE,"pitch","c3b65f1f-d01d-49f0-8def-95bfc9d213ec",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.57,1.59,NA,147.2,166.35,"ground_ball","medium","5",107.59,157.95,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Alex Verdugo grounds out, third baseman Kevin Newman to first baseman Spencer Steer.",0,5,4,75,"bottom",9,"2023-06-01T02:10:18.955Z","2023-06-01T02:11:46.134Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.9,4,0.9,0.3925,6.3582,30.2501,-14.1401,-5.8025,9.1334,-0.7923,2.6826,2.4957,-139.3699,-5.5576,-0.9436,50.0023,5.6305,-11.456,36,3.6,24,2240,225,103.1,1,69,NA,NA,NA,TRUE,-14,15.6,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",3,"2023-06-01T02:11:15.562Z","2023-06-01T02:11:19.979Z",TRUE,"pitch","17be0b4c-a8d2-46e8-9e9a-1ecd5bed1794",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2601,1.5897,NA,102.99,208.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Alex Verdugo grounds out, third baseman Kevin Newman to first baseman Spencer Steer.",0,5,4,75,"bottom",9,"2023-06-01T02:10:18.955Z","2023-06-01T02:11:46.134Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.1,14,0.89,0.4276,6.3906,25.6627,-28.1729,-9.0702,2.402,0.3677,1.1167,6.7297,-127.9577,-5.4621,-1.1141,50.0013,5.4782,-15.0846,25.2,8.4,24,1472,248,NA,NA,NA,NA,NA,NA,FALSE,-31.9,3.4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",2,"2023-06-01T02:10:59.892Z","2023-06-01T02:11:04.559Z",TRUE,"pitch","bb0b866e-8762-48dc-8747-3c9d62f80a19",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2601,1.5897,NA,163.91,157.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Alex Verdugo grounds out, third baseman Kevin Newman to first baseman Spencer Steer.",0,5,4,75,"bottom",9,"2023-06-01T02:10:18.955Z","2023-06-01T02:11:46.134Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.3,11,0.9,0.4249,6.3135,26.273,-33.4338,-7.6882,-0.7453,-1.2307,3.0082,2.383,-128.8208,-0.3494,-1.1677,50.0046,5.7258,-12.9479,20.4,8.4,24,1439,240,NA,NA,NA,NA,NA,NA,FALSE,-36,-1.2,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",1,"2023-06-01T02:10:39.905Z","2023-06-01T02:10:44.138Z",TRUE,"pitch","7415cc95-a244-4298-b6fe-7ad84fae9d7f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.57,1.59,NA,133.42,170.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Alex Verdugo grounds out, third baseman Kevin Newman to first baseman Spencer Steer.",0,5,4,75,"bottom",9,"2023-06-01T02:10:18.955Z","2023-06-01T02:11:46.134Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,4,0.9,0.3964,6.2715,30.7507,-15.9644,-7.3287,8.3844,-0.4309,2.5437,4.0614,-138.1659,-5.47,-0.9676,50.0039,5.6218,-14.1716,37.2,4.8,24,2224,225,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.3,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",0,"2023-06-01T02:10:24.904Z","2023-06-01T02:10:34.905Z",TRUE,"pitch","9420a394-07c5-4df1-91ea-4cb2771a909e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.353,1.5897,NA,160.62,176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Groundout","field_out","Alex Verdugo grounds out, third baseman Kevin Newman to first baseman Spencer Steer.",0,5,4,75,"bottom",9,"2023-06-01T02:10:18.955Z","2023-06-01T02:11:46.134Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81.3,13,0.89,0.425,6.2227,27.2543,-34.3403,-8.3795,-1.2847,-1.1443,2.3104,2.9891,-128.9704,-1.6834,-1.2307,50.005,5.6243,-14.0935,21.6,8.4,24,1496,243,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-2.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",5,"2023-06-01T02:09:58.303Z","2023-06-01T02:10:02.508Z",TRUE,"pitch","af622a2f-2f75-4c50-a323-ba83292ee7a5",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.29,1.47,NA,66.25,170.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,5,4,74,"bottom",9,"2023-06-01T02:08:47.409Z","2023-06-01T02:10:02.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,76.1,12,0.91,0.4522,6.0809,27.2495,-31.5524,8.7861,0.417,1.3313,2.523,3.3173,-121.8172,-0.827,-1.1951,50.001,5.6309,13.0058,22.8,9.6,24,2887,78,NA,NA,NA,NA,NA,NA,TRUE,-38.6,0.8,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",4,"2023-06-01T02:09:40.538Z","2023-06-01T02:09:44.486Z",TRUE,"pitch","12b67de7-2c2a-4de3-b658-c347083a5caf",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,0,NA,NA,3.29,1.47,NA,119.79,166.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,5,4,74,"bottom",9,"2023-06-01T02:08:47.409Z","2023-06-01T02:10:02.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.3,5,0.9,0.399,6.18,30.2364,-13.8626,-7.6613,9.5897,-0.0733,2.6933,4.6205,-137.2631,-5.6093,-0.7826,50.0013,5.7063,-14.6254,42,4.8,24,2379,222,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",3,"2023-06-01T02:09:23.277Z","2023-06-01T02:09:28.583Z",TRUE,"pitch","0e8c1541-8678-447a-a1e5-a476c234f869",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,2.9489,1.4697,NA,151.09,151.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,5,4,74,"bottom",9,"2023-06-01T02:08:47.409Z","2023-06-01T02:10:02.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,80.3,11,0.9,0.4288,6.1226,27.2229,-32.9379,-8.3317,-0.4643,-0.8943,3.249,3.3747,-127.8942,0.1383,-1.151,50.0017,5.7848,-13.7537,21.6,8.4,24,1543,236,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-0.6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",2,"2023-06-01T02:09:05.829Z","2023-06-01T02:09:09.183Z",TRUE,"pitch","685f90c7-fbeb-4a43-b1fb-12fc492524b4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.29,1.47,NA,68.35,205.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,5,4,74,"bottom",9,"2023-06-01T02:08:47.409Z","2023-06-01T02:10:02.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,76.8,14,0.9,0.4507,6.0918,26.1829,-31.8793,3.4886,0.1927,1.2764,1.2348,5.0219,-121.9943,-3.662,-1.2696,50.0009,5.532,5.2045,10.8,9.6,24,2773,68,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-0.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717948,"2023-05-31",1,"2023-06-01T02:08:49.756Z","2023-06-01T02:08:55.128Z",TRUE,"pitch","b7decd37-166d-4739-af37-a29e209b2c52",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9179,1.3142,NA,79.97,185.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Connor Wong strikes out swinging.",0,5,4,74,"bottom",9,"2023-06-01T02:08:47.409Z","2023-06-01T02:10:02.508Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.7,14,0.9,0.398,6.3205,29.8728,-14.5082,-8.2992,9.2071,0.9715,1.9827,7.4647,-137.4984,-7.0685,-0.6975,50.003,5.5671,-15.9254,42,4.8,24,2423,228,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15.4,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
