"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745524,"2024-04-05",3,"2024-04-05T22:38:18.523Z","2024-04-05T22:38:27.483Z",TRUE,"pitch","eb3dd964-c6fb-423d-b3b5-bd37d9cc5d56",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.67,1.72,NA,114.47,160.99,"fly_ball","medium","9",198.37,89.27,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Jared Triolo flies out to right fielder Anthony Santander.",0,5,2,74,"bottom",9,"2024-04-05T22:37:02.983Z","2024-04-05T22:38:27.483Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,5,0.89,0.4045,6.6901,29.1905,-14.4479,-5.3559,9.5477,0.0663,2.8811,8.8216,-135.3264,-1.8715,-2.5382,50.0055,4.5923,-9.9474,28.8,3.6,24,2425,221,94.7,34,326,NA,NA,NA,TRUE,-14.5,17,7.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745524,"2024-04-05",2,"2024-04-05T22:37:57.918Z","2024-04-05T22:38:01.691Z",TRUE,"pitch","78c3738c-9f50-41d3-9951-bdebd66b8e1a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.657,1.6327,NA,18.05,245.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Jared Triolo flies out to right fielder Anthony Santander.",0,5,2,74,"bottom",9,"2024-04-05T22:37:02.983Z","2024-04-05T22:38:27.483Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.6,80.3,14,2,0.4361,6.6662,25.7433,-34.7261,6.9274,-1.5935,2.5958,-0.262,10.7806,-125.6556,-4.7789,-2.6524,50.0049,4.4896,11.0666,20.4,9.6,24,2697,52,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-3.8,-15,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745524,"2024-04-05",1,"2024-04-05T22:37:39.988Z","2024-04-05T22:37:43.445Z",TRUE,"pitch","5441a63b-29cc-40e8-9d99-8114771326bf",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.67,1.72,NA,92.83,150.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Jared Triolo flies out to right fielder Anthony Santander.",0,5,2,74,"bottom",9,"2024-04-05T22:37:02.983Z","2024-04-05T22:38:27.483Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.1,3,0.9,0.4032,6.6867,31.3378,-13.5785,-5.9044,9.9599,0.634,3.2627,10.4122,-136.131,-1.2674,-2.4824,50.0015,4.6793,-11.0231,32.4,3.6,24,2434,221,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.9,8.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745524,"2024-04-05",0,"2024-04-05T22:37:22.329Z","2024-04-05T22:37:27.286Z",TRUE,"pitch","50836f0f-1049-4085-9747-2e6d50c6d2b7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7181,1.6938,NA,99.88,176.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Jared Triolo flies out to right fielder Anthony Santander.",0,5,2,74,"bottom",9,"2024-04-05T22:37:02.983Z","2024-04-05T22:38:27.483Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.5,9,0.9,0.4101,6.8177,31.4577,-13.3625,-5.7966,10.4393,0.449,2.3172,9.9936,-134.0171,-3.3561,-2.591,50.0041,4.5524,-10.4477,30,3.6,24,2383,215,NA,NA,NA,NA,NA,NA,FALSE,-14.2,18.2,8.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745524,"2024-04-05",4,"2024-04-05T22:36:52.320Z","2024-04-05T22:36:56.766Z",TRUE,"pitch","2e135e79-e52a-4e71-9751-93eaaf3031e5",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.31,1.64,NA,112.23,169.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Henry Davis strikes out on a foul tip.",0,5,2,73,"bottom",9,"2024-04-05T22:35:09.816Z","2024-04-05T22:36:56.766Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.5,5,0.9,0.4032,6.7046,28.2747,-13.9142,-5.9324,9.7619,0.1251,2.5788,9.224,-135.576,-2.9416,-2.5429,50.0051,4.6429,-11.1004,32.4,3.6,24,2396,218,NA,NA,NA,NA,NA,NA,TRUE,-14.2,17.3,8.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745524,"2024-04-05",3,"2024-04-05T22:36:30.343Z","2024-04-05T22:36:34.803Z",TRUE,"pitch","42a7ebe6-67a2-4f07-9a09-21124aabe8be",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.64,NA,99.29,156.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Henry Davis strikes out on a foul tip.",0,5,2,73,"bottom",9,"2024-04-05T22:35:09.816Z","2024-04-05T22:36:56.766Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.4,3,0.88,0.4071,6.7252,29.8984,-16.5181,-6.5771,8.5468,0.4646,3.0609,10.327,-134.6644,-1.1748,-2.5697,50.0056,4.6741,-12.0534,30,4.8,24,2501,221,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.4,9.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745524,"2024-04-05",2,"2024-04-05T22:36:05.429Z","2024-04-05T22:36:14.394Z",TRUE,"pitch","6db691f8-7f8b-4ad9-a1c8-6ee95af77a75",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.34,1.7003,NA,18.8,217.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Henry Davis strikes out on a foul tip.",0,5,2,73,"bottom",9,"2024-04-05T22:35:09.816Z","2024-04-05T22:36:56.766Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.1,78.3,14,2,0.4419,6.7664,29.4273,-30.5738,6.4766,1.0365,2.5763,0.7915,10.517,-124.8291,-2.9329,-2.5636,50.0054,4.547,10.0342,21.6,8.4,24,2646,59,NA,NA,NA,NA,NA,NA,FALSE,-36.4,1.3,-14.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745524,"2024-04-05",1,"2024-04-05T22:35:47.044Z","2024-04-05T22:35:51.951Z",TRUE,"pitch","67eb42c9-aca5-4404-a647-230ea6be3bba",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3706,1.7614,NA,80.92,187.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Henry Davis strikes out on a foul tip.",0,5,2,73,"bottom",9,"2024-04-05T22:35:09.816Z","2024-04-05T22:36:56.766Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.9,14,0.9,0.4043,6.715,31.8748,-15.4044,-7.0455,9.038,0.9465,1.9009,11.2222,-135.8628,-4.4326,-2.3366,50.0025,4.6362,-13.073,32.4,4.8,24,2448,219,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.5,10.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745524,"2024-04-05",0,"2024-04-05T22:35:29.573Z","2024-04-05T22:35:34.065Z",TRUE,"pitch","a7d6fa07-3c0e-42ce-9f63-e6c1b3fec9af",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.31,1.64,NA,103.54,174.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Henry Davis strikes out on a foul tip.",0,5,2,73,"bottom",9,"2024-04-05T22:35:09.816Z","2024-04-05T22:36:56.766Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.8,6,0.9,0.4051,6.6852,30.6717,-14.4292,-6.4267,9.5935,0.353,2.3844,9.7243,-135.4087,-3.28,-2.4564,50.0029,4.6264,-11.8882,32.4,3.6,24,2485,217,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.8,9.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745524,"2024-04-05",4,"2024-04-05T22:34:59.042Z","2024-04-05T22:35:03.624Z",TRUE,"pitch","8c215f3d-f41e-4f52-95a1-e0c223d0afcd",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.3212,1.5716,NA,134.42,164.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Rowdy Tellez called out on strikes.",0,5,2,72,"bottom",9,"2024-04-05T22:33:44.762Z","2024-04-05T22:35:03.624Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,76.1,4,2,0.451,6.7537,27.7961,-32.5534,10.3503,-0.2505,-0.4571,2.7663,2.2772,-122.2145,1.3762,-2.7488,50.0059,5.0268,15.4008,26.4,9.6,24,2591,58,NA,NA,NA,NA,NA,NA,TRUE,-39,0.2,-19.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
