"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
746725,"2024-04-24",4,"2024-04-25T01:26:38.592Z","2024-04-25T01:26:39.592Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,679032,"/api/v1/people/679032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Johan Rojas grounds out, shortstop Elly De La Cruz to first baseman Christian Encarnacion-Strand.",0,4,6,71,"top",8,"2024-04-25T01:26:04.906Z","2024-04-25T01:26:45.545Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,679032,"Johan Rojas","/api/v1/people/679032","R","Right",608718,"Brent Suter","/api/v1/people/608718","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",5,"2024-04-25T01:23:40.362Z","2024-04-25T01:23:45.443Z",TRUE,"pitch","785cc8ef-b597-4df0-a723-8755bf1116dd",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.2966,1.5275,NA,132.73,152.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Stuart Fairchild called out on strikes.",0,4,6,70,"bottom",7,"2024-04-25T01:21:55.773Z","2024-04-25T01:23:45.443Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.2,1,0.89,0.3903,6.6068,31.7445,-25.8103,10.4791,3.1885,-0.4127,3.1865,-9.9669,-140.3414,-2.2422,1.8232,50.0016,5.6768,20.9034,36,6,24,2230,127,NA,NA,NA,NA,NA,NA,TRUE,-23.9,5.5,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",3,"2024-04-25T01:23:13.511Z","2024-04-25T01:23:16.597Z",TRUE,"pitch","4bc9fc48-5e62-405b-95de-261568fbd2d0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.32,1.53,NA,158.99,190.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Stuart Fairchild called out on strikes.",0,4,6,70,"bottom",7,"2024-04-25T01:21:55.773Z","2024-04-25T01:23:45.443Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.9,13,0.91,0.4467,6.6743,23.3202,-36.9893,-1.3544,-3.1644,-1.1017,1.7761,-6.0601,-122.4276,-1.9747,1.5777,50.0007,5.7479,-2.0623,4.8,9.6,24,2529,301,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-5.9,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",2,"2024-04-25T01:22:57.287Z","2024-04-25T01:23:00.852Z",TRUE,"pitch","8ad5e427-799a-493b-9a0f-36371a1ebbef",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2457,1.542,NA,145.58,193.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Stuart Fairchild called out on strikes.",0,4,6,70,"bottom",7,"2024-04-25T01:21:55.773Z","2024-04-25T01:23:45.443Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.5,7,0.89,0.3902,6.6097,31.7678,-22.9872,10.0789,4.6028,-0.7497,1.6918,-10.5121,-140.3556,-6.374,1.7347,50.0011,5.4891,20.1075,36,6,24,2221,132,NA,NA,NA,NA,NA,NA,FALSE,-22.2,7.2,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",1,"2024-04-25T01:22:40.645Z","2024-04-25T01:22:44.019Z",TRUE,"pitch","15019a9e-bb5b-444b-b91a-dcda0ce4f84f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.32,1.53,NA,115.16,186.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Stuart Fairchild called out on strikes.",0,4,6,70,"bottom",7,"2024-04-25T01:21:55.773Z","2024-04-25T01:23:45.443Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78,8,0.89,0.4449,6.6083,24.0844,-30.794,-1.875,0.9001,0.0482,1.948,-3.5284,-123.0586,-3.0443,1.7434,50.0051,5.806,-2.8793,6,8.4,24,2533,300,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",0,"2024-04-25T01:22:22.449Z","2024-04-25T01:22:25.576Z",TRUE,"pitch","84c4246c-c67f-47f4-85d8-135d10d53863",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2966,1.5275,NA,44.66,160.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Stuart Fairchild called out on strikes.",0,4,6,70,"bottom",7,"2024-04-25T01:21:55.773Z","2024-04-25T01:23:45.443Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.2,12,0.9,0.4429,6.3915,23.4345,-32.5777,-1.4434,-0.2585,1.8979,2.9174,0.0556,-123.4271,-0.598,2.0628,50.0035,5.8944,-2.2381,3.6,8.4,24,2396,268,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-0.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",4,"2024-04-25T01:23:26.177Z","2024-04-25T01:23:40.362Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,656413,"/api/v1/people/656413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Stuart Fairchild called out on strikes.",0,4,6,70,"bottom",7,"2024-04-25T01:21:55.773Z","2024-04-25T01:23:45.443Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656413,"Stuart Fairchild","/api/v1/people/656413","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",1,"2024-04-25T01:21:30.292Z","2024-04-25T01:21:40.390Z",TRUE,"pitch","60a013c0-9c16-4f55-ab06-30e103a1f1f4",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.3,1.54,NA,90.04,153.3,"line_drive","medium","9",199.2,110.24,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Santiago Espinal out on a sacrifice fly to right fielder Nick Castellanos. Bubba Thompson scores. Tyler Stephenson to 3rd.",1,4,6,69,"bottom",7,"2024-04-25T01:21:03.518Z","2024-04-25T01:21:40.390Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87,3,0.87,0.3947,6.4518,32.8788,-25.223,10.101,3.5696,0.7072,3.1659,-7.1315,-139.0612,-1.9473,2.0002,50.0024,5.5584,19.6676,34.8,6,24,2188,135,95.4,19,286,NA,NA,NA,TRUE,-23.9,6.2,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,663886,"Tyler Stephenson","/api/v1/people/663886",NA,NA,NA,NA
746725,"2024-04-24",0,"2024-04-25T01:21:13.011Z","2024-04-25T01:21:16.432Z",TRUE,"pitch","ea373135-e17d-4b44-8888-1312b4c8576b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3225,1.5938,NA,123.2,155.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Sac Fly","sac_fly","Santiago Espinal out on a sacrifice fly to right fielder Nick Castellanos. Bubba Thompson scores. Tyler Stephenson to 3rd.",1,4,6,69,"bottom",7,"2024-04-25T01:21:03.518Z","2024-04-25T01:21:40.390Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87,2,0.89,0.3938,6.6939,33.9982,-22.5172,10.9613,4.9401,-0.1625,3.0903,-9.7553,-139.5508,-2.679,1.9696,50.0034,5.5607,21.4291,39.6,6,24,2291,130,NA,NA,NA,NA,NA,NA,FALSE,-21.5,8.5,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",6,"2024-04-25T01:20:40.643Z","2024-04-25T01:20:48.733Z",TRUE,"pitch","7eec4ba8-50ae-46f7-892a-d3df2558232e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.5029,1.6725,NA,159.58,173.07,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Jeimer Candelario walks. Tyler Stephenson to 2nd.",0,4,5,68,"bottom",7,"2024-04-25T01:18:53.617Z","2024-04-25T01:20:48.733Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,89.1,13,0.9,0.3856,6.8434,35.2766,-26.0313,11.9984,3.0102,-1.1171,2.4339,-12.0222,-142.4954,-4.1312,1.6147,50.0011,5.5636,24.4679,38.4,7.2,24,2299,135,NA,NA,NA,NA,NA,NA,FALSE,-24,4.7,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",663886,"Tyler Stephenson","/api/v1/people/663886",669352,"Bubba Thompson","/api/v1/people/669352",NA,NA,NA,NA
746725,"2024-04-24",5,"2024-04-25T01:20:23.060Z","2024-04-25T01:20:26.487Z",TRUE,"pitch","52ee44a8-4df9-4384-b640-7829957c62b4",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.5286,1.6725,NA,116.24,150.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Jeimer Candelario walks. Tyler Stephenson to 2nd.",0,4,5,68,"bottom",7,"2024-04-25T01:18:53.617Z","2024-04-25T01:20:48.733Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,88.9,2,0.9,0.3864,6.591,33.5915,-23.6217,11.212,4.2071,0.0198,3.2712,-9.2672,-141.9531,-2.4613,1.8759,50.0039,5.6592,22.8005,40.8,6,24,2240,135,NA,NA,NA,NA,NA,NA,FALSE,-21.6,7.3,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",4,"2024-04-25T01:20:02.303Z","2024-04-25T01:20:07.054Z",TRUE,"pitch","f62daf50-4ab1-4f46-a2b3-a7ff13d5dd76",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4514,1.6725,NA,102.64,198.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Jeimer Candelario walks. Tyler Stephenson to 2nd.",0,4,5,68,"bottom",7,"2024-04-25T01:18:53.617Z","2024-04-25T01:20:48.733Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.7,14,0.9,0.4416,6.7698,24.7753,-36.5703,-1.6809,-2.8254,0.3768,1.4954,-3.108,-124.0373,-2.921,1.8643,50.0014,5.7372,-2.6181,4.8,9.6,24,2606,289,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-5.5,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",3,"2024-04-25T01:19:42.776Z","2024-04-25T01:19:46.990Z",TRUE,"pitch","369df566-a046-48f6-9d18-f9ac340d75cf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4256,1.6725,NA,143.52,187.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Jeimer Candelario walks. Tyler Stephenson to 2nd.",0,4,5,68,"bottom",7,"2024-04-25T01:18:53.617Z","2024-04-25T01:20:48.733Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.9,7,0.9,0.4332,6.6071,26.4979,-31.6864,-0.6645,0.3036,-0.6957,1.9137,-5.71,-126.5746,-3.1136,1.6785,50.0053,5.7044,-1.0744,3.6,8.4,24,2641,289,NA,NA,NA,NA,NA,NA,FALSE,-36.1,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",2,"2024-04-25T01:19:24.308Z","2024-04-25T01:19:27.308Z",TRUE,"pitch","f7cfe3dc-821c-4a54-9bd5-d76cead66eeb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5543,1.7512,NA,68.16,152.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Jeimer Candelario walks. Tyler Stephenson to 2nd.",0,4,5,68,"bottom",7,"2024-04-25T01:18:53.617Z","2024-04-25T01:20:48.733Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.4,12,0.9,0.3874,6.5165,35.1815,-22.1436,10.3161,4.9674,1.2814,3.2083,-5.5579,-141.863,-2.7564,1.9351,50.0039,5.6184,20.8388,40.8,6,24,2338,128,NA,NA,NA,NA,NA,NA,FALSE,-20.4,8.5,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",1,"2024-04-25T01:18:55.994Z","2024-04-25T01:18:59.298Z",TRUE,"pitch","7fda7530-e423-45c8-94dd-8322cba08925",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.47,1.66,NA,105.49,167.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Jeimer Candelario walks. Tyler Stephenson to 2nd.",0,4,5,68,"bottom",7,"2024-04-25T01:18:53.617Z","2024-04-25T01:20:48.733Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,88.7,6,0.9,0.3865,6.6507,35.7752,-21.6264,11.8605,5.1965,0.3018,2.6246,-8.7385,-142.2712,-4.4732,1.8884,50.0001,5.6065,24.0601,44.4,6,24,2443,132,NA,NA,NA,NA,NA,NA,FALSE,-20.3,8.5,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",0,"2024-04-25T01:17:59.777Z","2024-04-25T01:18:55.994Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Jeimer Candelario walks. Tyler Stephenson to 2nd.",0,4,5,68,"bottom",7,"2024-04-25T01:18:53.617Z","2024-04-25T01:20:48.733Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,600869,"Jeimer Candelario","/api/v1/people/600869","R","Right",642397,"Gregory Soto","/api/v1/people/642397","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
